"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"32","Luol Deng","18000000","LAL","6'9""","220","Duke","United Kingdo...","2004","1","7","-6.1","2017","SF","31","56","49","26.5"," 2.9"," 7.6","0.387","0.9"," 2.9","0.309","2.0"," 4.6","0.436","0.447","0.8"," 1.1","0.730","1.1"," 4.1"," 5.3"," 1.3","0.9","0.4","0.8","1.1"," 7.6","12.30%","1.3","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Kyrie Irving","17638063","CLE","6'3""","193","Duke","Australia","2011","1","1","6.5","2017","PG","24","72","72","35.1"," 9.3","19.7","0.473","2.5"," 6.1","0.401","6.9","13.6","0.505","0.535","4.1"," 4.6","0.905","0.7"," 2.5"," 3.2"," 5.8","1.2","0.3","2.5","2.2","25.2","5.33%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Kawhi Leonard","17638063","SAS","6'7""","230","San Diego State","USA","2011","1","15","8.8","2017","SF","25","74","74","33.4"," 8.6","17.7","0.485","2.0"," 5.2","0.380","6.6","12.5","0.529","0.541","6.3"," 7.2","0.880","1.1"," 4.7"," 5.8"," 3.5","1.8","0.7","2.1","1.6","25.5","0%","1.3","61","NO","NO","NO","YES","NO","YES","NO","NO","NO","NO","YES","NO"
"35","Jimmy Butler","17552209","CHI","6'7""","231","Marquette","USA","2011","1","30","3.2","2017","SF","27","76","75","37.0"," 7.5","16.5","0.455","1.2"," 3.3","0.367","6.3","13.2","0.477","0.492","7.7"," 8.9","0.865","1.7"," 4.5"," 6.2"," 5.5","1.9","0.4","2.1","1.5","23.9","3.75%","1.3","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"36","Tobias Harris","17200000","DET","6'9""","235","Tennessee","USA","2011","1","19","-0.2","2017","PF","24","82","48","31.3"," 6.2","13.0","0.481","1.3"," 3.8","0.347","4.9"," 9.1","0.537","0.532","2.3"," 2.8","0.841","0.8"," 4.3"," 5.1"," 1.7","0.7","0.5","1.2","1.6","16.1","4.25%","1.3","37","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Wesley Matthews","17145838","DAL","6'5""","220","Marquette","USA","Undrafted","Undrafted","Undrafted","-3.7","2017","SG","30","73","73","34.2"," 4.6","11.6","0.393","2.4"," 6.6","0.363","2.2"," 5.0","0.432","0.496","2.0"," 2.5","0.816","0.2"," 3.3"," 3.5"," 2.9","1.1","0.2","1.4","2.2","13.5","0%","1.3","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Greg Monroe","17145838","MIL","6'11""","265","Georgetown","USA","2010","1","7","3.5","2017","C","26","81"," 0","22.5"," 4.8"," 9.0","0.533","0.0"," 0.0","0.000","4.8"," 8.9","0.536","0.533","2.2"," 3.0","0.741","2.1"," 4.5"," 6.6"," 2.3","1.1","0.5","1.7","2.1","11.7","7.65%","1.3","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"39","Enes Kanter","17145838","OKC","6'11""","245","Kentucky","Turkey","2011","1","3","1.9","2017","C","24","72"," 0","21.3"," 5.6","10.2","0.545","0.1"," 0.5","0.132","5.5"," 9.7","0.568","0.549","3.1"," 4.0","0.786","2.7"," 4.0"," 6.7"," 0.9","0.4","0.5","1.7","2.1","14.3","5.25%","1.3","47","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Joakim Noah","17000000","NYK","6'11""","230","Florida","USA","2007","1","9","-6.7","2017","C","31","46","46","22.1"," 2.2"," 4.4","0.490","0.0"," 0.0","0.000","2.2"," 4.4","0.493","0.490","0.7"," 1.7","0.436","3.5"," 5.2"," 8.8"," 2.2","0.7","0.8","1.3","2.8"," 5.0","8.82%","1.3","31","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Evan Fournier","17000000","ORL","6'7""","205","None","France","2012","1","20","-4.3","2017","SG","24","68","66","32.9"," 6.0","13.7","0.439","1.9"," 5.3","0.356","4.1"," 8.4","0.491","0.508","3.3"," 4.1","0.805","0.6"," 2.4"," 3.1"," 3.0","1.0","0.1","2.1","2.6","17.2","0%","1.3","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Bismack Biyombo","17000000","ORL","6'9""","255","None","Democratic Re...","2011","1","7","-9.1","2017","C","24","81","27","22.1"," 2.2"," 4.2","0.528","0.0"," 0.0","   NA","2.2"," 4.2","0.528","0.528","1.5"," 2.9","0.534","1.9"," 5.1"," 7.0"," 0.9","0.3","1.1","1.2","2.5"," 6.0","0%","1.3","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Klay Thompson","16663575","GSW","6'7""","215","Washington State","USA","2011","1","11","13.9","2017","SG","26","78","78","34.0"," 8.3","17.6","0.468","3.4"," 8.3","0.414","4.8"," 9.3","0.516","0.565","2.4"," 2.8","0.853","0.6"," 3.0"," 3.7"," 2.1","0.8","0.5","1.6","1.8","22.3","12.30%","1.3","67","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"44","Evan Turner","16393443","POR","6'7""","220","Ohio State","USA","2010","1","2","-5.9","2017","SF","28","65","12","25.5"," 3.6"," 8.5","0.426","0.5"," 1.8","0.263","3.1"," 6.7","0.470","0.454","1.3"," 1.6","0.825","0.6"," 3.2"," 3.8"," 3.2","0.8","0.4","1.5","1.9"," 9.0","9.90%","1.3","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Gordon Hayward","16073140","UTA","6'8""","226","Butler","USA","2010","1","9","7","2017","SF","26","73","73","34.5"," 7.5","15.8","0.471","2.0"," 5.1","0.398","5.4","10.7","0.506","0.536","5.0"," 5.9","0.844","0.7"," 4.7"," 5.4"," 3.5","1.0","0.3","1.9","1.6","21.9","5%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Timofey Mozgov","16000000","LAL","7'1""","275","None","Russia","Undrafted","Undrafted","Undrafted","-7.9","2017","C","30","54","52","20.4"," 3.1"," 6.1","0.515","0.0"," 0.0","0.000","3.1"," 6.1","0.517","0.515","1.2"," 1.4","0.808","1.9"," 3.0"," 4.9"," 0.8","0.3","0.6","1.3","2.5"," 7.4","12.30%","1.3","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Ian Mahinmi","16000000","WAS","6'11""","262","None","France","2005","1","28","2.4","2017","C","30","31"," 0","17.9"," 2.1"," 3.6","0.586","0.0"," 0.0","   NA","2.1"," 3.6","0.586","0.586","1.4"," 2.4","0.573","1.5"," 3.3"," 4.8"," 0.6","1.1","0.8","1.1","2.9"," 5.6","8.95%","1.3","49","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Goran Dragic","15891725","MIA","6'3""","190","None","Slovenia","2008","2","45","1.5","2017","PG","30","73","73","33.7"," 7.3","15.4","0.475","1.6"," 4.0","0.405","5.7","11.4","0.499","0.527","4.1"," 5.2","0.790","0.8"," 3.0"," 3.8"," 5.8","1.2","0.2","2.9","2.7","20.3","0%","1.3","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","DeMarcus Cousins","15756438","NOP","6'11""","270","Kentucky","USA","2010","1","5","-0.6","2017","C","26","72","72","34.2"," 9.0","19.9","0.452","1.8"," 5.0","0.361","7.2","14.8","0.483","0.498","7.2"," 9.3","0.772","2.1"," 8.9","11.0"," 4.6","1.4","1.3","3.7","3.9","27.0","6%","1.3","34","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"50","John Wall","15756438","WAS","6'4""","210","Kentucky","USA","2010","1","1","4.1","2017","PG","26","78","78","36.4"," 8.3","18.4","0.451","1.1"," 3.5","0.327","7.2","14.9","0.480","0.482","5.4"," 6.8","0.801","0.8"," 3.4"," 4.2","10.7","2.0","0.6","4.1","1.9","23.1","8.95%","1.3","49","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Kent Bazemore","15730337","ATL","6'5""","201","Old Dominion","USA","Undrafted","Undrafted","Undrafted","-2.4","2017","SF","27","73","64","26.9"," 4.0"," 9.9","0.409","1.3"," 3.6","0.346","2.8"," 6.2","0.446","0.473","1.6"," 2.3","0.708","0.6"," 2.5"," 3.2"," 2.4","1.2","0.7","1.7","2.3","11.0","6%","1.3","43","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Pau Gasol","15500000","SAS","7'0""","250","None","Spain","2001","1","3","7","2017","C","36","64","39","25.4"," 4.7"," 9.4","0.502","0.9"," 1.6","0.538","3.9"," 7.8","0.494","0.548","2.0"," 2.9","0.707","1.7"," 6.2"," 7.8"," 2.3","0.4","1.1","1.3","1.7","12.4","0%","1.3","61","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Tristan Thompson","15330435","CLE","6'9""","238","Texas","Canada","2011","1","4","2.7","2017","C","25","78","78","29.9"," 3.4"," 5.6","0.600","0.0"," 0.0","0.000","3.4"," 5.6","0.604","0.600","1.4"," 2.7","0.498","3.7"," 5.5"," 9.2"," 1.0","0.5","1.1","0.8","2.3"," 8.1","5.33%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Draymond Green","15330435","GSW","6'7""","230","Michigan State","USA","2012","2","35","15.2","2017","PF","26","76","76","32.5"," 3.6"," 8.6","0.418","1.1"," 3.5","0.308","2.5"," 5.1","0.494","0.481","2.0"," 2.8","0.709","1.3"," 6.6"," 7.9"," 7.0","2.0","1.4","2.4","2.9","10.2","12.30%","1.3","67","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","YES","NO"
"55","Khris Middleton","15200000","MIL","6'8""","234","Texas A&M","USA","2012","2","39","5.3","2017","SF","25","29","23","30.7"," 5.2","11.5","0.450","1.6"," 3.6","0.433","3.6"," 7.9","0.459","0.518","2.8"," 3.2","0.880","0.4"," 3.9"," 4.2"," 3.4","1.4","0.2","2.2","2.7","14.7","7.65%","1.3","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Danilo Gallinari","15050000","DEN","6'10""","225","None","Italy","2008","1","6","3.3","2017","SF","28","63","63","33.9"," 5.3","11.9","0.447","2.0"," 5.1","0.389","3.3"," 6.8","0.491","0.531","5.5"," 6.1","0.902","0.6"," 4.5"," 5.2"," 2.1","0.6","0.2","1.3","1.5","18.2","4.63%","1.3","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Jeff Green","15000000","ORL","6'9""","235","Georgetown","USA","2007","1","5","-9.8","2017","PF","30","69","11","22.2"," 3.2"," 8.1","0.394","0.8"," 2.8","0.275","2.4"," 5.3","0.458","0.442","2.1"," 2.4","0.863","0.6"," 2.5"," 3.1"," 1.2","0.5","0.2","1.1","1.5"," 9.2","0%","1.3","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Reggie Jackson","14956522","DET","6'3""","208","Boston College","USA","2011","1","24","-7.8","2017","PG","26","52","50","27.4"," 5.5","13.0","0.419","1.3"," 3.5","0.359","4.2"," 9.5","0.442","0.468","2.3"," 2.6","0.868","0.4"," 1.8"," 2.2"," 5.2","0.7","0.1","2.2","2.5","14.5","4.25%","1.3","37","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Deron Williams","14885520","CLE","6'3""","200","Illinois","USA","2005","1","3","-2.7","2017","PG","32","64","44","25.9"," 4.1"," 9.4","0.438","1.3"," 3.7","0.363","2.8"," 5.7","0.486","0.509","1.4"," 1.7","0.826","0.2"," 2.1"," 2.3"," 5.6","0.5","0.1","2.2","2.2","11.0","5.33%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Tony Parker","14445313","SAS","6'2""","185","None","France","2001","1","28","6.2","2017","PG","34","63","63","25.2"," 4.2"," 9.0","0.466","0.4"," 1.1","0.333","3.8"," 7.9","0.484","0.486","1.3"," 1.9","0.726","0.1"," 1.7"," 1.8"," 4.5","0.5","0.0","1.4","1.5","10.1","0%","1.3","61","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Jonas Valanciunas","14382023","TOR","7'0""","255","None","Lithuania","2011","1","5","2.9","2017","C","24","80","80","25.8"," 4.9"," 8.8","0.557","0.0"," 0.0","0.500","4.9"," 8.8","0.557","0.558","2.2"," 2.7","0.811","2.8"," 6.7"," 9.5"," 0.7","0.5","0.8","1.3","2.7","12.0","13.60%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","DeMarre Carroll","14200000","TOR","6'8""","212","Missouri","USA","2009","1","27","2.8","2017","SF","30","72","72","26.1"," 3.1"," 7.6","0.400","1.5"," 4.4","0.341","1.5"," 3.2","0.483","0.499","1.2"," 1.6","0.761","0.9"," 2.9"," 3.8"," 1.0","1.1","0.4","0.8","2.0"," 8.9","13.60%","1.3","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Rajon Rondo","14000000","CHI","6'1""","186","Kentucky","USA","2006","1","21","-2.3","2017","PG","30","69","42","26.7"," 3.3"," 8.1","0.408","0.7"," 1.9","0.376","2.6"," 6.2","0.418","0.453","0.4"," 0.7","0.600","1.1"," 4.1"," 5.1"," 6.7","1.4","0.2","2.4","2.1"," 7.8","3.75%","1.3","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
