"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"15","Shawn Kemp","11720000","POR","6'10""","280","Trinity Valley Community College","USA","1989","1","17","-1.9","2001","PF","31","68"," 3","15.9"," 2.5"," 6.1","0.407","0.1","0.2","0.364"," 2.4"," 5.9","0.408","0.412","1.5"," 1.9","0.771","0.9"," 2.9"," 3.8","1.0","0.7","0.3","1.5","2.7"," 6.5","9.90%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"16","Damon Stoudamire","11250000","POR","5'10""","171","Arizona","USA","1995","1","7","7.3","2001","PG","27","82","82","32.4"," 5.0","11.4","0.434","1.0","2.7","0.374"," 4.0"," 8.7","0.453","0.478","2.1"," 2.5","0.831","0.8"," 2.9"," 3.7","5.7","1.3","0.1","2.3","2.5","13.0","9.90%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"17","Arvydas Sabonis","11250000","POR","7'3""","292","None","Lithuania","1986","1","24","9.7","2001","C","36","61","42","21.3"," 4.0"," 8.5","0.479","0.0","0.2","0.067"," 4.0"," 8.2","0.491","0.480","2.0"," 2.6","0.776","0.8"," 4.6"," 5.4","1.5","0.7","1.0","1.4","2.2","10.1","9.90%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"18","Larry Johnson","11000000","NYK","6'7""","235","Nevada-Las Vegas","USA","1991","1","1","0.3","2001","PF","31","65","65","32.4"," 3.8"," 9.2","0.411","0.8","2.5","0.313"," 3.0"," 6.7","0.448","0.454","1.6"," 2.0","0.797","1.4"," 4.2"," 5.6","2.0","0.6","0.4","1.5","3.2"," 9.9","8.82%","3.4","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"19","John Stockton","11000000","UTA","6'1""","175","Gonzaga","USA","1984","1","16","12.6","2001","PG","38","82","82","29.2"," 4.0"," 7.9","0.504","0.7","1.6","0.462"," 3.3"," 6.3","0.514","0.551","2.8"," 3.4","0.817","0.7"," 2.1"," 2.8","8.7","1.6","0.3","2.5","2.4","11.5","5%","3.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"20","Antonio McDyess","10800000","DEN","6'9""","245","Alabama","USA","1995","1","2","0.4","2001","PF","26","70","70","36.5"," 8.2","16.6","0.495","0.0","0.0","   NA"," 8.2","16.6","0.495","0.495","4.3"," 6.2","0.700","3.4"," 8.6","12.1","2.1","0.6","1.5","2.3","3.1","20.8","4.63%","3.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"21","Reggie Miller","10670000","IND","6'7""","202","UCLA","USA","1987","1","11","0.3","2001","SG","35","81","81","39.3"," 6.4","14.5","0.440","2.1","5.7","0.366"," 4.3"," 8.8","0.487","0.512","4.0"," 4.3","0.928","0.5"," 3.0"," 3.5","3.2","1.0","0.2","1.6","2.0","18.9","3.30%","3.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"22","Antoine Walker","10130000","BOS","6'9""","245","Kentucky","USA","1996","1","6","-1.7","2001","PF","24","81","81","41.9"," 8.8","21.2","0.413","2.7","7.4","0.367"," 6.0","13.8","0.439","0.478","3.1"," 4.3","0.716","1.9"," 7.0"," 8.9","5.5","1.7","0.6","3.7","3.1","23.4","5.15%","3.4","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"23","Stephon Marbury","10130000","NJN","6'2""","180","Georgia Tech","USA","1996","1","4","-5.1","2001","PG","23","67","67","38.2"," 8.4","19.1","0.441","1.6","5.0","0.328"," 6.8","14.1","0.481","0.484","5.4"," 6.8","0.790","0.8"," 2.3"," 3.1","7.6","1.2","0.1","2.9","2.2","23.9","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"24","Zydrunas Ilgauskas","10130000","CLE","7'3""","260","None","Lithuania","1996","1","20","0.3","2001","C","25","24","24","25.7"," 4.8"," 9.8","0.487","0.0","0.1","0.000"," 4.8"," 9.7","0.491","0.487","2.2"," 3.3","0.679","2.7"," 4.0"," 6.7","0.8","0.6","1.5","2.5","3.3","11.7","5.33%","3.4","30","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Kobe Bryant","10130000","LAL","6'7""","210","None","USA","1996","1","13","6.7","2001","SG","22","68","68","40.9","10.3","22.2","0.464","0.9","2.9","0.305"," 9.4","19.3","0.489","0.484","7.0"," 8.2","0.853","1.5"," 4.3"," 5.9","5.0","1.7","0.6","3.2","3.3","28.5","12.30%","3.4","56","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","YES","NO"
"26","Shareef Abdur-Rahim","10130000","VAN","6'9""","230","California","USA","1996","1","3","-6.8","2001","SF","24","81","81","40.0"," 7.5","15.8","0.472","0.1","0.8","0.188"," 7.3","15.0","0.487","0.477","5.5"," 6.6","0.834","2.2"," 6.9"," 9.1","3.1","1.1","1.0","2.9","2.9","20.5","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Ray Allen","10130000","MIL","6'5""","205","Connecticut","USA","1996","1","5","6.1","2001","SG","25","82","82","38.2"," 7.7","16.0","0.480","2.5","5.7","0.433"," 5.2","10.3","0.506","0.557","4.2"," 4.8","0.888","1.2"," 4.0"," 5.2","4.6","1.5","0.2","2.5","2.3","22.0","7.65%","3.4","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","Vin Baker","10130000","SEA","6'11""","250","Hartford","USA","1993","1","8","-0.5","2001","PF","29","76","27","28.0"," 4.6","10.8","0.422","0.0","0.2","0.063"," 4.6","10.6","0.429","0.423","3.1"," 4.2","0.723","2.4"," 3.3"," 5.7","1.2","0.5","1.0","2.1","3.5","12.2","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Allen Iverson","10130000","PHI","6'0""","165","Georgetown","USA","1996","1","1","6.2","2001","SG","25","71","71","42.0","10.7","25.5","0.420","1.4","4.3","0.320"," 9.4","21.2","0.441","0.447","8.2","10.1","0.814","0.7"," 3.1"," 3.8","4.6","2.5","0.3","3.3","2.1","31.1","3.07%","3.4","56","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"30","Anfernee Hardaway","10130000","PHX","6'7""","215","Memphis","USA","1993","1","3","-4","2001","SG","29"," 4"," 4","28.0"," 3.8"," 9.0","0.417","0.5","2.0","0.250"," 3.3"," 7.0","0.464","0.444","1.8"," 2.8","0.636","1.3"," 3.3"," 4.5","3.8","1.5","0.3","0.8","1.5"," 9.8","4.54%","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Latrell Sprewell","10125000","NYK","6'5""","190","Alabama","USA","1992","1","24","2.5","2001","SF","30","77","77","39.2"," 6.8","15.8","0.430","0.5","1.8","0.304"," 6.3","14.1","0.446","0.447","3.6"," 4.6","0.783","0.6"," 3.9"," 4.5","3.5","1.4","0.4","2.8","2.1","17.7","8.82%","3.4","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"32","Bryant Reeves","10110000","VAN","7'0""","290","Oklahoma State","USA","1995","1","6","-5.3","2001","C","27","75","48","24.4"," 3.4"," 7.4","0.460","0.0","0.1","0.250"," 3.4"," 7.3","0.462","0.461","1.5"," 1.9","0.796","1.8"," 4.3"," 6.0","1.1","0.6","0.7","1.2","3.2"," 8.3","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Mitch Richmond","10000000","WAS","'","","Kansas State","USA","1988","1","5","-2.2","2001","SG","35","37","30","32.9"," 5.5","13.6","0.407","1.2","3.6","0.338"," 4.3","10.0","0.431","0.451","3.9"," 4.3","0.894","0.4"," 2.5"," 2.9","3.0","1.2","0.2","2.3","2.3","16.2","8.95%","3.4","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Rod Strickland","10000000","POR","6'3""","185","DePaul","USA","1988","1","19","-5.5","2001","PG","34","54","28","25.4"," 3.4"," 7.9","0.424","0.1","0.3","0.235"," 3.3"," 7.6","0.432","0.429","2.4"," 3.2","0.751","0.7"," 1.9"," 2.6","5.6","1.0","0.1","2.0","1.4"," 9.2","9.90%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Jalen Rose"," 9660000","IND","6'8""","225","Michigan","USA","1994","1","13","-0.3","2001","SF","28","72","72","40.9"," 7.9","17.3","0.457","0.8","2.4","0.339"," 7.1","14.8","0.476","0.480","4.0"," 4.8","0.828","0.5"," 4.5"," 5.0","6.0","0.9","0.6","2.9","3.2","20.5","3.30%","3.4","41","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Grant Hill"," 9660000","ORL","6'8""","225","Duke","USA","1994","1","3","-10.4","2001","SF","28"," 4"," 4","33.3"," 4.8","10.8","0.442","0.3","0.3","1.000"," 4.5","10.5","0.429","0.453","4.0"," 6.5","0.615","2.0"," 4.3"," 6.3","6.3","1.3","0.5","2.8","2.3","13.8","0%","3.4","43","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"37","Tracy McGrady"," 9660000","ORL","6'8""","210","None","USA","1997","1","9","4.3","2001","SG","21","77","77","40.1","10.2","22.4","0.457","0.8","2.2","0.355"," 9.5","20.2","0.468","0.474","5.6"," 7.6","0.733","2.5"," 5.0"," 7.5","4.6","1.5","1.5","2.6","2.1","26.8","0%","3.4","43","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Tim Duncan"," 9660000","SAS","7'0""","260","Wake Forest","US Virgin Isl...","1997","1","1","11.7","2001","PF","24","82","82","38.7"," 8.6","17.1","0.499","0.1","0.3","0.259"," 8.5","16.8","0.504","0.502","5.0"," 8.1","0.618","3.2"," 9.0","12.2","3.0","0.9","2.3","3.0","3.0","22.2","0%","3.4","58","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","YES","NO"
"39","Vlade Divac"," 9640000","SAC","7'1""","260","None","Serbia and Mo...","1989","1","26","6.1","2001","C","32","81","81","29.9"," 4.5"," 9.3","0.482","0.0","0.2","0.286"," 4.4"," 9.1","0.486","0.485","3.0"," 4.3","0.691","2.6"," 5.8"," 8.3","2.9","1.1","1.1","2.4","3.0","12.0","12.30%","3.4","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Tom Gugliotta"," 9360000","PHX","6'10""","240","North Carolina State","USA","1992","1","6","3.7","2001","PF","31","57"," 2","20.3"," 2.6"," 6.7","0.392","0.1","0.2","0.250"," 2.6"," 6.5","0.397","0.396","1.1"," 1.4","0.792","1.3"," 3.1"," 4.5","1.0","0.8","0.4","0.9","1.9"," 6.4","4.54%","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Nick Van Exel"," 9200000","DEN","6'1""","190","Cincinnati","USA","1993","2","37","-1","2001","PG","29","71","70","37.9"," 6.5","15.7","0.414","1.9","5.0","0.377"," 4.6","10.6","0.431","0.474","2.9"," 3.5","0.819","0.6"," 2.8"," 3.4","8.5","0.9","0.3","2.3","1.5","17.7","4.63%","3.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Keith Van Horn"," 9000000","NJN","6'10""","255","Utah","USA","1997","1","2","-2.4","2001","SF","25","49","47","35.4"," 6.3","14.4","0.435","1.3","3.5","0.382"," 5.0","11.0","0.452","0.481","3.1"," 3.8","0.806","1.6"," 5.5"," 7.1","1.7","0.8","0.4","2.1","3.1","17.0","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Allan Houston"," 9000000","NYK","6'6","200","Tennessee","USA","1993","1","11","2.5","2001","SG","29","78","78","36.6"," 6.9","15.5","0.449","1.2","3.2","0.381"," 5.7","12.3","0.467","0.488","3.6"," 3.9","0.909","0.3"," 3.4"," 3.6","2.2","0.7","0.1","2.1","2.4","18.7","8.82%","3.4","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Eddie Jones"," 8960000","MIA","6'7""","194","Temple","USA","1994","1","10","3.1","2001","SG","29","63","58","36.2"," 6.2","13.8","0.445","1.4","3.8","0.378"," 4.7","10.0","0.471","0.497","3.6"," 4.3","0.844","1.2"," 3.4"," 4.6","2.7","1.7","0.9","2.1","2.9","17.4","0%","3.4","50","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","YES"
"45","Brian Grant"," 8900000","MIA","6'9""","250","Xavier","USA","1994","1","8","3.1","2001","C","28","82","79","33.8"," 5.9","12.3","0.479","0.0","0.0","0.000"," 5.9","12.3","0.480","0.479","3.4"," 4.3","0.797","2.6"," 6.1"," 8.8","1.2","0.7","0.9","2.1","3.6","15.2","0%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Tim Thomas"," 8510000","MIL","6'10""","230","Villanova","USA","1997","1","7","7.6","2001","PF","23","76","16","27.4"," 4.3","10.0","0.430","1.4","3.4","0.412"," 2.9"," 6.6","0.440","0.501","2.6"," 3.3","0.771","1.0"," 3.1"," 4.1","1.8","1.0","0.6","1.5","2.6","12.6","7.65%","3.4","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Michael Finley"," 8400000","DAL","6'7""","215","Wisconsin","USA","1995","1","21","5.9","2001","SF","27","82","82","42.0"," 8.7","18.9","0.458","1.1","3.2","0.346"," 7.6","15.7","0.481","0.487","3.1"," 4.0","0.775","1.3"," 3.9"," 5.2","4.4","1.4","0.4","2.3","2.1","21.5","0%","3.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Shawn Bradley"," 8370000","DAL","6'7","265","Brigham Young","USA","1993","1","2","10.6","2001","C","28","82","35","24.4"," 2.7"," 5.5","0.490","0.0","0.1","0.167"," 2.7"," 5.4","0.494","0.491","1.7"," 2.2","0.787","2.0"," 5.5"," 7.4","0.5","0.4","2.8","1.1","3.1"," 7.1","0%","3.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Terrell Brandon"," 8330000","MIN","5'11""","173","Oregon","USA","1991","1","11","2.6","2001","PG","30","78","78","36.2"," 6.6","14.5","0.451","0.4","1.2","0.363"," 6.1","13.4","0.458","0.465","2.5"," 2.9","0.871","0.8"," 3.1"," 3.8","7.5","2.1","0.3","2.0","1.8","16.0","9.85%","3.4","47","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Glenn Robinson"," 8120000","MIL","6'7""","230","Purdue","USA","1994","1","1","4","2001","SF","28","76","74","37.0"," 9.0","19.2","0.468","0.7","2.4","0.299"," 8.3","16.8","0.493","0.487","3.3"," 4.0","0.820","1.6"," 5.3"," 6.9","3.3","1.1","0.8","2.9","2.5","22.0","7.65%","3.4","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Elden Campbell"," 8050000","CHH","7'0""","275","Clemson","USA","1990","1","27","3.6","2001","PF","32","78","78","30.0"," 4.7","10.7","0.440","0.0","0.1","0.000"," 4.7","10.6","0.443","0.440","3.7"," 5.2","0.709","2.0"," 5.8"," 7.8","1.3","0.8","1.8","1.8","3.6","13.1","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Danny Manning"," 8030000","UTA","6'10""","244","Kansas","USA","1988","1","1","5.7","2001","PF","34","82"," 0","15.9"," 3.0"," 6.1","0.494","0.1","0.3","0.250"," 2.9"," 5.8","0.508","0.501","1.2"," 1.7","0.729","0.8"," 1.8"," 2.6","1.1","0.6","0.4","1.2","2.7"," 7.4","5%","3.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Derrick Coleman"," 8000000","CHH","6'10""","270","Syracuse","USA","1990","1","1","-8.3","2001","PF","33","34"," 3","20.1"," 2.9"," 7.5","0.380","0.6","1.5","0.392"," 2.3"," 6.0","0.377","0.420","1.9"," 2.7","0.685","1.4"," 4.1"," 5.4","1.1","0.3","0.6","1.2","1.6"," 8.1","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Avery Johnson"," 8000000","SAS","5'11""","180","Southern","USA","Undrafted","Undrafted","Undrafted","6.8","2001","PG","35","55","20","23.5"," 2.4"," 5.5","0.447","0.0","0.1","0.167"," 2.4"," 5.3","0.452","0.448","0.7"," 1.1","0.683","0.4"," 1.2"," 1.5","4.3","0.6","0.1","1.1","1.6"," 5.6","0%","3.4","58","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Theo Ratliff"," 7800000","PHI","6'10""","225","Wyoming","USA","1995","1","18","7","2001","C","27","50","50","36.0"," 4.6"," 9.1","0.499","0.0","0.0","   NA"," 4.6"," 9.1","0.499","0.499","3.3"," 4.3","0.760","2.5"," 5.8"," 8.3","1.2","0.6","3.7","2.5","3.3","12.4","3.07%","3.4","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Jason Kidd"," 7680000","PHX","6'4""","212","California","USA","1994","1","2","2.3","2001","PG","27","77","76","39.8"," 5.9","14.2","0.411","0.9","3.0","0.297"," 5.0","11.2","0.442","0.443","4.3"," 5.2","0.814","1.2"," 5.2"," 6.4","9.8","2.2","0.3","3.7","2.2","16.9","4.54%","3.4","NA","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","YES"
"57","Glen Rice"," 7578900","NYK","6'8""","220","Michigan","USA","1989","1","4","5.8","2001","SF","33","75","25","29.5"," 4.4","10.0","0.440","1.1","2.8","0.389"," 3.3"," 7.2","0.460","0.495","2.1"," 2.4","0.852","0.8"," 3.3"," 4.1","1.2","0.5","0.2","1.3","2.4","12.0","8.82%","3.4","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Kenny Anderson"," 7520000","BOS","6'1""","168","Georgia Tech","USA","1991","1","2","-3.3","2001","PG","30","33","28","25.7"," 2.7"," 6.9","0.388","0.3","1.0","0.333"," 2.3"," 5.9","0.397","0.412","1.8"," 2.2","0.831","0.5"," 1.7"," 2.2","4.1","1.3","0.1","1.6","1.9"," 7.5","5.15%","3.4","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Matt Geiger"," 7515840","PHI","7'1""","248","Georgia Tech","USA","1992","2","42","2.7","2001","C","31","35"," 4","15.5"," 2.5"," 6.4","0.393","0.0","0.1","0.000"," 2.5"," 6.3","0.396","0.393","1.1"," 1.5","0.685","1.4"," 2.5"," 4.0","0.4","0.3","0.2","0.7","2.1"," 6.1","3.07%","3.4","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Tyrone Hill"," 7300000","PHI","6'9""","250","Xavier","USA","1990","1","11","4.2","2001","PF","32","76","75","31.1"," 3.7"," 7.7","0.474","0.0","0.0","0.000"," 3.7"," 7.7","0.474","0.474","2.3"," 3.6","0.630","3.1"," 5.9"," 9.0","0.6","0.5","0.4","1.7","3.2"," 9.6","3.07%","3.4","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Kendall Gill"," 7000000","NJN","6'5""","216","Illinois","USA","1990","1","5","-4.7","2001","SG","32","31","26","28.8"," 3.5","10.4","0.331","0.1","0.5","0.286"," 3.3","10.0","0.333","0.337","2.1"," 2.9","0.722","1.0"," 3.2"," 4.2","2.8","1.5","0.2","1.5","2.1"," 9.1","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Clifford Robinson"," 6890000","PHX","6'10""","225","Connecticut","USA","1989","2","36","3.1","2001","PF","34","82","82","33.5"," 6.1","14.5","0.422","1.1","3.0","0.361"," 5.0","11.4","0.439","0.460","3.1"," 4.4","0.709","1.3"," 2.8"," 4.1","2.9","1.1","1.0","2.3","3.1","16.4","4.54%","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"63","Christian Laettner"," 6625000","WAS","6'11""","245","Duke","USA","1992","1","3","-1.2","2001","C-PF","31","78","48","21.3"," 3.6"," 7.1","0.503","0.1","0.2","0.308"," 3.5"," 6.9","0.507","0.506","2.2"," 2.6","0.833","1.5"," 3.2"," 4.7","1.6","0.9","0.6","1.8","3.1"," 9.3","8.95%","3.4","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
