,player_name,salary,TEAM,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT.YEAR,DRAFT.ROUND,DRAFT.NUMBER,NETRTG,player_id,Pos,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,ppg,Tax,inflation,wins,MVP,MIP,Sixth_man,DPOY,ROY,NBA_1,NBA_2,NBA_3,Rookie_1,Rookie_2,Def_1,Def_2
128,Jared Dudley,9530000,BKN,"6'7""",237,Boston College,USA,2007,1,22,-0.2,2019,PF,33,28,20,21.2,1.6,4.1,0.379,0.8,2.6,0.292,0.8,1.6,0.523,0.47,0.4,0.6,0.688,0.6,2,2.6,1.4,0.5,0.3,0.9,2.5,4.3,8.82%,2.5,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
129,Boban Marjanovic,9490740,LAC,"7'3""",290,None,Serbia,Undrafted,Undrafted,Undrafted,3.7,2019,C,30,21,6,11.5,2.9,4.6,0.629,0,0,0,2.9,4.6,0.635,0.629,2.5,3.1,0.8,1.9,3.1,5,0.6,0.3,0.7,1,1.8,8.3,12.30%,2.5,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
130,Josh Richardson,9367200,MIA,"6'5""",200,Tennessee,USA,2015,2,40,3.4,2019,SG,25,25,25,35,6.5,16,0.405,2.7,6.7,0.401,3.8,9.3,0.408,0.489,3.2,3.7,0.849,0.9,3,3.9,3.4,1.2,0.6,2,3.2,18.8,0%,2.5,12,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
131,Norman Powell,9367200,TOR,"6'4""",215,UCLA,USA,2015,2,46,-0.6,2019,SG,25,11,2,14.9,1.8,3.8,0.476,0.8,2,0.409,1,1.8,0.55,0.583,0.5,0.7,0.75,0.2,1.8,2,0.9,0.5,0.1,0.7,1.5,5,13.60%,2.5,23,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
132,Bogdan Bogdanovic,9000000,SAC,"6'5""",205,None,Serbia,2014,1,27,3.7,2019,SG,26,15,2,26.5,5.5,12.6,0.439,2.1,5.7,0.372,3.4,6.9,0.495,0.524,1.9,2.3,0.853,0.5,2.9,3.3,3.5,0.9,0.1,1.1,2.2,15.1,12.30%,2.5,15,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
133,Rajon Rondo,9000000,LAL,"6'1""",186,Kentucky,USA,2006,1,21,0.8,2019,PG,32,11,2,25.3,3.6,8,0.455,0.8,1.9,0.429,2.8,6.1,0.463,0.506,0.4,0.7,0.5,0.9,3.6,4.5,6.5,1.2,0,2.3,2.3,8.5,12.30%,2.5,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
134,E'Twaun Moore,8808685,NOP,"6'4""",191,Purdue,USA,2011,2,55,2.9,2019,SF,29,27,24,29.8,5.7,11.3,0.508,1.4,3.4,0.424,4.3,7.9,0.545,0.572,1.1,1.5,0.707,0.9,1.6,2.4,2.1,0.7,0.2,1.3,2.6,14,6%,2.5,15,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
135,Kosta Koufos,8739500,SAC,"7'0""",245,Ohio State,USA,2008,1,23,5,2019,C,29,12,0,15,1.9,4,0.479,0,0,   NA,1.9,4,0.479,0.479,0.1,0.2,0.5,1.1,4.3,5.4,1,0.7,0.5,0.6,1.8,3.9,12.30%,2.5,15,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
136,Fred VanVleet,8653847,TOR,"6'0""",195,Wichita State,USA,Undrafted,Undrafted,Undrafted,4.5,2019,PG,24,25,4,24.2,3.4,8.3,0.411,1.4,4,0.347,2,4.2,0.472,0.495,1,1.4,0.765,0.4,1.9,2.3,4.4,0.9,0.1,1.3,1.6,9.2,13.60%,2.5,23,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
137,Kyle Anderson,8641000,MEM,"6'9""",230,UCLA,USA,2014,1,30,-0.6,2019,SF,25,26,23,29.9,3,6.1,0.487,0.2,0.7,0.294,2.8,5.4,0.511,0.503,0.7,1.2,0.531,1.2,5,6.3,3.2,1.2,0.8,1.2,2.5,6.8,0%,2.5,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
