"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"25","Larry Hughes","13363012","CLE","6'5""","184","Saint Louis","USA","1998","1","8","4.1","2007","SG","28","70","68","37.1"," 5.4","13.6","0.400","1.1","3.2","0.333"," 4.4","10.4","0.420","0.439","3.0"," 4.4","0.676","0.6"," 3.2"," 3.8"," 3.7","1.3","0.4","2.2","2.3","14.9","5.33%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Michael Redd","13260000","MIL","6'6","215","Ohio State","USA","2000","2","43","0.3","2007","SF","27","53","53","38.4"," 9.0","19.3","0.465","2.2","5.8","0.382"," 6.8","13.6","0.501","0.522","6.5"," 7.8","0.829","0.8"," 2.9"," 3.7"," 2.3","1.2","0.2","2.3","1.5","26.7","7.65%","3.2","28","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Joe Johnson","12744189","ATL","6'7""","235","Arkansas","USA","2001","1","10","-4","2007","SG","25","57","57","41.4"," 9.4","20.0","0.471","2.1","5.5","0.381"," 7.3","14.5","0.504","0.523","4.1"," 5.5","0.748","0.9"," 3.3"," 4.2"," 4.4","1.1","0.2","3.1","2.0","25.0","6%","3.2","30","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","Mike Bibby","12500000","SAC","6'1""","190","Arizona","USA","1998","1","2","-0.6","2007","PG","28","82","82","34.0"," 5.7","14.2","0.404","2.1","5.9","0.360"," 3.6"," 8.4","0.435","0.478","3.5"," 4.2","0.830","0.5"," 2.7"," 3.2"," 4.7","1.1","0.1","2.4","1.7","17.1","12.30%","3.2","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Yao Ming","12455000","HOU","6'7","310","None","China","2002","1","1","9.4","2007","C","26","48","48","33.8"," 8.8","17.1","0.516","0.0","0.0","0.000"," 8.8","17.0","0.518","0.516","7.4"," 8.6","0.862","2.1"," 7.3"," 9.4"," 2.0","0.4","2.0","3.5","3.3","25.0","0%","3.2","52","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"30","Amar'e Stoudemire","12455000","PHX","6'10""","245","None","USA","2002","1","9","8.6","2007","C","24","82","78","32.8"," 7.4","12.9","0.575","0.0","0.0","0.000"," 7.4","12.8","0.577","0.575","5.6"," 7.1","0.781","2.7"," 6.9"," 9.6"," 1.0","1.0","1.3","2.8","3.6","20.4","4.54%","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Pau Gasol","12364000","MEM","7'0""","260","None","Spain","2001","1","3","-5.3","2007","C","26","59","59","36.2"," 7.8","14.5","0.538","0.1","0.2","0.273"," 7.8","14.4","0.542","0.540","5.1"," 6.8","0.748","2.5"," 7.3"," 9.8"," 3.4","0.5","2.1","2.7","2.3","20.8","0%","3.2","22","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"32","Andrei Kirilenko","12364000","UTA","6'9""","227","None","Russia","1999","1","24","1","2007","SF","25","70","70","29.3"," 2.8"," 6.0","0.471","0.2","1.1","0.213"," 2.6"," 4.9","0.528","0.490","2.5"," 3.4","0.728","1.3"," 3.4"," 4.7"," 2.9","1.1","2.1","1.9","2.5"," 8.3","5%","3.2","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"33","Lamar Odom","12348596","LAL","6'10""","230","Rhode Island","USA","1999","1","4","1.8","2007","PF","27","56","56","39.3"," 5.7","12.2","0.468","1.0","3.3","0.297"," 4.7"," 8.9","0.531","0.508","3.5"," 5.1","0.700","1.8"," 7.9"," 9.8"," 4.8","0.9","0.6","2.9","3.3","15.9","12.30%","3.2","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Kenyon Martin","12068182","DEN","6'9""","240","Cincinnati","USA","2000","1","1","-5.9","2007","PF","29"," 2"," 2","31.5"," 4.0"," 8.0","0.500","0.0","0.5","0.000"," 4.0"," 7.5","0.533","0.500","1.5"," 6.0","0.250","3.0"," 7.0","10.0"," 0.5","0.0","0.0","2.5","5.0"," 9.5","4.63%","3.2","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Zach Randolph","12000000","POR","6'9""","215","Michigan State","USA","2001","1","19","-2.9","2007","PF","25","68","67","35.7"," 8.8","18.9","0.467","0.2","0.7","0.292"," 8.6","18.2","0.473","0.472","5.8"," 7.1","0.819","2.9"," 7.2","10.1"," 2.2","0.8","0.2","3.2","2.7","23.6","9.90%","3.2","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Wally Szczerbiak","11775000","BOS","6'7""","244","Miami (OH)","USA","1999","1","6","-2","2007","SF","29","32","19","28.1"," 5.0","12.1","0.415","1.4","3.3","0.415"," 3.7"," 8.8","0.415","0.472","3.5"," 3.9","0.897","0.5"," 2.6"," 3.1"," 1.7","0.6","0.1","1.7","2.0","15.0","5.15%","3.2","24","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Theo Ratliff","11666666","BOS","6'10""","235","Wyoming","USA","1995","1","18","-23","2007","C","33"," 2"," 2","22.0"," 0.5"," 1.5","0.333","0.0","0.0","   NA"," 0.5"," 1.5","0.333","0.333","1.5"," 2.0","0.750","1.0"," 2.5"," 3.5"," 0.0","0.5","1.5","0.5","3.0"," 2.5","5.15%","3.2","24","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Rasheed Wallace","11650000","DET","6'11""","230","North Carolina","USA","1995","1","4","5","2007","C","32","75","72","32.3"," 4.8","11.2","0.423","1.4","3.9","0.351"," 3.4"," 7.3","0.463","0.485","1.4"," 1.8","0.788","1.2"," 6.0"," 7.2"," 1.7","1.0","1.6","1.3","3.0","12.3","4.25%","3.2","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"39","Raef LaFrentz","11532037","POR","6'11""","245","Kansas","USA","1998","1","3","-15.6","2007","PF","30","27"," 9","13.0"," 1.4"," 3.8","0.382","0.1","0.9","0.087"," 1.4"," 2.9","0.468","0.392","0.7"," 1.0","0.769","0.9"," 1.7"," 2.6"," 0.3","0.3","0.4","0.5","2.1"," 3.7","9.90%","3.2","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Carlos Boozer","11260483","UTA","6'9""","266","Duke","USA","2002","2","34","3.1","2007","PF","25","74","74","34.6"," 8.7","15.6","0.561","0.0","0.0","   NA"," 8.7","15.6","0.561","0.561","3.4"," 5.0","0.685","3.2"," 8.5","11.7"," 3.0","0.9","0.3","2.6","2.9","20.9","5%","3.2","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Richard Jefferson","11200000","NJN","6'7""","230","Arizona","USA","2001","1","13","0.2","2007","SF","26","55","53","35.6"," 5.5","12.1","0.456","0.9","2.6","0.359"," 4.6"," 9.5","0.483","0.495","4.3"," 5.9","0.733","0.9"," 3.5"," 4.4"," 2.7","0.6","0.1","2.2","2.2","16.3","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Gilbert Arenas","11096800","WAS","6'4""","215","Arizona","USA","2001","2","30","3.2","2007","PG","25","74","73","39.8"," 8.7","20.9","0.418","2.8","7.9","0.351"," 6.0","13.0","0.459","0.484","8.2"," 9.7","0.844","0.8"," 3.7"," 4.6"," 6.0","1.9","0.2","3.2","3.4","28.4","8.95%","3.2","41","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"43","Derek Anderson","11043897","CHA","6'5""","195","Kentucky","USA","1997","1","13","1.2","2007","SF","32","50","32","23.8"," 2.5"," 5.9","0.429","1.1","3.0","0.355"," 1.4"," 2.8","0.507","0.520","1.9"," 2.1","0.877","0.6"," 1.7"," 2.3"," 2.7","1.0","0.1","1.1","2.3"," 8.0","5.75%","3.2","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Peja Stojakovic","10800000","NOK","6'10""","229","None","Serbia and Mo...","1996","1","14","2.1","2007","SF","29","13","13","32.7"," 6.4","15.1","0.423","2.6","6.5","0.405"," 3.8"," 8.6","0.438","0.510","2.4"," 2.9","0.816","0.8"," 3.3"," 4.2"," 0.8","0.6","0.3","1.5","2.2","17.8","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Steve Nash","10500000","PHX","6'3""","195","Santa Clara","Canada","1996","1","15","11.1","2007","PG","32","76","76","35.3"," 6.8","12.8","0.532","2.1","4.5","0.455"," 4.8"," 8.3","0.575","0.613","2.9"," 3.3","0.899","0.4"," 3.1"," 3.5","11.6","0.8","0.1","3.8","1.5","18.6","4.54%","3.2","NA","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"46","Jason Richardson"," 9999999","GSW","6'6","225","Michigan State","USA","2001","1","5","3.2","2007","SG","26","51","49","32.8"," 6.0","14.4","0.417","2.2","5.9","0.365"," 3.8"," 8.5","0.453","0.492","1.8"," 2.7","0.657","1.4"," 3.7"," 5.1"," 3.4","1.1","0.6","1.6","2.5","16.0","12.30%","3.2","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Erick Dampier"," 9628000","DAL","6'11""","265","Mississippi State","USA","1996","1","10","13","2007","C","31","76","73","25.2"," 2.8"," 4.4","0.626","0.0","0.0","   NA"," 2.8"," 4.4","0.626","0.626","1.6"," 2.5","0.623","2.9"," 4.6"," 7.4"," 0.6","0.3","1.1","1.4","3.1"," 7.1","0%","3.2","67","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Brad Miller"," 9625000","SAC","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","2.4","2007","C","30","63","56","28.3"," 3.6"," 7.8","0.453","0.1","0.5","0.152"," 3.5"," 7.3","0.475","0.459","1.8"," 2.4","0.772","1.3"," 5.1"," 6.4"," 3.6","0.6","0.6","1.7","2.5"," 9.0","12.30%","3.2","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Samuel Dalembert"," 9464307","PHI","6'11""","250","Seton Hall","Haiti","2001","1","26","-0.3","2007","C","25","82","82","30.9"," 4.3"," 8.0","0.541","0.0","0.0","0.000"," 4.3"," 8.0","0.543","0.541","2.0"," 2.7","0.746","2.9"," 6.0"," 8.9"," 0.8","0.6","1.9","2.0","3.5","10.7","3.07%","3.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Tony Parker"," 9450000","SAS","6'2""","180","None","France","2001","1","28","10.6","2007","PG","24","77","77","32.5"," 7.4","14.2","0.520","0.2","0.5","0.395"," 7.2","13.7","0.525","0.527","3.6"," 4.5","0.783","0.4"," 2.8"," 3.2"," 5.5","1.1","0.1","2.5","1.8","18.6","0%","3.2","58","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Zydrunas Ilgauskas"," 9442697","CLE","7'3""","260","None","Lithuania","1996","1","20","6.1","2007","C","31","78","78","27.3"," 4.9","10.2","0.485","0.0","0.0","0.000"," 4.9","10.2","0.486","0.485","2.0"," 2.5","0.807","3.1"," 4.6"," 7.7"," 1.6","0.6","1.3","1.8","3.3","11.9","5.33%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Rashard Lewis"," 9350649","SEA","6'10""","230","None","USA","1998","2","32","-0.2","2007","SF","27","60","60","39.1"," 7.7","16.8","0.461","2.5","6.5","0.390"," 5.2","10.3","0.505","0.536","4.4"," 5.3","0.841","1.5"," 5.1"," 6.6"," 2.4","1.1","0.7","2.0","2.4","22.4","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Jerry Stackhouse"," 9296874","DAL","6'6","218","North Carolina","USA","1995","1","3","7.8","2007","SF","32","67"," 8","24.1"," 4.2"," 9.8","0.428","0.9","2.4","0.383"," 3.3"," 7.3","0.443","0.476","2.7"," 3.2","0.847","0.6"," 1.6"," 2.2"," 2.8","0.8","0.1","1.7","1.2","12.0","0%","3.2","67","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Richard Hamilton"," 9187500","DET","6'7""","193","Connecticut","USA","1999","1","7","7.3","2007","SG","28","75","75","36.8"," 7.3","15.6","0.468","0.6","1.7","0.341"," 6.7","13.9","0.483","0.486","4.6"," 5.4","0.861","1.0"," 2.8"," 3.8"," 3.8","0.8","0.2","2.1","3.1","19.8","4.25%","3.2","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Tyson Chandler"," 9150000","NOK","7'1""","235","None","USA","2001","1","2","-0.1","2007","C","24","73","73","34.6"," 4.0"," 6.4","0.624","0.0","0.0","0.000"," 4.0"," 6.4","0.625","0.624","1.5"," 2.8","0.527","4.4"," 8.0","12.4"," 0.9","0.5","1.8","1.7","3.3"," 9.5","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Marcus Camby"," 8800000","DEN","6'11""","235","Massachusetts","USA","1996","1","2","2.3","2007","C","32","70","70","33.8"," 4.5"," 9.4","0.473","0.0","0.0","0.000"," 4.5"," 9.4","0.475","0.473","2.3"," 3.2","0.729","2.3"," 9.3","11.7"," 3.2","1.2","3.3","1.7","2.6","11.2","4.63%","3.2","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"57","Andre Miller"," 8733333","PHI","6'2""","200","Utah","USA","1999","1","8","-0.3","2007","PG","30","80","79","37.1"," 5.3","11.4","0.466","0.1","0.4","0.143"," 5.2","10.9","0.479","0.469","2.8"," 3.5","0.784","1.2"," 3.2"," 4.4"," 7.8","1.4","0.1","2.8","2.3","13.4","3.07%","3.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Maurice Taylor"," 8565918","SAC","6'9""","265","Michigan","USA","1997","1","14","14.2","2007","PF","30","12"," 2"," 8.6"," 0.7"," 2.3","0.286","0.0","0.0","   NA"," 0.7"," 2.3","0.286","0.286","0.7"," 1.1","0.615","0.8"," 1.5"," 2.3"," 0.4","0.3","0.1","0.5","1.3"," 2.0","12.30%","3.2","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","PJ Brown"," 8560000","CHI","6'11""","239","Louisiana Tech","USA","1992","2","29","8","2007","PF","37","72","49","20.2"," 2.4"," 5.8","0.407","0.0","0.0","0.000"," 2.4"," 5.8","0.409","0.407","1.3"," 1.7","0.787","1.8"," 3.0"," 4.8"," 0.7","0.3","0.7","1.2","2.6"," 6.1","3.75%","3.2","49","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Jamaal Magloire"," 8433334","POR","6'11""","265","Kentucky","Canada","2000","1","19","-7.9","2007","C","28","81","23","21.0"," 2.5"," 4.9","0.504","0.0","0.0","   NA"," 2.5"," 4.9","0.504","0.504","1.6"," 3.0","0.541","1.9"," 4.2"," 6.1"," 0.4","0.3","0.8","1.6","2.8"," 6.5","9.90%","3.2","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Kwame Brown"," 8287500","LAL","6'11""","270","None","USA","2001","1","1","3.2","2007","C","24","41","28","27.6"," 3.5"," 5.9","0.591","0.0","0.0","0.000"," 3.5"," 5.9","0.593","0.591","1.4"," 3.3","0.440","2.0"," 4.0"," 6.0"," 1.8","1.0","1.2","1.9","3.0"," 8.4","12.30%","3.2","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Troy Murphy"," 8285714","IND","6'11""","245","Notre Dame","USA","2001","1","14","-5.7","2007","PF","26","68","48","27.2"," 3.9"," 8.5","0.458","0.9","2.2","0.395"," 3.1"," 6.4","0.479","0.508","1.6"," 2.1","0.745","1.5"," 4.6"," 6.1"," 1.9","0.7","0.6","1.1","2.9","10.3","3.30%","3.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Manu Ginobili"," 8254375","SAS","6'6","205","None","Argentina","1999","2","57","13.6","2007","SG","29","75","36","27.5"," 5.3","11.4","0.464","1.7","4.3","0.396"," 3.6"," 7.1","0.505","0.539","4.3"," 5.0","0.860","0.8"," 3.6"," 4.4"," 3.5","1.5","0.4","2.1","2.1","16.5","0%","3.2","58","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
