"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"21","Jimmy Butler","16407500","CHI","6'7""","220","Marquette","USA","2011","1","30","-0.1","2016","SG","26","67","67","36.9"," 7.0","15.4","0.454","1.0"," 3.1","0.312","6.1","12.4","0.489","0.485","5.9"," 7.1","0.832","1.2"," 4.2"," 5.3"," 4.8","1.6","0.6","2.0","1.9","20.9","3.75%","0.1","42","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"22","Kyrie Irving","16407500","CLE","6'3""","193","Duke","Australia","2011","1","1","5.5","2016","PG","23","53","53","31.5"," 7.4","16.6","0.448","1.6"," 4.9","0.321","5.8","11.6","0.502","0.496","3.2"," 3.6","0.885","0.8"," 2.1"," 3.0"," 4.7","1.1","0.3","2.3","2.0","19.6","5.33%","0.1","57","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"23","Wesley Matthews","16407500","DAL","6'5""","220","Marquette","USA","Undrafted","Undrafted","Undrafted","2.1","2016","SF","29","78","78","33.9"," 4.2","10.9","0.388","2.4"," 6.7","0.360","1.8"," 4.2","0.432","0.498","1.6"," 1.9","0.863","0.3"," 2.7"," 3.1"," 1.9","1.0","0.2","1.0","2.3","12.5","0%","0.1","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"24","Greg Monroe","16407500","MIL","6'11""","265","Georgetown","USA","2010","1","7","-2.4","2016","C","25","79","67","29.3"," 6.2","11.9","0.522","0.0"," 0.0","0.000","6.2","11.9","0.522","0.522","2.9"," 3.9","0.740","2.8"," 6.1"," 8.8"," 2.3","0.9","0.8","1.6","2.1","15.3","7.65%","0.1","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Enes Kanter","16407500","OKC","6'11""","245","Kentucky","Turkey","2011","1","3","3.9","2016","C","23","82"," 1","21.0"," 5.0"," 8.8","0.576","0.1"," 0.3","0.476","4.9"," 8.5","0.579","0.583","2.4"," 3.1","0.797","3.0"," 5.1"," 8.1"," 0.4","0.3","0.4","1.4","2.0","12.7","5.25%","0.1","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Kawhi Leonard","16407500","SAS","6'7""","230","San Diego State","USA","2011","1","15","13.8","2016","SF","24","72","72","33.1"," 7.7","15.1","0.506","1.8"," 4.0","0.443","5.9","11.1","0.528","0.565","4.1"," 4.6","0.874","1.3"," 5.5"," 6.8"," 2.6","1.8","1.0","1.5","1.8","21.2","0%","0.1","67","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","YES","NO"
"27","Tobias Harris","16000000","DET","6'9""","235","Tennessee","USA","2011","1","19","0.7","2016","PF","23","76","74","33.1"," 5.5","11.7","0.469","1.1"," 3.1","0.335","4.4"," 8.6","0.518","0.514","2.7"," 3.2","0.831","1.3"," 5.4"," 6.7"," 2.2","0.9","0.5","1.4","2.0","14.7","4.25%","0.1","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","James Harden","15719062","HOU","6'5""","220","Arizona State","USA","2009","1","3","1.7","2016","SG","26","82","82","38.1"," 8.7","19.7","0.439","2.9"," 8.0","0.359","5.8","11.7","0.494","0.512","8.8","10.2","0.860","0.8"," 5.3"," 6.1"," 7.5","1.7","0.6","4.6","2.8","29.0","0%","0.1","41","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"29","Roy Hibbert","15514031","LAL","7'2""","270","Georgetown","USA","2008","1","17","-17.5","2016","C","29","81","81","23.2"," 2.2"," 5.1","0.443","0.0"," 0.0","0.000","2.2"," 5.0","0.445","0.443","1.4"," 1.8","0.807","1.6"," 3.3"," 4.9"," 1.2","0.4","1.4","0.9","3.1"," 5.9","12.30%","0.1","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"30","Eric Gordon","15514031","NOP","6'4""","215","Indiana","USA","2008","1","7","-2.1","2016","SG","27","45","44","32.9"," 5.1","12.3","0.418","2.5"," 6.5","0.384","2.6"," 5.7","0.457","0.521","2.5"," 2.8","0.888","0.2"," 2.0"," 2.2"," 2.7","1.0","0.3","1.6","2.2","15.2","6%","0.1","30","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Klay Thompson","15501000","GSW","6'7""","215","Washington State","USA","2011","1","11","14.7","2016","SG","25","80","80","33.3"," 8.1","17.3","0.470","3.5"," 8.1","0.425","4.7"," 9.2","0.510","0.569","2.4"," 2.8","0.873","0.4"," 3.4"," 3.8"," 2.1","0.8","0.6","1.7","1.9","22.1","12.30%","0.1","73","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"32","Gordon Hayward","15409570","UTA","6'8""","226","Butler","USA","2010","1","9","1.7","2016","SF","25","80","80","36.2"," 6.5","15.0","0.433","1.8"," 5.1","0.349","4.7"," 9.9","0.477","0.493","4.9"," 6.0","0.824","0.8"," 4.2"," 5.0"," 3.7","1.2","0.3","2.5","2.3","19.7","5%","0.1","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Chandler Parsons","15361500","DAL","6'10""","230","Florida","USA","2011","2","38","0.1","2016","SF","27","61","51","29.5"," 5.2","10.7","0.492","1.7"," 4.1","0.414","3.5"," 6.6","0.540","0.571","1.5"," 2.2","0.684","0.5"," 4.2"," 4.7"," 2.8","0.8","0.3","1.6","1.9","13.7","0%","0.1","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Goran Dragic","14783000","MIA","6'3""","190","None","Slovenia","2008","2","45","4","2016","PG","29","72","72","32.8"," 5.8","12.2","0.477","0.9"," 2.8","0.312","4.9"," 9.3","0.527","0.513","1.7"," 2.3","0.727","0.8"," 3.1"," 3.8"," 5.8","1.0","0.2","2.6","2.6","14.1","0%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","DeMarcus Cousins","14728844","SAC","6'11""","270","Kentucky","USA","2010","1","5","1.7","2016","C","25","65","65","34.6"," 9.2","20.5","0.451","1.1"," 3.2","0.333","8.2","17.3","0.473","0.477","7.3","10.2","0.718","2.4"," 9.1","11.5"," 3.3","1.6","1.4","3.8","3.6","26.9","12.30%","0.1","33","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"36","John Wall","14728844","WAS","6'4""","195","Kentucky","USA","2010","1","1","1.8","2016","PG","25","77","77","36.2"," 7.4","17.5","0.424","1.5"," 4.3","0.351","5.9","13.3","0.448","0.467","3.5"," 4.5","0.791","0.5"," 4.4"," 4.9","10.2","1.9","0.8","4.1","2.1","19.9","8.95%","0.1","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"37","Khris Middleton","14700000","MIL","6'8""","234","Texas A&M","USA","2012","2","39","-0.8","2016","SG","24","79","79","36.1"," 6.4","14.5","0.444","1.8"," 4.6","0.396","4.6"," 9.9","0.466","0.507","3.5"," 3.9","0.888","0.6"," 3.3"," 3.8"," 4.2","1.7","0.2","2.3","2.6","18.2","7.65%","0.1","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Draymond Green","14260870","GSW","6'7""","230","Michigan State","USA","2012","2","35","18","2016","PF","25","81","81","34.7"," 5.0","10.1","0.490","1.2"," 3.2","0.388","3.7"," 6.9","0.537","0.551","2.8"," 4.1","0.696","1.7"," 7.8"," 9.5"," 7.4","1.5","1.4","3.2","3.0","14.0","12.30%","0.1","73","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"39","Tristan Thompson","14260000","CLE","6'9""","238","Texas","Canada","2011","1","4","8","2016","PF","24","82","34","27.7"," 3.0"," 5.1","0.588","0.0"," 0.0","   NA","3.0"," 5.1","0.588","0.588","1.8"," 3.0","0.616","3.3"," 5.7"," 9.0"," 0.8","0.5","0.6","0.7","2.5"," 7.8","5.33%","0.1","57","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Danilo Gallinari","14000000","DEN","6'10""","225","None","Italy","2008","1","6","-2.6","2016","SF","27","53","53","34.7"," 5.4","13.2","0.410","1.6"," 4.5","0.364","3.8"," 8.7","0.434","0.472","7.1"," 8.2","0.868","1.0"," 4.3"," 5.3"," 2.5","0.8","0.4","1.5","1.6","19.5","4.63%","0.1","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Reggie Jackson","13913044","DET","6'3""","208","Boston College","USA","2011","1","24","2.7","2016","PG","25","79","79","30.7"," 6.8","15.7","0.434","1.5"," 4.2","0.353","5.3","11.5","0.464","0.482","3.7"," 4.3","0.864","0.7"," 2.5"," 3.2"," 6.2","0.7","0.1","2.8","2.4","18.8","4.25%","0.1","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","DeMarre Carroll","13600000","TOR","6'8""","212","Missouri","USA","2009","1","27","2.8","2016","SF","29","26","22","30.2"," 4.0","10.4","0.389","1.8"," 4.5","0.390","2.3"," 5.8","0.388","0.474","1.2"," 1.9","0.600","1.2"," 3.5"," 4.7"," 1.0","1.7","0.2","1.1","2.4","11.0","13.60%","0.1","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Al Jefferson","13500000","CHA","6'10""","289","None","USA","2004","1","15","2.1","2016","C","31","47","18","23.3"," 5.2","10.7","0.485","0.0"," 0.0","   NA","5.2","10.7","0.485","0.485","1.5"," 2.4","0.649","1.2"," 5.2"," 6.4"," 1.5","0.6","0.9","0.7","2.5","12.0","5.75%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Eric Bledsoe","13500000","PHX","6'1""","190","Kentucky","USA","2010","1","18","-1.6","2016","PG","26","31","31","34.2"," 7.2","15.9","0.453","1.5"," 4.2","0.372","5.6","11.7","0.482","0.502","4.5"," 5.5","0.802","0.6"," 3.5"," 4.0"," 6.1","2.0","0.6","3.5","2.4","20.4","4.54%","0.1","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Brandon Knight","13500000","PHX","6'3""","189","Kentucky","USA","2011","1","8","-5.2","2016","SG","24","52","50","36.0"," 7.1","17.2","0.415","2.3"," 6.8","0.342","4.8","10.5","0.461","0.482","3.0"," 3.5","0.852","0.7"," 3.2"," 3.9"," 5.1","1.2","0.4","3.4","2.4","19.6","4.54%","0.1","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Tony Parker","13437500","SAS","6'2""","185","None","France","2001","1","28","10.5","2016","PG","33","72","72","27.5"," 4.9"," 9.9","0.493","0.4"," 0.9","0.415","4.5"," 9.0","0.501","0.512","1.8"," 2.4","0.760","0.2"," 2.2"," 2.4"," 5.3","0.8","0.2","1.8","1.6","11.9","0%","0.1","67","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Joakim Noah","13400000","CHI","6'11""","232","Florida","USA","2007","1","9","-2.1","2016","C","30","29"," 2","21.9"," 1.8"," 4.6","0.383","0.0"," 0.0","0.000","1.8"," 4.6","0.386","0.383","0.8"," 1.6","0.489","3.0"," 5.8"," 8.8"," 3.8","0.6","1.0","1.8","2.7"," 4.3","3.75%","0.1","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","JaVale McGee","13270964","DAL","7'0""","270","Nevada","USA","2008","1","18","-6","2016","C","28","34"," 2","10.9"," 2.3"," 3.9","0.575","0.0"," 0.0","0.000","2.3"," 3.9","0.579","0.575","0.5"," 1.1","0.500","1.6"," 2.4"," 3.9"," 0.1","0.1","0.8","0.6","1.4"," 5.1","0%","0.1","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Tyson Chandler","13000000","PHX","7'1""","240","None","USA","2001","1","2","-11.6","2016","C","33","66","60","24.5"," 2.8"," 4.8","0.583","0.0"," 0.0","0.000","2.8"," 4.7","0.585","0.583","1.6"," 2.6","0.620","2.7"," 6.1"," 8.7"," 1.0","0.5","0.7","1.4","2.2"," 7.2","4.54%","0.1","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Nene Hilario","13000000","WAS","6'11""","250","None","Brazil","2002","1","7","1.4","2016","PF","33","57","11","19.2"," 3.7"," 6.7","0.544","0.0"," 0.1","0.000","3.7"," 6.7","0.549","0.544","1.9"," 3.2","0.578","0.9"," 3.6"," 4.5"," 1.7","0.9","0.5","1.3","2.7"," 9.2","8.95%","0.1","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Ricky Rubio","12700000","MIN","6'4""","194","None","Spain","2009","1","5","0.5","2016","PG","25","76","76","30.6"," 2.9"," 7.7","0.374","0.8"," 2.5","0.326","2.1"," 5.2","0.396","0.427","3.5"," 4.1","0.847","0.5"," 3.8"," 4.3"," 8.7","2.1","0.1","2.5","2.6","10.1","9.85%","0.1","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Robin Lopez","12650000","NYK","7'0""","255","Stanford","USA","2008","1","15","-2.1","2016","C","27","82","82","27.1"," 4.4"," 8.1","0.539","0.0"," 0.0","0.000","4.4"," 8.1","0.540","0.539","1.6"," 2.0","0.795","3.3"," 4.1"," 7.3"," 1.4","0.2","1.6","1.6","2.2","10.3","8.82%","0.1","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Ty Lawson","12444552","IND","5'11""","195","North Carolina","USA","2009","1","18","-5.6","2016","PG","28","66","13","21.4"," 2.1"," 5.4","0.393","0.5"," 1.6","0.333","1.6"," 3.7","0.419","0.444","0.9"," 1.3","0.686","0.4"," 1.4"," 1.8"," 3.6","0.8","0.1","1.4","1.3"," 5.7","3.30%","0.1","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Rudy Gay","12403101","SAC","6'8""","230","Connecticut","USA","2006","1","8","-1.3","2016","SF","29","70","70","34.0"," 6.7","14.4","0.463","1.1"," 3.1","0.344","5.6","11.3","0.495","0.500","2.8"," 3.6","0.780","1.5"," 5.0"," 6.5"," 1.7","1.4","0.7","2.0","2.6","17.2","12.30%","0.1","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Serge Ibaka","12250000","OKC","6'10""","245","None","Democratic Re...","2008","1","24","10.3","2016","PF","26","78","78","32.1"," 5.3","11.1","0.479","0.8"," 2.4","0.326","4.6"," 8.8","0.520","0.513","1.2"," 1.6","0.752","1.8"," 5.0"," 6.8"," 0.8","0.5","1.9","1.4","2.7","12.6","5.25%","0.1","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Nikola Pekovic","12100000","MIN","6'11""","307","None","Montenegro","2008","2","31","-20.2","2016","C","30","12"," 3","13.0"," 1.6"," 4.2","0.380","0.0"," 0.0","   NA","1.6"," 4.2","0.380","0.380","1.3"," 1.7","0.800","0.6"," 1.2"," 1.8"," 0.9","0.1","0.0","0.8","1.8"," 4.5","9.85%","0.1","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Al Horford","12000000","ATL","6'10""","245","Florida","Dominican Rep...","2007","1","3","4","2016","C","29","82","82","32.1"," 6.5","12.8","0.505","1.1"," 3.1","0.344","5.4"," 9.7","0.557","0.547","1.3"," 1.6","0.798","1.8"," 5.5"," 7.3"," 3.2","0.8","1.5","1.3","2.0","15.2","6%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Amir Johnson","12000000","BOS","6'9""","240","None","USA","2005","2","56","3.9","2016","PF","28","79","76","22.8"," 3.2"," 5.4","0.585","0.1"," 0.5","0.233","3.0"," 4.8","0.624","0.596","0.9"," 1.5","0.570","2.3"," 4.1"," 6.4"," 1.7","0.7","1.1","1.2","2.7"," 7.3","5.15%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Kemba Walker","12000000","CHA","6'1""","184","Connecticut","USA","2011","1","9","3.5","2016","PG","25","81","81","35.6"," 7.0","16.4","0.427","2.2"," 6.0","0.371","4.8","10.4","0.459","0.495","4.6"," 5.4","0.847","0.7"," 3.7"," 4.4"," 5.2","1.6","0.5","2.1","1.4","20.9","5.75%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Andrew Bogut","12000000","GSW","7'0""","260","Utah","Australia","2005","1","1","13.9","2016","C","31","70","66","20.7"," 2.5"," 4.0","0.627","0.0"," 0.0","1.000","2.5"," 4.0","0.626","0.629","0.3"," 0.7","0.480","1.7"," 5.3"," 7.0"," 2.3","0.5","1.6","1.2","3.2"," 5.4","12.30%","0.1","73","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"61","Kyle Lowry","12000000","TOR","6'0""","205","Villanova","USA","2006","1","24","6.6","2016","PG","29","77","77","37.0"," 6.6","15.6","0.427","2.8"," 7.1","0.388","3.9"," 8.5","0.461","0.516","5.2"," 6.4","0.811","0.7"," 4.0"," 4.7"," 6.4","2.1","0.4","2.9","2.7","21.2","13.60%","0.1","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Derrick Favors","12000000","UTA","6'10""","265","Georgia Tech","USA","2010","1","3","2.5","2016","PF","24","62","59","32.0"," 6.7","13.1","0.515","0.0"," 0.1","0.000","6.7","13.0","0.518","0.515","2.9"," 4.1","0.709","2.7"," 5.4"," 8.1"," 1.5","1.2","1.5","1.7","2.4","16.4","5%","0.1","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Nicolas Batum","11860750","CHA","6'8""","200","None","France","2008","1","25","4","2016","SF","27","70","70","35.0"," 5.3","12.5","0.426","2.0"," 5.7","0.348","3.3"," 6.8","0.492","0.506","2.3"," 2.7","0.849","0.8"," 5.3"," 6.1"," 5.8","0.9","0.6","2.9","1.6","14.9","5.75%","0.1","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
