"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"28","Elton Brand","13152000","LAC","6'8""","254","Duke","USA","1999","1","1","3.1","2006","PF","26","79","79","39.2"," 9.6","18.2","0.527","0.0","0.0","0.333"," 9.6","18.1","0.527","0.527","5.6"," 7.2","0.775","3.0","7.0","10.0"," 2.6","1.0","2.5","2.2","2.9","24.7","12.30%","3.4","47","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Joe Johnson","12000000","ATL","6'7""","230","Arkansas","USA","2001","1","10","-5.9","2006","SG","24","82","82","40.7"," 7.7","17.0","0.453","1.6","4.4","0.356"," 6.1","12.6","0.487","0.499","3.2"," 4.0","0.791","1.2","2.9"," 4.1"," 6.5","1.3","0.4","3.3","2.3","20.2","6%","3.4","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"30","Michael Redd","12000000","MIL","6'6","215","Ohio State","USA","2000","2","43","1","2006","SG","26","80","80","39.1"," 8.5","19.0","0.450","2.0","5.2","0.395"," 6.5","13.8","0.471","0.504","6.3"," 7.1","0.877","1.0","3.3"," 4.3"," 2.9","1.2","0.1","2.1","2.0","25.4","7.65%","3.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Theo Ratliff","11666666","POR","6'10""","235","Wyoming","USA","1995","1","18","-7.7","2006","C","32","55","19","23.7"," 2.0"," 3.4","0.571","0.0","0.0","   NA"," 2.0"," 3.4","0.571","0.571","1.0"," 1.5","0.651","1.6","3.5"," 5.1"," 0.5","0.3","1.6","0.9","2.6"," 4.9","9.90%","3.4","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"32","Carlos Boozer","11593816","UTA","6'9""","258","Duke","USA","2002","2","34","-2","2006","PF","24","33","19","31.1"," 6.6","12.1","0.549","0.0","0.0","   NA"," 6.6","12.1","0.549","0.549","3.0"," 4.2","0.723","2.2","6.4"," 8.6"," 2.7","0.9","0.2","2.1","3.2","16.3","5%","3.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Mike Bibby","11500000","SAC","6'2""","190","Arizona","USA","1998","1","2","2.7","2006","PG","27","82","82","38.6"," 7.3","16.9","0.432","2.3","6.1","0.386"," 4.9","10.8","0.458","0.501","4.2"," 4.9","0.849","0.4","2.6"," 2.9"," 5.4","1.0","0.1","2.4","2.1","21.1","12.30%","3.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Lamar Odom","11465333","LAL","6'10""","230","Rhode Island","USA","1999","1","4","3.9","2006","PF","26","80","80","40.3"," 5.6","11.6","0.481","1.0","2.7","0.372"," 4.6"," 8.9","0.514","0.524","2.7"," 3.9","0.690","2.3","7.0"," 9.2"," 5.5","0.9","0.8","2.7","3.2","14.8","12.30%","3.4","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Pau Gasol","10993000","MEM","7'0""","240","None","Spain","2001","1","3","5.3","2006","PF","25","80","80","39.2"," 7.5","14.9","0.503","0.0","0.2","0.250"," 7.5","14.8","0.505","0.504","5.3"," 7.7","0.689","2.4","6.5"," 8.9"," 4.6","0.6","1.9","2.9","2.3","20.4","0%","3.4","49","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Andrei Kirilenko","10983000","UTA","6'9""","225","None","Russia","1999","1","24","1","2006","SF","24","69","63","37.7"," 4.9","10.6","0.460","0.5","1.7","0.308"," 4.3"," 8.9","0.489","0.485","5.0"," 7.2","0.699","2.3","5.7"," 8.0"," 4.3","1.5","3.2","2.9","2.3","15.3","5%","3.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"37","Rasheed Wallace","10860000","DET","6'11""","230","North Carolina","USA","1995","1","4","12.2","2006","PF","31","80","80","34.8"," 5.7","13.3","0.430","1.9","5.4","0.357"," 3.8"," 7.9","0.480","0.503","1.7"," 2.3","0.743","1.1","5.7"," 6.8"," 2.3","1.0","1.6","1.1","2.9","15.1","4.25%","3.4","64","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Derek Anderson","10763000","MIA","6'5""","195","Kentucky","USA","1997","1","13","-1.7","2006","SG","31","43","11","24.3"," 2.5"," 7.0","0.356","0.9","3.1","0.299"," 1.6"," 3.9","0.402","0.422","2.2"," 2.6","0.838","0.5","2.8"," 3.3"," 2.3","0.5","0.1","1.3","2.3"," 8.1","0%","3.4","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"39","Zach Randolph","10666667","POR","6'9""","253","Michigan State","USA","2001","1","19","-9.6","2006","PF","24","74","71","34.4"," 7.2","16.6","0.436","0.2","0.7","0.291"," 7.0","15.9","0.443","0.443","3.3"," 4.6","0.714","2.6","5.4"," 8.0"," 1.9","0.8","0.2","2.2","2.5","18.0","9.90%","3.4","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Kenyon Martin","10636364","DEN","6'9""","240","Cincinnati","USA","2000","1","1","1.9","2006","PF","28","56","49","27.6"," 5.3","10.7","0.495","0.1","0.4","0.227"," 5.2","10.3","0.505","0.499","2.2"," 3.0","0.712","1.7","4.6"," 6.3"," 1.4","0.8","0.9","1.3","3.1","12.9","4.63%","3.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Raef LaFrentz","10623288","BOS","6'11""","245","Kansas","USA","1998","1","3","-0.2","2006","PF","29","82","63","24.8"," 2.9"," 6.7","0.431","1.4","3.5","0.392"," 1.5"," 3.2","0.474","0.533","0.6"," 0.9","0.680","1.0","4.0"," 5.0"," 1.4","0.4","0.9","0.8","3.3"," 7.8","5.15%","3.4","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Larry Hughes","10344900","CLE","6'5""","184","Saint Louis","USA","1998","1","8","1.4","2006","SG","27","36","31","35.6"," 5.3","13.0","0.409","0.8","2.1","0.368"," 4.6","10.9","0.417","0.439","4.1"," 5.4","0.756","0.7","3.8"," 4.5"," 3.6","1.5","0.6","2.8","3.3","15.5","5.33%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"43","Gilbert Arenas","10243200","WAS","6'4""","210","Arizona","USA","2001","2","30","3","2006","PG","24","80","80","42.3"," 9.3","20.9","0.447","2.5","6.8","0.369"," 6.8","14.1","0.485","0.507","8.2","10.0","0.820","0.7","2.8"," 3.5"," 6.1","2.0","0.3","3.7","3.6","29.3","8.95%","3.4","42","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"44","Richard Jefferson","10200000","NJN","6'7""","225","Arizona","USA","2001","1","13","3.9","2006","SF","25","78","78","39.2"," 6.3","12.9","0.493","0.8","2.4","0.319"," 5.6","10.5","0.532","0.522","6.0"," 7.4","0.812","1.2","5.6"," 6.8"," 3.8","0.8","0.2","2.2","2.5","19.5","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Wally Szczerbiak","10000000","BOS","6'7""","244","Miami (OH)","USA","1999","1","6","0.7","2006","SF","28","72","71","37.9"," 6.8","14.1","0.487","1.4","3.5","0.400"," 5.4","10.5","0.517","0.538","3.9"," 4.3","0.897","1.1","3.3"," 4.3"," 3.0","0.6","0.3","1.9","2.1","19.0","5.15%","3.4","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Doug Christie"," 9775000","DAL","6'6","205","Pepperdine","USA","1992","1","17","-2","2006","SG","35"," 7"," 7","26.4"," 1.3"," 3.7","0.346","0.0","0.1","0.000"," 1.3"," 3.6","0.360","0.346","1.1"," 1.7","0.667","0.3","1.6"," 1.9"," 2.0","1.3","0.1","0.9","1.4"," 3.7","0%","3.4","60","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Steve Nash"," 9625000","PHX","6'3""","195","Santa Clara","Canada","1996","1","15","8.1","2006","PG","31","79","79","35.4"," 6.8","13.4","0.512","1.9","4.3","0.439"," 4.9"," 9.0","0.548","0.583","3.3"," 3.5","0.921","0.6","3.6"," 4.2","10.5","0.8","0.2","3.5","1.5","18.8","4.54%","3.4","NA","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"48","Vin Baker"," 9183333","LAC","6'11""","240","Hartford","USA","1993","1","8","12.2","2006","C","34"," 8"," 1","10.6"," 0.9"," 1.9","0.467","0.0","0.0","   NA"," 0.9"," 1.9","0.467","0.467","1.6"," 2.3","0.722","0.3","2.1"," 2.4"," 0.5","0.5","0.5","1.1","1.6"," 3.4","12.30%","3.4","47","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Marcus Camby"," 9150000","DEN","6'11""","230","Massachusetts","USA","1996","1","2","1.5","2006","C","31","56","54","33.2"," 5.4","11.6","0.465","0.0","0.2","0.091"," 5.4","11.4","0.472","0.466","2.0"," 2.8","0.712","2.4","9.6","11.9"," 2.1","1.4","3.3","1.6","2.8","12.8","4.63%","3.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Maurice Taylor"," 9100000","NYK","6'9""","265","Michigan","USA","1997","1","14","-5.9","2006","PF","29","67","13","18.1"," 2.7"," 5.8","0.468","0.0","0.0","0.000"," 2.7"," 5.8","0.469","0.468","0.9"," 1.2","0.699","1.0","2.4"," 3.4"," 0.8","0.3","0.2","1.5","2.6"," 6.3","8.82%","3.4","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Tyson Chandler"," 9000000","CHI","7'1""","235","None","USA","2001","1","2","2.7","2006","C","23","79","50","26.8"," 2.0"," 3.6","0.565","0.0","0.0","0.000"," 2.0"," 3.6","0.567","0.565","1.2"," 2.4","0.503","3.4","5.7"," 9.0"," 1.0","0.5","1.3","1.6","3.8"," 5.3","3.75%","3.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Shandon Anderson"," 8935000","MIA","6'6","215","Georgia","USA","1996","2","54","-0.6","2006","SF","32","48"," 1","13.3"," 1.1"," 2.6","0.429","0.1","0.4","0.263"," 1.0"," 2.2","0.458","0.448","0.3"," 0.4","0.722","0.4","1.3"," 1.7"," 0.6","0.4","0.1","0.5","1.6"," 2.6","0%","3.4","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Jason Richardson"," 8888888","GSW","6'6","225","Michigan State","USA","2001","1","5","1","2006","SG","25","75","75","38.4"," 8.5","19.2","0.446","2.4","6.4","0.384"," 6.1","12.8","0.477","0.509","3.7"," 5.5","0.673","1.4","4.4"," 5.8"," 3.1","1.3","0.5","2.2","2.7","23.2","12.30%","3.4","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Brad Miller"," 8750000","SAC","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","4.1","2006","C","29","79","79","37.0"," 5.5","11.1","0.495","0.4","1.1","0.386"," 5.1","10.0","0.507","0.514","3.5"," 4.3","0.828","1.5","6.2"," 7.8"," 4.7","0.8","0.8","2.3","3.0","15.0","12.30%","3.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Zydrunas Ilgauskas"," 8740000","CLE","7'3""","260","None","Lithuania","1996","1","20","4.3","2006","C","30","78","78","29.3"," 5.8","11.4","0.506","0.0","0.1","0.000"," 5.8","11.3","0.509","0.506","4.1"," 4.9","0.834","3.1","4.4"," 7.6"," 1.2","0.5","1.7","2.0","3.6","15.6","5.33%","3.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Erick Dampier"," 8662500","DAL","6'11""","265","Mississippi State","USA","1996","1","10","7.4","2006","C","30","82","36","23.6"," 2.1"," 4.2","0.493","0.0","0.0","   NA"," 2.1"," 4.2","0.493","0.493","1.5"," 2.6","0.591","3.3","4.5"," 7.8"," 0.6","0.3","1.3","1.4","3.2"," 5.7","0%","3.4","60","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Kelvin Cato"," 8640000","DET","6'11""","275","Iowa State","USA","1997","1","15","-7.6","2006","C","31","27"," 0","12.3"," 1.3"," 3.1","0.429","0.0","0.0","   NA"," 1.3"," 3.1","0.429","0.429","1.0"," 1.3","0.743","0.7","1.9"," 2.6"," 0.1","0.2","0.4","0.7","1.9"," 3.6","4.25%","3.4","64","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Richard Hamilton"," 8625000","DET","6'7""","193","Connecticut","USA","1999","1","7","9.8","2006","SG","27","80","80","35.3"," 8.1","16.5","0.491","0.7","1.5","0.458"," 7.4","15.0","0.494","0.512","3.2"," 3.8","0.845","1.1","2.2"," 3.2"," 3.4","0.7","0.2","2.2","2.6","20.1","4.25%","3.4","64","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Rashard Lewis"," 8571429","SEA","6'10""","215","None","USA","1998","2","32","-3.5","2006","SF","26","78","77","36.9"," 6.9","14.8","0.467","1.8","4.7","0.384"," 5.1","10.0","0.507","0.529","4.5"," 5.5","0.818","1.4","3.6"," 5.0"," 2.3","1.3","0.6","1.8","2.4","20.1","NA","3.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Jamaal Magloire"," 8533333","MIL","6'11""","259","Kentucky","Canada","2000","1","19","-1.9","2006","C","27","82","82","30.1"," 3.5"," 7.5","0.467","0.0","0.0","   NA"," 3.5"," 7.5","0.467","0.467","2.2"," 4.1","0.535","2.7","6.8"," 9.5"," 0.7","0.4","1.0","2.0","3.4"," 9.2","7.65%","3.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Aaron McKie"," 8500000","LAL","6'5""","209","Temple","USA","1994","1","17","-9.3","2006","PG","33","14"," 0"," 8.6"," 0.2"," 0.9","0.250","0.0","0.1","0.000"," 0.2"," 0.7","0.300","0.250","0.1"," 0.1","0.500","0.2","1.2"," 1.4"," 0.8","0.4","0.0","0.1","0.5"," 0.5","12.30%","3.4","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Samuel Dalembert"," 8470000","PHI","6'11""","250","Seton Hall","Haiti","2001","1","26","-1.7","2006","C","24","66","52","26.7"," 3.0"," 5.6","0.531","0.0","0.0","0.000"," 3.0"," 5.6","0.533","0.531","1.4"," 2.0","0.705","2.4","5.8"," 8.2"," 0.4","0.5","2.4","1.6","3.7"," 7.3","3.07%","3.4","38","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Tony Parker"," 8400000","SAS","6'2""","177","None","France","2001","1","28","10.5","2006","PG","23","80","80","33.9"," 7.8","14.2","0.548","0.1","0.5","0.306"," 7.7","13.8","0.556","0.553","3.2"," 4.5","0.707","0.5","2.8"," 3.3"," 5.8","1.0","0.1","3.1","2.0","18.9","0%","3.4","63","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"64","Jerry Stackhouse"," 8367187","DAL","6'6","218","North Carolina","USA","1995","1","3","4.5","2006","SG","31","55","11","27.7"," 4.4","11.0","0.401","0.7","2.4","0.277"," 3.7"," 8.6","0.436","0.431","3.5"," 4.0","0.882","0.6","2.2"," 2.8"," 2.9","0.7","0.2","2.2","1.7","13.0","0%","3.4","60","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
