"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"11","Stephon Marbury","19012500","NYK","6'2""","205","Georgia Tech","USA","1996","1","4","-10.1","2008","PG","30","24","19","33.5"," 4.6","11.0","0.419","1.2","3.1","0.378","3.5"," 8.0","0.435","0.472","3.5"," 4.8","0.716","0.7"," 1.8"," 2.5"," 4.7","0.9","0.1","2.0","2.4","13.9","8.82%","2.8","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"12","Steve Francis","17500000","HOU","6'3""","210","Maryland","USA","1999","1","2","-1.3","2008","PG","30","10"," 3","19.9"," 1.9"," 5.7","0.333","0.4","1.7","0.235","1.5"," 4.0","0.375","0.368","1.3"," 2.3","0.565","0.8"," 1.5"," 2.3"," 3.0","0.9","0.5","1.4","2.5"," 5.5","0%","2.8","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"13","Baron Davis","16440000","GSW","6'3""","215","UCLA","USA","1999","1","3","3.6","2008","PG","28","82","82","39.0"," 7.9","18.6","0.426","2.1","6.4","0.330","5.8","12.2","0.477","0.483","3.9"," 5.2","0.750","1.2"," 3.5"," 4.7"," 7.6","2.3","0.5","2.8","3.0","21.8","12.30%","2.8","48","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"14","Shawn Marion","16440000","MIA","6'7""","230","Nevada-Las Vegas","USA","1999","1","9","4.3","2008","PF","29","63","62","36.7"," 6.3","12.5","0.508","1.0","3.1","0.333","5.3"," 9.3","0.567","0.550","1.7"," 2.4","0.707","2.2"," 8.0","10.2"," 2.2","2.0","1.3","1.4","2.4","15.4","0%","2.8","15","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"15","Paul Pierce","16360094","BOS","6'7""","235","Kansas","USA","1998","1","10","14.1","2008","SF","30","80","80","35.9"," 6.4","13.7","0.464","1.8","4.6","0.392","4.6"," 9.2","0.499","0.529","5.1"," 6.1","0.843","0.7"," 4.5"," 5.1"," 4.5","1.3","0.5","2.8","2.5","19.6","5.15%","2.8","66","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"16","Dirk Nowitzki","16360094","DAL","7'0""","245","None","Germany","1998","1","9","9","2008","PF","29","77","77","36.0"," 8.2","17.1","0.479","1.0","2.9","0.359","7.2","14.2","0.504","0.510","6.2"," 7.1","0.879","1.2"," 7.3"," 8.6"," 3.5","0.7","0.9","2.1","2.6","23.6","0%","2.8","51","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"17","Antawn Jamison","16360094","WAS","6'9""","235","North Carolina","USA","1998","1","4","3.2","2008","PF","31","79","79","38.7"," 7.8","17.9","0.436","1.5","4.5","0.339","6.3","13.5","0.468","0.478","4.2"," 5.5","0.760","2.7"," 7.5","10.2"," 1.5","1.3","0.4","1.4","2.5","21.4","8.95%","2.8","43","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"18","Ray Allen","16000000","BOS","6'5""","205","Connecticut","USA","1996","1","5","12.5","2008","SG","32","73","73","35.9"," 6.0","13.5","0.445","2.5","6.2","0.398","3.5"," 7.3","0.485","0.537","2.9"," 3.2","0.907","1.0"," 2.6"," 3.7"," 3.1","0.9","0.2","1.7","2.0","17.4","5.15%","2.8","66","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"19","Ben Wallace","15500000","CLE","6'9""","240","Virginia Union","USA","Undrafted","Undrafted","Undrafted","-3.5","2008","C-PF","33","72","72","30.6"," 1.9"," 4.9","0.392","0.0","0.1","0.000","1.9"," 4.8","0.397","0.392","1.0"," 2.3","0.426","3.3"," 5.1"," 8.4"," 1.5","1.2","1.6","0.9","1.7"," 4.8","5.33%","2.8","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"20","Elton Brand","15344000","LAC","6'8""","254","Duke","USA","1999","1","1","-17.5","2008","PF","28"," 8"," 6","34.3"," 6.5","14.3","0.456","0.0","0.0","   NA","6.5","14.3","0.456","0.456","4.6"," 5.9","0.787","2.6"," 5.4"," 8.0"," 2.0","0.4","1.9","2.1","2.6","17.6","12.30%","2.8","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"21","Rashard Lewis","14880000","ORL","6'10""","230","None","USA","1998","2","32","6.5","2008","PF","28","81","81","38.0"," 6.4","14.0","0.455","2.8","6.8","0.409","3.6"," 7.2","0.498","0.554","2.7"," 3.2","0.838","1.2"," 4.2"," 5.4"," 2.4","1.2","0.5","1.7","2.6","18.2","0%","2.8","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"22","Michael Redd","14520000","MIL","6'6","215","Ohio State","USA","2000","2","43","-6.7","2008","SG","28","72","71","37.5"," 7.6","17.3","0.442","1.8","5.0","0.362","5.8","12.3","0.475","0.495","5.6"," 6.8","0.820","1.2"," 3.1"," 4.3"," 3.4","0.9","0.2","2.5","1.7","22.7","7.65%","2.8","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"23","Yao Ming","13762775","HOU","6'7","310","None","China","2002","1","1","5.2","2008","C","27","55","55","37.2"," 7.9","15.5","0.507","0.0","0.0","0.000","7.9","15.5","0.508","0.507","6.3"," 7.4","0.850","3.1"," 7.7","10.8"," 2.3","0.5","2.0","3.3","3.1","22.0","0%","2.8","55","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"24","Pau Gasol","13735000","LAL","7'0""","250","None","Spain","2001","1","3","4.5","2008","C","27","66","66","35.6"," 7.2","13.5","0.534","0.1","0.2","0.250","7.1","13.2","0.539","0.536","4.4"," 5.5","0.807","2.3"," 6.0"," 8.4"," 3.2","0.5","1.5","1.9","2.1","18.9","12.30%","2.8","57","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Andrei Kirilenko","13735000","UTA","6'9""","223","None","Russia","1999","1","24","8.9","2008","SF","26","72","72","30.8"," 3.8"," 7.6","0.506","0.6","1.6","0.379","3.2"," 5.9","0.540","0.546","2.8"," 3.6","0.770","1.7"," 3.0"," 4.7"," 4.0","1.2","1.5","1.9","2.3","11.0","5%","2.8","54","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Mike Bibby","13500000","ATL","6'1""","190","Arizona","USA","1998","1","2","-0.4","2008","PG","29","48","44","32.8"," 5.2","12.6","0.411","1.9","5.2","0.375","3.2"," 7.4","0.437","0.488","1.6"," 2.1","0.780","0.3"," 3.0"," 3.3"," 6.0","1.1","0.1","2.5","2.0","13.9","6%","2.8","37","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Joe Johnson","13488377","ATL","6'7""","235","Arkansas","USA","2001","1","10","-0.4","2008","SG","26","82","82","40.8"," 7.9","18.3","0.432","2.1","5.4","0.381","5.8","12.8","0.454","0.489","3.9"," 4.6","0.834","1.0"," 3.5"," 4.5"," 5.8","1.0","0.2","2.7","2.0","21.7","6%","2.8","37","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","Zach Randolph","13333333","NYK","6'9""","260","Michigan State","USA","2001","1","19","-6.2","2008","C","26","69","68","32.5"," 7.0","15.3","0.459","0.3","1.2","0.275","6.7","14.2","0.474","0.470","3.2"," 4.2","0.772","2.7"," 7.6","10.3"," 2.0","0.9","0.2","2.7","2.8","17.6","8.82%","2.8","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Vince Carter","13320000","NJN","6'6","220","North Carolina","USA","1998","1","5","-2","2008","SG","31","76","72","38.9"," 7.7","16.9","0.456","1.3","3.6","0.359","6.4","13.3","0.482","0.494","4.6"," 5.6","0.816","1.5"," 4.5"," 6.0"," 5.1","1.2","0.4","2.4","3.2","21.3","NA","2.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"30","Kenyon Martin","13250000","DEN","6'9""","240","Cincinnati","USA","2000","1","1","2.2","2008","PF","30","71","71","30.4"," 5.3"," 9.8","0.538","0.0","0.2","0.182","5.3"," 9.7","0.544","0.539","1.7"," 3.0","0.580","1.5"," 5.0"," 6.5"," 1.3","1.2","1.2","1.3","3.3","12.4","4.63%","2.8","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Lamar Odom","13248596","LAL","6'10""","230","Rhode Island","USA","1999","1","4","8.2","2008","PF","28","77","77","37.9"," 5.4","10.3","0.525","0.4","1.5","0.274","5.0"," 8.9","0.566","0.544","3.0"," 4.3","0.698","2.6"," 8.1","10.6"," 3.5","1.0","0.9","2.0","2.9","14.2","12.30%","2.8","57","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"32","LeBron James","13041250","CLE","6'8""","250","None","USA","2003","1","1","1.9","2008","SF","23","75","74","40.4","10.6","21.9","0.484","1.5","4.8","0.315","9.1","17.1","0.531","0.518","7.3","10.3","0.712","1.8"," 6.1"," 7.9"," 7.2","1.8","1.1","3.4","2.2","30.0","5.33%","2.8","45","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"33","Carmelo Anthony","13041250","DEN","6'8""","230","Syracuse","USA","2003","1","3","2.8","2008","SF","23","77","77","36.4"," 9.5","19.2","0.492","0.8","2.1","0.354","8.7","17.1","0.509","0.511","6.0"," 7.7","0.786","2.3"," 5.1"," 7.4"," 3.4","1.3","0.5","3.3","3.3","25.7","4.63%","2.8","50","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"34","Dwyane Wade","13041250","MIA","6'4""","216","Marquette","USA","2003","1","5","-6.5","2008","SG","26","51","49","38.3"," 8.6","18.4","0.469","0.4","1.5","0.286","8.2","16.9","0.485","0.480","6.9"," 9.2","0.758","0.9"," 3.3"," 4.2"," 6.9","1.7","0.7","4.4","2.7","24.6","0%","2.8","15","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"35","Wally Szczerbiak","12775000","CLE","6'7""","245","Miami (OH)","USA","1999","1","6","-0.1","2008","SF","30","75"," 2","23.1"," 4.1"," 9.6","0.431","1.2","2.9","0.413","2.9"," 6.7","0.438","0.493","2.0"," 2.3","0.851","0.5"," 2.4"," 2.9"," 1.4","0.3","0.2","1.0","1.4","11.5","5.33%","2.8","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Rasheed Wallace","12540000","DET","6'11""","230","North Carolina","USA","1995","1","4","10.8","2008","C","33","77","76","30.5"," 4.9","11.3","0.432","1.5","4.1","0.356","3.4"," 7.2","0.476","0.497","1.5"," 1.9","0.767","1.1"," 5.5"," 6.6"," 1.8","1.2","1.7","1.1","2.8","12.7","4.25%","2.8","59","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Chris Bosh","12455000","TOR","6'10""","230","Georgia Tech","USA","2003","1","4","8.7","2008","C","23","67","67","36.2"," 7.6","15.3","0.494","0.1","0.4","0.400","7.4","15.0","0.496","0.499","7.0"," 8.3","0.844","2.6"," 6.1"," 8.7"," 2.6","0.9","1.0","2.3","2.3","22.3","13.60%","2.8","41","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"38","Raef LaFrentz","12440787","POR","6'11""","245","Kansas","USA","1998","1","3","-3.9","2008","C","31","39"," 0"," 7.5"," 0.7"," 1.6","0.443","0.0","0.1","0.000","0.7"," 1.5","0.474","0.443","0.3"," 0.5","0.579","0.7"," 1.0"," 1.7"," 0.2","0.3","0.4","0.3","1.5"," 1.7","9.90%","2.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"39","Richard Jefferson","12200000","NJN","6'7""","225","Arizona","USA","2001","1","13","-4.9","2008","SF","27","82","82","39.0"," 7.5","16.2","0.466","0.9","2.6","0.362","6.6","13.6","0.486","0.495","6.6"," 8.3","0.798","1.1"," 3.0"," 4.2"," 3.1","0.9","0.3","2.4","2.7","22.6","NA","2.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Larry Hughes","12000084","CHI","6'5""","185","Saint Louis","USA","1998","1","8","-4.6","2008","PG-SG","29","68","57","29.7"," 4.5","11.8","0.381","1.0","2.9","0.345","3.5"," 8.9","0.392","0.423","2.2"," 2.8","0.798","0.6"," 2.8"," 3.4"," 2.7","1.5","0.3","1.7","2.0","12.2","3.75%","2.8","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Gilbert Arenas","11950400","WAS","6'4""","215","Arizona","USA","2001","2","30","1.1","2008","PG","26","13"," 8","32.7"," 6.0","15.1","0.398","1.7","6.0","0.282","4.3"," 9.1","0.475","0.454","5.7"," 7.4","0.771","0.5"," 3.5"," 3.9"," 5.1","1.8","0.1","3.8","2.3","19.4","8.95%","2.8","43","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"42","Theo Ratliff","11666666","DET","6'10""","235","Wyoming","USA","1995","1","18","-0.2","2008","C-PF","34","26"," 9","16.8"," 1.6"," 3.3","0.482","0.0","0.0","0.000","1.6"," 3.2","0.488","0.482","1.1"," 1.7","0.674","1.2"," 2.2"," 3.4"," 0.5","0.3","1.4","0.8","2.3"," 4.3","4.25%","2.8","59","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Steve Nash","11375000","PHX","6'3""","178","Santa Clara","Canada","1996","1","15","9.4","2008","PG","33","81","81","34.3"," 6.0","11.9","0.504","2.2","4.7","0.470","3.8"," 7.2","0.527","0.597","2.7"," 3.0","0.906","0.3"," 3.1"," 3.5","11.1","0.7","0.1","3.6","1.4","16.9","4.54%","2.8","NA","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"44","Carlos Boozer","11260483","UTA","6'9""","266","Duke","USA","2002","2","34","7.8","2008","PF","26","81","81","34.9"," 8.8","16.0","0.547","0.0","0.0","0.000","8.8","16.0","0.547","0.547","3.6"," 4.9","0.738","2.4"," 8.0","10.4"," 2.9","1.2","0.5","2.6","3.6","21.1","5%","2.8","54","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Kirk Hinrich","11250000","CHI","6'3""","190","Kansas","USA","2003","1","7","-2.4","2008","PG","27","75","72","31.7"," 4.4","10.6","0.414","1.1","3.2","0.350","3.3"," 7.4","0.442","0.467","1.6"," 1.9","0.831","0.4"," 2.9"," 3.3"," 6.0","1.2","0.3","2.1","3.0","11.5","3.75%","2.8","33","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"46","Marcus Camby","11250000","DEN","6'11""","235","Massachusetts","USA","1996","1","2","3.7","2008","C","33","79","79","34.9"," 3.6"," 8.0","0.450","0.1","0.3","0.300","3.5"," 7.8","0.455","0.455","1.8"," 2.6","0.708","2.9","10.2","13.1"," 3.3","1.1","3.6","1.5","2.7"," 9.1","4.63%","2.8","50","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","YES","NO"
"47","Jason Richardson","11111110","CHA","6'6","225","Michigan State","USA","2001","1","5","-3.7","2008","SF","27","82","82","38.4"," 7.9","17.9","0.441","3.0","7.3","0.406","4.9","10.6","0.466","0.524","3.0"," 4.0","0.752","1.0"," 4.4"," 5.4"," 3.1","1.4","0.7","2.0","2.9","21.8","5.75%","2.8","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Derek Fisher","10723900","LAL","6'1""","210","Arkansas-Little Rock","USA","1996","1","24","6.7","2008","PG","33","82","82","27.4"," 4.1"," 9.5","0.436","1.4","3.4","0.406","2.8"," 6.1","0.453","0.508","2.0"," 2.3","0.883","0.3"," 1.8"," 2.1"," 2.9","1.0","0.0","1.1","2.3","11.7","12.30%","2.8","57","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","David West","10650000","NOH","6'9""","240","Xavier","USA","2003","1","18","7.6","2008","PF","27","76","76","37.8"," 8.3","17.2","0.482","0.1","0.3","0.240","8.2","16.8","0.487","0.484","3.9"," 4.6","0.850","2.4"," 6.5"," 8.9"," 2.3","0.8","1.3","2.2","2.7","20.6","NA","2.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Erick Dampier","10590500","DAL","6'11""","265","Mississippi State","USA","1996","1","10","6.2","2008","C","32","72","64","24.4"," 2.5"," 3.8","0.643","0.0","0.0","   NA","2.5"," 3.8","0.643","0.643","1.2"," 2.0","0.575","2.9"," 4.6"," 7.5"," 0.9","0.3","1.5","1.1","3.1"," 6.1","0%","2.8","51","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Brad Miller","10500000","SAC","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","2","2008","C","31","72","72","34.9"," 4.7","10.1","0.463","0.4","1.3","0.311","4.3"," 8.9","0.484","0.482","3.6"," 4.3","0.848","2.3"," 7.1"," 9.5"," 3.7","1.0","1.0","2.3","3.4","13.4","12.30%","2.8","38","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Tony Parker","10500000","SAS","6'2""","180","None","France","2001","1","28","7.7","2008","PG","25","69","68","33.5"," 7.5","15.1","0.494","0.2","1.0","0.258","7.2","14.2","0.510","0.502","3.6"," 5.0","0.715","0.4"," 2.8"," 3.2"," 6.0","0.8","0.1","2.4","1.3","18.8","0%","2.8","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Tyson Chandler","10250000","NOH","7'1""","235","None","USA","2001","1","2","8.1","2008","C","25","79","79","35.2"," 4.8"," 7.7","0.623","0.0","0.0","0.000","4.8"," 7.6","0.624","0.623","2.2"," 3.7","0.593","4.1"," 7.7","11.7"," 1.0","0.6","1.1","1.7","3.1","11.8","NA","2.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Samuel Dalembert","10250000","PHI","6'11""","250","Seton Hall","Haiti","2001","1","26","0.6","2008","C","26","82","82","33.2"," 4.1"," 8.1","0.513","0.0","0.0","0.000","4.1"," 8.0","0.514","0.513","2.3"," 3.2","0.707","3.7"," 6.6","10.4"," 0.5","0.5","2.3","1.9","3.3","10.5","3.07%","2.8","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Adonal Foyle","10157090","ORL","6'10""","270","Colgate","St. Vincent &...","1997","1","8","0","2008","C","32","82"," 0"," 9.4"," 0.9"," 1.9","0.458","0.0","0.0","   NA","0.9"," 1.9","0.458","0.458","0.2"," 0.4","0.471","0.9"," 1.7"," 2.5"," 0.2","0.2","0.5","0.4","1.1"," 1.9","0%","2.8","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Zydrunas Ilgauskas","10142156","CLE","7'3""","260","None","Lithuania","1996","1","20","1.8","2008","C","32","73","73","30.4"," 5.7","12.0","0.474","0.0","0.0","0.000","5.7","12.0","0.475","0.474","2.7"," 3.3","0.802","3.6"," 5.7"," 9.3"," 1.4","0.5","1.6","1.8","3.4","14.1","5.33%","2.8","45","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Chauncey Billups","10000000","DET","6'3""","202","Colorado","USA","1997","1","3","10.8","2008","PG","31","78","78","32.3"," 5.0","11.2","0.448","1.8","4.4","0.401","3.3"," 6.9","0.479","0.526","5.1"," 5.6","0.918","0.5"," 2.2"," 2.7"," 6.8","1.3","0.2","2.1","1.7","17.0","4.25%","2.8","59","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"58","Richard Hamilton","10000000","DET","6'7""","193","Connecticut","USA","1999","1","7","8","2008","SG","29","72","72","33.7"," 6.9","14.3","0.484","0.9","2.0","0.440","6.1","12.3","0.492","0.515","2.6"," 3.1","0.833","1.0"," 2.2"," 3.3"," 4.2","1.0","0.1","1.8","2.4","17.3","4.25%","2.8","59","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Gerald Wallace"," 9500000","CHA","6'7""","220","Alabama","USA","2001","1","25","-1.9","2008","PF","25","62","59","38.3"," 6.6","14.6","0.449","1.1","3.6","0.321","5.4","11.1","0.491","0.488","5.0"," 6.9","0.731","0.9"," 5.1"," 6.0"," 3.5","2.1","0.9","2.9","3.0","19.4","5.75%","2.8","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Andre Miller"," 9366666","PHI","6'2""","200","Utah","USA","1999","1","8","-1.1","2008","PG","31","82","82","36.8"," 6.9","14.1","0.492","0.0","0.4","0.088","6.9","13.7","0.504","0.494","3.1"," 4.1","0.772","1.2"," 2.8"," 4.0"," 6.9","1.3","0.1","2.5","2.2","17.0","3.07%","2.8","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Bobby Simmons"," 9280000","MIL","6'6","230","DePaul","USA","2001","2","41","-7.1","2008","SF","27","70","21","21.7"," 3.0"," 7.1","0.421","0.9","2.4","0.351","2.1"," 4.6","0.458","0.482","0.8"," 1.0","0.757","1.0"," 2.3"," 3.2"," 1.1","0.7","0.1","1.1","2.0"," 7.6","7.65%","2.8","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Troy Murphy"," 9206349","IND","6'11""","245","Notre Dame","USA","2001","1","14","-1.1","2008","PF","27","75","61","28.1"," 4.2"," 9.2","0.455","1.3","3.1","0.398","2.9"," 6.1","0.484","0.522","2.6"," 3.2","0.797","1.4"," 5.8"," 7.2"," 2.2","0.7","0.4","1.3","2.9","12.2","3.30%","2.8","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Manu Ginobili"," 9079811","SAS","6'6","205","None","Argentina","1999","2","57","8.7","2008","SG","30","74","23","31.1"," 6.1","13.3","0.460","2.1","5.3","0.401","4.0"," 8.0","0.499","0.540","5.1"," 6.0","0.860","0.9"," 3.9"," 4.8"," 4.5","1.5","0.4","2.7","2.3","19.5","0%","2.8","56","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"64","Kwame Brown"," 9075000","MEM","6'11""","270","None","USA","2001","1","1","-4.2","2008","C","25","38","15","18.8"," 1.9"," 3.7","0.507","0.0","0.0","   NA","1.9"," 3.7","0.507","0.507","1.1"," 2.6","0.408","1.3"," 3.6"," 4.9"," 1.2","0.6","0.6","1.3","2.2"," 4.8","0%","2.8","22","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
