"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"23","Paul Pierce"," 1503960","BOS","6'7""","220","Kansas","USA","1998","1","10","3.9","2000","SF","22","73","72","35.4"," 6.7","15.1","0.442","1.3","3.8","0.343"," 5.3","11.2","0.476","0.486","4.9"," 6.2","0.798","1.1"," 4.3"," 5.4"," 3.0","2.1","0.8","2.4","3.2","19.5","5.15%","2.2","35","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO"
"24","Doug Overton","  492000","BOS","6'3""","190","La Salle","USA","1991","2","40","-2.6","2000","PG","30","48"," 0"," 9.0"," 1.3"," 3.2","0.396","0.2","0.6","0.357"," 1.1"," 2.6","0.405","0.429","0.4"," 0.4","0.952","0.3"," 0.4"," 0.7"," 1.1","0.2","0.0","0.4","1.0"," 3.2","5.15%","2.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Adrian Griffin","  385000","BOS","6'5""","215","Seton Hall","USA","Undrafted","Undrafted","Undrafted","-0.1","2000","SG","25","72","47","26.8"," 2.4"," 5.7","0.424","0.2","0.8","0.281"," 2.2"," 4.9","0.447","0.443","1.7"," 2.2","0.753","1.8"," 3.4"," 5.2"," 2.5","1.6","0.2","1.3","3.1"," 6.7","5.15%","2.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Marty Conlon","  229059","LAC","6'10""","224","Providence","USA","Undrafted","Undrafted","Undrafted","-19","2000","C","32"," 3"," 0"," 3.0"," 0.3"," 0.7","0.500","0.0","0.0","   NA"," 0.3"," 0.7","0.500","0.500","0.0"," 0.0","   NA","0.3"," 0.3"," 0.7"," 0.0","0.0","0.0","0.0","0.3"," 0.7","12.30%","2.2","15","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Wayne Turner","   30000","BOS","6'2""","190","Kentucky","USA","Undrafted","Undrafted","Undrafted","5.1","2000","PG","23"," 3"," 0","13.7"," 0.3"," 2.0","0.167","0.0","0.0","   NA"," 0.3"," 2.0","0.167","0.167","0.7"," 2.0","0.333","0.3"," 0.7"," 1.0"," 1.7","0.0","0.0","1.0","1.3"," 1.3","5.15%","2.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","Jamel Thomas","   26636","","'","-","Providence","USA","Undrafted","Undrafted","Undrafted","-38.4","2000","SF","26"," 7"," 0"," 6.6"," 1.1"," 2.6","0.444","0.0","0.4","0.000"," 1.1"," 2.1","0.533","0.444","0.1"," 0.1","1.000","0.1"," 0.6"," 0.7"," 0.9","0.1","0.0","0.7","0.3"," 2.4","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Elden Campbell"," 7975000","CHH","7'0""","255","Clemson","USA","1990","1","27","2.5","2000","C","31","78","77","32.5"," 4.7","10.6","0.446","0.0","0.1","0.000"," 4.7","10.6","0.450","0.446","3.2"," 4.6","0.690","2.2"," 5.4"," 7.6"," 1.7","0.7","1.9","1.6","3.4","12.7","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"30","Derrick Coleman"," 7370000","CHH","6'10""","270","Syracuse","USA","1990","1","1","1.8","2000","PF","32","74","64","31.7"," 6.0","13.2","0.456","0.7","1.9","0.362"," 5.3","11.3","0.471","0.482","4.0"," 5.1","0.785","1.7"," 6.9"," 8.5"," 2.4","0.5","1.8","2.3","2.6","16.7","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Anthony Mason"," 4860100","CHH","6'8""","270","Tennessee State","USA","1988","3","53","3.1","2000","SF","33","82","81","38.2"," 3.9"," 8.1","0.480","0.0","0.0","0.000"," 3.9"," 8.0","0.480","0.480","3.8"," 5.1","0.746","1.8"," 6.8"," 8.5"," 4.5","0.9","0.4","2.0","2.7","11.6","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"32","Bobby Phills"," 4060000","CHH","6'5""","210","Southern","USA","1991","2","45","1.3","2000","SG","30","28"," 9","29.5"," 5.4","12.0","0.454","1.1","3.3","0.330"," 4.4"," 8.7","0.500","0.499","1.7"," 2.3","0.723","0.6"," 1.9"," 2.5"," 2.8","1.5","0.3","1.7","2.6","13.6","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Baron Davis"," 2712480","CHH","6'3""","210","UCLA","USA","1999","1","3","1.8","2000","PG","20","82"," 0","18.6"," 2.2"," 5.3","0.420","0.3","1.4","0.225"," 1.9"," 3.9","0.488","0.449","1.2"," 1.9","0.634","0.6"," 1.4"," 2.0"," 3.8","1.2","0.2","1.7","2.5"," 5.9","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","David Wesley"," 2520000","CHH","6'1""","202","Baylor","USA","Undrafted","Undrafted","Undrafted","1.4","2000","PG","29","82","82","33.7"," 5.0","11.6","0.426","1.1","3.0","0.355"," 3.9"," 8.6","0.451","0.472","2.6"," 3.4","0.778","0.5"," 2.3"," 2.7"," 5.6","1.3","0.1","1.9","2.3","13.6","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Eddie Jones"," 2500000","CHH","6'6","200","Temple","USA","1994","1","10","6.5","2000","SG","28","72","72","39.0"," 6.6","15.5","0.427","1.8","4.7","0.375"," 4.9","10.8","0.450","0.484","5.0"," 5.8","0.864","1.1"," 3.6"," 4.8"," 4.2","2.7","0.7","2.2","2.4","20.1","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"36","Dale Ellis"," 2095250","CHH","6'7""","205","Tennessee","USA","1983","1","9","5.7","2000","SG","39","42"," 5","13.4"," 1.6"," 3.8","0.415","0.9","2.4","0.370"," 0.7"," 1.4","0.492","0.531","0.2"," 0.3","0.692","0.3"," 1.0"," 1.3"," 0.3","0.3","0.0","0.5","1.1"," 4.2","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Eldridge Recasner"," 1100000","CHH","6'4""","190","Washington","USA","1992","","","-5.8","2000","PG","32"," 7"," 0"," 4.0"," 0.4"," 1.0","0.429","0.1","0.6","0.250"," 0.3"," 0.4","0.667","0.500","0.0"," 0.0","   NA","0.0"," 0.6"," 0.6"," 0.7","0.0","0.0","0.0","0.1"," 1.0","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Ricky Davis","  878160","CHH","6'7""","197","Iowa","USA","1998","1","21","-6.7","2000","SG","20","48"," 4","11.9"," 2.0"," 3.9","0.503","0.0","0.1","0.000"," 2.0"," 3.8","0.514","0.503","0.8"," 1.1","0.765","0.6"," 1.1"," 1.7"," 1.3","0.6","0.2","1.0","0.8"," 4.7","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"39","Chucky Brown","  510000","CHH","6'8""","215","North Carolina State","USA","1989","2","43","0.5","2000","PF","31","63","29","17.4"," 2.3"," 5.2","0.451","0.0","0.2","0.200"," 2.3"," 5.0","0.459","0.454","0.6"," 0.8","0.692","0.6"," 2.1"," 2.7"," 1.0","0.3","0.3","0.7","1.8"," 5.3","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Eddie Robinson","  600000","CHH","6'9""","210","Central Oklahoma","USA","Undrafted","Undrafted","Undrafted","6","2000","SF","23","67"," 8","16.6"," 3.2"," 5.8","0.549","0.0","0.1","0.000"," 3.2"," 5.7","0.555","0.549","0.7"," 1.0","0.734","0.8"," 1.9"," 2.7"," 0.5","0.7","0.4","0.6","1.0"," 7.0","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Todd Fuller","  485000","CHH","6'11""","255","North Carolina State","USA","1996","1","11","-0.5","2000","C","25","41"," 2"," 9.7"," 1.2"," 3.0","0.418","0.0","0.0","   NA"," 1.2"," 3.0","0.418","0.418","0.8"," 1.3","0.604","0.9"," 1.8"," 2.7"," 0.1","0.2","0.2","0.7","1.1"," 3.3","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Michael Hawkins","  465029","CHH","6'0""","178","Xavier","USA","Undrafted","Undrafted","Undrafted","16.2","2000","PG","27","12"," 0"," 3.0"," 0.3"," 1.1","0.231","0.1","0.4","0.200"," 0.2"," 0.7","0.250","0.269","0.1"," 0.2","0.500","0.0"," 0.6"," 0.6"," 1.1","0.0","0.0","0.3","0.2"," 0.7","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Brad Miller","  385000","CHH","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","10.2","2000","C","23","55"," 4","17.5"," 2.5"," 5.3","0.461","0.0","0.0","0.000"," 2.5"," 5.3","0.464","0.461","2.8"," 3.5","0.785","2.1"," 3.3"," 5.3"," 0.8","0.4","0.6","0.9","2.0"," 7.7","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Derek Hood","   49721","CHH","6'8""","230","Arkansas","USA","Undrafted","Undrafted","Undrafted","-98","2000","PF","23"," 2"," 0"," 2.0"," 0.0"," 1.5","0.000","0.0","0.0","   NA"," 0.0"," 1.5","0.000","0.000","0.0"," 0.0","   NA","0.0"," 0.5"," 0.5"," 0.0","0.0","0.0","0.0","0.0"," 0.0","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Jason Miskiri","   15982","CHH","6'2""","185","George Mason","USA","Undrafted","Undrafted","Undrafted","-164.3","2000","PG","24"," 1"," 0"," 3.0"," 0.0"," 1.0","0.000","0.0","1.0","0.000"," 0.0"," 0.0","   NA","0.000","0.0"," 0.0","   NA","0.0"," 0.0"," 0.0"," 1.0","0.0","0.0","0.0","2.0"," 0.0","NA","2.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Will Perdue"," 5300000","CHI","7'0""","240","Vanderbilt","USA","1988","1","11","-10.6","2000","C","34","67","15","15.1"," 0.9"," 2.5","0.351","0.0","0.0","   NA"," 0.9"," 2.5","0.351","0.351","0.7"," 1.6","0.476","1.3"," 2.6"," 3.9"," 1.0","0.2","0.6","1.2","1.9"," 2.5","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Hersey Hawkins"," 4164100","CHI","6'3""","200","Bradley","USA","1988","1","6","-14.4","2000","SG","33","61","49","26.6"," 2.6"," 6.1","0.424","0.9","2.3","0.390"," 1.7"," 3.8","0.444","0.497","1.8"," 2.0","0.899","0.5"," 2.4"," 2.9"," 2.2","1.2","0.2","1.6","2.4"," 7.9","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","John Starks"," 4000000","CHI","6'3""","180","Oklahoma State","USA","Undrafted","Undrafted","Undrafted","-3.6","2000","SG","34","37","30","32.2"," 5.5","14.6","0.375","1.6","4.6","0.345"," 3.9","10.0","0.388","0.429","1.4"," 1.6","0.847","0.3"," 2.5"," 2.7"," 4.9","1.1","0.1","1.8","2.8","13.9","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Elton Brand"," 3375960","CHI","6'8""","260","Duke","USA","1999","1","1","-11.2","2000","PF","20","81","80","37.0"," 7.8","16.1","0.482","0.0","0.0","0.000"," 7.8","16.1","0.483","0.482","4.5"," 6.6","0.685","4.3"," 5.7","10.0"," 1.9","0.8","1.6","2.8","3.2","20.1","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Dickey Simpkins"," 1500000","CHI","6'9""","255","Providence","USA","1994","1","21","-11.9","2000","PF","27","69","48","23.9"," 1.6"," 4.0","0.405","0.0","0.0","0.000"," 1.6"," 4.0","0.407","0.405","0.9"," 1.7","0.542","1.8"," 3.6"," 5.4"," 1.4","0.3","0.3","1.9","3.1"," 4.2","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Randy Brown"," 1200000","CHI","6'2""","191","New Mexico State","USA","1991","2","31","-17","2000","PG","31","59","55","27.5"," 2.7"," 7.4","0.361","0.1","0.1","0.500"," 2.6"," 7.3","0.359","0.364","1.1"," 1.4","0.738","0.4"," 2.1"," 2.4"," 3.4","1.0","0.3","1.8","2.0"," 6.4","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Chris Anstey"," 1113720","CHI","7'0""","249","None","USA","1997","1","18","-3.3","2000","C","25","73","11","13.8"," 2.2"," 5.0","0.442","0.0","0.1","0.167"," 2.2"," 4.9","0.447","0.444","1.6"," 2.0","0.789","1.2"," 2.6"," 3.8"," 0.9","0.4","0.3","1.1","2.5"," 6.0","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Fred Hoiberg","  800000","CHI","6'4""","203","Iowa State","USA","1995","2","52","-9.2","2000","SG","27","31","11","27.3"," 2.9"," 7.4","0.387","1.0","3.0","0.340"," 1.8"," 4.4","0.419","0.457","2.2"," 2.5","0.908","0.2"," 3.3"," 3.5"," 2.7","1.3","0.1","1.4","2.1"," 9.0","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Corey Benjamin","  696000","CHI","6'6","205","Oregon State","USA","1998","1","28","-8.9","2000","SG","21","48","10","18.0"," 3.0"," 7.3","0.414","0.6","1.9","0.348"," 2.4"," 5.4","0.437","0.459","1.0"," 1.7","0.598","0.4"," 1.4"," 1.8"," 1.1","0.6","0.5","1.5","2.5"," 7.7","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Matt Maloney","  600000","CHI","6'3""","200","Pennsylvania","USA","Undrafted","Undrafted","Undrafted","-2.4","2000","PG","28","51","12","23.0"," 2.2"," 6.2","0.358","1.2","3.4","0.356"," 1.0"," 2.8","0.361","0.456","0.7"," 0.9","0.822","0.2"," 1.1"," 1.3"," 2.7","0.6","0.1","1.2","0.8"," 6.4","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","BJ Armstrong","  510000","CHI","6'2""","185","Iowa","USA","1989","1","18","-12.3","2000","PG","32","27","18","21.6"," 3.1"," 6.9","0.446","0.5","1.1","0.448"," 2.6"," 5.8","0.446","0.481","0.8"," 0.9","0.880","0.1"," 1.7"," 1.7"," 2.9","0.3","0.0","1.5","1.3"," 7.4","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Bruce Bowen","  510000","MIA","6'7""","200","Cal State-Fullerton","USA","Undrafted","Undrafted","Undrafted","1.9","2000","SF","28","69"," 2","12.7"," 1.0"," 2.8","0.371","0.4","0.8","0.466"," 0.7"," 2.0","0.331","0.441","0.4"," 0.6","0.581","0.4"," 1.0"," 1.4"," 0.5","0.3","0.2","0.3","1.7"," 2.8","0%","2.2","52","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Michael Ruffin","  401875","CHI","6'9""","246","Tulsa","USA","1999","2","32","-6.6","2000","PF","23","71"," 6","13.7"," 0.8"," 1.9","0.420","0.0","0.0","   NA"," 0.8"," 1.9","0.420","0.420","0.6"," 1.2","0.489","1.6"," 1.9"," 3.5"," 0.6","0.4","0.4","0.8","2.4"," 2.2","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Kornel David","  175882","CLE","6'9""","235","None","USA","Undrafted","Undrafted","Undrafted","-12.2","2000","SF","28","32"," 5","14.8"," 2.1"," 4.9","0.427","0.0","0.1","0.000"," 2.1"," 4.8","0.435","0.427","1.4"," 1.8","0.804","0.8"," 1.7"," 2.5"," 0.5","0.5","0.1","1.0","1.8"," 5.6","5.33%","2.2","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Dedric Willoughby","  134956","CHI","6'3""","180","Iowa State","USA","Undrafted","Undrafted","Undrafted","-3.9","2000","PG","25","25"," 1","20.3"," 2.4"," 7.2","0.341","1.2","3.9","0.296"," 1.3"," 3.2","0.395","0.422","1.6"," 2.0","0.765","0.4"," 1.6"," 2.0"," 2.6","0.9","0.1","1.5","1.3"," 7.6","3.75%","2.2","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Lari Ketner","   92338","CLE","6'10""","285","Massachusetts","USA","1999","2","49","-24.1","2000","PF","22","22"," 0"," 6.0"," 0.6"," 1.5","0.406","0.0","0.0","   NA"," 0.6"," 1.5","0.406","0.406","0.4"," 0.5","0.667","0.5"," 1.0"," 1.5"," 0.0","0.2","0.1","0.5","0.9"," 1.5","5.33%","2.2","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
