"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"1","Kobe Bryant","23500000","LAL","6'6","212","None","USA","1996","1","13","-11.9","2015","SG","36","35","35","34.5","7.6","20.4","0.373","1.5","5.3","0.293","6.1","15.1","0.401","0.411","5.6"," 6.9","0.813","0.7"," 4.9"," 5.7"," 5.6","1.3","0.2","3.7","1.9","22.3","12.30%","1.6","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"2","Joe Johnson","23180790","BKN","6'7""","240","Arkansas","USA","2001","1","10"," -2.4","2015","SG","33","80","80","34.9","5.6","12.8","0.435","1.5","4.2","0.359","4.1"," 8.6","0.472","0.494","1.8"," 2.2","0.801","0.7"," 4.1"," 4.8"," 3.7","0.7","0.2","1.7","1.5","14.4","8.82%","1.6","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"3","Carmelo Anthony","22458401","NYK","6'8""","240","Syracuse","USA","2003","1","3"," -4.1","2015","SF","30","40","40","35.7","9.0","20.2","0.444","1.5","4.5","0.341","7.4","15.7","0.474","0.482","4.7"," 5.9","0.797","1.8"," 4.8"," 6.6"," 3.1","1.0","0.4","2.2","2.2","24.2","8.82%","1.6","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"4","Dwight Howard","21436271","HOU","6'11""","275","None","USA","2004","1","1","  9.5","2015","C","29","41","41","29.8","6.1","10.3","0.593","0.0","0.0","0.500","6.1","10.3","0.594","0.595","3.5"," 6.6","0.528","2.7"," 7.8","10.5"," 1.2","0.7","1.3","2.8","3.3","15.8","0%","1.6","56","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"5","LeBron James","20644400","CLE","6'8""","250","None","USA","2003","1","1"," 11.0","2015","SF","30","69","69","36.1","9.0","18.5","0.488","1.7","4.9","0.354","7.3","13.6","0.536","0.535","5.4"," 7.7","0.710","0.7"," 5.3"," 6.0"," 7.4","1.6","0.7","3.9","2.0","25.3","5.33%","1.6","53","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","YES"
"6","Chris Bosh","20644400","MIA","6'11""","235","Georgia Tech","USA","2003","1","4"," -4.0","2015","C","30","44","44","35.4","7.8","16.9","0.460","1.4","3.8","0.375","6.4","13.1","0.485","0.503","4.1"," 5.3","0.772","1.0"," 6.0"," 7.0"," 2.2","0.9","0.6","2.2","1.6","21.1","0%","1.6","37","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"7","Chris Paul","20068563","LAC","6'0""","175","Wake Forest","USA","2005","1","4"," 12.8","2015","PG","29","82","82","34.8","6.9","14.3","0.485","1.7","4.3","0.398","5.2","10.0","0.523","0.545","3.5"," 3.9","0.900","0.6"," 4.0"," 4.6","10.2","1.9","0.2","2.3","2.5","19.1","12.30%","1.6","56","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","YES","NO"
"8","Kevin Durant","19997513","OKC","6'9""","240","Texas","USA","2007","1","2","  9.0","2015","SF","26","27","27","33.8","8.8","17.3","0.510","2.4","5.9","0.403","6.4","11.4","0.565","0.578","5.4"," 6.3","0.854","0.6"," 6.0"," 6.6"," 4.1","0.9","0.9","2.7","1.5","25.4","5.25%","1.6","45","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO"
"9","Deron Williams","19754465","BKN","6'3""","200","Illinois","USA","2005","1","3","  0.1","2015","PG","30","68","55","31.1","4.4","11.3","0.387","1.3","3.5","0.367","3.1"," 7.9","0.395","0.443","3.0"," 3.5","0.834","0.4"," 3.1"," 3.5"," 6.6","0.9","0.3","2.3","2.3","13.0","8.82%","1.6","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"10","Rudy Gay","19317326","SAC","6'8""","230","Connecticut","USA","2006","1","8"," -2.1","2015","SF","28","68","67","35.4","7.5","16.4","0.455","1.2","3.2","0.359","6.3","13.2","0.479","0.491","5.0"," 5.8","0.858","1.4"," 4.4"," 5.9"," 3.7","1.0","0.6","2.7","2.3","21.1","12.30%","1.6","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"11","Derrick Rose","18862876","CHI","6'3""","190","Memphis","USA","2008","1","1","  4.0","2015","PG","26","51","51","30.0","6.6","16.4","0.405","1.5","5.3","0.280","5.1","11.1","0.465","0.450","3.0"," 3.7","0.813","0.7"," 2.5"," 3.2"," 4.9","0.7","0.3","3.2","1.2","17.7","3.75%","1.6","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"12","Blake Griffin","17632688","LAC","6'10""","251","Oklahoma","USA","2009","1","1"," 12.6","2015","PF","25","67","67","35.2","8.6","17.1","0.502","0.1","0.4","0.400","8.4","16.7","0.504","0.506","4.6"," 6.4","0.728","1.9"," 5.7"," 7.6"," 5.3","0.9","0.5","2.3","2.9","21.9","12.30%","1.6","56","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"13","Carlos Boozer","16800000","LAL","6'9""","258","Duke","USA","2002","2","34"," -8.8","2015","PF","33","71","26","23.8","5.2","10.5","0.499","0.0","0.0","   NA","5.2","10.5","0.499","0.499","1.3"," 2.1","0.627","1.6"," 5.2"," 6.8"," 1.3","0.6","0.2","1.3","2.6","11.8","12.30%","1.6","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"14","Zach Randolph","16500000","MEM","6'9""","260","Michigan State","USA","2001","1","19","  7.4","2015","PF","33","71","71","32.5","6.4","13.1","0.487","0.1","0.3","0.350","6.3","12.8","0.490","0.491","3.2"," 4.2","0.765","3.2"," 7.4","10.5"," 2.2","1.0","0.2","2.2","2.5","16.1","0%","1.6","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"15","Marc Gasol","15829688","MEM","7'1""","265","None","Spain","2007","2","48","  4.2","2015","C","30","81","81","33.2","6.5","13.2","0.494","0.0","0.2","0.176","6.5","13.0","0.500","0.496","4.3"," 5.4","0.795","1.4"," 6.4"," 7.8"," 3.8","0.9","1.6","2.2","2.6","17.4","0%","1.6","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"16","Paul George","15800000","IND","6'9""","220","Fresno State","USA","2010","1","10","  8.8","2015","SF","24"," 6"," 0","15.2","3.0"," 8.2","0.367","1.5","3.7","0.409","1.5"," 4.5","0.333","0.459","1.3"," 1.8","0.727","0.7"," 3.0"," 3.7"," 1.0","0.8","0.2","2.0","1.8"," 8.8","3.30%","1.6","38","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO"
"17","Kevin Love","15719063","CLE","6'10""","243","UCLA","USA","2008","1","5","  8.0","2015","PF","26","75","75","33.8","5.5","12.7","0.434","1.9","5.2","0.367","3.6"," 7.5","0.480","0.509","3.4"," 4.3","0.804","1.9"," 7.9"," 9.7"," 2.2","0.7","0.5","1.6","1.9","16.4","5.33%","1.6","53","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
