"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"12","Andrei Kirilenko","16452000","UTA","6'9""","225","None","Russia","1999","1","24","6.7","2010","SF","28","58","35","29.0"," 4.2"," 8.3","0.506","0.4","1.5","0.292","3.8"," 6.8","0.555","0.533","3.0"," 4.0","0.744","1.3","3.2"," 4.6"," 2.7","1.4","1.2","1.4","1.8","11.9","5%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"13","Kevin Garnett","16400000","BOS","6'11""","253","None","USA","1995","1","5","7.4","2010","PF","33","69","69","29.9"," 5.8","11.2","0.521","0.0","0.1","0.200","5.8","11.1","0.523","0.521","2.7"," 3.2","0.837","1.1","6.2"," 7.3"," 2.7","1.0","0.8","1.5","2.5","14.3","5.15%","-0.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"14","Vince Carter","16300000","ORL","6'6","220","North Carolina","USA","1998","1","5","11.5","2010","SG","33","75","74","30.8"," 5.8","13.5","0.428","1.6","4.3","0.367","4.2"," 9.2","0.456","0.486","3.4"," 4.1","0.840","0.4","3.5"," 3.9"," 3.1","0.7","0.2","1.4","2.5","16.6","0%","-0.4","59","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"15","Gilbert Arenas","16192080","WAS","6'4""","215","Arizona","USA","2001","2","30","-3.2","2010","PG","28","32","32","36.5"," 7.9","19.3","0.411","2.0","5.7","0.348","5.9","13.6","0.437","0.462","4.8"," 6.5","0.739","0.5","3.6"," 4.2"," 7.2","1.3","0.3","3.7","3.0","22.6","8.95%","-0.4","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"16","Zach Randolph","16000000","MEM","6'9""","260","Michigan State","USA","2001","1","19","0.5","2010","PF","28","81","81","37.7"," 8.0","16.5","0.488","0.2","0.6","0.288","7.9","15.9","0.496","0.494","4.5"," 5.7","0.778","4.1","7.7","11.7"," 1.8","1.0","0.4","2.1","2.8","20.8","0%","-0.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"17","LeBron James","15779912","CLE","6'8""","250","None","USA","2003","1","1","11.1","2010","SF","25","76","76","39.0","10.1","20.1","0.503","1.7","5.1","0.333","8.4","15.0","0.560","0.545","7.8","10.2","0.767","0.9","6.4"," 7.3"," 8.6","1.6","1.0","3.4","1.6","29.7","5.33%","-0.4","61","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","YES","NO"
"18","Carmelo Anthony","15779912","DEN","6'8""","230","Syracuse","USA","2003","1","3","5.8","2010","SF","25","69","69","38.2","10.0","21.8","0.458","0.9","2.7","0.316","9.1","19.1","0.478","0.478","7.4"," 8.9","0.830","2.2","4.4"," 6.6"," 3.2","1.3","0.4","3.0","3.3","28.2","4.63%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"19","Dwyane Wade","15779912","MIA","6'4""","220","Marquette","USA","2003","1","5","6.4","2010","SG","28","77","77","36.3"," 9.3","19.6","0.476","0.9","3.2","0.300","8.4","16.5","0.509","0.500","6.9"," 9.1","0.761","1.4","3.5"," 4.8"," 6.5","1.8","1.1","3.3","2.4","26.6","0%","-0.4","47","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","YES"
"20","Chris Bosh","15779912","TOR","6'10""","230","Georgia Tech","USA","2003","1","4","0.2","2010","C","25","70","70","36.1"," 8.6","16.5","0.518","0.1","0.3","0.364","8.5","16.2","0.521","0.522","6.7"," 8.4","0.797","2.9","7.9","10.8"," 2.4","0.6","1.0","2.4","2.4","24.0","13.60%","-0.4","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"21","Kenyon Martin","15363636","DEN","6'9""","240","Cincinnati","USA","2000","1","1","3.9","2010","PF","32","58","58","34.2"," 4.9","10.7","0.456","0.1","0.5","0.276","4.7","10.2","0.465","0.463","1.6"," 2.9","0.557","2.4","7.0"," 9.4"," 1.9","1.2","1.1","1.6","3.2","11.5","4.63%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"22","Dwight Howard","15202590","ORL","6'11""","265","None","USA","2004","1","1","11.8","2010","C","24","82","82","34.7"," 6.2","10.2","0.612","0.0","0.1","0.000","6.2","10.1","0.617","0.612","5.9","10.0","0.592","3.5","9.7","13.2"," 1.8","0.9","2.8","3.3","3.5","18.3","0%","-0.4","59","NO","NO","NO","YES","NO","YES","NO","NO","NO","NO","YES","NO"
"23","Joe Johnson","14976754","ATL","6'7""","240","Arkansas","USA","2001","1","10","6","2010","SG","28","76","76","38.0"," 8.4","18.2","0.458","1.7","4.6","0.369","6.7","13.6","0.488","0.505","2.9"," 3.5","0.818","1.0","3.7"," 4.6"," 4.9","1.1","0.1","1.9","1.9","21.3","6%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"24","Elton Brand","14858471","PHI","6'9""","254","Duke","USA","1999","1","1","-1.6","2010","PF","30","76","57","30.2"," 5.4","11.3","0.480","0.0","0.0","0.000","5.4","11.3","0.481","0.480","2.3"," 3.1","0.738","2.4","3.7"," 6.1"," 1.4","1.1","1.1","1.7","3.1","13.1","3.07%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Richard Jefferson","14200000","SAS","6'7""","225","Arizona","USA","2001","1","13","6.1","2010","SF","29","81","70","31.1"," 4.5"," 9.6","0.467","0.7","2.3","0.316","3.7"," 7.3","0.515","0.505","2.6"," 3.5","0.735","0.7","3.7"," 4.4"," 2.0","0.6","0.5","1.3","2.2","12.3","0%","-0.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Larry Hughes","13655268","CHA","6'5""","185","Saint Louis","USA","1998","1","8","-3.1","2010","SG","31","45","16","24.8"," 3.0"," 8.6","0.355","1.0","3.1","0.309","2.1"," 5.5","0.381","0.411","2.1"," 2.5","0.832","0.5","2.6"," 3.2"," 3.0","1.2","0.3","1.7","1.6"," 9.1","5.75%","-0.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Chris Paul","13520500","NOH","6'0""","175","Wake Forest","USA","2005","1","4","0.8","2010","PG","24","45","45","38.0"," 7.0","14.2","0.493","1.2","2.8","0.409","5.8","11.3","0.514","0.534","3.6"," 4.2","0.847","0.4","3.8"," 4.2","10.7","2.1","0.2","2.5","2.6","18.7","NA","-0.4","NA","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","YES","NO"
"28","Carlos Boozer","13520500","UTA","6'9""","266","Duke","USA","2002","2","34","5.5","2010","PF","28","78","78","34.3"," 7.9","14.1","0.562","0.0","0.0","   NA","7.9","14.1","0.562","0.562","3.7"," 4.9","0.742","2.3","8.9","11.2"," 3.2","1.1","0.5","2.7","3.5","19.5","5%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Jason Richardson","13333333","PHX","6'6","225","Michigan State","USA","2001","1","5","6.1","2010","SG","29","79","76","31.5"," 6.0","12.6","0.474","2.0","5.1","0.393","4.0"," 7.6","0.528","0.553","1.7"," 2.3","0.739","1.0","4.1"," 5.1"," 1.8","0.8","0.4","1.2","2.1","15.7","4.54%","-0.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"30","Steve Nash","13125000","PHX","6'3""","178","Santa Clara","Canada","1996","1","15","6.7","2010","PG","35","81","81","32.8"," 6.2","12.2","0.507","1.5","3.6","0.426","4.6"," 8.6","0.540","0.570","2.6"," 2.8","0.938","0.4","2.9"," 3.3","11.0","0.5","0.1","3.6","1.3","16.5","4.54%","-0.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Tony Parker","12600000","SAS","6'2""","180","None","France","2001","1","28","6.3","2010","PG","27","56","50","30.9"," 6.2","12.8","0.487","0.2","0.6","0.294","6.1","12.2","0.497","0.494","3.3"," 4.4","0.756","0.1","2.3"," 2.4"," 5.7","0.5","0.1","2.7","1.7","16.0","0%","-0.4","50","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"32","Andrew Bynum","12526998","LAL","7'0""","285","None","USA","2005","1","10","7.4","2010","C","22","65","65","30.4"," 6.0","10.6","0.570","0.0","0.0","0.000","6.0","10.6","0.571","0.570","3.0"," 4.0","0.739","2.7","5.6"," 8.3"," 1.0","0.5","1.4","1.8","3.0","15.0","12.30%","-0.4","57","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Deron Williams","12323900","UTA","6'3""","207","Illinois","USA","2005","1","3","8.4","2010","PG","25","76","76","36.9"," 6.5","13.9","0.469","1.3","3.4","0.371","5.2","10.4","0.501","0.515","4.4"," 5.5","0.801","0.7","3.3"," 4.0","10.5","1.3","0.2","3.3","2.7","18.7","5%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"34","Brad Miller","12250000","CHI","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","-0.6","2010","C","33","82","37","23.8"," 3.0"," 7.1","0.430","0.5","1.6","0.280","2.6"," 5.5","0.474","0.462","2.2"," 2.7","0.827","1.0","3.9"," 4.9"," 1.9","0.5","0.4","1.3","2.3"," 8.8","3.75%","-0.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Andre Iguodala","12200000","PHI","6'6","207","Arizona","USA","2004","1","9","-4.2","2010","SF","26","82","82","38.9"," 6.0","13.7","0.443","1.1","3.7","0.310","4.9","10.0","0.492","0.485","3.8"," 5.2","0.733","1.0","5.5"," 6.5"," 5.8","1.7","0.7","2.7","1.8","17.1","3.07%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Baron Davis","12150000","LAC","6'3""","215","UCLA","USA","1999","1","3","-3.5","2010","PG","30","75","73","33.6"," 5.5","13.5","0.406","1.1","3.9","0.277","4.4"," 9.6","0.459","0.446","3.2"," 3.9","0.821","0.7","2.9"," 3.5"," 8.0","1.7","0.6","2.8","2.8","15.3","12.30%","-0.4","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Erick Dampier","12115500","DAL","6'11""","265","Mississippi State","USA","1996","1","10","6.6","2010","C","34","55","47","23.3"," 2.4"," 3.9","0.624","0.0","0.1","0.333","2.4"," 3.8","0.629","0.627","1.1"," 1.8","0.604","2.3","4.9"," 7.3"," 0.6","0.3","1.4","1.1","2.8"," 6.0","0%","-0.4","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Chauncey Billups","12100000","DEN","6'3""","202","Colorado","USA","1997","1","3","4.6","2010","PG","33","73","73","34.1"," 5.5","13.2","0.418","2.2","5.6","0.386","3.4"," 7.6","0.441","0.499","6.4"," 7.0","0.910","0.3","2.8"," 3.1"," 5.6","1.1","0.1","2.4","2.1","19.5","4.63%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"39","Samuel Dalembert","12025694","PHI","6'11""","250","Seton Hall","Haiti","2001","1","26","-4.5","2010","C","28","82","80","25.9"," 3.5"," 6.4","0.545","0.0","0.0","   NA","3.5"," 6.4","0.545","0.545","1.2"," 1.6","0.729","2.9","6.6"," 9.6"," 0.8","0.5","1.8","1.5","3.1"," 8.1","3.07%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Al Jefferson","12000000","MIN","6'10""","265","None","USA","2004","1","15","-9.8","2010","C","25","76","76","32.4"," 7.4","14.8","0.498","0.0","0.1","0.000","7.4","14.8","0.500","0.498","2.4"," 3.5","0.680","2.4","6.9"," 9.3"," 1.8","0.8","1.3","1.8","2.7","17.1","9.85%","-0.4","15","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Tyson Chandler","11850000","CHA","7'1""","235","None","USA","2001","1","2","-0.3","2010","C","27","51","27","22.8"," 2.1"," 3.7","0.574","0.0","0.0","   NA","2.1"," 3.7","0.574","0.574","2.3"," 3.1","0.732","2.2","4.0"," 6.3"," 0.3","0.3","1.1","1.8","2.7"," 6.5","5.75%","-0.4","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Antawn Jamison","11641095","CLE","6'9""","235","North Carolina","USA","1998","1","4","1","2010","PF","33","66","64","36.5"," 7.2","15.7","0.461","1.3","3.7","0.344","6.0","12.0","0.498","0.502","2.9"," 4.5","0.647","2.1","6.3"," 8.4"," 1.3","1.1","0.3","1.4","2.7","18.7","5.33%","-0.4","61","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Richard Hamilton","11625000","DET","6'7""","193","Connecticut","USA","1999","1","7","-5.4","2010","SG","31","46","46","33.7"," 6.4","15.6","0.409","0.9","3.0","0.297","5.5","12.6","0.435","0.437","4.4"," 5.2","0.846","0.7","2.0"," 2.7"," 4.4","0.7","0.1","2.5","2.5","18.1","4.25%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Zydrunas Ilgauskas","11541074","CLE","7'3""","260","None","Lithuania","1996","1","20","9.1","2010","C","34","64"," 6","20.9"," 3.0"," 6.8","0.443","0.2","0.4","0.478","2.9"," 6.5","0.441","0.455","1.2"," 1.6","0.743","1.8","3.6"," 5.4"," 0.8","0.2","0.8","1.0","2.9"," 7.4","5.33%","-0.4","61","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Troy Murphy","11047619","IND","6'11""","245","Notre Dame","USA","2001","1","14","-5","2010","PF","29","72","69","32.6"," 5.3","11.3","0.472","1.8","4.6","0.384","3.6"," 6.7","0.533","0.551","2.1"," 2.7","0.798","1.8","8.4","10.2"," 2.1","1.0","0.5","1.4","2.4","14.6","3.30%","-0.4","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Monta Ellis","11000000","GSW","6'3""","180","None","USA","2005","2","40","-7","2010","SG","24","64","64","41.4"," 9.9","22.0","0.449","1.2","3.6","0.338","8.7","18.4","0.470","0.476","4.6"," 6.1","0.753","0.7","3.3"," 4.0"," 5.3","2.2","0.4","3.8","3.0","25.5","12.30%","-0.4","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Josh Howard","10890000","WAS","6'7""","210","Wake Forest","USA","2003","1","29","0.4","2010","SF","29","35","12","26.2"," 4.5","11.1","0.405","0.7","2.5","0.267","3.8"," 8.6","0.444","0.434","3.1"," 4.0","0.784","0.9","2.7"," 3.6"," 1.4","0.7","0.3","1.3","2.6","12.7","8.95%","-0.4","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Josh Smith","10800000","ATL","6'9""","240","None","USA","2004","1","17","7.2","2010","PF","24","81","81","35.4"," 6.2","12.3","0.505","0.0","0.1","0.000","6.2","12.2","0.508","0.505","3.2"," 5.2","0.618","2.8","6.0"," 8.7"," 4.2","1.6","2.1","2.4","3.0","15.7","6%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Manu Ginobili","10728130","SAS","6'6","205","None","Argentina","1999","2","57","8.4","2010","SG","32","75","21","28.7"," 5.3","12.0","0.441","1.8","4.7","0.377","3.5"," 7.4","0.481","0.514","4.1"," 4.7","0.870","0.9","2.9"," 3.8"," 4.9","1.4","0.3","2.1","2.1","16.5","0%","-0.4","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Bobby Simmons","10560000","NJN","6'6","230","DePaul","USA","2001","2","41","-5.9","2010","PF","29","23"," 2","17.2"," 1.8"," 5.1","0.359","0.9","2.7","0.317","1.0"," 2.3","0.407","0.444","0.8"," 0.9","0.900","0.5","2.3"," 2.7"," 0.7","0.7","0.1","0.8","2.3"," 5.3","NA","-0.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Emeka Okafor","10538937","NOH","6'10""","255","Connecticut","USA","2004","1","2","-2.5","2010","C","27","82","82","28.9"," 4.2"," 8.0","0.530","0.0","0.0","   NA","4.2"," 8.0","0.530","0.530","1.9"," 3.3","0.562","3.1","6.0"," 9.0"," 0.7","0.7","1.5","1.4","2.7","10.4","NA","-0.4","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Nene Hilario","10520000","DEN","6'11""","250","None","Brazil","2002","1","7","6.1","2010","C","27","82","82","33.6"," 5.1"," 8.7","0.587","0.0","0.0","0.000","5.1"," 8.7","0.589","0.587","3.6"," 5.1","0.704","2.0","5.6"," 7.6"," 2.5","1.4","1.0","1.5","3.4","13.8","4.63%","-0.4","53","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Eddy Curry","10500423","NYK","7'0""","295","None","USA","2001","1","4","-18.4","2010","C","27"," 7"," 0"," 8.9"," 1.1"," 3.0","0.381","0.0","0.0","   NA","1.1"," 3.0","0.381","0.381","1.4"," 2.4","0.588","0.6","1.3"," 1.9"," 0.0","0.0","0.1","1.9","1.9"," 3.7","8.82%","-0.4","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Chris Kaman","10400000","LAC","7'0""","265","Central Michigan","USA","2003","1","6","-5.4","2010","C","27","76","76","34.3"," 7.8","15.8","0.490","0.0","0.1","0.000","7.8","15.7","0.492","0.490","3.0"," 4.0","0.749","2.4","6.8"," 9.3"," 1.6","0.5","1.2","2.9","2.8","18.5","12.30%","-0.4","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Luol Deng","10370425","CHI","6'9""","220","Duke","United Kingdo...","2004","1","7","0.8","2010","SF","24","70","69","37.9"," 6.8","14.5","0.466","0.5","1.2","0.386","6.3","13.3","0.474","0.482","3.6"," 4.7","0.764","1.9","5.4"," 7.3"," 2.0","0.9","0.9","1.9","1.8","17.6","3.75%","-0.4","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Tayshaun Prince","10324380","DET","6'9""","215","Kentucky","USA","2002","1","23","-4.7","2010","SF","29","49","49","34.0"," 5.8","11.8","0.486","0.6","1.5","0.370","5.2","10.3","0.503","0.509","1.4"," 2.0","0.714","1.4","3.6"," 5.1"," 3.3","0.7","0.4","1.2","1.6","13.5","4.25%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Kevin Martin","10180170","HOU","6'7""","185","Western Carolina","USA","2004","1","26","-3.9","2010","SG","26","46","43","35.5"," 6.3","15.1","0.417","1.5","4.6","0.333","4.8","10.5","0.453","0.468","6.5"," 7.4","0.876","0.6","2.9"," 3.6"," 2.4","1.0","0.1","2.0","2.1","20.6","0%","-0.4","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Al Harrington","10026875","NYK","6'9""","250","None","USA","1998","1","25","-4.9","2010","PF","29","72","15","30.5"," 6.2","14.3","0.435","1.9","5.7","0.342","4.3"," 8.6","0.496","0.503","3.3"," 4.4","0.757","1.2","4.4"," 5.6"," 1.5","0.9","0.4","1.8","2.9","17.7","8.82%","-0.4","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Ben Gordon","10000000","DET","6'3""","200","Connecticut","USA","2004","1","3","-6","2010","SG","26","62","17","27.9"," 4.7","11.3","0.416","1.2","3.8","0.321","3.5"," 7.5","0.465","0.470","3.2"," 3.7","0.861","0.4","1.5"," 1.9"," 2.7","0.8","0.1","1.9","2.4","13.8","4.25%","-0.4","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Andrew Bogut","10000000","MIL","7'0""","260","Utah","Australia","2005","1","1","5.9","2010","C","25","69","69","32.3"," 6.9","13.2","0.520","0.0","0.0","0.000","6.9","13.2","0.521","0.520","2.2"," 3.4","0.629","3.0","7.1","10.2"," 1.8","0.6","2.5","1.9","3.2","15.9","7.65%","-0.4","46","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Danny Granger"," 9930500","IND","6'8""","228","New Mexico","USA","2005","1","17","-0.1","2010","SF","26","62","62","36.7"," 7.9","18.4","0.428","2.5","7.1","0.361","5.3","11.3","0.471","0.498","5.9"," 6.9","0.848","1.1","4.4"," 5.5"," 2.8","1.5","0.8","2.5","3.0","24.1","3.30%","-0.4","32","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Jason Terry"," 9862500","DAL","6'2""","180","Arizona","USA","1999","1","10","3.1","2010","SG","32","77","12","33.0"," 5.9","13.5","0.438","1.8","4.8","0.365","4.2"," 8.7","0.479","0.503","3.0"," 3.5","0.866","0.2","1.6"," 1.8"," 3.8","1.2","0.2","1.4","1.8","16.6","0%","-0.4","55","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Mike Dunleavy"," 9780992","IND","6'9""","230","Duke","USA","2002","1","3","-1.4","2010","SF","29","67","15","22.2"," 3.4"," 8.3","0.410","1.1","3.5","0.318","2.3"," 4.8","0.478","0.478","2.0"," 2.4","0.842","0.4","3.1"," 3.5"," 1.5","0.6","0.2","1.1","1.6"," 9.9","3.30%","-0.4","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"64","Caron Butler"," 9780970","DAL","6'7""","228","Connecticut","USA","2002","1","10","-0.8","2010","SF-SG","29","74","74","37.6"," 6.1","14.2","0.428","0.6","2.0","0.290","5.5","12.2","0.450","0.448","3.6"," 4.3","0.838","1.4","4.8"," 6.2"," 2.1","1.6","0.3","2.2","2.6","16.3","0%","-0.4","55","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
