"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"32","Wally Szczerbiak","13775000","CLE","6'7""","240","Miami (OH)","USA","1999","1","6","4.6","2009","SF","31","74"," 5","20.6"," 2.4"," 5.4","0.450","0.9","2.3","0.411","1.5"," 3.1","0.478","0.536","1.2"," 1.4","0.849","0.6","2.6"," 3.1"," 1.1","0.4","0.1","0.7","1.8"," 7.0","5.33%","3.8","66","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Dwight Howard","13758000","ORL","6'11""","265","None","USA","2004","1","1","10.2","2009","C","23","79","79","35.7"," 7.1","12.4","0.572","0.0","0.0","0.000","7.1","12.4","0.573","0.572","6.4","10.7","0.594","4.3","9.6","13.8"," 1.4","1.0","2.9","3.0","3.4","20.6","0%","3.8","59","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","YES"
"34","Elton Brand","13757844","PHI","6'9""","254","Duke","USA","1999","1","1","0.1","2009","PF","29","29","23","31.7"," 5.6","12.6","0.447","0.0","0.0","   NA","5.6","12.6","0.447","0.447","2.5"," 3.7","0.676","2.7","6.1"," 8.8"," 1.3","0.6","1.6","2.3","2.7","13.8","3.07%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Richard Jefferson","13200000","MIL","6'7""","225","Arizona","USA","2001","1","13","-1.4","2009","SF","28","82","82","35.8"," 6.5","14.9","0.439","1.4","3.6","0.397","5.1","11.3","0.453","0.487","5.1"," 6.3","0.805","0.7","3.9"," 4.6"," 2.4","0.8","0.2","2.0","3.1","19.6","7.65%","3.8","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Larry Hughes","12827676","NYK","6'5""","185","Saint Louis","USA","1998","1","8","-5.3","2009","SF-SG","30","55","20","26.9"," 4.1","10.1","0.402","1.4","3.5","0.389","2.7"," 6.6","0.409","0.469","2.1"," 2.6","0.807","0.3","2.6"," 2.9"," 2.2","1.3","0.3","1.3","1.7","11.6","8.82%","3.8","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Jason Richardson","12664335","PHX","6'6","225","Michigan State","USA","2001","1","5","-0.3","2009","SG","28","72","71","33.5"," 6.5","13.5","0.477","1.8","4.5","0.397","4.7"," 9.0","0.518","0.544","2.1"," 2.8","0.769","1.1","3.4"," 4.4"," 2.0","1.1","0.4","1.3","2.0","16.8","4.54%","3.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","Steve Nash","12250000","PHX","6'3""","178","Santa Clara","Canada","1996","1","15","4.1","2009","PG","34","74","74","33.6"," 5.8","11.5","0.503","1.5","3.3","0.439","4.3"," 8.2","0.529","0.566","2.6"," 2.8","0.933","0.3","2.8"," 3.0"," 9.7","0.7","0.1","3.4","1.5","15.7","4.54%","3.8","NA","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO"
"39","Carlos Boozer","11593817","UTA","6'9""","266","Duke","USA","2002","2","34","-0.8","2009","PF","27","37","37","32.4"," 6.8","13.8","0.490","0.0","0.0","   NA","6.8","13.8","0.490","0.490","2.6"," 3.8","0.698","3.0","7.4","10.4"," 2.1","1.1","0.2","2.1","3.6","16.2","5%","3.8","48","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"40","Erick Dampier","11553000","DAL","6'11""","265","Mississippi State","USA","1996","1","10","2.3","2009","C","33","80","80","23.0"," 2.3"," 3.5","0.650","0.0","0.0","   NA","2.3"," 3.5","0.650","0.650","1.1"," 1.8","0.638","2.7","4.4"," 7.1"," 1.0","0.3","1.2","0.9","2.4"," 5.7","0%","3.8","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Tony Parker","11550000","SAS","6'2""","180","None","France","2001","1","28","7","2009","PG","26","72","71","34.1"," 8.9","17.5","0.506","0.3","0.9","0.292","8.6","16.6","0.518","0.513","3.9"," 5.0","0.782","0.4","2.7"," 3.1"," 6.9","0.9","0.1","2.6","1.5","22.0","0%","3.8","54","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"42","Brad Miller","11375000","CHI","7'0""","261","Purdue","USA","Undrafted","Undrafted","Undrafted","-3.5","2009","C","32","70","43","30.0"," 4.2"," 8.8","0.476","0.3","0.8","0.411","3.8"," 8.0","0.482","0.494","3.2"," 3.9","0.824","2.1","5.6"," 7.8"," 3.3","0.7","0.5","1.9","3.2","11.9","3.75%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"43","Tyson Chandler","11350000","NOH","7'1""","235","None","USA","2001","1","2","8.2","2009","C","26","45","45","32.1"," 3.6"," 6.3","0.565","0.0","0.0","   NA","3.6"," 6.3","0.565","0.565","1.7"," 3.0","0.579","3.6","5.1"," 8.7"," 0.5","0.3","1.2","1.6","3.2"," 8.8","NA","3.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","Andre Iguodala","11300000","PHI","6'6","207","Arizona","USA","2004","1","9","2","2009","SF","25","82","82","39.9"," 6.6","14.0","0.473","1.0","3.2","0.307","5.6","10.8","0.521","0.507","4.6"," 6.4","0.724","1.1","4.6"," 5.7"," 5.3","1.6","0.4","2.7","1.9","18.8","3.07%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Baron Davis","11250000","LAC","6'3""","215","UCLA","USA","1999","1","3","-7.8","2009","PG","29","65","60","34.6"," 5.5","14.8","0.370","1.5","5.0","0.302","3.9"," 9.7","0.406","0.422","2.4"," 3.2","0.757","0.7","3.0"," 3.7"," 7.7","1.7","0.5","3.0","3.0","14.9","12.30%","3.8","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Samuel Dalembert","11238564","PHI","6'11""","250","Seton Hall","Haiti","2001","1","26","2","2009","C","27","82","82","24.8"," 2.6"," 5.3","0.498","0.0","0.0","0.000","2.6"," 5.3","0.500","0.498","1.1"," 1.5","0.734","2.6","5.9"," 8.5"," 0.2","0.4","1.8","1.4","3.0"," 6.4","3.07%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Chauncey Billups","11050000","DEN","6'3""","202","Colorado","USA","1997","1","3","5.5","2009","PG","32","79","79","35.3"," 5.2","12.4","0.418","2.1","5.0","0.408","3.1"," 7.4","0.425","0.501","5.3"," 5.8","0.913","0.4","2.6"," 3.0"," 6.4","1.2","0.2","2.2","2.0","17.7","4.63%","3.8","54","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Monta Ellis","11000000","GSW","6'3""","180","None","USA","2005","2","40","-4.5","2009","SG","23","25","25","35.7"," 7.8","17.2","0.451","0.3","1.0","0.308","7.4","16.2","0.460","0.460","3.1"," 3.8","0.830","0.6","3.8"," 4.3"," 3.7","1.6","0.3","2.7","2.7","19.0","12.30%","3.8","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Al Jefferson","11000000","MIN","6'10""","265","None","USA","2004","1","15","-2.6","2009","C","24","50","50","36.7"," 9.7","19.5","0.497","0.0","0.1","0.000","9.7","19.4","0.499","0.497","3.7"," 5.0","0.738","3.4","7.5","11.0"," 1.6","0.8","1.7","1.8","2.8","23.1","9.85%","3.8","24","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Zydrunas Ilgauskas","10841615","CLE","7'3""","260","None","Lithuania","1996","1","20","14.5","2009","C","33","65","65","27.2"," 5.3","11.1","0.472","0.2","0.6","0.385","5.0","10.5","0.477","0.483","2.1"," 2.7","0.799","2.4","5.1"," 7.5"," 1.0","0.4","1.3","1.4","2.8","12.9","5.33%","3.8","66","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Richard Hamilton","10812500","DET","6'7""","193","Connecticut","USA","1999","1","7","0.2","2009","SG","30","67","51","34.0"," 7.0","15.6","0.447","1.0","2.8","0.368","5.9","12.7","0.464","0.480","3.3"," 3.9","0.848","0.7","2.4"," 3.1"," 4.4","0.6","0.1","2.0","2.6","18.3","4.25%","3.8","39","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","Bobby Simmons","10602667","NJN","6'6","230","DePaul","USA","2001","2","41","1","2009","SF","28","71","44","24.4"," 2.8"," 6.2","0.449","1.6","3.7","0.447","1.1"," 2.5","0.453","0.582","0.6"," 0.8","0.741","1.0","2.9"," 3.9"," 1.3","0.7","0.1","0.9","2.6"," 7.8","NA","3.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Andre Miller","10333334","PHI","6'2""","200","Utah","USA","1999","1","8","1.7","2009","PG","32","82","82","36.3"," 6.0","12.7","0.473","0.2","0.6","0.283","5.8","12.0","0.483","0.480","4.1"," 5.0","0.826","1.5","3.0"," 4.5"," 6.5","1.3","0.2","2.4","2.4","16.3","3.07%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"54","Troy Murphy","10126984","IND","6'11""","245","Notre Dame","USA","2001","1","14","-0.4","2009","PF","28","73","73","34.0"," 5.0","10.5","0.475","2.2","4.9","0.450","2.8"," 5.6","0.496","0.580","2.1"," 2.5","0.826","2.0","9.8","11.8"," 2.4","0.8","0.5","1.6","3.1","14.3","3.30%","3.8","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Josh Smith","10000000","ATL","6'9""","240","None","USA","2004","1","17","3.1","2009","PF","23","69","69","35.1"," 6.1","12.3","0.492","0.4","1.3","0.299","5.7","11.0","0.514","0.508","3.1"," 5.2","0.588","1.9","5.3"," 7.2"," 2.4","1.4","1.6","2.3","2.7","15.6","6%","3.8","47","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Kirk Hinrich","10000000","CHI","6'3""","190","Kansas","USA","2003","1","7","7.4","2009","SG","28","51"," 4","26.3"," 3.6"," 8.2","0.437","1.4","3.3","0.408","2.2"," 4.9","0.456","0.519","1.3"," 1.7","0.791","0.3","2.1"," 2.4"," 3.9","1.3","0.4","1.7","2.5"," 9.9","3.75%","3.8","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Marcus Camby","10000000","LAC","6'11""","235","Massachusetts","USA","1996","1","2","-5.2","2009","C","34","62","55","31.0"," 4.1"," 8.0","0.512","0.0","0.1","0.250","4.1"," 7.9","0.514","0.513","2.1"," 2.9","0.725","2.6","8.5","11.1"," 2.0","0.8","2.1","1.5","2.1","10.3","12.30%","3.8","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"58","Josh Howard"," 9945000","DAL","6'7""","210","Wake Forest","USA","2003","1","29","6.2","2009","SF","28","52","51","32.0"," 6.8","15.1","0.451","1.1","3.2","0.345","5.7","11.8","0.480","0.488","3.3"," 4.2","0.782","1.1","3.9"," 5.1"," 1.6","1.1","0.6","1.7","2.6","18.0","0%","3.8","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Antawn Jamison"," 9923285","WAS","6'9""","235","North Carolina","USA","1998","1","4","-8.5","2009","PF","32","81","81","38.2"," 8.3","17.8","0.468","1.4","3.9","0.351","6.9","13.9","0.501","0.507","4.2"," 5.6","0.754","2.4","6.5"," 8.9"," 1.9","1.2","0.3","1.5","2.7","22.2","8.95%","3.8","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Manu Ginobili"," 9905248","SAS","6'6","205","None","Argentina","1999","2","57","3.3","2009","SG","31","44"," 7","26.8"," 5.1","11.2","0.454","1.6","4.8","0.330","3.5"," 6.4","0.546","0.524","3.8"," 4.3","0.884","0.5","4.0"," 4.5"," 3.6","1.5","0.4","2.0","2.0","15.5","0%","3.8","54","NO","NO","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"61","David West"," 9862500","NOH","6'9""","240","Xavier","USA","2003","1","18","4.1","2009","PF","28","76","76","39.2"," 8.0","17.0","0.472","0.1","0.3","0.240","7.9","16.7","0.477","0.474","4.8"," 5.5","0.884","2.1","6.4"," 8.5"," 2.3","0.6","0.9","2.1","2.7","21.0","NA","3.8","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Eddy Curry"," 9723983","NYK","6'11""","285","None","USA","2001","1","4","-53.8","2009","C","26"," 3"," 0"," 4.0"," 0.7"," 0.7","1.000","0.0","0.0","   NA","0.7"," 0.7","1.000","1.000","0.3"," 1.0","0.333","0.0","1.3"," 1.3"," 0.0","0.0","0.0","0.7","1.7"," 1.7","8.82%","3.8","32","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Darius Miles"," 9704752","MEM","6'9""","235","None","USA","2000","1","3","-12.4","2009","SF","27","34"," 0"," 8.8"," 1.4"," 2.9","0.485","0.0","0.2","0.167","1.4"," 2.7","0.505","0.490","0.7"," 0.9","0.742","0.6","1.1"," 1.7"," 0.5","0.3","0.6","0.6","0.9"," 3.5","0%","3.8","24","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"64","Nene Hilario"," 9680000","DEN","6'11""","250","None","Brazil","2002","1","7","6.7","2009","C","26","77","76","32.6"," 5.6"," 9.2","0.604","0.0","0.1","0.200","5.5"," 9.1","0.607","0.604","3.5"," 4.8","0.723","2.4","5.4"," 7.8"," 1.4","1.2","1.3","1.9","3.6","14.6","4.63%","3.8","54","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"65","Emeka Okafor"," 9537500","CHA","6'10""","255","Connecticut","USA","2004","1","2","0.4","2009","C","26","82","81","32.8"," 5.3"," 9.4","0.561","0.0","0.0","   NA","5.3"," 9.4","0.561","0.561","2.7"," 4.5","0.593","3.4","6.7","10.1"," 0.6","0.6","1.7","1.8","3.0","13.2","5.75%","3.8","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
