"","player_name","salary","TEAM","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","Age","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","ppg","Tax","inflation","wins","MVP","MIP","Sixth_man","DPOY","ROY","NBA_1","NBA_2","NBA_3","Rookie_1","Rookie_2","Def_1","Def_2"
"22","Zach Randolph","15200000","MEM","6'9""","260","Michigan State","USA","2001","1","19","9.2","2012","PF","30","28"," 8","26.3"," 4.7","10.2","0.463","0.1","0.3","0.250","4.6"," 9.9","0.469","0.467","2.1"," 3.1","0.659","2.8"," 5.3"," 8.0"," 1.7","0.8","0.1","1.4","2.0","11.6","0%","3.2","41","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"23","Antawn Jamison","15076715","CLE","6'9""","235","North Carolina","USA","1998","1","4","-7","2012","PF","35","65","65","33.1"," 6.5","16.1","0.403","1.4","4.1","0.341","5.1","12.0","0.425","0.447","2.8"," 4.2","0.683","1.9"," 4.4"," 6.3"," 2.0","0.8","0.7","1.4","2.5","17.2","5.33%","3.2","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"24","Rudy Gay","15032144","MEM","6'8""","230","Connecticut","USA","2006","1","8","2.4","2012","SF","25","65","65","37.3"," 7.5","16.4","0.455","0.8","2.7","0.312","6.6","13.8","0.482","0.480","3.2"," 4.0","0.791","2.0"," 4.4"," 6.4"," 2.3","1.5","0.8","2.5","2.1","19.0","0%","3.2","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"25","Andrew Bynum","14900000","LAL","7'0""","285","None","USA","2005","1","10","2.4","2012","C","24","60","60","35.2"," 7.4","13.3","0.558","0.0","0.1","0.200","7.4","13.2","0.560","0.558","3.9"," 5.6","0.692","3.2"," 8.6","11.8"," 1.4","0.5","1.9","2.5","1.7","18.7","12.30%","3.2","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"26","Chauncey Billups","14200000","LAC","6'3""","210","Colorado","USA","1997","1","3","7","2012","SG","35","20","20","30.4"," 4.2","11.4","0.364","2.4","6.3","0.384","1.8"," 5.2","0.340","0.469","4.3"," 4.8","0.895","0.2"," 2.3"," 2.5"," 4.0","0.5","0.2","1.9","2.0","15.0","12.30%","3.2","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"27","Chris Kaman","14030000","NOH","7'0""","265","Central Michigan","USA","2003","1","6","-1.8","2012","C","29","47","33","29.2"," 5.7","12.7","0.446","0.0","0.0","   NA","5.7","12.7","0.446","0.446","1.8"," 2.3","0.785","1.9"," 5.9"," 7.7"," 2.1","0.5","1.6","2.7","2.3","13.1","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"28","Al Jefferson","14000000","UTA","6'10""","289","None","USA","2004","1","15","4.2","2012","C","27","61","61","34.0"," 8.5","17.2","0.492","0.0","0.1","0.250","8.4","17.1","0.493","0.493","2.2"," 2.9","0.774","2.2"," 7.4"," 9.6"," 2.2","0.8","1.7","1.0","2.5","19.2","5%","3.2","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"29","Andre Iguodala","13531750","PHI","6'6","207","Arizona","USA","2004","1","9","5.1","2012","SF","28","62","62","35.6"," 4.6","10.2","0.454","1.2","3.1","0.394","3.4"," 7.1","0.481","0.514","2.0"," 3.2","0.617","0.9"," 5.2"," 6.1"," 5.5","1.7","0.5","1.9","1.5","12.4","3.07%","3.2","35","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"30","Carlos Boozer","13500000","CHI","6'9""","266","Duke","USA","2002","2","34","6.8","2012","PF","30","66","66","29.5"," 6.8","12.8","0.532","0.0","0.0","0.000","6.8","12.7","0.533","0.532","1.4"," 2.1","0.693","1.7"," 6.8"," 8.5"," 1.9","1.0","0.4","1.7","2.5","15.0","3.75%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"31","Tyson Chandler","13107837","NYK","7'1""","240","None","USA","2001","1","2","3.4","2012","C","29","62","62","33.2"," 3.9"," 5.7","0.679","0.0","0.0","0.000","3.9"," 5.7","0.683","0.679","3.5"," 5.1","0.689","3.4"," 6.5"," 9.9"," 0.9","0.9","1.4","1.6","3.0","11.3","8.82%","3.2","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"32","Nene Hilario","13000000","WAS","6'11""","250","None","Brazil","2002","1","7","4.5","2012","C","29","39","33","28.5"," 5.4","10.1","0.537","0.0","0.1","0.000","5.4","10.0","0.542","0.537","2.9"," 4.3","0.673","1.6"," 5.8"," 7.5"," 2.1","1.1","1.0","2.5","2.4","13.7","8.95%","3.2","20","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"33","Manu Ginobili","12981038","SAS","6'6","205","None","Argentina","1999","2","57","14.4","2012","SG","34","34"," 7","23.3"," 4.4"," 8.4","0.526","1.5","3.7","0.413","2.9"," 4.7","0.616","0.618","2.6"," 3.0","0.871","0.5"," 2.9"," 3.4"," 4.4","0.7","0.4","1.9","1.6","12.9","0%","3.2","50","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"34","Marc Gasol","12922194","MEM","7'1""","265","None","Spain","2007","2","48","6.3","2012","C","27","65","65","36.5"," 5.5","11.4","0.482","0.0","0.2","0.083","5.5","11.2","0.489","0.483","3.6"," 4.9","0.748","1.8"," 7.1"," 8.9"," 3.1","1.0","1.9","1.9","3.1","14.6","0%","3.2","41","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"35","Emeka Okafor","12541812","NOH","6'10""","255","Connecticut","USA","2004","1","2","-8.1","2012","C","29","27","27","28.9"," 4.2"," 7.9","0.533","0.0","0.0","   NA","4.2"," 7.9","0.533","0.533","1.4"," 2.7","0.514","2.6"," 5.3"," 7.9"," 0.9","0.6","1.0","1.4","2.7"," 9.9","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"36","Tony Parker","12500000","SAS","6'2""","185","None","France","2001","1","28","11.1","2012","PG","29","60","60","32.1"," 7.1","14.8","0.480","0.2","1.0","0.230","6.9","13.8","0.498","0.488","3.8"," 4.7","0.799","0.4"," 2.5"," 2.9"," 7.7","1.0","0.1","2.6","1.3","18.3","0%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"37","Josh Smith","12400000","ATL","6'9""","225","None","USA","2004","1","17","6.4","2012","PF","26","66","66","35.3"," 7.6","16.7","0.458","0.4","1.7","0.257","7.2","15.0","0.480","0.470","3.1"," 4.9","0.630","2.1"," 7.5"," 9.6"," 3.9","1.4","1.7","2.5","2.6","18.8","6%","3.2","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"38","LaMarcus Aldridge","12372000","POR","6'11""","240","Texas","USA","2006","1","2","3.8","2012","PF","26","55","55","36.3"," 8.8","17.1","0.512","0.0","0.2","0.182","8.7","16.9","0.516","0.513","4.1"," 5.0","0.814","2.7"," 5.3"," 8.0"," 2.4","0.9","0.8","2.0","2.8","21.7","9.90%","3.2","28","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"39","Luol Deng","12325000","CHI","6'9""","220","Duke","United Kingdo...","2004","1","7","9.3","2012","SF","26","54","54","39.4"," 5.8","14.0","0.412","1.5","4.0","0.367","4.3","10.0","0.430","0.464","2.4"," 3.1","0.770","1.4"," 5.1"," 6.5"," 2.9","1.0","0.7","1.8","1.5","15.3","3.75%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"40","Danny Granger","12015904","IND","6'8""","228","New Mexico","USA","2005","1","17","7.1","2012","SF","28","62","62","33.3"," 6.3","15.2","0.416","2.0","5.2","0.381","4.3","10.0","0.434","0.481","4.1"," 4.7","0.873","1.3"," 3.7"," 5.0"," 1.8","1.0","0.6","1.8","2.3","18.7","3.30%","3.2","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"41","Al Horford","12000000","ATL","6'10""","250","Florida","Dominican Rep...","2007","1","3","8.1","2012","C","25","11","11","31.6"," 5.2"," 9.4","0.553","0.0","0.1","0.000","5.2"," 9.3","0.559","0.553","2.0"," 2.7","0.733","2.4"," 4.6"," 7.0"," 2.2","0.9","1.3","1.5","1.9","12.4","6%","3.2","40","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO"
"42","Joakim Noah","12000000","CHI","6'11""","232","Florida","USA","2007","1","9","7.8","2012","C","26","64","64","30.4"," 3.9"," 7.7","0.508","0.0","0.0","0.000","3.9"," 7.6","0.509","0.508","2.4"," 3.2","0.748","3.8"," 6.0"," 9.8"," 2.5","0.6","1.4","1.4","2.5","10.2","3.75%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES"
"43","Andrew Bogut","12000000","MIL","7'0""","260","Utah","Australia","2005","1","1","3.5","2012","C","27","12","12","30.3"," 5.1","11.3","0.449","0.0","0.1","0.000","5.1","11.3","0.452","0.449","1.2"," 1.9","0.609","1.8"," 6.5"," 8.3"," 2.6","1.0","2.0","2.0","3.0","11.3","7.65%","3.2","31","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"44","David Lee","11610000","GSW","6'9""","240","Florida","USA","2005","1","30","-2.6","2012","PF","28","57","57","37.2"," 8.1","16.2","0.503","0.0","0.1","0.000","8.1","16.1","0.506","0.503","3.8"," 4.9","0.782","3.0"," 6.6"," 9.6"," 2.8","0.9","0.4","2.6","3.1","20.1","12.30%","3.2","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"45","Ben Gordon","11600000","DET","6'3""","200","Connecticut","USA","2004","1","3","-6.9","2012","SG","28","52","21","26.9"," 4.5","10.2","0.442","1.2","2.8","0.429","3.3"," 7.4","0.446","0.501","2.3"," 2.6","0.860","0.3"," 2.1"," 2.3"," 2.4","0.7","0.2","2.2","2.2","12.5","4.25%","3.2","25","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"46","Kevin Martin","11519840","HOU","6'7""","185","Western Carolina","USA","2004","1","26","-0.4","2012","SG","28","40","40","31.6"," 5.6","13.4","0.413","2.0","5.6","0.347","3.6"," 7.8","0.462","0.486","4.0"," 4.5","0.894","0.3"," 2.3"," 2.7"," 2.8","0.7","0.1","1.8","1.8","17.1","0%","3.2","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"47","Marcus Camby","11227250","HOU","6'11""","235","Massachusetts","USA","1996","1","2","0.5","2012","C","37","59","53","22.9"," 2.2"," 4.9","0.446","0.0","0.1","0.400","2.1"," 4.8","0.447","0.449","0.5"," 1.1","0.453","2.7"," 6.3"," 9.0"," 1.8","0.8","1.4","1.0","2.1"," 4.9","0%","3.2","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"48","Jason Terry","11158000","DAL","6'2""","180","Arizona","USA","1999","1","10","0.3","2012","SG","34","63"," 1","31.7"," 5.7","13.2","0.430","2.2","5.8","0.378","3.5"," 7.4","0.471","0.513","1.6"," 1.8","0.883","0.3"," 2.1"," 2.4"," 3.6","1.2","0.2","2.0","1.1","15.1","0%","3.2","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"49","Monta Ellis","11000000","MIL","6'3""","185","None","USA","2005","2","40","-0.4","2012","SG","26","58","58","36.6"," 7.8","17.9","0.433","1.1","3.5","0.308","6.7","14.5","0.462","0.463","3.8"," 4.7","0.796","0.3"," 3.1"," 3.4"," 6.0","1.5","0.3","3.1","2.3","20.4","7.65%","3.2","31","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"50","Mehmet Okur","10890000","NJN","6'11""","260","None","Turkey","2001","2","37","-14.9","2012","C","32","17","14","26.7"," 3.1"," 8.2","0.374","1.4","4.2","0.319","1.7"," 3.9","0.433","0.457","0.2"," 0.3","0.600","1.3"," 3.5"," 4.8"," 1.8","0.5","0.3","1.5","2.6"," 7.6","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"51","Corey Maggette","10262069","CHA","6'6","225","Duke","USA","1999","1","13","-15.4","2012","SF","32","32","28","27.5"," 4.3","11.7","0.373","0.8","2.1","0.364","3.6"," 9.6","0.375","0.405","5.6"," 6.5","0.856","0.7"," 3.3"," 3.9"," 1.2","0.7","0.0","1.8","2.6","15.0","5.75%","3.2"," 7","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"52","DeAndre Jordan","10079404","LAC","6'11""","265","Texas A&M","USA","2008","2","35","5.4","2012","C","23","66","66","27.2"," 3.1"," 4.9","0.632","0.0","0.0","0.000","3.1"," 4.9","0.634","0.632","1.1"," 2.1","0.525","3.1"," 5.2"," 8.3"," 0.3","0.5","2.0","1.1","2.9"," 7.4","12.30%","3.2","40","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"53","Rajon Rondo","10045455","BOS","6'1""","186","Kentucky","USA","2006","1","21","4.9","2012","PG","25","53","53","36.9"," 4.8","10.8","0.448","0.2","0.8","0.238","4.6","10.0","0.464","0.456","2.0"," 3.4","0.597","1.2"," 3.7"," 4.8","11.7","1.8","0.1","3.6","1.9","11.9","5.15%","3.2","39","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO"
"54","David West","10000000","IND","6'9""","240","Xavier","USA","2003","1","18","5.6","2012","PF","31","66","66","29.2"," 5.3","10.8","0.487","0.0","0.1","0.222","5.3","10.7","0.491","0.489","2.2"," 2.7","0.807","1.8"," 4.8"," 6.6"," 2.1","0.8","0.7","1.4","2.4","12.8","3.30%","3.2","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"55","Jose Calderon"," 9780992","TOR","6'3""","211","None","Spain","Undrafted","Undrafted","Undrafted","-4.4","2012","PG","30","53","53","33.9"," 4.1"," 9.0","0.457","1.1","3.0","0.371","3.0"," 6.0","0.500","0.519","1.1"," 1.3","0.882","0.4"," 2.7"," 3.0"," 8.8","0.9","0.1","2.0","1.8","10.5","13.60%","3.2","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"56","Gerald Wallace"," 9500000","NJN","6'7""","220","Alabama","USA","2001","1","25","2.3","2012","SF","29","58","58","35.8"," 4.9","10.9","0.454","0.8","2.6","0.307","4.2"," 8.3","0.500","0.491","3.1"," 3.9","0.800","1.5"," 5.2"," 6.7"," 2.8","1.5","0.6","1.9","2.5","13.8","NA","3.2","NA","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"57","Devin Harris"," 9319000","UTA","6'3""","192","Wisconsin","USA","2004","1","5","2.9","2012","PG","28","63","63","27.6"," 3.8"," 8.6","0.445","1.2","3.4","0.362","2.6"," 5.2","0.498","0.516","2.5"," 3.3","0.746","0.2"," 1.6"," 1.8"," 5.0","1.0","0.2","1.9","2.2","11.3","5%","3.2","36","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"58","Richard Jefferson"," 9282000","GSW","6'7""","230","Arizona","USA","2001","1","13","-0.5","2012","SF","31","63","44","27.7"," 3.2"," 7.7","0.416","1.8","4.3","0.420","1.4"," 3.5","0.411","0.532","0.9"," 1.3","0.694","0.4"," 3.1"," 3.5"," 1.4","0.6","0.3","0.8","1.9"," 9.2","12.30%","3.2","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"59","Stephen Jackson"," 9256500","SAS","6'8""","220","Butler Community College","USA","1997","2","42","1.5","2012","SF","33","47","14","25.8"," 3.4"," 9.0","0.374","1.0","3.6","0.288","2.3"," 5.4","0.431","0.432","2.0"," 2.4","0.825","0.5"," 3.0"," 3.5"," 2.5","1.1","0.3","2.2","2.1"," 9.8","0%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"60","Andrea Bargnani"," 9250000","TOR","7'0""","256","None","Italy","2006","1","1","-2.2","2012","C","26","31","31","33.3"," 6.7","15.6","0.432","1.1","3.7","0.296","5.6","11.9","0.474","0.467","4.9"," 5.6","0.873","0.8"," 4.8"," 5.5"," 2.0","0.6","0.5","2.2","1.7","19.5","13.60%","3.2","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"61","Boris Diaw"," 9000000","SAS","6'8""","235","None","France","2003","1","21","-7.4","2012","PF","29","57","35","25.0"," 2.7"," 6.2","0.444","0.5","1.7","0.313","2.2"," 4.4","0.496","0.489","0.4"," 0.6","0.629","1.2"," 3.7"," 4.9"," 3.6","0.6","0.4","2.0","2.2"," 6.4","0%","3.2","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"62","Andris Biedrins"," 9000000","GSW","7'0""","242","None","Latvia","2004","1","11","-7","2012","C","25","47","35","15.7"," 0.8"," 1.4","0.609","0.0","0.0","   NA","0.8"," 1.4","0.609","0.609","0.0"," 0.2","0.111","1.0"," 2.8"," 3.7"," 0.3","0.5","1.0","0.3","2.7"," 1.7","12.30%","3.2","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"63","Lamar Odom"," 8900000","DAL","6'10""","230","Rhode Island","USA","1999","1","4","-4.4","2012","SF","32","50"," 4","20.5"," 2.5"," 7.0","0.352","0.6","2.2","0.252","1.9"," 4.8","0.399","0.393","1.2"," 2.0","0.592","0.7"," 3.4"," 4.2"," 1.7","0.4","0.4","1.0","1.9"," 6.6","0%","3.2","36","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"64","Luis Scola"," 8591793","HOU","6'9""","245","None","Argentina","2002","2","55","2.3","2012","PF","31","66","66","31.3"," 6.6","13.5","0.491","0.0","0.0","0.000","6.6","13.4","0.493","0.491","2.3"," 3.0","0.773","1.8"," 4.6"," 6.5"," 2.1","0.5","0.4","2.3","3.2","15.5","0%","3.2","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
