PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Eldridge Recasner,CHH,32,4-Jun,190,Washington,USA,1992,,,7,1,0.6,0.7,-5.8,0.00%,11.10%,9.70%,50.00%,27.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Elliot Perry,NJN,31,Jun-00,152,Memphis,USA,1991,2,37,60,5.3,1,2.3,-2.6,1.60%,6.10%,20.90%,49.30%,30.70%
Elton Brand,CHI,21,8-Jun,260,Duke,USA,1999,1,1,81,20.1,10,1.9,-11.2,11.60%,16.60%,26.50%,52.80%,11.80%
Emanual Davis,SEA,31,5-Jun,195,Delaware State,USA,Undrafted,Undrafted,Undrafted,54,4,1.9,1.3,-2.7,2.00%,11.30%,16.70%,45.80%,16.20%
Eric Montross,DET,28,Jul-00,270,North Carolina,USA,1994,1,9,51,0.8,1.4,0.1,-5.9,5.50%,16.50%,10.40%,33.20%,3.20%
Eric Murdock,LAC,32,1-Jun,190,Providence,USA,1991,1,21,40,5.6,1.9,2.7,-10.3,2.00%,8.80%,18.60%,46.80%,26.00%
Eric Piatkowski,LAC,29,7-Jun,215,Nebraska,USA,1994,1,15,75,8.7,3,1.1,-12.6,4.00%,8.90%,16.80%,53.00%,7.90%
Eric Snow,PHI,27,3-Jun,204,Michigan State,USA,1995,2,43,82,7.9,3.2,7.6,2.5,1.40%,7.70%,12.70%,48.20%,32.70%
Eric Williams,BOS,27,8-Jun,220,Providence,USA,1995,1,14,68,7.2,2.3,1.4,-2.1,3.80%,7.90%,16.10%,53.10%,10.50%
Erick Dampier,GSW,24,11-Jun,265,Mississippi State,USA,1996,1,10,21,8,6.4,0.9,-8,8.60%,17.30%,18.50%,42.70%,6.40%
Erick Strickland,DAL,26,3-Jun,210,Nebraska,USA,Undrafted,Undrafted,Undrafted,68,12.8,4.8,3.1,1.7,3.30%,12.00%,19.10%,53.10%,15.50%
Ervin Johnson,MIL,32,11-Jun,245,New Orleans,USA,1993,1,23,80,4.8,8.1,0.6,2.7,11.40%,19.50%,8.70%,55.00%,2.80%
Etdrick Bohannon,LAC,27,9-Jun,235,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,13,2.2,2.4,0.4,-13.6,11.60%,17.10%,12.60%,61.50%,6.80%
Evan Eschmeyer,NJN,25,11-Jun,255,Northwestern,USA,1999,2,34,31,2.9,3.5,0.7,-3.7,10.70%,18.60%,12.30%,53.40%,8.80%
Felipe Lopez,VAN,25,6-Jun,195,St. John's (NY),Dominican Rep...,1998,1,24,65,4.5,1.9,0.7,-6.8,7.90%,9.10%,20.00%,47.30%,10.00%
Felton Spencer,SAS,32,Jul-00,265,Louisville,USA,1990,1,6,26,1.9,1.5,0.1,-1,10.10%,15.80%,16.30%,54.10%,3.50%
Fred Hoiberg,CHI,27,4-Jun,203,Iowa State,USA,1995,2,52,31,9,3.5,2.7,-9.2,0.90%,13.00%,16.20%,53.00%,19.40%
Fred Vinson,SEA,29,4-Jun,190,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,1.6,0.1,0,27.9,0.00%,1.80%,22.40%,36.40%,0.00%
Gary Grant,POR,35,3-Jun,185,Michigan,USA,1988,1,15,3,4,1,0.3,-19.6,0.00%,9.70%,28.60%,42.90%,10.00%
Gary Payton,SEA,31,4-Jun,180,Oregon State,USA,1990,1,2,82,24.2,6.5,8.9,3.1,2.80%,12.30%,26.40%,53.50%,36.80%
Gary Trent,DAL,25,8-Jun,250,Ohio,USA,1995,1,11,11,13.7,4.7,2,-6.1,6.20%,11.90%,25.70%,49.90%,12.40%
George Lynch,PHI,29,8-Jun,228,North Carolina,USA,1993,1,12,75,9.6,7.8,1.8,2.9,8.60%,15.10%,15.10%,49.80%,8.90%
George McCloud,DEN,33,8-Jun,225,Florida State,USA,1989,1,7,78,10.1,3.7,3.2,-2.4,3.30%,9.90%,17.10%,54.80%,18.20%
Gerard King,WAS,27,9-Jun,250,Nicholls State,USA,Undrafted,Undrafted,Undrafted,62,5.3,4,0.8,-2.1,7.80%,16.50%,14.20%,53.40%,7.50%
Gheorghe Muresan,NJN,29,7-Jul,303,None,USA,1993,2,30,30,3.5,2.3,0.3,4.5,9.10%,15.10%,19.40%,49.20%,5.60%
Glen Rice,LAL,33,8-Jun,220,Michigan,USA,1989,1,4,80,15.9,4.1,2.2,7.9,2.20%,10.00%,21.60%,55.10%,11.00%
Glenn Robinson,MIL,27,7-Jun,230,Purdue,USA,1994,1,1,81,20.9,6,2.4,2.3,3.80%,13.20%,26.90%,53.40%,11.20%
Grant Hill,DET,27,8-Jun,225,Duke,USA,1994,1,3,74,25.8,6.6,5.2,4.1,3.60%,14.60%,29.60%,56.50%,25.30%
Grant Long,VAN,34,9-Jun,248,Eastern Michigan,USA,1988,2,33,42,4.8,5.6,1,-3.2,9.90%,17.30%,11.80%,51.20%,7.60%
Greg Anthony,POR,32,1-Jun,180,Nevada-Las Vegas,USA,1991,1,12,82,6.3,1.6,2.5,7.6,1.20%,7.40%,16.20%,55.10%,21.80%
Greg Buckner,DAL,23,4-Jun,210,Clemson,USA,1998,2,53,48,5.7,3.6,1.1,1.3,6.20%,12.70%,14.00%,52.70%,8.80%
Greg Foster,SEA,31,11-Jun,250,Texas-El Paso,USA,1990,2,35,60,3.4,1.8,0.7,-0.9,2.20%,11.80%,16.20%,43.00%,9.10%
Greg Ostertag,UTA,27,2-Jul,280,Kansas,USA,1995,1,28,81,4.5,6,0.2,5.9,11.70%,19.50%,12.20%,52.50%,1.80%
Hakeem Olajuwon,HOU,37,Jul-00,255,Houston,Nigeria,1984,1,1,44,10.3,6.2,1.4,-2,6.10%,20.20%,22.40%,48.40%,10.20%
Harold Jamison,MIA,23,8-Jun,260,Clemson,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.8,0.3,-11.7,17.40%,7.20%,18.20%,32.20%,10.00%
Haywoode Workman,TOR,34,2-Jun,180,Oral Roberts,USA,1989,2,49,36,2.4,0.7,1.7,-6.4,0.30%,7.60%,14.30%,44.50%,27.20%
Hersey Hawkins,CHI,33,3-Jun,200,Bradley,USA,1988,1,6,61,7.9,2.9,2.2,-14.4,1.90%,9.30%,14.40%,56.20%,15.40%
Horace Grant,SEA,34,10-Jun,245,Clemson,USA,1987,1,10,76,8.1,7.8,2.5,1.2,6.00%,15.60%,11.40%,47.20%,10.10%
Howard Eisley,UTA,27,2-Jun,180,Boston College,USA,1994,2,30,82,8.6,2.1,4.2,-0.5,1.20%,7.30%,18.50%,49.20%,28.60%
Hubert Davis,DAL,30,5-Jun,183,North Carolina,USA,1992,1,20,79,7.4,1.7,1.8,-4,0.90%,6.40%,13.30%,58.50%,11.30%
Ike Austin,WAS,30,10-Jun,270,Arizona State,USA,1991,2,48,59,6.7,4.8,1.3,-7.5,5.60%,19.00%,19.60%,48.10%,10.40%
Ira Bowman,PHI,27,5-Jun,195,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,11,0.5,0.2,0.1,-44.2,0.00%,8.70%,8.30%,86.80%,12.50%
Isaiah Rider,ATL,29,5-Jun,215,Nevada-Las Vegas,USA,1993,1,5,60,19.3,4.3,3.7,-2.1,3.00%,8.80%,28.10%,48.80%,18.60%
J.R. Reid,MIL,32,9-Jun,247,North Carolina,USA,1989,1,5,34,4.4,3.4,0.5,-4.4,5.00%,14.70%,12.80%,49.50%,4.40%
Jacque Vaughn,UTA,25,1-Jun,190,Kansas,USA,1997,1,27,78,3.7,0.8,1.6,-5.3,1.30%,6.50%,19.40%,48.90%,24.70%
Jahidi White,WAS,24,9-Jun,290,Georgetown,USA,1998,2,43,80,7.1,6.9,0.2,-2.6,13.40%,23.20%,17.80%,52.40%,1.50%
Jalen Rose,IND,27,8-Jun,210,Michigan,USA,1994,1,13,80,18.2,4.8,4,4.4,1.50%,11.00%,22.90%,54.70%,18.00%
Jamal Mashburn,MIA,27,8-Jun,241,Kentucky,USA,1993,1,4,76,17.5,5,3.9,6.2,2.40%,11.00%,23.40%,52.60%,17.80%
Jamel Thomas,,23,-,-,Providence,USA,Undrafted,Undrafted,Undrafted,7,2.4,0.7,0.9,-38.4,1.80%,7.80%,19.00%,46.10%,28.60%
James Posey,DEN,23,8-Jun,215,Xavier,USA,1999,1,18,81,8.2,3.9,1.8,-1.2,4.00%,11.10%,14.50%,55.00%,10.60%
Jamie Feick,NJN,25,8-Jun,255,Michigan State,USA,1996,2,48,81,5.7,9.3,0.8,-1.1,11.30%,22.80%,10.50%,47.70%,4.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jaren Jackson,SAS,32,6-Jun,225,Georgetown,USA,Undrafted,Undrafted,Undrafted,81,6.3,2.2,1.5,3.2,2.10%,8.60%,15.00%,50.30%,11.20%
Jason Caffey,GSW,27,8-Jun,256,Alabama,USA,1995,1,20,71,12,6.8,1.7,-9,7.80%,14.20%,19.30%,51.50%,9.00%
Jason Kidd,PHX,27,4-Jun,212,California,USA,1994,1,2,67,14.3,7.2,10.1,5.8,3.70%,14.50%,19.50%,49.80%,39.50%
Jason Miskiri,CHH,24,2-Jun,185,George Mason,USA,Undrafted,Undrafted,Undrafted,1,0,0,1,-164.3,0.00%,0.00%,11.10%,0.00%,50.00%
Jason Terry,ATL,22,2-Jun,172,Arizona,USA,1999,1,10,81,8.1,2,4.3,-6.7,1.20%,7.40%,18.80%,49.70%,30.00%
Jason Williams,SAC,24,1-Jun,190,Florida,USA,1998,1,7,81,12.3,2.8,7.3,1.4,0.70%,6.90%,19.50%,47.70%,29.70%
Jeff Foster,IND,23,11-Jun,238,Texas State,USA,1999,1,21,19,2.3,1.7,0.3,-6.1,13.50%,21.70%,16.20%,63.20%,8.80%
Jeff Hornacek,UTA,37,4-Jun,190,Iowa State,USA,1986,2,46,77,12.4,2.4,2.6,8.2,2.50%,6.60%,18.80%,59.00%,15.10%
Jeff McInnis,LAC,25,4-Jun,190,North Carolina,USA,1996,2,37,25,7.2,2.9,3.6,-13.3,2.80%,9.50%,15.90%,46.50%,24.50%
Jelani McCoy,SEA,22,10-Jun,245,UCLA,USA,1998,2,33,58,4.3,3.1,0.4,-2,6.80%,15.50%,14.80%,57.40%,5.10%
Jermaine Jackson,DET,24,5-Jun,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,7,1,1.6,0.6,1,1.50%,14.90%,12.00%,24.10%,8.30%
Jermaine O'Neal,POR,21,11-Jun,226,None,USA,1996,1,17,70,3.9,3.3,0.3,2.3,11.70%,14.90%,16.10%,51.50%,3.60%
Jerome Kersey,SAS,38,7-Jun,245,Longwood,USA,1984,2,46,72,4.5,3.1,1,5.4,4.50%,12.40%,14.40%,43.10%,8.60%
Jerome Williams,DET,27,9-Jun,206,Georgetown,USA,1996,1,26,82,8.4,9.6,0.8,3.4,13.40%,24.30%,13.70%,59.30%,5.30%
Jerry Stackhouse,DET,25,6-Jun,218,North Carolina,USA,1995,1,3,82,23.6,3.8,4.5,0.5,3.80%,6.40%,28.40%,54.50%,20.00%
Jim Jackson,ATL,29,6-Jun,220,Ohio State,USA,1992,1,4,79,16.7,5,2.9,-5.7,3.60%,10.40%,23.80%,49.60%,14.20%
Jim McIlvaine,NJN,27,1-Jul,264,Marquette,USA,1994,2,32,66,2.4,3.5,0.5,-0.3,9.90%,11.70%,9.00%,43.90%,4.80%
Joe Kleine,POR,38,11-Jun,255,Arkansas,USA,1985,1,6,7,1.6,0.9,0.3,20.8,0.00%,13.60%,19.40%,44.60%,10.00%
Joe Smith,MIN,24,10-Jun,225,Maryland,USA,1995,1,1,78,9.9,6.2,1.1,2.9,9.60%,15.60%,19.00%,52.50%,7.00%
Joe Stephens,VAN,27,7-Jun,210,Arkansas-Little Rock,USA,Undrafted,Undrafted,Undrafted,13,3.2,2.8,0.8,4.4,7.40%,12.80%,13.80%,38.90%,8.70%
John Amaechi,ORL,29,10-Jun,270,Penn State,England,Undrafted,Undrafted,Undrafted,80,10.5,3.3,1.2,0.1,3.70%,11.50%,24.10%,50.50%,9.20%
John Celestand,LAL,23,4-Jun,178,Villanova,USA,1999,2,30,16,2.3,0.7,1.3,-4.9,0.50%,5.00%,14.10%,38.80%,16.50%
John Crotty,DET,30,2-Jun,194,Virginia,USA,Undrafted,Undrafted,Undrafted,69,4.7,1.1,1.9,3.6,1.90%,6.20%,15.60%,55.70%,21.90%
John Salley,LAL,36,11-Jun,255,Georgia Tech,USA,1986,1,11,45,1.6,1.4,0.6,-3.4,5.90%,13.60%,13.90%,43.70%,14.60%
John Starks,CHI,34,3-Jun,180,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,37,13.9,2.7,4.9,-3.6,0.70%,7.50%,22.00%,45.30%,24.20%
John Stockton,UTA,38,1-Jun,175,Gonzaga,USA,1984,1,16,82,12.1,2.6,8.6,10.8,2.00%,7.50%,18.80%,59.10%,45.60%
John Thomas,TOR,24,9-Jun,265,Minnesota,USA,1997,1,25,55,2.1,1.4,0.2,-2.8,7.00%,8.60%,12.10%,45.60%,2.90%
John Wallace,NYK,26,9-Jun,225,Syracuse,USA,1996,1,18,60,6.5,2.3,0.4,-3.9,5.60%,12.00%,25.10%,52.00%,5.50%
Johnny Newman,NJN,36,7-Jun,210,Richmond,USA,1986,2,29,82,10,1.9,0.8,-0.5,2.20%,6.80%,20.50%,56.60%,6.70%
Johnny Taylor,ORL,26,9-Jun,220,Tennessee-Chattanooga,USA,1997,1,17,6,1.8,1,0.2,16.5,5.30%,9.50%,17.80%,39.30%,4.20%
Jon Barry,SAC,30,5-Jun,210,Georgia Tech,USA,1992,1,21,62,8,2.6,2.4,7,2.90%,9.10%,15.70%,62.30%,17.70%
Jonathan Bender,IND,19,11-Jun,202,None,USA,1999,1,5,24,2.7,0.9,0.1,-3.7,3.00%,11.30%,25.70%,39.70%,3.60%
Jud Buechler,DET,32,6-Jun,228,Arizona,USA,1990,2,38,58,2.2,1.6,0.6,0.9,4.40%,9.50%,10.90%,40.90%,7.70%
Jumaine Jones,PHI,21,8-Jun,218,Georgia,USA,1999,1,27,33,1.7,1.2,0.2,-1.7,10.10%,13.70%,23.10%,43.20%,7.40%
Juwan Howard,WAS,27,9-Jun,250,Michigan,USA,1994,1,5,82,14.9,5.7,3,-4.1,4.60%,12.10%,21.70%,49.60%,14.30%
Karl Malone,UTA,36,9-Jun,256,Louisiana Tech,USA,1985,1,13,82,25.5,9.5,3.7,8.9,6.40%,22.30%,31.40%,58.20%,19.70%
Keith Closs,LAC,24,3-Jul,212,Central Connecticut State,USA,Undrafted,Undrafted,Undrafted,57,4.2,3.1,0.4,-10.6,7.60%,13.70%,13.50%,51.40%,4.80%
Keith Van Horn,NJN,24,10-Jun,250,Utah,USA,1997,1,2,80,19.2,8.5,2,-3.7,6.90%,17.70%,26.00%,53.70%,10.20%
Kelvin Cato,HOU,25,11-Jun,255,Iowa State,USA,1997,1,15,65,8.7,6,0.4,0.1,6.80%,17.20%,15.70%,57.40%,2.70%
Kendall Gill,NJN,32,5-Jun,216,Illinois,USA,1990,1,5,76,13.1,3.7,2.8,-1.1,3.30%,8.70%,21.30%,46.50%,14.50%
Kenny Anderson,BOS,29,1-Jun,168,Georgia Tech,USA,1991,1,2,82,14,2.7,5.1,2.3,2.00%,7.10%,19.90%,52.40%,25.30%
Kenny Thomas,HOU,22,8-Jun,260,New Mexico,USA,1999,1,22,72,8.3,6.1,1.6,1.3,8.30%,15.80%,17.80%,47.70%,9.90%
Keon Clark,DEN,25,11-Jun,220,Nevada-Las Vegas,USA,1998,1,13,81,8.6,6.2,0.9,-1.9,8.40%,17.50%,16.80%,57.30%,6.30%
Kerry Kittles,NJN,26,5-Jun,180,Villanova,USA,1996,1,8,62,13,3.6,2.3,0.7,2.40%,9.50%,18.60%,53.50%,12.20%
Kevin Garnett,MIN,24,11-Jun,220,None,USA,1995,1,5,81,22.9,11.8,5,5.3,7.20%,23.30%,27.30%,54.50%,21.10%
Kevin Johnson,PHX,34,1-Jun,190,California,USA,1987,1,7,6,6.7,2.7,4,20,0.00%,11.80%,15.30%,64.40%,32.40%
Kevin Ollie,PHI,27,4-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,40,1.8,0.8,1.2,-1.1,1.40%,9.10%,11.10%,55.10%,25.60%
Kevin Willis,TOR,37,Jul-00,245,Michigan State,USA,1984,1,11,79,7.6,6.1,0.6,-2.2,11.30%,17.30%,19.30%,47.10%,5.00%
Khalid Reeves,CHI,27,3-Jun,199,Arizona,USA,1994,1,12,3,3.7,1.3,4.3,21.4,4.40%,4.90%,18.50%,38.70%,41.90%
Kiwane Garris,ORL,25,2-Jun,183,Illinois,USA,Undrafted,Undrafted,Undrafted,3,1.3,0.3,0.7,30.9,0.00%,5.90%,20.40%,20.00%,10.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kobe Bryant,LAL,21,7-Jun,210,None,USA,1996,1,13,66,22.5,6.3,4.9,10.8,4.20%,11.40%,26.10%,54.60%,21.50%
Kornel David,CLE,28,9-Jun,235,None,USA,Undrafted,Undrafted,Undrafted,32,5.6,2.5,0.5,-12.2,5.20%,13.10%,19.20%,49.30%,6.50%
Kurt Thomas,NYK,27,9-Jun,230,Texas Christian,USA,1995,1,10,80,8,6.3,1,3.1,8.20%,18.20%,16.70%,54.20%,7.00%
LaPhonso Ellis,ATL,30,8-Jun,240,Notre Dame,USA,1992,1,5,58,8.4,5,1,-7.1,7.30%,14.40%,18.80%,48.10%,8.00%
Lamar Odom,LAC,20,10-Jun,220,Rhode Island,USA,1999,1,4,76,16.6,7.8,4.2,-7.5,5.60%,16.00%,23.20%,52.10%,19.90%
Lamond Murray,CLE,27,7-Jun,236,California,USA,1994,1,7,74,15.9,5.7,1.8,-3.9,5.20%,12.30%,23.80%,51.70%,10.10%
Lari Ketner,CLE,23,10-Jun,285,Massachusetts,USA,1999,2,49,22,1.5,1.5,0,-24.1,7.90%,18.20%,14.80%,45.60%,1.50%
Laron Profit,WAS,22,5-Jun,204,Maryland,USA,1999,2,38,33,1.5,0.8,0.8,-2.8,0.80%,10.00%,15.00%,38.60%,18.50%
Larry Hughes,GSW,21,5-Jun,185,Saint Louis,USA,1998,1,8,82,15,4.3,2.5,-7.4,4.40%,10.50%,26.90%,46.70%,16.20%
Larry Johnson,NYK,31,7-Jun,235,Nevada-Las Vegas,USA,1991,1,1,70,10.7,5.4,2.5,2.5,4.10%,13.30%,16.90%,51.70%,12.70%
Latrell Sprewell,NYK,29,5-Jun,190,Alabama,USA,1992,1,24,82,18.6,4.3,4,2.8,1.60%,9.10%,24.20%,51.50%,18.00%
Lawrence Funderburke,SAC,29,9-Jun,230,Ohio State,USA,1994,2,51,75,6.4,3.1,0.4,4.2,8.90%,13.00%,18.60%,56.90%,5.30%
Lazaro Borrell,SEA,27,8-Jun,220,None,USA,Undrafted,Undrafted,Undrafted,17,3.6,2.4,0.6,9.6,7.80%,16.80%,18.30%,45.70%,7.90%
Lindsey Hunter,DET,29,2-Jun,195,Jackson State,USA,1993,1,10,82,12.7,3,4,1.7,1.20%,7.60%,16.20%,54.30%,17.10%
Lorenzen Wright,ATL,24,11-Jun,240,Memphis,USA,1996,1,7,75,6,4.1,0.3,-8.2,9.20%,15.30%,17.10%,53.30%,2.90%
Lorenzo Williams,WAS,30,9-Jun,200,Stetson,USA,Undrafted,Undrafted,Undrafted,8,1.8,3.1,0.1,-6.9,15.40%,15.70%,6.50%,77.80%,1.90%
Loy Vaught,DET,32,9-Jun,240,Michigan,USA,1990,1,13,43,1.7,2.1,0.3,-1.6,8.50%,23.00%,14.90%,39.00%,6.40%
Luc Longley,PHX,31,2-Jul,260,New Mexico,USA,1991,1,7,72,6.3,4.5,1.1,1.2,7.10%,15.30%,17.80%,51.20%,8.60%
Lucious Harris,NJN,29,5-Jun,205,Long Beach State,USA,1993,2,28,77,6.7,2.4,1.3,-0.5,3.40%,9.10%,16.00%,50.60%,11.00%
Malik Rose,SAS,25,7-Jun,255,Drexel,USA,1996,2,44,74,6.7,4.5,0.6,4.3,10.30%,14.40%,18.70%,52.50%,6.10%
Malik Sealy,MIN,30,8-Jun,200,St. John's (NY),USA,1992,1,14,82,11.3,4.3,2.4,7.9,5.20%,9.90%,18.20%,53.00%,12.00%
Marcus Brown,DET,26,3-Jun,185,Murray State,USA,1996,2,46,6,1.7,1.2,0.5,-40.2,5.40%,10.30%,15.10%,33.60%,15.00%
Marcus Camby,NYK,26,11-Jun,225,Massachusetts,USA,1996,1,2,59,10.2,7.8,0.8,4.1,12.00%,18.00%,19.00%,52.90%,5.30%
Mario Bennett,LAC,26,6-Jun,235,Arizona State,USA,1995,1,27,1,0,2,0,20.9,12.50%,25.00%,23.10%,0.00%,0.00%
Mario Elie,SAS,36,5-Jun,225,American International,USA,1985,7,160,79,7.5,3.2,2.4,6.1,2.40%,8.80%,13.10%,56.50%,13.00%
Mark Bryant,CLE,35,9-Jun,245,Seton Hall,USA,1988,1,21,75,5.7,4.7,0.8,-1.8,7.30%,13.50%,12.20%,54.70%,5.70%
Mark Davis,GSW,27,7-Jun,205,Texas Tech,USA,1995,2,48,23,6.2,3.7,1.7,-3.5,5.90%,11.90%,17.10%,45.30%,12.90%
Mark Hendrickson,NJN,26,9-Jun,220,Washington State,USA,1996,2,31,15,0.9,0.9,0.4,-16.9,4.20%,13.20%,8.00%,66.60%,18.20%
Mark Jackson,IND,35,3-Jun,185,St. John's (NY),USA,1987,1,18,81,8.1,3.7,8,2.6,2.90%,9.90%,15.90%,53.80%,42.90%
Mark Strickland,MIA,29,10-Jun,220,Temple,USA,Undrafted,Undrafted,Undrafted,58,4.9,2.4,0.4,-6.7,6.80%,13.80%,18.00%,57.10%,6.00%
Mark West,PHX,39,10-Jun,230,Old Dominion,USA,1983,2,30,22,0.7,1.4,0.1,0.2,4.20%,19.20%,7.30%,48.30%,2.30%
Marty Conlon,LAC,32,10-Jun,224,Providence,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0,-19,7.70%,7.10%,8.70%,50.00%,0.00%
Matt Bullard,HOU,33,10-Jun,235,Iowa,USA,Undrafted,Undrafted,Undrafted,56,6.8,2.5,1.1,-1.2,1.20%,12.10%,16.10%,54.10%,9.70%
Matt Geiger,PHI,30,1-Jul,248,Georgia Tech,USA,1992,2,42,65,9.7,6,0.6,-1.1,10.70%,17.00%,22.60%,48.30%,4.80%
Matt Harpring,ORL,24,7-Jun,231,Georgia Tech,USA,1998,1,15,4,4,3,2,-2.7,6.70%,10.30%,12.30%,39.80%,17.80%
Matt Maloney,CHI,28,3-Jun,200,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,51,6.4,1.3,2.7,-2.4,0.90%,4.60%,15.20%,48.40%,21.80%
Maurice Taylor,LAC,23,9-Jun,260,Michigan,USA,1997,1,14,62,17.1,6.5,1.6,-12.8,4.20%,14.20%,24.60%,49.20%,8.50%
Metta World Peace,CHI,20,6-Jun,244,St. John's (NY),USA,1999,1,16,72,12,4.3,2.7,-7.4,2.80%,11.50%,21.00%,49.10%,17.10%
Michael Cage,NJN,38,9-Jun,224,San Diego State,USA,1984,1,14,20,1.4,4.1,0.5,-5.4,12.70%,21.20%,5.10%,53.30%,5.90%
Michael Curry,DET,31,5-Jun,227,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,82,6.2,1.3,1.1,-1.6,1.40%,5.20%,13.90%,55.90%,9.10%
Michael Dickerson,VAN,25,5-Jun,190,Arizona,USA,1998,1,14,82,18.2,3.4,2.5,-6.5,2.60%,6.80%,22.40%,53.00%,12.10%
Michael Doleac,ORL,23,11-Jun,262,Utah,USA,1998,1,12,81,7,4.1,0.8,1.3,6.30%,17.80%,19.70%,49.00%,7.50%
Michael Finley,DAL,27,7-Jun,215,Wisconsin,USA,1995,1,21,82,22.6,6.3,5.3,0.1,3.50%,11.00%,24.80%,52.20%,21.30%
Michael Hawkins,CHH,27,Jun-00,178,Xavier,USA,Undrafted,Undrafted,Undrafted,12,0.7,0.6,1.1,16.2,0.00%,14.90%,16.30%,28.80%,39.40%
Michael Olowokandi,LAC,25,Jul-00,269,Pacific,Nigeria,1998,1,1,80,9.8,8.2,0.5,-13.8,7.50%,19.30%,18.10%,46.70%,2.60%
Michael Ruffin,CHI,23,9-Jun,246,Tulsa,USA,1999,2,32,71,2.2,3.5,0.6,-6.6,12.40%,14.70%,10.80%,45.00%,8.20%
Michael Smith,WAS,28,8-Jun,240,Providence,USA,1994,2,35,46,6.3,7.2,1.2,-7.1,10.60%,18.50%,10.50%,61.10%,7.40%
Michael Stewart,TOR,25,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,42,1.4,2.2,0.1,-6.3,7.40%,17.30%,9.00%,43.20%,2.40%
Mike Bibby,VAN,22,2-Jun,190,Arizona,USA,1998,1,2,82,14.5,3.7,8.1,-6.7,2.40%,7.90%,19.70%,52.10%,35.00%
Mikki Moore,DET,24,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,29,7.9,3.9,0.6,14.1,10.90%,13.50%,17.50%,67.10%,5.70%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Milt Palacio,VAN,22,3-Jun,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,53,2,1,0.9,-4.4,4.50%,9.80%,17.40%,47.30%,23.90%
Mirsad Turkcan,MIL,24,9-Jun,216,None,USA,1998,1,18,17,1.9,1.9,0.3,-20.8,11.90%,24.70%,22.30%,39.70%,11.90%
Mitch Richmond,WAS,35,5-Jun,220,Kansas State,USA,1988,1,5,74,17.4,2.9,2.5,-2.3,1.60%,7.60%,24.50%,53.60%,13.60%
Monty Williams,ORL,28,8-Jun,225,Notre Dame,USA,1994,1,24,75,8.7,3.3,1.4,-4.8,6.20%,10.20%,19.40%,53.30%,11.10%
Moochie Norris,HOU,26,1-Jun,175,West Florida,USA,1996,2,33,30,6.9,2.3,3.1,7.3,3.40%,10.00%,19.30%,54.20%,29.60%
Mookie Blaylock,GSW,33,1-Jun,185,Oklahoma,USA,1989,1,12,73,11.3,3.7,6.7,-9.6,1.90%,8.80%,17.10%,46.80%,31.70%
Muggsy Bogues,TOR,35,3-May,141,Wake Forest,USA,1987,1,12,80,5.1,1.7,3.7,0.8,1.40%,6.60%,11.30%,51.70%,26.60%
Nazr Mohammed,PHI,22,10-Jun,221,Kentucky,USA,1998,1,29,28,1.9,1.8,0.1,-5.9,7.50%,16.80%,17.70%,42.40%,1.80%
Nick Anderson,SAC,32,6-Jun,228,Illinois,USA,1989,1,11,72,10.8,4.7,1.7,0.7,3.60%,11.10%,17.40%,47.90%,8.20%
Nick Van Exel,DEN,28,1-Jun,190,Cincinnati,USA,1993,2,37,79,16.1,3.9,9,-1,1.10%,9.10%,22.30%,48.30%,38.00%
Obinna Ekezie,VAN,24,9-Jun,270,Maryland,Nigeria,1999,2,37,39,3.2,2.4,0.2,-2.9,10.80%,18.80%,18.10%,53.80%,3.90%
