PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Etan Thomas,WAS,28,10-Jun,260,Syracuse,USA,2000,1,12,71,4.7,3.9,0.2,0.6,8.90%,17.20%,13.90%,56.00%,2.00%
Fabricio Oberto,SAS,31,10-Jun,245,None,Argentina,Undrafted,Undrafted,Undrafted,59,1.7,2.1,0.5,-3.6,12.20%,14.00%,12.00%,49.10%,8.90%
Flip Murray,CLE,26,3-Jun,197,Shaw,USA,2002,2,41,76,11.2,2,2.6,-2.3,1.60%,5.90%,21.50%,48.70%,16.00%
Francisco Elson,DEN,30,Jul-00,235,California,Netherlands,1999,2,41,72,4.9,4.7,0.7,2.8,6.90%,15.60%,11.00%,55.60%,4.40%
Francisco Garcia,SAC,24,7-Jun,195,Louisville,Dominican Rep...,2005,1,23,67,5.6,2.8,1.4,-0.5,3.10%,11.10%,15.30%,51.00%,11.80%
Fred Jones,IND,27,2-Jun,220,Oregon,USA,2002,1,14,68,9.6,2.5,2.3,0.2,1.00%,8.20%,18.20%,51.70%,15.40%
Gary Payton,MIA,37,4-Jun,190,Oregon State,USA,1990,1,2,81,7.7,2.9,3.2,2.4,1.50%,8.70%,13.80%,52.00%,17.60%
Gerald Fitch,MIA,23,3-Jun,188,Kentucky,USA,Undrafted,Undrafted,Undrafted,18,4.7,1.7,1.8,-2.3,2.80%,9.10%,20.80%,42.40%,22.80%
Gerald Green,BOS,20,8-Jun,200,None,USA,2005,1,18,32,5.2,1.3,0.6,-2.4,3.10%,8.30%,21.10%,54.10%,9.30%
Gerald Wallace,CHA,23,7-Jun,215,Alabama,USA,2001,1,25,55,15.2,7.5,1.7,-1.8,6.30%,16.80%,18.70%,57.80%,8.20%
Gilbert Arenas,WAS,24,4-Jun,210,Arizona,USA,2001,2,30,80,29.3,3.5,6.1,3,1.70%,6.90%,29.60%,58.10%,26.10%
Gordan Giricek,UTA,29,5-Jun,210,None,Croatia,1999,2,40,37,10.6,1.9,1.7,-3.5,1.70%,6.40%,22.60%,48.20%,12.80%
Grant Hill,ORL,33,8-Jun,225,Duke,USA,1994,1,3,21,15.1,3.8,2.3,-3.6,2.60%,12.20%,24.10%,55.20%,14.20%
Greg Buckner,DEN,29,4-Jun,205,Clemson,USA,1998,2,53,73,6.7,2.9,1.7,1,1.80%,10.50%,12.20%,55.60%,11.00%
Greg Ostertag,UTA,33,2-Jul,280,Kansas,USA,1995,1,28,60,2.4,3.8,1,-8.6,10.80%,18.80%,11.10%,50.30%,12.20%
Ha Ha,POR,20,3-Jul,305,Yonsei (KOR),South Korea,2004,2,46,27,1.6,1.8,0,-11.9,6.60%,18.00%,11.20%,57.20%,0.80%
Hakim Warrick,MEM,23,9-Jun,219,Syracuse,USA,2005,1,19,68,4.1,2.1,0.4,-5.5,6.30%,14.70%,21.10%,49.90%,8.00%
Hedo Turkoglu,ORL,27,10-Jun,220,None,Turkey,2000,1,16,78,14.9,4.3,2.8,-1,3.00%,10.60%,20.10%,57.80%,14.20%
Howard Eisley,DEN,33,2-Jun,185,Boston College,USA,1994,2,30,32,3.2,1,2.2,-7.7,0.80%,8.10%,14.90%,44.50%,29.40%
Ike Diogu,GSW,22,8-Jun,255,Arizona State,USA,2005,1,9,69,7,3.3,0.4,-2.7,8.90%,13.60%,20.20%,59.60%,5.10%
Ime Udoka,NYK,28,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,8,2.8,2.1,0.8,-3.7,3.20%,13.00%,11.70%,41.30%,8.20%
Ira Newble,CLE,31,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,36,1.3,1.6,0.3,-1,6.20%,9.60%,9.40%,37.50%,3.90%
JR Smith,NOK,20,6-Jun,220,None,USA,2004,1,18,55,7.7,2,1.1,-6.3,2.00%,10.10%,21.30%,51.50%,10.20%
Jackie Butler,NYK,21,10-Jun,260,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,55,5.3,3.3,0.5,8.1,10.90%,16.50%,18.60%,58.70%,5.60%
Jackson Vroman,NOK,25,10-Jun,220,Iowa State,USA,2004,2,31,41,1.8,2.1,0.3,4.1,8.50%,14.40%,12.10%,42.80%,4.20%
Jacque Vaughn,NJN,31,1-Jun,190,Kansas,USA,1997,1,27,80,3.4,1.1,1.5,-7.3,1.40%,6.30%,12.20%,48.80%,18.20%
Jake Tsakalidis,MEM,27,2-Jul,290,None,Greece,2000,1,25,51,5,4.2,0.3,8.9,12.50%,19.20%,15.70%,63.20%,3.00%
Jake Voskuhl,CHA,28,11-Jun,255,Connecticut,USA,2000,2,33,51,5.3,3.6,0.8,-0.5,7.10%,16.40%,16.90%,47.00%,8.00%
Jalen Rose,NYK,33,8-Jun,215,Michigan,USA,1994,1,13,72,12.3,2.9,2.5,-6.9,1.50%,10.30%,21.20%,53.80%,15.80%
Jamaal Magloire,MIL,28,11-Jun,259,Kentucky,Canada,2000,1,19,82,9.2,9.5,0.7,-1.9,9.60%,24.40%,17.20%,49.40%,3.60%
Jamaal Tinsley,IND,28,3-Jun,185,Iowa State,USA,2001,1,27,42,9.3,3.2,5,0.8,3.20%,8.70%,21.80%,45.80%,33.60%
Jamal Crawford,NYK,26,5-Jun,190,Michigan,USA,2000,1,8,79,14.3,3.1,3.8,-5.8,1.50%,9.20%,20.90%,54.40%,21.20%
Jamal Sampson,SAC,23,11-Jun,235,California,USA,2002,2,46,12,0.8,1.5,0.4,7.4,12.20%,33.30%,8.40%,63.50%,23.80%
Jameer Nelson,ORL,24,Jun-00,190,Saint Joseph's,USA,2004,1,20,62,14.6,2.9,4.9,2,2.50%,8.40%,24.30%,56.70%,29.70%
James Jones,PHX,25,8-Jun,220,Miami (FL),USA,2003,2,49,75,9.3,3.4,0.8,5.4,2.60%,11.40%,16.50%,55.10%,4.40%
James Posey,MIA,29,8-Jun,217,Xavier,USA,1999,1,18,67,7.2,4.8,1.3,6,1.90%,15.10%,11.30%,57.20%,6.60%
James Singleton,LAC,24,8-Jun,215,Murray State,,Undrafted,Undrafted,Undrafted,59,3.4,3.3,0.5,-2.1,9.10%,18.40%,12.00%,58.70%,5.90%
James Thomas,CHI,25,9-Jun,245,Texas,USA,Undrafted,Undrafted,Undrafted,22,1.3,1.8,0,3.8,8.00%,17.90%,9.00%,55.60%,1.10%
Jannero Pargo,CHI,26,1-Jun,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,57,4.8,1.1,1.6,0.2,1.20%,7.90%,23.70%,45.50%,26.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jared Jeffries,WAS,24,11-Jun,240,Indiana,USA,2002,1,11,77,6.4,4.9,1.9,1.8,8.30%,11.40%,13.20%,50.00%,11.40%
Jarrett Jack,POR,22,3-Jun,202,Georgia Tech,USA,2005,1,22,79,6.7,2,2.8,-12.4,1.20%,9.30%,17.20%,52.80%,24.90%
Jarron Collins,UTA,27,11-Jun,255,Stanford,USA,2001,2,52,79,5.3,4.2,1.2,0.4,8.10%,12.80%,11.80%,55.10%,9.60%
Jarvis Hayes,WAS,24,8-Jun,220,Georgia,USA,2003,1,10,21,9.3,3.6,1.3,1.1,3.40%,11.20%,17.90%,49.90%,8.70%
Jason Collins,NJN,27,Jul-00,255,Stanford,USA,2001,1,18,71,3.6,4.8,1,4.4,5.10%,13.80%,8.90%,42.50%,5.60%
Jason Hart,SAC,28,3-Jun,185,Syracuse,USA,2000,2,49,66,3.3,1.1,1.1,-3.1,1.60%,7.30%,16.30%,44.40%,15.20%
Jason Kapono,MIA,25,8-Jun,215,UCLA,USA,2003,2,31,51,4.1,1.4,0.7,-6,1.80%,9.10%,13.90%,54.00%,9.40%
Jason Kidd,NJN,33,4-Jun,210,California,USA,1994,1,2,80,13.3,7.3,8.4,4.5,3.00%,17.40%,18.30%,52.60%,36.90%
Jason Maxiell,DET,23,7-Jun,260,Cincinnati,USA,2005,1,26,26,2.3,1.1,0.1,-30.2,7.40%,10.70%,21.50%,41.40%,3.10%
Jason Richardson,GSW,25,6-Jun,225,Michigan State,USA,2001,1,5,75,23.2,5.8,3.1,1,3.50%,11.60%,27.30%,53.80%,14.90%
Jason Terry,DAL,28,2-Jun,180,Arizona,USA,1999,1,10,80,17.1,2,3.8,9,1.20%,4.80%,21.80%,57.50%,18.90%
Jason Williams,MIA,30,1-Jun,180,Florida,USA,1998,1,7,59,12.3,2.4,4.9,5.9,0.40%,7.00%,18.00%,56.10%,23.40%
Jeff Foster,IND,29,11-Jun,250,Texas State,USA,1999,1,21,63,5.9,9.1,0.8,2.9,14.60%,22.70%,10.90%,58.10%,5.00%
Jeff McInnis,NJN,31,4-Jun,179,North Carolina,USA,1996,2,37,28,5.3,1.8,1.9,-18.7,2.40%,8.70%,17.30%,47.80%,21.20%
Jermaine Jackson,MIL,30,5-Jun,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,30,1.2,0.9,0.8,-26.7,4.30%,9.50%,9.40%,54.40%,21.70%
Jermaine O'Neal,IND,27,11-Jun,260,None,USA,1996,1,17,51,20.1,9.3,2.6,3.5,6.10%,20.40%,28.70%,53.00%,14.80%
Jerome James,NYK,30,1-Jul,280,Florida A&M,USA,1998,2,36,45,3,2,0.3,-16.1,9.70%,14.20%,20.30%,49.40%,5.80%
Jerry Stackhouse,DAL,31,6-Jun,218,North Carolina,USA,1995,1,3,55,13,2.8,2.9,4.5,2.20%,8.20%,24.10%,51.10%,18.60%
Jim Jackson,LAL,35,6-Jun,220,Ohio State,USA,1992,1,4,40,3,1.9,0.9,0.3,2.10%,11.20%,16.70%,36.50%,9.90%
Jiri Welsch,MIL,26,7-Jun,208,None,Czech Republi...,2002,1,16,58,4.3,1.9,1.1,-10.6,2.50%,11.20%,15.30%,48.20%,12.20%
Joe Johnson,ATL,25,7-Jun,230,Arkansas,USA,2001,1,10,82,20.2,4.1,6.5,-5.9,3.00%,7.80%,24.00%,53.70%,29.00%
Joe Smith,MIL,30,10-Jun,225,Maryland,USA,1995,1,1,44,8.6,5.2,0.7,-0.7,9.50%,18.70%,19.60%,53.30%,5.80%
Joel Przybilla,POR,26,1-Jul,255,Minnesota,USA,2000,1,9,56,6.1,7,0.8,-9.6,11.10%,18.80%,13.00%,56.10%,4.90%
Joey Graham,TOR,24,7-Jun,225,Oklahoma State,USA,2005,1,16,80,6.7,3.1,0.8,-4.6,3.80%,12.50%,16.30%,56.40%,6.10%
Johan Petro,SEA,20,Jul-00,247,None,France,2005,1,25,68,5.2,4.4,0.2,-4.7,8.90%,15.50%,13.90%,53.00%,1.80%
John Edwards,ATL,24,Jul-00,275,Kent State,USA,Undrafted,Undrafted,Undrafted,40,1.8,1.2,0.1,-14.7,6.50%,11.10%,12.10%,50.80%,2.80%
John Lucas III,HOU,23,11-May,180,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,13,2.3,0.4,0.9,-5.5,1.70%,3.30%,17.50%,41.70%,20.00%
John Salmons,PHI,26,6-Jun,207,Miami (FL),USA,2002,1,26,82,7.5,2.7,2.7,-4.1,2.40%,8.70%,15.80%,50.80%,17.20%
John Thomas,NJN,30,9-Jun,265,Minnesota,USA,1997,1,25,16,0.9,1.3,0.1,-4.6,9.60%,9.40%,9.00%,44.70%,2.60%
Jon Barry,HOU,36,5-Jun,210,Georgia Tech,USA,1992,1,21,20,4.3,1.6,1.3,-7.7,0.30%,9.00%,13.30%,55.30%,12.90%
Jonathan Bender,IND,25,Jul-00,219,None,USA,1999,1,5,2,5,2,1,-11.5,0.00%,23.50%,14.60%,85.00%,16.70%
Jose Calderon,TOR,24,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,64,5.5,2.2,4.5,-3.2,2.10%,7.90%,13.70%,49.50%,30.10%
Josh Childress,ATL,23,8-Jun,210,Stanford,USA,2004,1,6,74,10,5.2,1.8,-4.8,6.30%,11.90%,13.70%,62.60%,9.50%
Josh Davis,PHX,25,8-Jun,242,Wyoming,USA,Undrafted,Undrafted,Undrafted,6,1,0.7,0.2,-39.5,12.00%,5.60%,18.40%,36.10%,12.50%
Josh Howard,DAL,26,7-Jun,210,Wake Forest,USA,2003,1,29,59,15.6,6.3,1.9,9,7.00%,13.80%,22.30%,53.60%,10.00%
Josh Powell,DAL,23,9-Jun,225,North Carolina State,USA,Undrafted,Undrafted,Undrafted,37,3,2.2,0.2,-1.1,7.70%,13.40%,13.00%,54.60%,3.40%
Josh Smith,ATL,20,9-Jun,225,None,USA,2004,1,17,80,11.3,6.6,2.4,-5.7,7.00%,14.60%,18.60%,50.00%,12.40%
Juan Dixon,POR,27,3-Jun,164,Maryland,USA,2002,1,17,76,12.3,2.3,2,-8.8,1.60%,8.20%,24.10%,51.60%,14.40%
Julius Hodge,DEN,22,7-Jun,210,North Carolina State,USA,2005,1,20,14,0.9,0.5,0.4,7.5,15.20%,5.40%,31.30%,39.30%,33.30%
Jumaine Jones,CHA,27,8-Jun,218,Georgia,USA,1999,1,27,76,10.5,4.9,0.8,-5.9,4.70%,14.30%,17.90%,50.60%,5.00%
Justin Reed,MIN,24,8-Jun,240,Mississippi,USA,2004,2,40,72,4.5,1.7,0.6,-8,5.60%,7.30%,18.00%,46.70%,7.20%
Juwan Howard,HOU,33,9-Jun,230,Michigan,USA,1994,1,5,80,11.8,6.7,1.4,-5.3,6.80%,14.80%,19.70%,49.90%,8.40%
Kareem Rush,CHA,25,6-Jun,215,Missouri,USA,2002,1,20,47,10.1,2.2,1.1,-7.9,1.50%,8.30%,21.90%,47.10%,7.90%
Keith Bogans,HOU,26,5-Jun,215,Kentucky,USA,2003,2,43,72,8.6,3.5,1.8,-5.4,2.90%,10.90%,16.90%,49.70%,11.70%
Keith McLeod,UTA,26,2-Jun,190,Bowling Green,USA,Undrafted,Undrafted,Undrafted,66,5.6,1.2,2.3,-4.7,1.00%,6.40%,18.00%,46.40%,21.90%
Keith Van Horn,DAL,30,10-Jun,245,Utah,USA,1997,1,2,53,8.9,3.6,0.7,4.6,5.20%,13.00%,20.90%,54.00%,6.00%
Kelvin Cato,DET,31,11-Jun,275,Iowa State,USA,1997,1,15,27,3.6,2.6,0.1,-7.6,6.20%,16.20%,16.30%,49.30%,2.20%
Kendrick Perkins,BOS,21,10-Jun,280,None,USA,2003,1,27,68,5.2,5.9,1,-2,11.50%,21.20%,14.40%,54.80%,8.10%
Kenny Thomas,SAC,28,7-Jun,245,New Mexico,USA,1999,1,22,82,9.1,7.5,2,-0.8,8.90%,18.80%,16.20%,53.90%,12.20%
Kenyon Martin,DEN,28,9-Jun,240,Cincinnati,USA,2000,1,1,56,12.9,6.3,1.4,1.9,6.40%,17.00%,21.50%,53.30%,8.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kevin Burleson,CHA,27,3-Jun,205,Minnesota,USA,Undrafted,Undrafted,Undrafted,39,1.8,0.7,1.2,0.6,1.10%,7.10%,14.90%,36.70%,24.20%
Kevin Garnett,MIN,30,11-Jun,220,None,USA,1995,1,5,76,21.8,12.7,4.1,1.3,8.10%,26.00%,25.10%,58.90%,19.40%
Kevin Martin,SAC,23,7-Jun,185,Western Carolina,USA,2004,1,26,72,10.8,3.6,1.3,1.5,3.20%,10.70%,16.80%,60.40%,8.50%
Kevin Ollie,PHI,33,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,70,2.7,1.4,1.4,-8.3,1.30%,8.50%,9.40%,49.10%,15.40%
Keyon Dooling,ORL,26,3-Jun,195,Missouri,USA,2000,1,10,50,9.4,1.6,2.2,2.3,1.10%,5.90%,22.00%,51.30%,16.60%
Kirk Hinrich,CHI,25,3-Jun,190,Kansas,USA,2003,1,7,81,15.9,3.6,6.3,0,1.00%,8.70%,21.10%,52.80%,28.90%
Kirk Snyder,NOK,23,6-Jun,225,Nevada,USA,2004,1,16,68,8,2.4,1.5,1.1,4.50%,8.80%,20.20%,53.70%,13.00%
Kobe Bryant,LAL,27,6-Jun,220,None,USA,1996,1,13,80,35.4,5.3,4.5,4.9,2.20%,11.20%,37.70%,55.90%,22.80%
Kris Humphries,UTA,21,9-Jun,235,Minnesota,USA,2004,1,14,62,3,2.5,0.5,-6,8.70%,17.60%,18.50%,40.60%,9.00%
Kurt Thomas,PHX,33,9-Jun,235,Texas Christian,USA,1995,1,10,53,8.6,7.8,1.1,9.1,7.60%,21.10%,15.50%,52.70%,5.70%
Kwame Brown,LAL,24,11-Jun,248,None,USA,2001,1,1,72,7.4,6.6,1,2.3,9.60%,15.20%,13.50%,54.50%,5.60%
Kyle Korver,PHI,25,6-Jun,211,Creighton,USA,2003,2,51,82,11.5,3.3,2,-1.4,1.10%,9.90%,15.50%,57.70%,10.10%
Lamar Odom,LAL,26,10-Jun,230,Rhode Island,USA,1999,1,4,80,14.8,9.2,5.5,3.9,5.80%,17.60%,17.80%,55.80%,22.00%
Lamond Murray,NJN,33,7-Jun,235,California,USA,1994,1,7,57,3.4,2.3,0.2,-4.1,5.30%,18.80%,17.60%,49.30%,4.20%
Laron Profit,LAL,28,5-Jun,204,Maryland,USA,1999,2,38,25,4.2,1.7,0.6,-7.6,2.90%,12.70%,18.90%,55.00%,10.40%
Larry Hughes,CLE,27,5-Jun,184,Saint Louis,USA,1998,1,8,36,15.5,4.5,3.6,1.4,2.10%,11.10%,23.20%,50.40%,17.40%
Lawrence Roberts,MEM,23,9-Jun,240,Mississippi State,USA,2005,2,55,33,1.5,1.5,0.2,-0.7,14.90%,13.10%,13.90%,47.10%,4.80%
LeBron James,CLE,21,8-Jun,240,None,USA,2003,1,1,79,31.4,7,6.6,4,2.30%,15.00%,32.90%,56.80%,31.50%
Leandro Barbosa,PHX,23,3-Jun,188,None,Brazil,2003,1,28,57,13.1,2.6,2.8,3.8,2.00%,7.20%,19.70%,58.90%,14.30%
Lee Nailon,PHI,31,9-Jun,241,Texas Christian,USA,1999,2,43,22,4.2,1.9,0.3,0.4,10.10%,8.40%,17.50%,53.70%,4.80%
Linas Kleiza,DEN,21,8-Jun,245,Missouri,Lithuania,2005,1,27,61,3.5,1.9,0.2,-0.8,6.90%,15.10%,18.10%,51.00%,4.70%
Lindsey Hunter,DET,35,2-Jun,195,Jackson State,USA,1993,1,10,30,2.9,1.3,2.1,4.7,2.80%,8.80%,15.50%,42.70%,28.30%
Linton Johnson,NOK,26,8-Jun,225,Tulane,USA,Undrafted,Undrafted,Undrafted,36,4.3,3.4,0.4,-4.7,7.90%,17.30%,16.20%,47.60%,4.20%
Lonny Baxter,CHA,27,8-Jun,260,Maryland,USA,2002,2,43,41,2.9,2.9,0.1,2.9,11.40%,19.80%,15.10%,49.40%,1.70%
Loren Woods,TOR,28,2-Jul,260,Arizona,USA,2001,2,45,27,2.3,4.1,0.1,-2,13.40%,21.60%,11.00%,47.60%,1.80%
Lorenzen Wright,MEM,30,11-Jun,240,Memphis,USA,1996,1,7,78,5.8,5.1,0.6,4.8,9.10%,16.30%,14.80%,49.60%,4.90%
Lou Williams,PHI,19,1-Jun,175,None,USA,2005,2,45,30,1.9,0.6,0.3,-5.6,2.20%,11.90%,21.60%,48.50%,12.00%
Luke Jackson,CLE,24,7-Jun,215,Oregon,USA,2004,1,10,36,2.7,1.1,0.7,-5.6,4.90%,8.30%,17.50%,48.20%,13.70%
Luke Ridnour,SEA,25,1-Jun,167,Oregon,USA,2003,1,14,79,11.5,3,7,-4.1,1.80%,7.80%,17.70%,50.60%,31.20%
Luke Schenscher,CHI,24,1-Jul,265,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,20,1.8,1.5,0.4,1.4,5.10%,14.40%,10.80%,56.70%,7.20%
Luke Walton,LAL,26,8-Jun,232,Arizona,USA,2003,2,32,69,5,3.6,2.3,2,6.70%,12.50%,14.80%,47.70%,18.90%
Luol Deng,CHI,21,9-Jun,220,Duke,United Kingdo...,2004,1,7,78,14.3,6.6,1.9,2.2,4.80%,14.50%,20.10%,51.70%,9.50%
Luther Head,HOU,23,3-Jun,185,Illinois,USA,2005,1,24,80,8.8,3.3,2.7,-1.2,1.50%,10.20%,16.30%,51.70%,16.70%
Maciej Lampe,HOU,21,11-Jun,275,None,Poland,2003,2,30,6,0.7,1.5,0.3,-7.2,14.80%,21.70%,23.40%,16.80%,13.30%
Malik Allen,CHI,28,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,54,4.9,2.6,0.4,3.6,5.90%,13.10%,18.10%,50.40%,4.70%
Malik Rose,NYK,31,7-Jun,255,Drexel,USA,1996,2,44,72,4.4,3.6,0.9,-11.3,7.70%,17.80%,16.80%,46.60%,9.90%
Manu Ginobili,SAS,28,6-Jun,205,None,Argentina,1999,2,57,65,15.1,3.5,3.6,11.4,2.50%,10.80%,23.60%,59.30%,21.50%
Marc Jackson,NOK,31,10-Jun,253,Temple,USA,1997,2,37,64,6.5,3.4,0.7,-6.4,8.90%,14.30%,20.80%,51.20%,7.80%
Marcus Banks,MIN,24,2-Jun,200,Nevada-Las Vegas,USA,2003,1,13,58,10,2.3,3.8,-3.9,1.70%,7.70%,19.70%,54.30%,25.10%
Marcus Camby,DEN,32,11-Jun,230,Massachusetts,USA,1996,1,2,56,12.8,11.9,2.1,1.5,7.30%,27.60%,18.90%,49.90%,9.90%
Marcus Fizer,NOK,27,8-Jun,260,Iowa State,USA,2000,1,4,3,6.7,2.3,0.3,-17.8,2.90%,18.80%,23.80%,55.90%,5.00%
Mario Kasun,ORL,26,1-Jul,260,None,,2002,2,40,28,2.9,2.1,0.1,-5.9,12.10%,18.50%,19.20%,50.60%,2.40%
Mark Blount,MIN,30,Jul-00,250,Pittsburgh,USA,1997,2,54,81,11.3,4.5,1.2,-3.7,4.90%,12.40%,20.90%,54.90%,7.60%
Mark Madsen,MIN,30,9-Jun,236,Stanford,USA,2000,1,29,62,1.2,2.3,0.2,-1.3,7.20%,13.90%,7.50%,42.70%,2.50%
Marko Jaric,MIN,27,7-Jun,217,None,Serbia,2000,2,30,75,7.8,3.1,3.9,1.1,3.10%,8.50%,16.90%,46.80%,22.30%
Marquis Daniels,DAL,25,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,62,10.2,3.6,2.8,5.5,5.00%,8.40%,17.90%,53.50%,16.20%
Martell Webster,POR,19,7-Jun,210,None,USA,2005,1,6,61,6.6,2.1,0.6,-11.9,2.60%,10.50%,17.80%,53.30%,5.50%
Martynas Andriuskevicius,CLE,20,2-Jul,240,None,Lithuania,2005,2,44,6,0,0.7,0,56.5,11.10%,30.00%,4.00%,0.00%,0.00%
Marvin Williams,ATL,20,9-Jun,230,North Carolina,USA,2005,1,2,79,8.5,4.8,0.8,-2.3,6.40%,14.20%,16.10%,52.30%,5.20%
Mateen Cleaves,SEA,28,2-Jun,210,Michigan State,USA,2000,1,14,27,2.7,0.5,1.6,-7.3,0.80%,5.50%,17.90%,44.80%,31.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Matt Barnes,PHI,26,7-Jun,225,UCLA,USA,2002,2,45,56,3.1,2.2,0.5,0.6,7.70%,11.50%,12.80%,54.50%,7.50%
Matt Bonner,TOR,26,10-Jun,240,Florida,USA,2003,2,45,78,7.5,3.6,0.7,-3.1,5.20%,13.10%,14.10%,58.20%,5.30%
Matt Carroll,CHA,25,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,78,7.6,2,0.4,-1.3,2.50%,10.50%,19.80%,54.00%,4.80%
Matt Harpring,UTA,30,7-Jun,231,Georgia Tech,USA,1998,1,15,71,12.5,5.2,1.4,-2.5,8.50%,11.50%,21.30%,54.20%,9.50%
Matt Walsh,MIA,23,6-Jun,220,Florida,USA,Undrafted,Undrafted,Undrafted,2,1,0,0,-148.5,0.00%,0.00%,27.30%,53.20%,0.00%
Maurice Evans,DET,27,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,80,5,2,0.8,1.3,6.60%,8.10%,15.90%,54.50%,8.80%
Maurice Taylor,NYK,29,9-Jun,265,Michigan,USA,1997,1,14,67,6.3,3.4,0.8,-5.9,6.00%,14.50%,19.70%,49.60%,7.80%
Mehmet Okur,UTA,27,11-Jun,249,None,Turkey,2001,2,37,82,18,9.1,2.4,-1.7,7.70%,19.80%,23.00%,55.40%,12.60%
Melvin Ely,CHA,28,10-Jun,261,Fresno State,USA,2002,1,12,57,9.8,4.9,1.3,-2.5,6.80%,14.60%,19.90%,55.00%,10.00%
Melvin Sanders,SAS,25,5-Jun,210,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,16,2.6,1.4,0.2,-8.1,4.00%,17.30%,17.90%,54.80%,4.80%
Metta World Peace,SAC,26,7-Jun,260,St. John's (NY),USA,1999,1,16,56,17.6,5.1,3.6,8.1,3.60%,9.80%,23.30%,49.10%,15.70%
Michael Bradley,PHI,27,10-Jun,245,Villanova,USA,2001,1,17,46,1.5,2.3,0.4,-9.4,10.80%,19.00%,11.80%,41.70%,8.50%
Michael Doleac,MIA,29,11-Jun,262,Utah,USA,1998,1,12,31,3.2,2.7,0.3,-14.5,6.60%,17.40%,14.00%,48.40%,3.90%
Michael Finley,SAS,33,7-Jun,225,Wisconsin,USA,1995,1,21,77,10.1,3.2,1.5,6,1.70%,10.80%,18.10%,52.30%,9.60%
Michael Olowokandi,BOS,31,Jul-00,270,Pacific,Nigeria,1998,1,1,48,5,4.6,0.5,-4.9,6.10%,20.10%,16.80%,45.60%,4.40%
Michael Redd,MIL,26,6-Jun,215,Ohio State,USA,2000,2,43,80,25.4,4.3,2.9,1,2.60%,9.00%,27.60%,57.40%,13.30%
Michael Ruffin,WAS,29,8-Jun,248,Tulsa,USA,1999,2,32,76,1.4,3.6,0.4,-2.7,12.10%,16.30%,6.30%,47.90%,4.20%
Michael Sweetney,CHI,23,8-Jun,270,Georgetown,USA,2003,1,9,66,8.1,5.3,0.9,-1.3,9.90%,19.00%,23.10%,49.90%,8.40%
Mickael Pietrus,GSW,24,6-Jun,215,None,France,2003,1,11,52,9.3,3.1,0.8,-5,4.60%,9.20%,20.40%,50.00%,6.60%
Mike Bibby,SAC,28,2-Jun,190,Arizona,USA,1998,1,2,82,21.1,2.9,5.4,2.7,1.00%,6.70%,24.90%,55.40%,24.40%
Mike Dunleavy,GSW,25,9-Jun,230,Duke,USA,2002,1,3,81,11.5,4.9,2.9,-0.7,2.90%,12.50%,17.70%,50.30%,14.70%
Mike James,TOR,31,2-Jun,190,Duquesne,,Undrafted,Undrafted,Undrafted,79,20.3,3.3,5.8,-2.2,1.60%,8.40%,24.50%,58.30%,27.60%
Mike Miller,MEM,26,8-Jun,218,Florida,USA,2000,1,5,74,13.7,5.4,2.7,2,2.00%,16.80%,20.50%,59.50%,17.10%
Mike Wilks,SEA,27,10-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,47,1.8,0.8,0.7,1.1,2.60%,8.50%,16.80%,39.80%,15.80%
Mikki Moore,SEA,30,Jul-00,223,Nebraska,USA,Undrafted,Undrafted,Undrafted,47,3.3,2.8,0.6,0.2,7.80%,15.50%,14.40%,50.90%,6.90%
