PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Garth Joseph,DEN,27,2-Jul,306,Saint Rose,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.5,0.3,-34.2,10.50%,0.00%,19.00%,17.00%,10.00%
Gary Grant,POR,36,-,,Michigan,USA,1988,1,15,4,2.5,0,0.3,3.7,0.00%,0.00%,17.90%,71.40%,10.00%
Gary Payton,SEA,32,4-Jun,180,Oregon State,USA,1990,1,2,79,23.1,4.6,8.1,-0.2,2.30%,8.90%,26.50%,52.20%,36.40%
Gary Trent,DAL,26,8-Jun,250,Ohio,USA,1995,1,11,33,4,2.8,0.3,-9.5,12.00%,16.50%,22.80%,45.60%,5.60%
George Lynch,PHI,30,8-Jun,228,North Carolina,USA,1993,1,12,82,8.4,7.2,1.7,3.5,7.80%,14.60%,13.40%,49.60%,8.40%
George McCloud,DEN,34,8-Jun,225,Florida State,USA,1989,1,7,76,9.6,2.9,3.7,-5.3,2.70%,8.40%,18.40%,49.60%,22.30%
Gerard King,WAS,28,-,,Nicholls State,USA,Undrafted,Undrafted,Undrafted,45,4.8,2.9,0.7,-8.4,5.40%,14.20%,14.80%,55.20%,8.00%
Glen Rice,NYK,34,8-Jun,220,Michigan,USA,1989,1,4,75,12,4.1,1.2,5.8,3.10%,11.80%,20.10%,54.00%,7.40%
Glenn Robinson,MIL,28,7-Jun,230,Purdue,USA,1994,1,1,76,22,6.9,3.3,4,4.50%,13.90%,28.30%,52.50%,15.70%
Grant Hill,ORL,28,8-Jun,225,Duke,USA,1994,1,3,4,13.8,6.3,6.3,-10.4,5.60%,12.60%,21.40%,50.50%,32.90%
Grant Long,VAN,35,9-Jun,250,Eastern Michigan,USA,1988,2,33,66,6,4.2,1.3,-7,5.10%,13.20%,13.60%,51.00%,9.20%
Greg Anthony,POR,33,1-Jun,180,Nevada-Las Vegas,USA,1991,1,12,58,4.9,1.1,1.4,-0.3,2.70%,5.00%,16.40%,52.70%,16.20%
Greg Buckner,DAL,24,4-Jun,210,Clemson,USA,1998,2,53,37,6.2,4.2,1.3,7.3,7.80%,12.00%,14.00%,50.30%,8.90%
Greg Foster,LAL,32,11-Jun,250,Texas-El Paso,USA,1990,2,35,62,2,1.8,0.5,-14.6,6.20%,18.90%,16.20%,44.90%,12.50%
Greg Ostertag,UTA,28,2-Jul,280,Kansas,USA,1995,1,28,81,4.5,5.1,0.3,2.2,11.90%,17.60%,12.70%,52.20%,2.50%
Hakeem Olajuwon,HOU,38,Jul-00,255,Houston,Nigeria,1984,1,1,58,11.9,7.4,1.2,1.9,8.30%,20.40%,21.40%,52.60%,8.20%
Hanno Mottola,ATL,24,11-Jun,247,Utah,Finland,2000,2,40,73,4.4,2.4,0.3,-11.5,4.90%,12.80%,17.00%,50.40%,4.40%
Hedo Turkoglu,SAC,22,8-Jun,220,None,Turkey,2000,1,16,74,5.3,2.8,0.9,5.6,3.90%,11.70%,15.30%,50.90%,8.80%
Hersey Hawkins,CHH,34,3-Jun,200,Bradley,USA,1988,1,6,59,3.1,1.4,1.2,-2.2,2.60%,9.40%,11.80%,55.50%,19.40%
Horace Grant,LAL,35,10-Jun,245,Clemson,USA,1987,1,10,77,8.5,7.1,1.6,6.5,9.40%,13.20%,12.80%,51.10%,7.30%
Howard Eisley,DAL,28,2-Jun,180,Boston College,USA,1994,2,30,82,9,2.4,3.6,3.4,1.00%,7.10%,15.20%,50.70%,18.30%
Hubert Davis,WAS,31,5-Jun,183,North Carolina,USA,1992,1,20,66,7.9,2.1,1.7,-0.2,1.70%,6.50%,14.00%,56.90%,10.40%
Ike Austin,VAN,31,10-Jun,270,Arizona State,USA,1991,2,48,52,4.3,4.3,1.1,-6,6.00%,21.60%,18.00%,39.30%,11.40%
Ira Bowman,ATL,28,-,,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,3,0,0.7,2.3,-13.7,6.30%,6.70%,7.50%,0.00%,63.60%
Ira Newble,SAS,26,7-Jun,215,Miami (OH),USA,Undrafted,Undrafted,Undrafted,27,2,1.3,0.2,-17.1,6.60%,12.40%,16.20%,43.50%,6.30%
Isaiah Rider,LAL,30,-,,Nevada-Las Vegas,USA,1993,1,5,67,7.6,2.3,1.7,-0.9,3.60%,9.30%,22.00%,49.90%,15.50%
J.R. Reid,CLE,33,-,,North Carolina,USA,1989,1,5,6,1.7,1.3,0.2,-18.7,12.50%,7.30%,10.60%,58.70%,4.20%
Jabari Smith,SAC,24,11-Jun,250,Louisiana State,USA,2000,2,45,9,2.9,0.9,0.7,-0.6,1.70%,9.50%,19.30%,52.80%,15.00%
Jacque Vaughn,UTA,26,1-Jun,190,Kansas,USA,1997,1,27,82,6.1,1.8,3.9,-4.2,1.20%,8.80%,16.20%,53.50%,34.30%
Jahidi White,WAS,25,9-Jun,290,Georgetown,USA,1998,2,43,68,8.6,7.7,0.3,-7.2,11.70%,22.50%,18.80%,53.50%,2.10%
Jake Tsakalidis,PHX,22,2-Jul,285,None,Greece,2000,1,25,57,4.5,4.2,0.3,-1.5,8.80%,16.90%,15.30%,50.20%,3.30%
Jake Voskuhl,CHI,23,11-Jun,245,Connecticut,USA,2000,2,33,16,1.9,2.1,0.3,-20.6,8.50%,17.90%,13.70%,48.10%,6.80%
Jalen Rose,IND,28,8-Jun,225,Michigan,USA,1994,1,13,72,20.5,5,6,-0.3,1.30%,10.60%,25.30%,53.00%,28.80%
Jamaal Magloire,CHH,23,10-Jun,260,Kentucky,Canada,2000,1,19,74,4.6,4,0.4,2.7,9.30%,16.80%,15.80%,50.60%,4.20%
Jamal Crawford,CHI,21,5-Jun,200,Michigan,USA,2000,1,8,61,4.6,1.5,2.3,-12,0.90%,8.20%,17.30%,44.20%,23.50%
Jamal Mashburn,CHH,28,8-Jun,241,Kentucky,USA,1993,1,4,76,20.1,7.6,5.4,2.6,3.00%,16.30%,26.30%,49.30%,26.20%
Jamal Robinson,MIA,27,-,,Virginia,USA,1997,,,6,1,1.8,0.3,-9.2,3.70%,13.60%,15.10%,13.60%,5.10%
Jamel Thomas,NJN,24,6-Jun,219,Providence,USA,Undrafted,Undrafted,Undrafted,5,2.6,1.8,0,-10.5,6.30%,10.20%,18.80%,34.20%,0.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
James Posey,DEN,24,8-Jun,215,Xavier,USA,1999,1,18,82,8.1,5.3,2,0.8,5.20%,12.90%,14.50%,51.10%,11.00%
James Robinson,ORL,30,-,,Alabama,USA,1993,1,21,6,1.7,1.3,0,-2.9,0.00%,17.00%,12.90%,45.50%,0.00%
Jamie Feick,NJN,26,-,,Michigan State,USA,1996,2,48,6,3.7,9.3,0.8,0.4,8.00%,28.20%,10.50%,38.90%,5.30%
Jaren Jackson,SAS,33,-,,Georgetown,USA,Undrafted,Undrafted,Undrafted,16,2.4,0.8,0.4,-6.9,1.00%,9.10%,17.20%,47.70%,9.50%
Jason Caffey,MIL,28,8-Jun,256,Alabama,USA,1995,1,20,70,7.1,5,0.8,-2,9.60%,15.10%,16.50%,54.40%,5.70%
Jason Collier,HOU,23,Jul-00,260,Georgia Tech,USA,2000,1,15,23,3.1,1.6,0.3,-13.4,5.30%,13.50%,19.00%,43.50%,5.00%
Jason Hart,MIL,23,2-Jun,181,Syracuse,USA,2000,2,49,1,2,0,1,-11,0.00%,0.00%,12.00%,100%,25.00%
Jason Kidd,PHX,28,4-Jun,212,California,USA,1994,1,2,77,16.9,6.4,9.8,2.3,2.90%,13.40%,22.20%,51.00%,41.90%
Jason Terry,ATL,23,2-Jun,172,Arizona,USA,1999,1,10,82,19.7,3.3,4.9,-5.1,1.30%,7.30%,24.70%,53.10%,23.60%
Jason Williams,SAC,25,1-Jun,190,Florida,USA,1998,1,7,77,9.4,2.4,5.4,4.9,0.80%,6.80%,16.50%,49.80%,25.60%
Jeff Foster,IND,24,11-Jun,242,Texas State,USA,1999,1,21,71,3.5,5.5,0.5,2.3,12.70%,20.50%,11.70%,49.20%,4.70%
Jeff McInnis,LAC,26,4-Jun,178,North Carolina,USA,1996,2,37,81,12.9,2.7,5.5,-5,1.50%,6.30%,17.90%,52.10%,27.00%
Jelani McCoy,SEA,23,10-Jun,245,UCLA,USA,1998,2,33,70,4.5,3.6,0.8,-4.6,8.30%,13.90%,15.10%,52.00%,8.20%
Jermaine O'Neal,IND,22,11-Jun,226,None,USA,1996,1,17,81,12.9,9.8,1.2,1.1,9.90%,19.80%,21.10%,50.10%,6.60%
Jerome Kersey,MIL,39,-,,Longwood,USA,1984,2,46,22,3.3,2,0.7,1.2,3.20%,16.70%,14.70%,47.30%,9.80%
Jerome Moiso,BOS,23,10-Jun,232,UCLA,France,2000,1,11,24,1.5,1.8,0.1,-3.4,8.00%,21.60%,18.10%,42.20%,4.30%
Jerome Williams,TOR,28,9-Jun,206,Georgetown,USA,1996,1,26,59,6.3,6.5,0.8,-1,10.50%,20.80%,14.80%,52.60%,6.20%
Jerry Stackhouse,DET,26,6-Jun,218,North Carolina,USA,1995,1,3,80,29.8,3.9,5.1,-0.9,2.80%,6.30%,34.20%,52.10%,25.80%
Jim Jackson,CLE,30,6-Jun,220,Ohio State,USA,1992,1,4,56,11.5,4,2.9,-7.8,3.10%,10.60%,21.80%,45.50%,17.60%
Jim McIlvaine,NJN,28,-,,Marquette,USA,1994,2,32,18,1.6,1.9,0.2,-10.7,4.00%,15.80%,9.80%,42.10%,3.80%
Joe Smith,DET,25,10-Jun,225,Maryland,USA,1995,1,1,69,12.3,7.1,1.1,0.8,7.70%,16.70%,21.80%,47.50%,6.90%
Joel Przybilla,MIL,21,1-Jul,255,Minnesota,USA,2000,1,9,33,0.8,2.2,0.1,-7.4,10.10%,14.80%,8.80%,33.90%,1.10%
John Amaechi,ORL,30,10-Jun,270,Penn State,England,Undrafted,Undrafted,Undrafted,82,7.9,3.3,0.9,-5.7,4.30%,11.20%,21.60%,45.50%,7.40%
John Coker,GSW,29,-,,Boise State,USA,Undrafted,Undrafted,Undrafted,6,0.3,0.8,0.3,-1.7,10.30%,8.30%,13.00%,12.50%,8.30%
John Crotty,UTA,31,2-Jun,194,Virginia,USA,Undrafted,Undrafted,Undrafted,31,2.1,0.9,1.1,2.7,5.00%,6.10%,15.40%,44.30%,21.10%
John Starks,UTA,35,5-Jun,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,75,9.3,2.1,2.4,4.9,1.50%,6.50%,17.90%,47.60%,13.00%
John Stockton,UTA,39,1-Jun,175,Gonzaga,USA,1984,1,16,82,11.5,2.8,8.7,12.6,2.60%,7.70%,17.70%,61.00%,45.20%
John Wallace,DET,27,9-Jun,225,Syracuse,USA,1996,1,18,40,5.9,2.1,0.6,-8.1,4.30%,10.50%,22.40%,46.30%,8.20%
Johnny Newman,NJN,37,7-Jun,210,Richmond,USA,1986,2,29,82,10.9,2.1,1.4,-8.1,1.70%,7.20%,20.20%,54.20%,10.50%
Jon Barry,SAC,31,5-Jun,210,Georgia Tech,USA,1992,1,21,62,5.1,1.5,2.1,3.4,1.50%,7.20%,14.50%,55.00%,20.70%
Jonathan Bender,IND,20,11-Jun,198,None,USA,1999,1,5,59,3.3,1.3,0.5,-7.1,2.50%,9.60%,19.60%,44.70%,11.00%
Jud Buechler,DET,33,6-Jun,228,Arizona,USA,1990,2,38,57,3.4,1.6,0.7,0,2.60%,9.60%,10.80%,56.80%,8.30%
Jumaine Jones,PHI,22,8-Jun,218,Georgia,USA,1999,1,27,65,4.7,2.9,0.5,-1.1,7.00%,14.70%,16.70%,51.00%,6.40%
Juwan Howard,DAL,28,9-Jun,250,Michigan,USA,1994,1,5,81,18,7.1,2.8,-1,5.90%,13.80%,24.30%,52.70%,13.50%
Karl Malone,UTA,37,9-Jun,256,Louisiana Tech,USA,1985,1,13,81,23.2,8.3,4.5,7,4.40%,21.00%,29.70%,57.20%,23.40%
Keith Van Horn,NJN,25,10-Jun,255,Utah,USA,1997,1,2,49,17,7.1,1.7,-2.4,4.60%,16.00%,22.90%,52.60%,8.20%
Kelvin Cato,HOU,26,11-Jun,255,Iowa State,USA,1997,1,15,35,4.7,4,0.3,11.1,8.10%,14.70%,11.80%,60.60%,2.80%
Kendall Gill,NJN,33,5-Jun,216,Illinois,USA,1990,1,5,31,9.1,4.2,2.8,-4.7,3.40%,11.40%,20.30%,39.00%,17.00%
Kenny Anderson,BOS,30,1-Jun,168,Georgia Tech,USA,1991,1,2,33,7.5,2.2,4.1,-3.3,1.80%,7.00%,15.90%,47.60%,26.10%
Kenny Thomas,HOU,23,8-Jun,260,New Mexico,USA,1999,1,22,74,7.1,5.6,1,4.8,7.00%,16.00%,16.00%,50.70%,6.80%
Kenyon Martin,NJN,23,9-Jun,230,Cincinnati,USA,2000,1,1,68,12,7.4,1.9,-6.1,5.90%,16.90%,19.70%,47.20%,10.30%
Keon Clark,TOR,26,11-Jun,221,Nevada-Las Vegas,USA,1998,1,13,81,7.9,5.4,0.9,0.6,7.70%,16.60%,18.00%,51.20%,6.80%
Kevin Edwards,VAN,35,3-Jun,210,DePaul,USA,1988,1,20,46,3.5,1.8,1.1,-1.7,3.60%,9.10%,15.80%,41.40%,12.60%
Kevin Garnett,MIN,25,11-Jun,220,None,USA,1995,1,5,81,22,11.4,5,3.6,7.00%,22.30%,26.80%,53.10%,21.50%
Kevin Ollie,PHI,28,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,70,3.1,1.4,2.1,-2.9,1.80%,8.70%,13.40%,46.70%,26.80%
Kevin Willis,DEN,38,Jul-00,245,Michigan State,USA,1984,1,11,78,9.3,6.8,0.6,-6.7,9.20%,19.40%,20.20%,47.80%,4.80%
Keyon Dooling,LAC,21,5-Jun,193,Missouri,USA,2000,1,10,76,5.9,1.2,2.3,-0.3,0.70%,6.30%,19.40%,50.90%,25.30%
Khalid El-Amin,CHI,22,-,,Connecticut,USA,2000,2,34,50,6.3,1.6,2.9,-9.1,2.10%,7.00%,19.10%,45.80%,28.80%
Kobe Bryant,LAL,22,7-Jun,210,None,USA,1996,1,13,68,28.5,5.9,5,6.7,3.70%,10.30%,30.80%,55.20%,22.00%
Kornel David,DET,29,9-Jun,230,None,USA,Undrafted,Undrafted,Undrafted,27,2.3,1.9,0.3,-10.9,6.70%,16.20%,13.40%,54.70%,5.70%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kurt Thomas,NYK,28,9-Jun,230,Texas Christian,USA,1995,1,10,77,10.4,6.7,0.8,8.1,9.20%,16.80%,18.10%,56.60%,5.20%
LaPhonso Ellis,MIN,31,8-Jun,240,Notre Dame,USA,1992,1,5,82,9.4,6,1.1,0.9,10.50%,15.80%,19.10%,52.40%,7.90%
Lamar Odom,LAC,21,10-Jun,213,Rhode Island,USA,1999,1,4,76,17.2,7.8,5.2,-1.8,4.10%,17.00%,23.90%,53.60%,24.60%
Lamond Murray,CLE,28,7-Jun,236,California,USA,1994,1,7,78,12.8,4.4,1.6,-3.9,4.80%,11.00%,23.00%,49.00%,9.90%
Lari Ketner,IND,24,-,,Massachusetts,USA,1999,2,49,3,0,0,0.3,-1,0.00%,0.00%,14.30%,0.00%,20.00%
Laron Profit,WAS,23,5-Jun,204,Maryland,USA,1999,2,38,35,4.3,1.8,2.5,-4.6,3.10%,7.90%,14.80%,47.00%,22.40%
Larry Hughes,GSW,22,5-Jun,184,Saint Louis,USA,1998,1,8,50,16.5,5.5,4.5,-6.5,3.70%,10.90%,24.30%,44.90%,20.00%
Larry Johnson,NYK,32,7-Jun,235,Nevada-Las Vegas,USA,1991,1,1,65,9.9,5.6,2,0.3,4.60%,13.80%,17.30%,49.30%,10.80%
Larry Robinson,ATL,33,-,,Centenary (LA),USA,Undrafted,Undrafted,Undrafted,34,5.9,2.6,1.1,-5.3,3.80%,10.50%,15.10%,51.10%,10.00%
Latrell Sprewell,NYK,30,5-Jun,190,Alabama,USA,1992,1,24,77,17.7,4.5,3.5,2.5,1.80%,10.20%,25.50%,49.70%,17.20%
Lavor Postell,NYK,23,5-Jun,205,St. John's (NY),USA,2000,2,39,26,2.3,1,0.2,0.5,5.10%,9.20%,22.00%,44.80%,5.80%
Lawrence Funderburke,SAC,30,9-Jun,230,Ohio State,USA,1994,2,51,59,4.9,3.3,0.3,-0.1,10.20%,16.90%,19.00%,52.20%,4.30%
Lee Nailon,CHH,26,8-Jun,241,Texas Christian,USA,1999,2,43,42,3.9,2.2,0.6,2.6,6.40%,13.10%,17.30%,52.90%,10.20%
Lindsey Hunter,MIL,30,2-Jun,200,Jackson State,USA,1993,1,10,82,10.1,2.1,2.7,5.5,1.60%,7.20%,19.80%,50.00%,19.00%
Lorenzen Wright,ATL,25,11-Jun,240,Memphis,USA,1996,1,7,71,12.4,7.5,1.2,-7.6,9.10%,17.70%,22.80%,48.60%,7.90%
Loy Vaught,WAS,33,9-Jun,240,Michigan,USA,1990,1,13,51,3.3,3.4,0.5,-3.6,9.40%,23.80%,15.80%,48.40%,6.80%
Luc Longley,NYK,32,-,,New Mexico,USA,1991,1,7,25,2,2.6,0.3,7.2,9.40%,12.70%,13.40%,39.90%,4.00%
Lucious Harris,NJN,30,5-Jun,205,Long Beach State,USA,1993,2,28,73,9.4,3.9,1.8,-4.6,3.40%,11.20%,16.10%,49.80%,10.90%
Mahmoud Abdul-Rauf,VAN,32,1-Jun,162,Louisiana State,USA,1990,1,3,41,6.5,0.6,1.9,-1.6,1.00%,4.20%,26.10%,51.40%,28.50%
Malik Rose,SAS,26,7-Jun,255,Drexel,USA,1996,2,44,57,7.7,5.4,0.8,7.1,8.60%,16.40%,19.20%,49.80%,6.70%
Mamadou N'diaye,TOR,26,Jul-00,255,Auburn,Senegal,2000,1,26,3,1.3,0.7,0,3.1,12.50%,14.30%,20.80%,41.00%,0.00%
Marc Jackson,GSW,26,10-Jun,270,Temple,USA,1997,2,37,48,13.2,7.5,1.2,-8.2,7.60%,18.30%,20.50%,53.40%,7.10%
Marcus Camby,NYK,27,11-Jun,225,Massachusetts,USA,1996,1,2,63,12,11.5,0.8,2.2,10.30%,25.60%,16.80%,55.90%,4.30%
Marcus Fizer,CHI,22,9-Jun,262,Iowa State,USA,2000,1,4,72,9.5,4.3,1.1,-12.5,4.80%,16.70%,24.10%,47.60%,9.70%
Mario Elie,PHX,37,5-Jun,225,American International,USA,1985,7,160,68,4.4,2.3,1.9,3.3,2.50%,8.10%,9.90%,54.10%,13.30%
Mark Blount,BOS,25,Jul-00,230,Pittsburgh,USA,1997,2,54,64,3.9,3.6,0.5,-2,9.00%,12.70%,12.00%,54.10%,4.90%
Mark Bryant,DAL,36,9-Jun,250,Seton Hall,USA,1988,1,21,18,1.1,1.2,0.2,-8.9,4.10%,17.30%,11.50%,42.80%,4.20%
Mark Jackson,NYK,36,3-Jun,205,St. John's (NY),USA,1987,1,18,83,7.6,3.7,8,0.8,2.40%,9.40%,13.90%,50.50%,39.60%
Mark Madsen,LAL,25,9-Jun,240,Stanford,USA,2000,1,29,70,2,2.2,0.3,-5.3,10.90%,11.90%,10.20%,53.00%,6.00%
Mark Pope,MIL,28,10-Jun,235,Kentucky,USA,1996,2,52,63,2.4,2.3,0.6,5.7,5.90%,9.20%,8.00%,48.00%,5.20%
Mark Strickland,NJN,30,10-Jun,220,Temple,USA,Undrafted,Undrafted,Undrafted,55,4.6,2.9,0.4,-7.4,6.90%,15.30%,17.90%,46.70%,5.90%
Mateen Cleaves,DET,23,2-Jun,205,Michigan State,USA,2000,1,14,78,5.4,1.7,2.7,-3.5,1.90%,7.90%,19.60%,45.80%,28.10%
Matt Bullard,HOU,34,10-Jun,235,Iowa,USA,Undrafted,Undrafted,Undrafted,61,5.8,2.1,0.7,8.3,2.40%,10.50%,14.50%,56.90%,6.70%
Matt Geiger,PHI,31,1-Jul,248,Georgia Tech,USA,1992,2,42,35,6.1,4,0.4,2.7,8.80%,16.50%,21.60%,43.00%,4.70%
Matt Harpring,CLE,25,7-Jun,231,Georgia Tech,USA,1998,1,15,56,11.1,4.3,1.8,-5.5,5.70%,9.30%,18.60%,52.20%,11.00%
Matt Maloney,ATL,29,3-Jun,200,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,55,6.7,2.1,2.8,-1.8,1.00%,7.20%,13.60%,50.80%,18.70%
Maurice Taylor,HOU,24,9-Jun,260,Michigan,USA,1997,1,14,69,13,5.5,1.5,-2.4,5.80%,14.30%,22.80%,51.80%,9.60%
Metta World Peace,CHI,21,7-Jun,246,St. John's (NY),USA,1999,1,16,76,11.9,3.9,3,-7.5,2.60%,11.00%,21.30%,48.30%,17.10%
Michael Curry,DET,32,5-Jun,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,68,5.2,1.8,1.9,-3.8,1.40%,6.80%,12.20%,50.70%,13.80%
Michael Dickerson,VAN,26,4-Jun,190,Arizona,USA,1998,1,14,70,16.3,3.3,3.3,-5.9,2.80%,6.20%,22.30%,50.10%,15.70%
Michael Doleac,ORL,24,11-Jun,262,Utah,USA,1998,1,12,77,6.4,3.5,0.8,4.3,4.90%,15.00%,19.20%,44.30%,7.70%
Michael Finley,DAL,28,7-Jun,215,Wisconsin,USA,1995,1,21,82,21.5,5.2,4.4,5.9,3.30%,9.00%,24.60%,52.10%,18.00%
Michael Hawkins,CLE,28,-,,Xavier,USA,Undrafted,Undrafted,Undrafted,10,0.8,0.5,1.3,-14,2.70%,4.50%,8.80%,44.40%,27.10%
Michael Olowokandi,LAC,26,Jul-00,291,Pacific,Nigeria,1998,1,1,82,8.5,6.4,0.6,-6.1,8.20%,17.30%,20.60%,45.10%,3.80%
Michael Redd,MIL,21,6-Jun,214,Ohio State,USA,2000,2,43,6,2.2,0.7,0.2,-12.8,7.00%,3.20%,26.70%,30.00%,5.60%
Michael Ruffin,CHI,24,8-Jun,248,Tulsa,USA,1999,2,32,45,2.6,5.8,0.9,-7.8,11.80%,19.40%,9.00%,48.00%,7.00%
Michael Smith,WAS,29,8-Jun,240,Providence,USA,1994,2,35,79,3.8,7.1,1.3,-10.7,10.40%,25.70%,9.30%,52.70%,9.90%
Michael Stewart,TOR,26,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,26,1.3,1.1,0.1,-17.3,11.10%,12.00%,16.30%,39.40%,3.00%
Mike Bibby,VAN,23,1-Jun,190,Arizona,USA,1998,1,2,82,15.9,3.7,8.4,-6.5,1.50%,8.20%,20.80%,52.50%,37.60%
Mike Miller,ORL,21,8-Jun,218,Florida,USA,2000,1,5,82,11.9,4,1.7,3.4,2.60%,10.80%,18.00%,54.10%,9.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mike Penberthy,LAL,26,3-Jun,180,Master's,USA,Undrafted,Undrafted,Undrafted,53,5,1.2,1.3,-1.6,1.10%,5.80%,13.60%,56.70%,12.90%
Mike Smith,WAS,25,8-Jun,195,Louisiana-Monroe,USA,2000,2,35,17,3,1.3,0.6,-3.8,5.30%,7.60%,17.30%,38.60%,9.30%
Mikki Moore,DET,25,Jul-00,230,Nebraska,USA,Undrafted,Undrafted,Undrafted,81,4.4,3.9,0.4,-2.8,9.80%,16.10%,14.40%,55.20%,4.90%
Milt Palacio,BOS,23,3-Jun,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,58,5.9,1.8,2.6,-0.7,2.20%,7.00%,14.80%,55.60%,23.40%
Mitch Richmond,WAS,36,-,,Kansas State,USA,1988,1,5,37,16.2,2.9,3,-2.2,1.20%,8.10%,23.60%,52.10%,16.00%
Monty Williams,ORL,29,8-Jun,225,Notre Dame,USA,1994,1,24,82,5,3,1,-7.7,7.00%,12.70%,18.30%,48.50%,12.20%
Moochie Norris,HOU,27,1-Jun,175,West Florida,USA,1996,2,33,82,6.6,2.4,3.5,3.4,2.80%,9.30%,16.60%,54.60%,28.40%
Mookie Blaylock,GSW,34,1-Jun,185,Oklahoma,USA,1989,1,12,69,11,3.9,6.7,-6.7,2.70%,8.80%,17.10%,45.50%,32.00%
Morris Peterson,TOR,23,7-Jun,218,Michigan State,USA,2000,1,21,80,9.3,3.2,1.3,2.6,5.90%,8.20%,19.70%,50.70%,9.30%
Muggsy Bogues,TOR,36,-,,Wake Forest,USA,1987,1,12,3,0,1,1.7,-24.2,0.00%,10.30%,7.80%,0.00%,29.40%
Nazr Mohammed,ATL,23,10-Jun,240,Kentucky,USA,1998,1,29,58,7.6,5.3,0.3,-2.3,12.10%,21.10%,22.10%,52.00%,3.40%
Nick Anderson,SAC,33,6-Jun,228,Illinois,USA,1989,1,11,21,1.8,1.2,0.6,-0.9,1.60%,11.80%,16.60%,33.30%,12.50%
Nick Van Exel,DEN,29,1-Jun,190,Cincinnati,USA,1993,2,37,71,17.7,3.4,8.5,-1,1.60%,7.10%,23.10%,51.50%,38.30%
Obinna Ekezie,DAL,25,9-Jun,260,Maryland,Nigeria,1999,2,37,34,3,2.3,0.3,-10.1,11.40%,17.50%,18.70%,48.40%,6.00%
Olden Polynice,UTA,36,Jul-00,250,Virginia,USA,1987,1,8,81,5.3,4.7,0.4,4.9,10.80%,15.00%,14.90%,48.40%,2.90%
Olumide Oyedeji,SEA,20,10-Jun,240,None,Nigeria,2000,2,42,30,1.5,2.2,0.1,11.6,11.90%,18.50%,11.00%,53.20%,1.40%
Othella Harrington,NYK,27,9-Jun,235,Georgetown,USA,1996,2,30,74,9,5.2,0.8,-0.4,8.10%,14.10%,18.80%,54.90%,5.20%
Otis Thorpe,CHH,38,10-Jun,248,Providence,USA,1984,1,9,49,2.8,3,0.6,-0.6,8.20%,15.20%,12.20%,48.70%,7.70%
P.J. Brown,CHH,31,11-Jun,240,Louisiana Tech,USA,1992,2,29,80,8.5,9.3,1.6,4.6,9.20%,17.60%,12.20%,51.80%,7.10%
Pat Garrity,ORL,24,9-Jun,238,Notre Dame,USA,1998,1,19,76,8.3,2.8,0.7,0.3,3.00%,10.30%,18.60%,50.70%,5.60%
Patrick Ewing,SEA,38,Jul-00,255,Georgetown,Jamaica,1985,1,1,79,9.6,7.4,1.2,-3.8,5.90%,22.30%,20.00%,47.80%,7.10%
Paul McPherson,GSW,22,4-Jun,210,DePaul,USA,Undrafted,Undrafted,Undrafted,55,4.8,1.4,0.7,-0.1,6.20%,7.00%,19.70%,54.20%,10.50%
Paul Pierce,BOS,23,6-Jun,230,Kansas,USA,1998,1,10,82,25.3,6.4,3.1,-1,3.00%,14.60%,30.10%,56.30%,16.60%
Peja Stojakovic,SAC,24,9-Jun,229,None,Serbia and Mo...,1996,1,14,75,20.4,5.8,2.2,5.5,3.20%,11.10%,21.80%,57.60%,9.40%
Pepe Sanchez,PHI,24,-,,Temple,Argentina,Undrafted,Undrafted,Undrafted,29,0.7,0.5,1.4,-2.8,2.10%,7.90%,9.90%,34.60%,40.20%
Pervis Ellison,SEA,34,-,,Louisville,USA,1989,1,1,9,0.7,1.3,0.3,8.5,5.60%,21.30%,10.90%,38.10%,12.50%
Popeye Jones,WAS,31,8-Jun,250,Murray State,USA,1992,2,41,45,3.6,4.9,0.7,-1.9,12.20%,23.50%,13.20%,45.70%,7.50%
