PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Gilbert Arenas,GSW,20,3-Jun,191,Arizona,USA,2001,2,30,47,10.9,2.8,3.7,-5.2,3.20%,7.50%,19.20%,56.20%,24.10%
Glen Rice,HOU,35,8-Jun,220,Michigan,USA,1989,1,4,20,8.6,2.4,1.6,-2,0.90%,7.40%,15.60%,47.70%,8.40%
Glenn Robinson,MIL,29,7-Jun,230,Purdue,USA,1994,1,1,66,20.7,6.2,2.5,-1.4,3.30%,14.20%,28.20%,53.70%,13.00%
Grant Hill,ORL,29,8-Jun,225,Duke,USA,1994,1,3,14,16.8,8.9,4.6,1,5.10%,18.00%,22.30%,51.00%,20.60%
Grant Long,MEM,36,9-Jun,250,Eastern Michigan,USA,1988,2,33,66,6.3,3.5,2.1,-10.1,1.70%,10.60%,13.10%,47.50%,11.70%
Greg Anthony,MIL,34,1-Jun,180,Nevada-Las Vegas,USA,1991,1,12,60,7.9,2.2,4.7,-8.7,1.50%,7.50%,18.10%,46.00%,31.00%
Greg Buckner,DAL,25,4-Jun,210,Clemson,USA,1998,2,53,44,5.8,3.9,1.1,1.5,7.70%,12.20%,12.40%,56.60%,7.70%
Greg Foster,MIL,33,-,,Texas-El Paso,USA,1990,2,35,6,1.2,1.3,0.2,-16.3,0.00%,32.00%,18.60%,32.50%,8.30%
Greg Ostertag,UTA,29,2-Jul,280,Kansas,USA,1995,1,28,74,3.3,4.2,0.7,3.5,12.30%,17.20%,12.40%,47.40%,6.80%
Hakeem Olajuwon,TOR,39,Jul-00,255,Houston,Nigeria,1984,1,1,61,7.1,6,1.1,1,7.00%,19.70%,18.00%,47.80%,7.60%
Hanno Mottola,ATL,25,11-Jun,247,Utah,Finland,2000,2,40,82,4.8,3.3,0.6,-5.4,6.10%,14.40%,15.80%,47.40%,6.00%
Harold Jamison,LAC,25,9-Jun,269,Clemson,USA,Undrafted,Undrafted,Undrafted,25,2.2,1.6,0.2,-0.5,12.10%,8.90%,12.70%,54.40%,5.10%
Hedo Turkoglu,SAC,23,8-Jun,220,None,Turkey,2000,1,16,80,10.1,4.5,2,10.7,3.10%,14.50%,19.00%,51.40%,12.60%
Horace Grant,ORL,36,10-Jun,245,Clemson,USA,1987,1,10,76,8,6.3,1.4,5,7.20%,14.70%,12.40%,53.90%,6.90%
Howard Eisley,NYK,29,2-Jun,180,Boston College,USA,1994,2,30,39,4.4,1.3,2.6,0,1.60%,6.40%,19.00%,43.50%,29.20%
Hubert Davis,WAS,32,5-Jun,183,North Carolina,USA,1992,1,20,51,7.2,1.5,2.1,-2,0.60%,5.70%,13.90%,54.40%,14.40%
Ike Austin,MEM,32,10-Jun,288,Arizona State,USA,1991,2,48,21,3.6,3.4,0.6,-15.5,3.50%,20.00%,15.10%,40.50%,7.20%
Ike Fontaine,MEM,27,-,,Washington State,USA,Undrafted,Undrafted,Undrafted,6,1.8,0.8,0.7,-36.2,0.00%,7.70%,11.60%,33.10%,9.30%
Ira Bowman,PHI,29,-,,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,3,3.3,0.3,0.3,-1.2,0.00%,3.10%,11.30%,71.40%,6.30%
Ira Newble,ATL,27,7-Jun,215,Miami (OH),USA,Undrafted,Undrafted,Undrafted,42,8,5.3,1.1,0.4,6.40%,11.20%,12.30%,56.00%,5.50%
Isaiah Rider,DEN,31,-,,Nevada-Las Vegas,USA,1993,1,5,10,9.3,3.3,1.2,9.5,6.00%,12.90%,26.30%,52.60%,12.00%
Jabari Smith,PHI,25,11-Jun,250,Louisiana State,USA,2000,2,45,23,3.2,1.2,0.5,2.1,4.30%,9.40%,17.90%,47.40%,9.50%
Jacque Vaughn,ATL,27,1-Jun,190,Kansas,USA,1997,1,27,82,6.6,2,4.3,-7.3,1.00%,8.50%,14.70%,54.70%,31.60%
Jahidi White,WAS,26,9-Jun,290,Georgetown,USA,1998,2,43,71,5.4,6.3,0.2,-3.3,12.00%,22.80%,13.90%,55.20%,1.90%
Jake Tsakalidis,PHX,23,2-Jul,285,None,Greece,2000,1,25,67,7.3,5.6,0.3,1.3,8.10%,15.30%,15.30%,52.20%,2.20%
Jake Voskuhl,PHX,24,11-Jun,245,Connecticut,USA,2000,2,33,59,5,4.2,0.3,-4.2,11.30%,16.70%,14.20%,61.40%,3.10%
Jalen Rose,CHI,29,8-Jun,217,Michigan,USA,1994,1,13,83,20.4,4.5,4.3,-1.9,1.40%,10.40%,25.60%,52.80%,20.30%
Jamaal Magloire,CHH,24,11-Jun,259,Kentucky,Canada,2000,1,19,82,8.5,5.6,0.4,5.1,10.00%,19.30%,19.50%,62.30%,3.50%
Jamaal Tinsley,IND,24,3-Jun,195,Iowa State,USA,2001,1,27,80,9.4,3.7,8.1,1.3,3.20%,8.80%,20.10%,44.60%,40.90%
Jamal Crawford,CHI,22,5-Jun,175,Michigan,USA,2000,1,8,23,9.3,1.5,2.4,-12.6,1.10%,6.30%,21.20%,55.50%,20.40%
Jamal Mashburn,CHH,29,8-Jun,247,Kentucky,USA,1993,1,4,40,21.5,6.1,4.3,1.7,2.00%,13.00%,27.10%,50.50%,20.20%
James Posey,DEN,25,8-Jun,215,Xavier,USA,1999,1,18,73,10.7,5.9,2.5,-4.8,4.50%,15.30%,18.60%,47.40%,12.90%
Jamison Brewer,IND,21,2-Jun,178,Auburn,USA,2001,2,40,13,0.3,0.6,0.7,3.7,3.90%,12.20%,7.70%,40.00%,32.10%
Jaren Jackson,ORL,34,6-Jun,225,Georgetown,USA,Undrafted,Undrafted,Undrafted,9,4.3,1.9,0.9,-15.9,0.70%,11.50%,13.80%,50.30%,9.00%
Jarron Collins,UTA,23,11-Jun,252,Stanford,USA,2001,2,52,70,6.4,4.2,0.8,2.3,10.00%,12.40%,15.00%,53.20%,6.50%
Jason Caffey,MIL,29,8-Jun,256,Alabama,USA,1995,1,20,23,4.3,2.2,0.5,-2.6,8.30%,8.30%,17.70%,54.40%,7.30%
Jason Collier,HOU,24,Jul-00,260,Georgia Tech,USA,2000,1,15,25,4.2,3.3,0.4,-14.9,7.80%,15.30%,14.80%,48.60%,4.20%
,,,,,,,,,,,,,,,,,,,
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jason Collins,NJN,23,Jul-00,260,Stanford,USA,2001,1,18,77,4.5,3.9,1.1,3.9,9.30%,12.30%,13.50%,50.00%,9.40%
Jason Hart,SAS,24,2-Jun,181,Syracuse,USA,2000,2,49,10,2.6,1.3,1.2,-0.5,5.30%,10.50%,15.20%,60.10%,23.10%
Jason Kidd,NJN,29,4-Jun,212,California,USA,1994,1,2,82,14.7,7.3,9.9,5.4,4.20%,14.80%,21.60%,48.40%,40.70%
Jason Richardson,GSW,21,6-Jun,220,Michigan State,USA,2001,1,5,80,14.4,4.3,3,-5.2,4.30%,8.00%,21.10%,48.70%,14.90%
Jason Terry,ATL,24,2-Jun,176,Arizona,USA,1999,1,10,78,19.3,3.5,5.7,-2.9,1.40%,7.90%,23.10%,54.90%,26.10%
Jason Williams,MEM,26,1-Jun,190,Florida,USA,1998,1,7,65,14.8,3,8,-7.6,1.00%,7.70%,24.30%,46.60%,39.30%
Jeff Foster,IND,25,11-Jun,242,Texas State,USA,1999,1,21,82,5.7,6.8,0.9,-0.9,11.60%,19.10%,13.70%,49.30%,6.20%
Jeff McInnis,LAC,27,4-Jun,179,North Carolina,USA,1996,2,37,81,14.6,2.6,6.2,-1.4,1.50%,5.50%,19.90%,48.60%,27.70%
Jeff Trepagnier,CLE,22,4-Jun,200,Southern California,USA,2001,2,35,12,1.5,1,1,8.4,3.80%,10.80%,19.80%,34.50%,25.50%
Jelani McCoy,LAL,24,10-Jun,245,UCLA,USA,1998,2,33,21,1.2,1.2,0.3,-16.7,7.90%,15.60%,14.10%,53.00%,10.90%
Jermaine Jackson,TOR,26,5-Jun,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,24,2.4,1.1,2.4,-3.7,1.10%,9.00%,11.00%,54.20%,32.80%
Jermaine O'Neal,IND,23,11-Jun,242,None,USA,1996,1,17,72,19,10.5,1.6,2,7.30%,20.00%,24.80%,52.10%,7.90%
Jerome James,SEA,26,1-Jul,272,Florida A&M,USA,1998,2,36,56,5.3,4.1,0.4,10.7,10.30%,14.70%,18.00%,49.80%,3.60%
Jerome Moiso,CHH,24,10-Jun,232,UCLA,France,2000,1,11,15,1.1,1.7,0.3,4.4,5.10%,26.90%,16.20%,40.00%,8.50%
Jerome Williams,TOR,29,9-Jun,206,Georgetown,USA,1996,1,26,68,7.6,5.7,1.1,2.3,9.90%,14.20%,14.80%,54.20%,7.40%
Jerry Stackhouse,DET,27,6-Jun,218,North Carolina,USA,1995,1,3,76,21.4,4.1,5.3,1.8,3.00%,9.00%,31.30%,51.80%,28.80%
Jeryl Sasser,ORL,23,6-Jun,200,Southern Methodist,USA,2001,1,22,7,1.4,1,0.3,-16.8,8.30%,12.10%,22.00%,30.90%,8.70%
Jim Jackson,MIA,31,6-Jun,220,Ohio State,USA,1992,1,4,55,10.7,5.3,2.5,0,3.10%,13.20%,17.30%,51.10%,13.40%
Joe Crispin,PHX,22,Jun-00,185,Penn State,USA,Undrafted,Undrafted,Undrafted,21,3.8,0.5,1.2,-3.2,1.20%,5.80%,23.10%,53.60%,27.70%
Joe Johnson,PHX,21,7-Jun,225,Arkansas,USA,2001,1,10,77,7.5,3.3,2.3,-0.3,3.80%,9.40%,15.90%,47.80%,15.10%
Joe Smith,MIN,26,10-Jun,225,Maryland,USA,1995,1,1,72,10.7,6.3,1.1,9.6,8.40%,15.60%,17.50%,57.10%,6.30%
Joel Przybilla,MIL,22,1-Jul,255,Minnesota,USA,2000,1,9,71,2.7,4,0.3,-1.3,7.20%,17.40%,9.10%,52.30%,2.60%
John Amaechi,UTA,31,10-Jun,270,Penn State,England,Undrafted,Undrafted,Undrafted,54,3.2,2,0.5,-11.4,8.90%,10.60%,19.90%,41.20%,9.10%
John Crotty,UTA,32,-,,Virginia,USA,Undrafted,Undrafted,Undrafted,41,6.9,1.8,3.4,3.2,2.10%,7.40%,15.70%,59.90%,31.30%
John Starks,UTA,36,5-Jun,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,66,4.4,1,1.1,-1.3,1.60%,6.10%,17.80%,44.20%,13.20%
John Stockton,UTA,40,1-Jun,175,Gonzaga,USA,1984,1,16,82,13.4,3.2,8.2,3.6,2.50%,8.80%,18.80%,60.10%,44.20%
John Wallace,PHX,28,9-Jun,225,Syracuse,USA,1996,1,18,46,5,1.8,0.6,-6.6,5.60%,12.20%,23.20%,49.30%,9.90%
Johnny Newman,DAL,38,7-Jun,210,Richmond,USA,1986,2,29,47,4.2,1,0.3,0.2,1.30%,5.30%,11.80%,57.10%,2.80%
Jon Barry,DET,32,5-Jun,210,Georgia Tech,USA,1992,1,21,82,9,2.9,3.3,3.9,2.30%,9.90%,15.60%,64.40%,23.30%
Jonathan Bender,IND,21,Jul-00,219,None,USA,1999,1,5,78,7.4,3.1,0.8,-0.5,4.00%,10.50%,17.40%,53.80%,6.40%
Joseph Forte,BOS,21,4-Jun,194,North Carolina,USA,2001,1,21,8,0.8,0.8,0.8,-18.6,2.30%,13.20%,18.50%,21.80%,27.30%
Jud Buechler,ORL,34,6-Jun,228,Arizona,USA,1990,2,38,66,1.7,1.8,0.5,-8.1,4.10%,13.20%,8.40%,46.30%,6.90%
Jumaine Jones,CLE,23,8-Jun,218,Georgia,USA,1999,1,27,81,8.3,6,1.4,-2.6,6.10%,17.60%,15.90%,50.10%,8.50%
Juwan Howard,DEN,29,9-Jun,250,Michigan,USA,1994,1,5,81,14.6,7.6,2.1,-2.1,8.50%,15.10%,22.20%,51.30%,10.90%
Karl Malone,UTA,38,9-Jun,256,Louisiana Tech,USA,1985,1,13,80,22.4,8.6,4.3,1,5.00%,19.30%,28.50%,53.20%,21.60%
Kedrick Brown,BOS,21,7-Jun,222,Northwest Florida State,USA,2001,1,11,29,2.2,1.7,0.5,0.3,4.20%,15.20%,15.50%,40.00%,10.20%
Keith Van Horn,NJN,26,10-Jun,255,Utah,USA,1997,1,2,81,14.8,7.5,2,4.8,5.50%,18.80%,23.30%,51.00%,11.00%
Kelvin Cato,HOU,27,11-Jun,255,Iowa State,USA,1997,1,15,75,6.6,7,0.4,-3.8,9.40%,18.90%,11.20%,59.90%,2.40%
Kendall Gill,MIA,34,5-Jun,215,Illinois,USA,1990,1,5,65,5.7,2.8,1.5,-2.9,2.20%,11.10%,16.70%,41.40%,11.80%
Kenny Anderson,BOS,31,1-Jun,168,Georgia Tech,USA,1991,1,2,76,9.6,3.6,5.3,5.4,2.30%,8.90%,16.30%,47.20%,26.70%
Kenny Satterfield,DEN,21,1-Jun,176,Cincinnati,USA,2001,2,53,36,5.3,1.4,3,-4.8,2.90%,7.00%,21.30%,43.10%,33.50%
Kenny Thomas,HOU,24,7-Jun,245,New Mexico,USA,1999,1,22,72,14.1,7.2,1.9,-5.8,6.50%,15.10%,21.00%,52.00%,10.10%
Kenyon Martin,NJN,24,9-Jun,234,Cincinnati,USA,2000,1,1,73,14.9,5.3,2.6,6.5,4.50%,10.70%,22.00%,50.30%,12.30%
Keon Clark,TOR,27,11-Jun,221,Nevada-Las Vegas,USA,1998,1,13,81,11.3,7.4,1.1,-0.7,8.40%,20.20%,21.00%,52.20%,7.10%
Kerry Kittles,NJN,28,5-Jun,180,Villanova,USA,1996,1,8,82,13.4,3.4,2.6,4.3,2.60%,7.80%,18.80%,54.20%,13.10%
Kevin Garnett,MIN,26,11-Jun,220,None,USA,1995,1,5,81,21.2,12.1,5.2,5.5,7.90%,23.40%,25.70%,53.60%,22.00%
Kevin Ollie,IND,29,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,81,5.7,2.3,3.6,-4.7,1.50%,9.40%,14.70%,51.00%,29.30%
Kevin Willis,HOU,39,Jul-00,245,Michigan State,USA,1984,1,11,52,6.1,5.8,0.3,-6.5,11.50%,23.40%,18.90%,48.90%,3.10%
Keyon Dooling,LAC,22,3-Jun,196,Missouri,USA,2000,1,10,14,4.1,0.2,0.9,11.4,0.00%,1.60%,19.40%,46.60%,11.90%
Kirk Haston,CHH,23,9-Jun,242,Indiana,USA,2001,1,16,15,1.7,1.3,0.3,-8.3,6.00%,17.00%,24.00%,30.60%,11.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kobe Bryant,LAL,23,7-Jun,210,None,USA,1996,1,13,80,25.2,5.5,5.5,7.4,3.60%,10.30%,29.80%,54.40%,25.40%
Kurt Thomas,NYK,29,9-Jun,235,Texas Christian,USA,1995,1,10,82,13.9,9.1,1.1,-4.2,7.80%,19.70%,20.00%,54.20%,5.70%
Kwame Brown,WAS,20,11-Jun,243,None,USA,2001,1,1,57,4.5,3.5,0.8,-4.9,7.70%,17.20%,17.80%,45.00%,9.00%
LaPhonso Ellis,MIA,32,8-Jun,240,Notre Dame,USA,1992,1,5,66,7.1,4.3,0.8,-5.2,6.50%,11.00%,15.70%,48.00%,5.90%
Lamar Odom,LAC,22,10-Jun,221,Rhode Island,USA,1999,1,4,29,13.1,6.1,5.9,-0.1,3.10%,13.10%,22.40%,47.30%,29.40%
Lamond Murray,CLE,29,7-Jun,236,California,USA,1994,1,7,71,16.6,5.2,2.2,-2.8,3.60%,12.90%,24.20%,53.40%,11.90%
Larry Hughes,GSW,23,5-Jun,184,Saint Louis,USA,1998,1,8,73,12.3,3.4,4.3,-4.9,3.60%,7.70%,21.70%,48.40%,25.10%
Larry Robinson,NYK,34,3-Jun,180,Centenary (LA),USA,Undrafted,Undrafted,Undrafted,2,1.5,1,0,17,0.00%,25.00%,16.00%,37.50%,0.00%
Latrell Sprewell,NYK,31,5-Jun,195,Alabama,USA,1992,1,24,81,19.4,3.7,3.9,-3.7,1.80%,7.30%,24.60%,50.10%,17.10%
Lavor Postell,NYK,24,5-Jun,215,St. John's (NY),USA,2000,2,39,23,4,0.7,0.2,5.9,1.10%,7.70%,28.30%,45.60%,6.20%
Lawrence Funderburke,SAC,31,9-Jun,230,Ohio State,USA,1994,2,51,56,4.7,3.5,0.6,3.8,10.00%,15.90%,17.60%,49.00%,6.90%
Lee Nailon,CHH,27,9-Jun,238,Texas Christian,USA,1999,2,43,79,10.8,3.7,1.2,-0.3,5.40%,10.00%,21.40%,51.30%,8.90%
Leon Smith,ATL,21,10-Jun,235,None,USA,1999,1,29,14,2.2,2.2,0.2,3.8,9.90%,23.10%,15.40%,46.30%,4.60%
Lindsey Hunter,LAL,31,2-Jun,195,Jackson State,USA,1993,1,10,82,5.8,1.5,1.6,4.4,1.10%,6.10%,15.50%,46.60%,11.90%
Loren Woods,MIN,24,1-Jul,246,Arizona,USA,2001,2,45,60,1.8,2,0.4,-3.4,8.40%,14.70%,13.30%,44.90%,6.30%
Lorenzen Wright,MEM,26,11-Jun,240,Memphis,USA,1996,1,7,43,12,9.4,1,-6.1,10.00%,23.20%,21.70%,47.80%,6.30%
Lucious Harris,NJN,31,5-Jun,205,Long Beach State,USA,1993,2,28,74,9.1,2.8,1.6,2.8,3.20%,10.10%,19.10%,55.60%,13.60%
Malik Allen,MIA,24,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,12,4.3,3.2,0.4,-2.6,8.90%,13.40%,16.10%,46.90%,5.40%
Malik Rose,SAS,27,7-Jun,255,Drexel,USA,1996,2,44,82,9.4,6,0.7,7.9,10.50%,17.60%,23.20%,51.70%,6.40%
Mamadou N'diaye,TOR,27,Jul-00,255,Auburn,Senegal,2000,1,26,5,4,2.2,0,-7.6,10.00%,10.40%,14.40%,69.40%,0.00%
Marc Jackson,MIN,27,10-Jun,270,Temple,USA,1997,2,37,39,4.8,3.3,0.4,-2.1,9.30%,16.00%,19.80%,46.70%,5.00%
Marcus Camby,NYK,28,11-Jun,235,Massachusetts,USA,1996,1,2,29,11.1,11.1,1.1,-4,9.20%,23.80%,17.10%,48.30%,5.50%
Marcus Fizer,CHI,23,9-Jun,262,Iowa State,USA,2000,1,4,76,12.3,5.6,1.6,-7.7,6.60%,16.20%,25.60%,48.20%,11.60%
Mark Blount,BOS,26,Jul-00,250,Pittsburgh,USA,1997,2,54,44,2.1,1.9,0.2,-4.9,5.90%,14.80%,12.20%,50.90%,3.90%
Mark Bryant,SAS,37,9-Jun,250,Seton Hall,USA,1988,1,21,30,1.9,1.5,0.3,-4.4,11.60%,9.00%,13.90%,47.80%,7.80%
Mark Jackson,NYK,37,3-Jun,195,St. John's (NY),USA,1987,1,18,82,8.4,3.8,7.4,-6,2.40%,11.10%,15.30%,53.60%,40.50%
Mark Madsen,LAL,26,9-Jun,236,Stanford,USA,2000,1,29,59,2.8,2.7,0.7,4.4,12.40%,11.90%,12.30%,49.20%,9.60%
Mark Pope,MIL,29,10-Jun,235,Kentucky,USA,1996,2,52,45,1.9,1.6,0.4,-5.3,4.80%,12.10%,12.20%,43.40%,6.00%
Mark Strickland,ATL,31,10-Jun,220,Temple,USA,Undrafted,Undrafted,Undrafted,46,4.5,2.8,0.4,-6.9,6.00%,14.80%,16.60%,46.60%,5.10%
Mateen Cleaves,SAC,24,2-Jun,205,Michigan State,USA,2000,1,14,32,2.2,0.3,0.8,-13,0.60%,3.80%,24.00%,48.60%,25.30%
Matt Bullard,CHH,35,-,,Iowa,USA,Undrafted,Undrafted,Undrafted,31,3.4,1.5,0.5,-5.7,2.60%,10.20%,16.50%,43.60%,7.70%
Matt Geiger,PHI,32,-,,Georgia Tech,USA,1992,2,42,4,0.8,1.5,0,-38.8,7.50%,8.60%,14.10%,16.90%,0.00%
Matt Harpring,PHI,26,7-Jun,231,Georgia Tech,USA,1998,1,15,81,11.8,7.1,1.3,4.5,8.20%,14.70%,18.70%,51.20%,7.30%
Maurice Evans,MIN,23,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,10,2.1,0.4,0.4,-3,5.20%,2.30%,18.20%,50.60%,15.40%
Mengke Bateer,DEN,26,11-Jun,290,None,China,Undrafted,Undrafted,Undrafted,27,5.1,3.6,0.8,-4.6,7.60%,17.20%,19.20%,46.90%,9.60%
Metta World Peace,IND,22,7-Jun,246,St. John's (NY),USA,1999,1,16,55,13.2,4.9,2.3,0.3,4.40%,12.30%,22.90%,50.10%,14.20%
Michael Bradley,TOR,23,9-Jun,227,Villanova,USA,2001,1,17,26,1.2,0.9,0.1,-19.3,6.10%,14.70%,12.50%,52.60%,4.20%
Michael Curry,DET,33,5-Jun,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,82,4,2,1.5,-0.9,0.80%,8.50%,9.20%,52.10%,10.40%
Michael Dickerson,MEM,27,5-Jun,190,Arizona,USA,1998,1,14,4,10.8,3,2.3,-2.3,2.10%,8.30%,19.40%,42.50%,11.30%
Michael Doleac,CLE,25,11-Jun,262,Utah,USA,1998,1,12,42,4.6,4,0.6,-7.6,6.90%,18.10%,15.70%,46.80%,5.60%
Michael Finley,DAL,29,7-Jun,215,Wisconsin,USA,1995,1,21,69,20.6,5.2,3.3,4.1,3.30%,9.90%,23.60%,53.20%,13.80%
Michael Jordan,WAS,39,6-Jun,216,North Carolina,USA,1984,1,3,60,22.9,5.7,5.2,-0.1,2.40%,14.50%,35.40%,46.80%,29.50%
Michael Olowokandi,LAC,27,Jul-00,270,Pacific,Nigeria,1998,1,1,80,11.1,8.9,1.1,-1.5,6.50%,21.40%,20.00%,45.70%,5.90%
Michael Redd,MIL,22,6-Jun,220,Ohio State,USA,2000,2,43,67,11.4,3.3,1.4,1.6,5.60%,10.20%,22.70%,58.10%,11.60%
Michael Ruffin,PHI,25,8-Jun,248,Tulsa,USA,1999,2,32,15,1.1,3.4,0.3,-12.9,12.80%,16.20%,10.20%,27.10%,4.80%
Michael Stewart,TOR,27,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,11,2,2.3,0.3,2.7,12.50%,15.90%,15.80%,39.50%,6.80%
Mike Bibby,SAC,24,1-Jun,190,Arizona,USA,1998,1,2,80,13.7,2.8,5,7.7,1.40%,6.40%,19.40%,51.30%,22.70%
Mike James,MIA,27,2-Jun,190,Duquesne,,Undrafted,Undrafted,Undrafted,15,2.8,0.9,1.3,-16.2,1.60%,12.00%,22.50%,45.60%,30.60%
Mike Miller,ORL,22,8-Jun,218,Florida,USA,2000,1,5,63,15.2,4.3,3.1,4,2.30%,10.40%,20.60%,54.20%,14.90%
Mike Penberthy,LAL,27,3-Jun,180,Master's,USA,Undrafted,Undrafted,Undrafted,3,1.7,0.7,0.7,-4,0.00%,14.30%,13.30%,66.50%,25.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mikki Moore,DET,26,Jul-00,230,Nebraska,USA,Undrafted,Undrafted,Undrafted,30,2.6,1.7,0.4,3.2,11.40%,15.10%,17.60%,54.50%,8.70%
Milt Palacio,PHX,24,3-Jun,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,69,3.3,1.1,1.2,-5.6,1.40%,8.20%,16.40%,46.80%,18.90%
Mitch Richmond,LAL,37,5-Jun,220,Kansas State,USA,1988,1,5,64,4.1,1.5,0.9,9.1,1.90%,9.90%,18.60%,48.80%,13.10%
Mitchell Butler,POR,31,5-Jun,216,UCLA,USA,Undrafted,Undrafted,Undrafted,11,2.6,1.3,0.5,-12.7,6.90%,9.40%,16.30%,51.30%,9.80%
Monty Williams,ORL,30,8-Jun,225,Notre Dame,USA,1994,1,24,68,7.1,3.5,1.4,-4.4,6.30%,12.20%,17.10%,57.50%,12.60%
Moochie Norris,HOU,28,1-Jun,175,West Florida,USA,1996,2,33,82,8.1,3,4.9,-4.7,3.20%,8.00%,17.60%,47.10%,30.20%
Mookie Blaylock,GSW,35,-,,Oklahoma,USA,1989,1,12,35,3.4,1.5,3.3,-6.1,1.30%,7.60%,13.40%,39.80%,33.00%
Morris Peterson,TOR,24,7-Jun,218,Michigan State,USA,2000,1,21,63,14,3.5,2.4,0,4.40%,6.90%,20.60%,52.40%,13.10%
Nazr Mohammed,ATL,24,10-Jun,250,Kentucky,USA,1998,1,29,82,9.7,7.9,0.4,-6.7,11.40%,19.40%,19.10%,49.00%,2.60%
Nick Anderson,MEM,34,-,,Illinois,USA,1989,1,11,15,4,2.2,0.9,-13.6,0.40%,15.20%,19.00%,37.50%,12.70%
Nick Van Exel,DAL,30,1-Jun,195,Cincinnati,USA,1993,2,37,72,18.4,3.5,6.6,-2.7,1.10%,9.10%,26.30%,49.50%,33.90%
Norman Richardson,CHI,24,5-Jun,200,Hofstra,USA,Undrafted,Undrafted,Undrafted,11,2.7,0.7,0.2,-17.2,4.40%,6.90%,21.20%,50.10%,5.70%
Obinna Ekezie,LAC,26,9-Jun,270,Maryland,Nigeria,1999,2,37,29,1.9,1.2,0.1,5,7.60%,13.90%,19.90%,47.70%,3.20%
Olumide Oyedeji,SEA,21,10-Jun,255,None,Nigeria,2000,2,42,36,1.5,2.2,0.1,3.4,12.10%,21.90%,12.40%,56.20%,2.60%
Oscar Torres,HOU,25,6-Jun,210,Venezuela,Venezuela,Undrafted,Undrafted,Undrafted,65,6,1.9,0.6,-8.3,4.10%,7.30%,18.10%,50.20%,6.50%
Othella Harrington,NYK,28,9-Jun,235,Georgetown,USA,1996,2,30,77,7.7,4.5,0.5,3.7,8.60%,14.30%,18.40%,56.70%,4.20%
P.J. Brown,CHH,32,11-Jun,239,Louisiana Tech,USA,1992,2,29,80,8.4,9.8,1.3,3,10.70%,20.30%,12.10%,54.50%,6.40%
Pat Garrity,ORL,25,9-Jun,238,Notre Dame,USA,1998,1,19,80,11.1,4.2,1.2,4.9,3.30%,11.10%,16.00%,55.30%,6.30%
Patrick Ewing,ORL,39,Jul-00,255,Georgetown,Jamaica,1985,1,1,65,6,4,0.5,-1.3,6.40%,22.30%,22.10%,49.70%,6.60%
Pau Gasol,MEM,21,Jul-00,227,None,Spain,2001,1,3,82,17.6,8.9,2.7,-5,8.00%,16.40%,22.30%,56.60%,13.30%
Paul Pierce,BOS,24,6-Jun,230,Kansas,USA,1998,1,10,82,26.1,6.9,3.2,4.6,2.40%,14.70%,28.80%,57.00%,15.30%
Peja Stojakovic,SAC,25,9-Jun,229,None,Serbia and Mo...,1996,1,14,71,21.2,5.3,2.5,7.7,2.70%,10.70%,23.10%,59.20%,10.60%
Popeye Jones,WAS,32,8-Jun,250,Murray State,USA,1992,2,41,79,7,7.3,1.6,1.6,12.00%,18.90%,15.30%,49.00%,10.30%
Predrag Drobnjak,SEA,26,11-Jun,272,None,Yugoslavia,1997,2,48,64,6.8,3.4,0.8,4.2,6.90%,12.80%,19.40%,49.00%,6.90%
Primoz Brezec,IND,22,1-Jul,243,None,Slovenia,2000,1,27,22,2,1.3,0.3,-2.9,9.00%,7.30%,12.50%,53.80%,6.50%
Quentin Richardson,LAC,22,6-Jun,223,DePaul,USA,2000,1,18,81,13.3,4.1,1.6,1.8,5.20%,10.10%,22.70%,53.40%,10.50%
Quincy Lewis,UTA,25,7-Jun,215,Minnesota,USA,1999,1,19,36,4,1.2,1,-0.6,2.30%,6.80%,16.60%,47.40%,12.00%
