PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Greg Smith,MIN,25,10-Jun,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,18,2.4,2.3,0.3,-20.2,5.90%,16.90%,10.30%,54.50%,4.90%
Greivis Vasquez,MIL,29,6-Jun,217,Maryland,Venezuela,2010,1,28,23,5.7,2,4,-9.9,1.10%,9.30%,18.20%,43.50%,32.00%
Harrison Barnes,GSW,24,8-Jun,225,North Carolina,USA,2012,1,7,66,11.7,4.9,1.8,10.5,3.80%,11.40%,15.50%,55.90%,7.70%
Hassan Whiteside,MIA,27,Jul-00,265,Marshall,USA,2010,2,33,73,14.2,11.8,0.4,2,11.60%,28.20%,20.00%,62.90%,2.20%
Henry Sims,BKN,26,10-Jun,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,14,6.5,5.1,0.6,-16.5,7.20%,20.80%,16.60%,50.40%,5.40%
Hollis Thompson,PHI,25,8-Jun,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,77,9.8,3.5,1.3,-8.5,2.40%,9.90%,15.60%,52.50%,7.20%
Ian Clark,GSW,25,3-Jun,175,Belmont,USA,Undrafted,Undrafted,Undrafted,66,3.6,1,1,-7.3,2.30%,9.00%,19.10%,54.40%,17.10%
Ian Mahinmi,IND,29,11-Jun,250,None,France,2005,1,28,71,9.3,7.1,1.5,3.1,7.60%,19.70%,15.50%,60.30%,9.00%
Iman Shumpert,CLE,26,5-Jun,220,Georgia Tech,USA,2011,1,17,54,5.8,3.8,1.7,7,2.50%,12.70%,12.90%,47.50%,10.00%
Isaiah Canaan,PHI,25,Jun-00,201,Murray State,USA,2013,2,34,77,11,2.3,1.8,-12,0.90%,7.90%,19.00%,52.80%,12.00%
Isaiah Thomas,BOS,27,9-May,185,Washington,USA,2011,2,60,82,22.2,3,6.2,5.6,1.60%,7.10%,28.80%,56.20%,31.20%
Ish Smith,PHI,27,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,77,12.6,4,6.5,-7.4,1.80%,11.40%,23.40%,46.50%,37.00%
J.J. Barea,DAL,32,Jun-00,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,74,10.9,2.1,4.1,-2.6,1.50%,7.50%,22.70%,53.60%,30.10%
JJ Hickson,WAS,27,9-Jun,242,North Carolina State,USA,2008,1,19,35,5.9,3.8,0.7,-7,8.30%,20.10%,21.80%,51.40%,9.10%
JJ O'Brien,UTA,24,7-Jun,220,San Diego State,USA,Undrafted,Undrafted,Undrafted,2,0,0.5,0,-48.6,0.00%,20.00%,7.10%,0.00%,0.00%
JJ Redick,LAC,32,4-Jun,190,Duke,USA,2006,1,11,75,16.3,1.9,1.4,11.7,0.50%,5.70%,21.90%,63.20%,8.00%
JR Smith,CLE,30,6-Jun,225,None,USA,2004,1,18,77,12.4,2.8,1.7,6.5,1.80%,7.60%,17.60%,54.20%,8.20%
JaKarr Sampson,DEN,23,9-Jun,214,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,73,5.1,2.6,0.6,-8.2,3.80%,11.80%,16.20%,50.40%,6.20%
JaMychal Green,MEM,26,9-Jun,227,Alabama,USA,Undrafted,Undrafted,Undrafted,78,7.4,4.8,0.9,-2.1,9.20%,17.40%,18.60%,52.00%,7.40%
JaVale McGee,DAL,28,Jul-00,270,Nevada,USA,2008,1,18,34,5.1,3.9,0.1,-6,13.60%,20.80%,20.50%,57.40%,1.50%
Jabari Parker,MIL,21,8-Jun,250,Duke,USA,2014,1,2,76,14.1,5.2,1.7,-3.9,5.30%,11.40%,20.50%,53.50%,8.60%
Jae Crowder,BOS,25,6-Jun,235,Marquette,USA,2012,2,34,73,14.2,5.1,1.8,4.5,2.80%,12.50%,18.00%,56.50%,8.70%
Jahlil Okafor,PHI,20,11-Jun,275,Duke,USA,2015,1,3,53,17.5,7,1.2,-15.3,7.50%,16.00%,27.00%,53.60%,8.80%
Jamal Crawford,LAC,36,5-Jun,195,Michigan,USA,2000,1,8,79,14.2,1.8,2.3,2.8,0.90%,5.80%,23.80%,52.90%,14.50%
Jameer Nelson,DEN,34,Jun-00,190,Saint Joseph's,USA,2004,1,20,39,7.7,2.9,4.9,-6.9,1.70%,9.70%,16.20%,46.40%,28.70%
James Anderson,SAC,27,6-Jun,213,Oklahoma State,USA,2010,1,20,51,3.5,1.7,0.8,-5.7,1.70%,9.10%,13.20%,46.90%,7.80%
James Ennis III,NOP,25,7-Jun,210,Long Beach State,USA,2013,2,50,22,7.2,1.9,1,-6.4,6.60%,6.90%,19.40%,62.10%,10.40%
James Harden,HOU,26,5-Jun,220,Arizona State,USA,2009,1,3,82,29,6.1,7.5,1.7,1.90%,14.00%,31.80%,59.80%,35.40%
James Johnson,TOR,29,9-Jun,250,Wake Forest,USA,2009,1,16,57,5,2.2,1.2,0,3.10%,11.00%,15.60%,53.20%,11.30%
James Jones,CLE,35,8-Jun,218,Miami (FL),USA,2003,2,49,48,3.7,1,0.3,-3.7,1.60%,8.70%,15.40%,58.00%,5.40%
James Michael McAdoo,GSW,23,9-Jun,240,North Carolina,USA,Undrafted,Undrafted,Undrafted,41,2.9,1.4,0.4,-15.9,10.70%,11.50%,19.20%,55.40%,11.00%
James Young,BOS,20,6-Jun,215,Kentucky,USA,2014,1,17,29,1,0.9,0.3,-6.2,1.90%,11.30%,9.10%,38.40%,6.30%
Jared Cunningham,CLE,25,4-Jun,195,Oregon State,USA,2012,1,24,44,2.7,0.9,0.5,-5,0.80%,8.80%,16.40%,46.40%,7.40%
Jared Dudley,WAS,30,7-Jun,225,Boston College,USA,2007,1,22,81,7.9,3.5,2.1,1.6,2.60%,11.30%,12.60%,60.20%,11.20%
Jared Sullinger,BOS,24,9-Jun,260,Ohio State,USA,2012,1,21,81,10.3,8.3,2.3,5,9.40%,24.30%,21.30%,47.60%,14.80%
Jarell Eddie,WAS,24,7-Jun,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,26,2.4,0.9,0.2,-10.7,1.20%,13.40%,19.00%,46.00%,5.80%
Jarell Martin,MEM,22,10-Jun,239,Louisiana State,USA,2015,1,25,27,5.7,3.2,0.6,-3.8,9.10%,13.10%,17.70%,53.40%,6.50%
Jarnell Stokes,MEM,22,9-Jun,263,Tennessee,USA,2014,2,35,7,1,0.6,0.1,25.6,5.90%,15.00%,13.30%,59.50%,8.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jarrett Jack,BKN,32,3-Jun,200,Georgia Tech,USA,2005,1,22,32,12.8,4.3,7.4,-6.4,0.90%,12.50%,20.80%,50.50%,34.00%
Jason Smith,ORL,30,Jul-00,240,Colorado State,USA,2007,1,20,76,7.2,2.9,0.8,-0.6,4.50%,14.40%,21.60%,51.30%,8.70%
Jason Terry,HOU,38,2-Jun,185,Arizona,USA,1999,1,10,72,5.9,1.1,1.4,-0.5,1.10%,5.20%,14.50%,54.00%,12.50%
Jason Thompson,TOR,29,11-Jun,250,Rider,USA,2008,1,12,47,3.1,2.9,0.6,-1.7,6.70%,20.90%,13.60%,55.80%,9.40%
Jeff Ayres,LAC,29,9-Jun,250,Arizona State,USA,2009,2,31,17,1.8,1.3,0.3,-22.1,4.00%,15.40%,13.20%,58.50%,7.80%
Jeff Green,LAC,29,9-Jun,235,Georgetown,USA,2007,1,5,80,11.7,4.2,1.7,-1.2,3.30%,11.60%,20.20%,51.00%,10.20%
Jeff Teague,ATL,28,2-Jun,186,Wake Forest,USA,2009,1,19,79,15.7,2.7,5.9,1.4,1.40%,7.40%,25.70%,55.10%,34.10%
Jeff Withey,UTA,26,Jul-00,231,Kansas,USA,2013,2,39,51,4.3,3.4,0.4,3.3,8.90%,18.30%,14.70%,57.70%,5.10%
Jerami Grant,PHI,22,8-Jun,210,Syracuse,USA,2014,2,39,77,9.7,4.7,1.8,-10.9,4.60%,12.20%,17.70%,50.60%,10.60%
Jeremy Evans,DAL,28,9-Jun,200,Western Kentucky,USA,2010,2,55,30,2.4,1.8,0.1,-6.1,4.20%,15.10%,10.80%,62.00%,1.30%
Jeremy Lamb,CHA,24,5-Jun,185,Connecticut,USA,2012,1,12,66,8.8,3.8,1.2,6.3,3.50%,15.70%,21.30%,52.90%,11.10%
Jeremy Lin,CHA,27,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,78,11.7,3.2,3,2,2.00%,9.70%,21.60%,53.40%,19.20%
Jerian Grant,NYK,23,4-Jun,195,Notre Dame,USA,2015,1,19,76,5.6,1.9,2.3,-6.7,1.70%,9.10%,18.30%,47.90%,23.60%
Jerryd Bayless,MIL,27,3-Jun,200,Arizona,USA,2008,1,11,52,10.4,2.7,3.1,-6.5,1.50%,8.10%,16.30%,56.80%,16.80%
Jimmer Fredette,SAS,27,2-Jun,195,Brigham Young,USA,2011,1,10,6,1.5,0,0.2,-65.8,0.00%,0.00%,22.50%,62.50%,50.00%
Jimmy Butler,CHI,26,7-Jun,220,Marquette,USA,2011,1,30,67,20.9,5.3,4.8,-0.1,3.10%,10.30%,24.20%,56.20%,21.80%
Joakim Noah,CHI,31,11-Jun,232,Florida,USA,2007,1,9,29,4.3,8.8,3.8,-2.1,12.30%,23.50%,13.50%,40.60%,25.60%
Jodie Meeks,DET,28,4-Jun,210,Kentucky,USA,2009,2,41,3,7.3,1.7,1,5,2.20%,8.90%,23.00%,50.60%,14.30%
Joe Harris,CLE,24,6-Jun,219,Virginia,USA,2014,2,33,5,0.6,0.6,0.4,-69,0.00%,33.30%,12.80%,37.50%,18.20%
Joe Ingles,UTA,28,8-Jun,226,None,Australia,Undrafted,Undrafted,Undrafted,81,4.2,1.9,1.2,-0.6,1.50%,10.90%,12.70%,57.20%,12.50%
Joe Johnson,MIA,35,7-Jun,240,Arkansas,USA,2001,1,10,81,12.2,3.6,3.9,-0.7,1.90%,9.20%,17.70%,53.80%,17.20%
Joe Young,IND,24,2-Jun,180,Oregon,USA,2015,2,43,41,3.8,1.2,1.6,-5.1,1.50%,10.60%,22.90%,42.80%,26.10%
Joel Anthony,DET,33,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,19,0.9,1.1,0.1,-11.5,7.70%,13.50%,7.10%,66.60%,2.00%
Joffrey Lauvergne,DEN,24,11-Jun,220,None,France,2013,2,55,59,7.9,4.9,0.9,-10.2,7.30%,20.40%,19.40%,56.70%,9.30%
John Henson,MIL,25,11-Jun,229,North Carolina,USA,2012,1,14,57,7,3.9,0.9,-6.9,9.20%,13.30%,18.60%,58.00%,9.60%
John Jenkins,PHX,25,4-Jun,215,Vanderbilt,USA,2012,1,23,43,4.1,1.3,0.8,-6.3,1.50%,9.40%,16.60%,52.20%,11.10%
John Wall,WAS,25,4-Jun,195,Kentucky,USA,2010,1,1,77,19.9,4.9,10.2,1.8,1.50%,12.20%,27.90%,51.00%,44.90%
Johnny O'Bryant III,MIL,23,9-Jun,257,Louisiana State,USA,2014,2,36,66,3,2.7,0.5,-7.4,7.90%,13.30%,13.30%,44.10%,5.70%
Jon Leuer,PHX,27,10-Jun,228,Wisconsin,USA,2011,2,40,67,8.5,5.6,1.1,-2.1,5.80%,23.00%,19.40%,55.50%,9.00%
Jonas Jerebko,BOS,29,10-Jun,231,None,Sweden,2009,2,39,78,4.4,3.7,0.8,1.8,6.00%,17.00%,13.10%,53.10%,7.80%
Jonas Valanciunas,TOR,24,Jul-00,255,None,Lithuania,2011,1,5,60,12.8,9.1,0.7,4.5,12.50%,24.50%,20.30%,61.00%,4.50%
Jonathon Simmons,SAS,26,6-Jun,195,Houston,USA,Undrafted,Undrafted,Undrafted,55,6,1.7,1.1,5.6,2.20%,9.90%,18.10%,58.60%,10.80%
Jordan Adams,MEM,21,5-Jun,209,UCLA,USA,2014,1,22,2,3.5,1,1.5,14.8,0.00%,16.70%,28.60%,42.70%,27.30%
Jordan Clarkson,LAL,24,5-Jun,194,Missouri,USA,2014,2,46,79,15.5,4,2.4,-12.2,3.30%,8.60%,22.50%,51.60%,13.90%
Jordan Farmar,MEM,29,2-Jun,180,UCLA,USA,2006,1,26,12,9.2,2.1,3.1,-12.2,1.20%,8.50%,17.70%,52.70%,19.80%
Jordan Hamilton,NOP,25,7-Jun,220,Texas,USA,2011,1,26,11,11.4,5.6,2.3,-10.1,3.90%,17.20%,20.10%,49.90%,12.80%
Jordan Hill,IND,28,10-Jun,235,Arizona,USA,2009,1,8,73,8.8,6.2,1.2,1.2,10.00%,18.60%,19.90%,53.40%,9.60%
Jordan McRae,CLE,25,5-Jun,179,Tennessee,USA,2014,2,58,22,4.5,0.9,1.1,11.9,2.10%,7.50%,24.20%,54.80%,21.60%
Jordan Mickey,BOS,21,8-Jun,235,Louisiana State,USA,2015,2,33,16,1.3,0.8,0.1,5,9.10%,11.10%,19.10%,39.80%,3.00%
Jorge Gutierrez,CHA,27,3-Jun,189,California-Berkeley,Mexico,Undrafted,Undrafted,Undrafted,12,1.8,0.6,1.4,4.3,0.00%,9.20%,14.60%,69.40%,39.50%
Jose Calderon,NYK,34,3-Jun,200,None,Spain,Undrafted,Undrafted,Undrafted,72,7.6,3.2,4.1,-1.8,1.10%,9.80%,12.30%,57.10%,21.30%
Josh Huestis,OKC,24,7-Jun,230,Stanford,USA,2014,1,29,5,2.8,2,0,4.6,3.80%,13.80%,13.50%,50.90%,0.00%
Josh McRoberts,MIA,29,10-Jun,240,Duke,USA,2007,2,37,42,3.6,2.5,1.9,-0.1,3.90%,13.90%,14.60%,45.30%,20.40%
Josh Richardson,MIA,22,6-Jun,200,Tennessee,USA,2015,2,40,52,6.6,2.1,1.4,1.6,2.00%,7.50%,13.30%,56.90%,9.80%
Josh Smith,HOU,30,9-Jun,225,None,USA,2004,1,17,55,6,3.5,1.6,-5.2,5.30%,15.40%,21.80%,43.90%,17.20%
Jrue Holiday,NOP,26,4-Jun,205,UCLA,USA,2009,1,17,65,16.8,3,6,0.9,1.40%,9.40%,28.20%,52.90%,36.50%
Julius Randle,LAL,21,9-Jun,250,Kentucky,USA,2014,1,7,81,11.3,10.2,1.8,-13.9,6.90%,29.20%,20.80%,48.20%,11.10%
Justin Anderson,DAL,22,6-Jun,228,Virginia,USA,2015,1,21,55,3.8,2.4,0.5,1.1,2.60%,16.70%,15.00%,52.20%,7.10%
Justin Harper,BKN,26,10-Jun,225,Richmond,USA,2011,2,32,5,2.6,0.2,0,-48.8,0.00%,3.80%,16.70%,59.70%,0.00%
Justin Holiday,CHI,27,6-Jun,185,Washington,USA,Undrafted,Undrafted,Undrafted,53,4.5,1.7,1.1,-4.7,1.50%,9.80%,15.80%,48.90%,11.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Justise Winslow,MIA,20,7-Jun,225,Duke,USA,2015,1,10,78,6.4,5.2,1.5,2.3,3.80%,14.00%,12.10%,48.90%,7.70%
Jusuf Nurkic,DEN,21,Jul-00,280,None,Bosnia & Herz...,2014,1,16,32,8.2,5.5,1.3,-1,11.30%,20.00%,26.40%,46.00%,12.30%
KJ McDaniels,HOU,23,6-Jun,205,Clemson,USA,2014,2,32,37,2.4,1.1,0.3,13.9,6.70%,9.10%,17.60%,52.20%,5.90%
Karl-Anthony Towns,MIN,20,Jul-00,244,Kentucky,USA,2015,1,1,82,18.3,10.5,2,-2.3,9.20%,24.20%,24.10%,59.00%,10.80%
Kawhi Leonard,SAS,25,7-Jun,230,San Diego State,USA,2011,1,15,72,21.2,6.8,2.6,13.8,4.20%,16.40%,25.10%,61.60%,12.80%
Keith Appling,ORL,24,1-Jun,185,Michigan State,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.2,0.2,25.8,0.00%,3.70%,19.70%,33.80%,5.90%
Kelly Olynyk,BOS,25,Jul-00,238,Gonzaga,Canada,2013,1,13,69,10,4.1,1.5,7.1,4.70%,13.80%,20.20%,56.10%,11.90%
Kelly Oubre Jr.,WAS,20,7-Jun,205,Kansas,USA,2015,1,15,63,3.7,2.1,0.2,-2.8,3.50%,15.50%,16.40%,50.70%,2.90%
Kemba Walker,CHA,26,1-Jun,184,Connecticut,USA,2011,1,9,81,20.9,4.4,5.2,3.5,1.90%,10.20%,26.00%,55.40%,25.30%
Kendall Marshall,PHI,24,4-Jun,200,North Carolina,USA,2012,1,13,30,3.7,0.9,2.4,-12.9,0.50%,6.70%,17.70%,44.90%,26.60%
Kendrick Perkins,NOP,31,10-Jun,270,None,USA,2003,1,27,37,2.5,3.5,0.8,-5.5,4.80%,19.60%,10.20%,52.90%,7.70%
Kenneth Faried,DEN,26,8-Jun,228,Morehead State,USA,2011,1,22,67,12.5,8.7,1.2,-3.3,13.20%,21.00%,20.10%,57.70%,7.70%
Kent Bazemore,ATL,26,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,11.6,5.1,2.3,1.8,1.30%,15.60%,19.30%,55.10%,12.70%
Kentavious Caldwell-Pope,DET,23,5-Jun,205,Georgia,USA,2013,1,8,76,14.5,3.7,1.8,2.7,2.30%,7.70%,17.70%,52.10%,7.50%
Kevin Durant,OKC,27,9-Jun,240,Texas,USA,2007,1,2,72,28.2,8.2,5,11.9,1.80%,18.80%,29.70%,63.40%,23.00%
Kevin Garnett,MIN,40,11-Jun,240,None,USA,1995,1,5,38,3.2,3.9,1.6,4.1,2.80%,23.50%,11.20%,49.10%,16.40%
Kevin Love,CLE,27,10-Jun,251,UCLA,USA,2008,1,5,77,16,9.9,2.4,9,6.40%,25.80%,23.20%,55.30%,11.90%
Kevin Martin,SAS,33,7-Jun,199,Western Carolina,USA,2004,1,26,55,9.3,2,1.1,-5.2,1.30%,9.00%,21.60%,52.00%,8.90%
Kevin Seraphin,NYK,26,10-Jun,278,Le Moyne,France,2010,1,17,48,3.9,2.6,1,-7.7,5.60%,17.20%,21.70%,43.50%,15.70%
Kevon Looney,GSW,20,9-Jun,220,UCLA,USA,2015,1,30,5,1.8,2,0,-48.9,15.40%,35.30%,13.80%,64.30%,0.00%
Khris Middleton,MIL,24,8-Jun,234,Texas A&M,USA,2012,2,39,79,18.2,3.8,4.2,-0.8,1.60%,9.10%,22.40%,56.00%,18.30%
Kirk Hinrich,ATL,35,4-Jun,190,Kansas,USA,2003,1,7,46,3,1.5,1.6,1.5,1.20%,9.30%,11.20%,50.40%,17.30%
Klay Thompson,GSW,26,7-Jun,215,Washington State,USA,2011,1,11,80,22.1,3.8,2.1,14.7,1.40%,9.00%,25.80%,59.70%,9.40%
Kobe Bryant,LAL,37,6-Jun,212,None,USA,1996,1,13,66,17.6,3.7,2.8,-14.8,2.00%,11.10%,31.20%,46.90%,18.30%
Kosta Koufos,SAC,27,Jul-00,265,Ohio State,USA,2008,1,23,78,6.8,5.4,0.4,-6.2,10.70%,17.00%,15.10%,54.00%,3.40%
Kostas Papanikolaou,DEN,25,8-Jun,235,None,Greece,2012,2,48,26,2.6,1.5,0.6,-2.2,2.70%,10.70%,14.00%,46.40%,7.70%
Kris Humphries,ATL,31,9-Jun,235,Minnesota,USA,2004,1,14,53,6.5,4.1,0.7,-5.1,6.40%,19.00%,18.60%,51.70%,6.80%
Kristaps Porzingis,NYK,20,3-Jul,240,None,Latvia,2015,1,4,72,14.3,7.3,1.3,0.5,6.30%,18.40%,24.10%,51.80%,7.60%
Kyle Anderson,SAS,22,9-Jun,230,UCLA,USA,2014,1,30,78,4.5,3.1,1.6,7.9,2.20%,17.90%,14.10%,52.80%,14.00%
Kyle Korver,ATL,35,7-Jun,212,Creighton,USA,2003,2,51,80,9.2,3.3,2.1,8,0.60%,9.60%,13.10%,57.70%,9.50%
Kyle Lowry,TOR,30,Jun-00,205,Villanova,USA,2006,1,24,77,21.2,4.7,6.4,6.6,2.00%,11.10%,25.60%,57.80%,29.30%
Kyle O'Quinn,NYK,26,10-Jun,250,Norfolk State,USA,2012,2,49,65,4.8,3.8,1.1,-3.7,9.70%,20.80%,20.30%,52.00%,16.10%
Kyle Singler,OKC,28,8-Jun,228,Duke,USA,2011,2,33,68,3.4,2.1,0.4,-0.7,4.80%,8.70%,11.30%,48.10%,3.50%
Kyrie Irving,CLE,24,3-Jun,193,Duke,Australia,2011,1,1,53,19.6,3,4.7,5.5,2.60%,7.10%,28.30%,54.00%,25.30%
LaMarcus Aldridge,SAS,30,11-Jun,240,Texas,USA,2006,1,2,74,18,8.5,1.5,11.8,8.40%,19.90%,25.60%,56.50%,8.10%
Lamar Patterson,ATL,24,5-Jun,225,Pittsburgh,USA,2014,2,48,35,2.4,1.4,1.1,4.6,1.00%,12.20%,12.10%,46.80%,13.40%
Lance Stephenson,MEM,25,5-Jun,230,Cincinnati,USA,2010,2,40,69,8.3,3.2,1.9,-2.7,2.90%,13.50%,19.20%,54.80%,15.20%
Lance Thomas,NYK,28,8-Jun,235,Duke,USA,Undrafted,Undrafted,Undrafted,59,8.2,2.2,0.9,-1,2.70%,6.90%,16.50%,55.70%,6.60%
Langston Galloway,NYK,24,2-Jun,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,82,7.6,3.5,2.5,-2.8,2.00%,11.50%,15.00%,49.00%,16.10%
Larry Nance Jr.,LAL,23,9-Jun,230,Wyoming,USA,2015,1,27,63,5.5,5,0.7,-3.4,7.60%,16.50%,12.30%,54.40%,5.50%
Lavoy Allen,IND,27,9-Jun,255,Temple,USA,2011,2,50,79,5.4,5.4,1,5.6,10.10%,15.90%,12.70%,53.20%,7.00%
LeBron James,CLE,31,8-Jun,250,None,USA,2003,1,1,76,25.3,7.4,6.8,11.5,4.20%,16.70%,30.40%,58.80%,33.90%
Leandro Barbosa,GSW,33,3-Jun,194,None,Brazil,2003,1,28,68,6.4,1.7,1.2,2.4,2.50%,7.90%,17.20%,54.50%,11.20%
Lorenzo Brown,DET,25,5-Jun,189,North Carolina State,USA,2013,2,52,8,2.5,0.9,1.4,-24.1,0.00%,14.60%,24.50%,37.40%,30.60%
Lou Amundson,NYK,33,9-Jun,220,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,29,1.8,1.7,0.4,-10.4,9.80%,11.80%,16.40%,40.10%,10.70%
Lou Williams,LAL,29,1-Jun,175,None,USA,2005,2,45,67,15.3,2.5,2.5,-10,1.50%,7.20%,22.10%,58.40%,14.90%
Luc Mbah a Moute,LAC,29,8-Jun,230,UCLA,Cameroon,2008,2,37,75,3.1,2.3,0.4,5.7,4.90%,8.10%,9.20%,49.80%,3.20%
Lucas Nogueira,TOR,23,Jul-00,220,None,Brazil,2013,1,16,29,2.2,1.6,0.2,2.9,7.90%,11.70%,11.90%,64.20%,4.40%
Luis Montero,POR,23,7-Jun,185,Westchester CC NY,Dominican Rep...,Undrafted,Undrafted,Undrafted,12,1.2,0.3,0.1,-47.8,0.00%,10.80%,25.50%,33.70%,6.70%
Luis Scola,TOR,36,9-Jun,240,None,Argentina,2002,2,55,76,8.7,4.7,0.9,-1.5,5.20%,17.90%,18.90%,52.30%,6.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Luke Babbitt,NOP,27,9-Jun,225,Nevada,USA,2010,1,16,47,7,3.1,1.1,-1.6,2.80%,14.70%,16.70%,52.60%,9.20%
Luol Deng,MIA,31,9-Jun,220,Duke,United Kingdo...,2004,1,7,74,12.3,6,1.9,0.7,4.70%,13.90%,16.70%,54.90%,8.70%
Manu Ginobili,SAS,38,6-Jun,205,None,Argentina,1999,2,57,58,9.6,2.5,3.1,14.8,2.50%,10.10%,22.50%,57.30%,23.40%
Marc Gasol,MEM,31,1-Jul,255,None,Spain,2007,2,48,52,16.6,7,3.8,0.3,3.30%,17.90%,23.60%,52.80%,19.50%
Marcelo Huertas,LAL,33,3-Jun,200,None,Brazil,Undrafted,Undrafted,Undrafted,53,4.5,1.7,3.4,2.3,2.00%,8.20%,16.00%,48.80%,32.70%
Marcin Gortat,WAS,32,11-Jun,240,None,Poland,2005,2,57,75,13.5,9.9,1.4,1.5,9.60%,22.60%,18.50%,59.20%,7.20%
Marco Belinelli,SAC,30,5-Jun,210,None,Italy,2007,1,18,68,10.2,1.7,1.9,-5.6,0.60%,6.40%,19.20%,50.00%,11.70%
Marcus Morris,DET,26,9-Jun,235,Kansas,USA,2011,1,14,80,14.1,5.1,2.5,2.6,3.00%,11.40%,18.10%,53.10%,10.70%
Marcus Smart,BOS,22,4-Jun,220,Oklahoma State,USA,2014,1,6,61,9.1,4.2,3,2.2,4.10%,10.20%,16.60%,46.30%,16.20%
Marcus Thornton,WAS,29,4-Jun,205,Louisiana State,USA,2009,2,43,61,9.7,2.5,1.4,1.3,3.20%,9.90%,23.40%,51.10%,12.50%
Mario Chalmers,MIA,30,2-Jun,190,Kansas,USA,2008,2,34,61,10.3,2.6,3.8,2.1,1.80%,9.70%,21.20%,56.10%,27.00%
Mario Hezonja,ORL,21,8-Jun,218,None,Croatia,2015,1,5,79,6.1,2.2,1.4,0.1,1.90%,10.80%,16.50%,54.10%,11.30%
Markel Brown,BKN,24,3-Jun,190,Oklahoma State,USA,2014,2,44,62,5.9,2,1.5,-11.1,2.30%,10.60%,18.10%,50.00%,14.20%
Markieff Morris,WAS,26,10-Jun,245,Kansas,USA,2011,1,13,64,12,5.5,1.9,-2.3,4.30%,17.70%,23.80%,48.90%,12.50%
Marreese Speights,GSW,28,10-Jun,255,Florida,USA,2008,1,16,72,7.1,3.3,0.8,1.2,9.20%,18.20%,28.90%,50.60%,12.60%
Marvin Williams,CHA,30,9-Jun,237,North Carolina,USA,2005,1,2,81,11.7,6.4,1.4,5.1,5.30%,16.50%,16.50%,58.50%,7.40%
Mason Plumlee,POR,26,11-Jun,235,Duke,USA,2013,1,22,82,9.1,7.7,2.8,1,9.60%,20.30%,16.90%,56.40%,16.10%
Matt Barnes,MEM,36,7-Jun,226,UCLA,USA,2002,2,45,76,10,5.5,2.1,-4.7,3.60%,16.00%,17.40%,50.30%,11.70%
Matt Bonner,SAS,36,10-Jun,235,Florida,USA,2003,2,45,30,2.5,0.9,0.3,14.4,1.80%,11.90%,13.80%,64.70%,6.10%
Matthew Dellavedova,CLE,25,4-Jun,198,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.5,2.1,4.4,9.7,1.80%,6.80%,15.30%,52.70%,26.50%
Maurice Harkless,POR,23,9-Jun,215,St. John's (NY),USA,2012,1,15,78,6.4,3.6,0.9,0.8,6.80%,11.70%,15.10%,54.10%,6.80%
Metta World Peace,LAL,36,7-Jun,260,St. John's (NY),USA,1999,1,16,35,5,2.5,0.8,-4.8,2.90%,11.20%,16.00%,43.50%,7.80%
Meyers Leonard,POR,24,1-Jul,245,Illinois,USA,2012,1,11,61,8.4,5.1,1.5,3.7,3.70%,19.20%,17.20%,56.10%,10.30%
Michael Beasley,HOU,27,10-Jun,235,Kansas State,USA,2008,1,2,20,12.8,4.9,0.8,-8.1,7.30%,17.30%,28.10%,56.30%,8.60%
Michael Carter-Williams,MIL,24,6-Jun,190,Syracuse,USA,2013,1,11,54,11.5,5.1,5.2,-3.7,3.00%,13.80%,20.50%,49.70%,26.40%
