PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Guy Rucker,GSW,25,9-Jun,270,Iowa,USA,1999,,,3,0,0.3,0.3,-47.5,0.00%,33.30%,0.00%,0.00%,50.00%
Hedo Turkoglu,SAC,24,10-Jun,220,None,Turkey,2000,1,16,67,6.7,2.8,1.3,-1.9,2.80%,11.80%,18.20%,50.90%,12.10%
Horace Grant,ORL,37,10-Jun,245,Clemson,USA,1987,1,10,5,5.2,1.6,1.4,-7.2,2.40%,8.00%,14.00%,52.00%,13.20%
Howard Eisley,NYK,30,2-Jun,180,Boston College,USA,1994,2,30,82,9.1,2.3,5.4,-1.4,1.10%,7.70%,16.90%,55.20%,30.80%
Hubert Davis,DET,33,5-Jun,183,North Carolina,USA,1992,1,20,43,1.8,0.8,0.7,-4.7,1.90%,9.50%,13.00%,48.40%,16.30%
Igor Rakocevic,MIN,25,2-Jun,184,None,Serbia and Mo...,2000,2,51,42,1.9,0.4,0.8,11.3,1.80%,4.90%,17.20%,52.80%,20.20%
Ira Newble,ATL,28,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,73,7.7,3.7,1.4,-7.7,4.70%,9.20%,13.20%,55.70%,8.60%
J.R. Bremer,BOS,22,2-Jun,185,St. Bonaventure,USA,Undrafted,Undrafted,Undrafted,64,8.3,2.3,2.6,-2.3,1.20%,8.80%,17.80%,51.50%,19.00%
Jacque Vaughn,ORL,28,1-Jun,190,Kansas,USA,1997,1,27,80,5.9,1.5,2.9,-0.4,1.50%,5.70%,14.60%,50.80%,21.30%
Jahidi White,WAS,27,9-Jun,290,Georgetown,USA,1998,2,43,16,4.2,4.6,0.1,-4.8,15.50%,16.80%,14.60%,52.30%,1.30%
Jake Tsakalidis,PHX,24,2-Jul,290,None,Greece,2000,1,25,33,4.9,3.7,0.4,-5.8,8.10%,14.30%,15.00%,50.10%,3.80%
Jake Voskuhl,PHX,25,11-Jun,245,Connecticut,USA,2000,2,33,65,3.8,3.5,0.6,5.1,9.90%,13.50%,11.50%,60.40%,5.60%
Jalen Rose,CHI,30,8-Jun,217,Michigan,USA,1994,1,13,82,22.1,4.3,4.8,-5.9,2.00%,8.20%,26.90%,50.80%,20.90%
Jamaal Magloire,NOH,25,11-Jun,259,Kentucky,Canada,2000,1,19,82,10.3,8.8,1.1,3.5,10.70%,19.60%,17.20%,54.10%,5.80%
Jamaal Tinsley,IND,25,3-Jun,195,Iowa State,USA,2001,1,27,73,7.8,3.6,7.5,3.6,2.60%,8.90%,15.70%,46.80%,37.80%
Jamal Crawford,CHI,23,5-Jun,190,Michigan,USA,2000,1,8,80,10.7,2.3,4.2,-0.7,1.00%,8.00%,21.80%,49.60%,28.00%
Jamal Mashburn,NOH,30,8-Jun,247,Kentucky,USA,1993,1,4,82,21.6,6.1,5.6,2.5,2.00%,13.40%,26.40%,50.70%,25.90%
Jamal Sampson,MIL,20,11-Jun,235,California,USA,2002,2,46,5,0,0.4,0.2,19.6,11.10%,10.00%,11.10%,0.00%,33.30%
James Posey,HOU,26,8-Jun,215,Xavier,USA,1999,1,18,83,10.8,5.1,2.2,-3,3.60%,13.90%,17.70%,51.90%,12.60%
Jamison Brewer,IND,22,4-Jun,184,Auburn,USA,2001,2,40,10,2.2,0.9,1.8,8.1,5.80%,5.20%,14.10%,52.50%,36.00%
Jannero Pargo,LAL,23,2-Jun,170,Arkansas,USA,Undrafted,Undrafted,Undrafted,34,2.5,1.1,1.1,0.9,2.40%,8.80%,14.60%,44.90%,16.80%
Jared Jeffries,WAS,21,11-Jun,230,Indiana,USA,2002,1,11,20,4,2.9,0.8,8.1,9.50%,11.20%,15.00%,52.10%,9.10%
Jarron Collins,UTA,24,11-Jun,252,Stanford,USA,2001,2,52,22,5.5,2.7,0.6,-3.4,7.90%,7.10%,14.00%,53.00%,6.00%
Jason Caffey,MIL,30,8-Jun,256,Alabama,USA,1995,1,20,51,5.8,3.5,0.7,-1.4,8.00%,12.10%,17.90%,50.10%,6.90%
Jason Collier,HOU,25,Jul-00,260,Georgia Tech,USA,2000,1,15,13,2.8,2.2,0.1,-3,10.50%,16.30%,15.80%,48.80%,1.80%
Jason Collins,NJN,24,Jul-00,260,Stanford,USA,2001,1,18,81,5.7,4.5,1.1,8.2,7.20%,12.70%,12.30%,52.10%,7.00%
Jason Kidd,NJN,30,4-Jun,212,California,USA,1994,1,2,80,18.7,6.3,8.9,8.1,3.70%,13.00%,24.80%,52.60%,40.70%
Jason Richardson,GSW,22,6-Jun,220,Michigan State,USA,2001,1,5,82,15.6,4.6,3,-3.3,3.90%,9.30%,22.40%,50.10%,14.90%
Jason Terry,ATL,25,2-Jun,180,Arizona,USA,1999,1,10,81,17.2,3.4,7.4,-2.2,1.30%,7.50%,21.90%,54.90%,33.80%
Jason Williams,MEM,27,1-Jun,190,Florida,USA,1998,1,7,76,12.1,2.8,8.3,-3,1.10%,7.70%,19.60%,50.10%,39.80%
Jay Williams,CHI,21,2-Jun,195,Duke,USA,2002,1,2,75,9.5,2.6,4.7,-9.4,1.40%,8.30%,20.60%,47.20%,29.70%
Jeff Foster,IND,26,11-Jun,242,Texas State,USA,1999,1,21,77,2.1,3.6,0.7,-0.7,13.50%,20.70%,12.60%,39.40%,10.10%
Jeff McInnis,POR,28,4-Jun,179,North Carolina,USA,1996,2,37,75,5.8,1.3,2.3,-6.7,1.70%,6.10%,17.50%,47.70%,22.20%
Jeff Trepagnier,DEN,23,4-Jun,200,Southern California,USA,2001,2,35,8,5.6,2,0.8,-2.5,6.80%,8.00%,21.30%,52.20%,10.50%
Jelani McCoy,TOR,25,10-Jun,255,UCLA,USA,1998,2,33,67,6.8,5.3,0.6,-11.7,6.80%,19.50%,18.00%,50.70%,5.80%
Jermaine Jackson,ATL,27,5-Jun,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,53,2.3,1.1,1.4,-12,3.50%,7.00%,13.60%,45.10%,22.80%
Jermaine O'Neal,IND,24,11-Jun,242,None,USA,1996,1,17,77,20.8,10.3,2,3.5,7.30%,20.20%,26.10%,53.90%,10.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jerome James,SEA,27,1-Jul,272,Florida A&M,USA,1998,2,36,51,5.4,4.2,0.5,1.5,10.80%,17.90%,20.90%,50.60%,6.40%
Jerome Moiso,NOH,25,10-Jun,232,UCLA,France,2000,1,11,51,4,3.5,0.4,3.1,9.40%,19.00%,16.50%,54.20%,6.30%
Jerome Williams,TOR,30,9-Jun,206,Georgetown,USA,1996,1,26,71,9.7,9.2,1.3,-3.8,9.50%,18.60%,14.50%,52.50%,6.70%
Jerry Stackhouse,WAS,28,6-Jun,218,North Carolina,USA,1995,1,3,70,21.5,3.7,4.5,-0.6,2.30%,7.30%,27.10%,52.80%,21.60%
Jeryl Sasser,ORL,24,6-Jun,200,Southern Methodist,USA,2001,1,22,75,2.6,2.5,0.9,-12,5.70%,12.40%,11.90%,40.20%,10.70%
Jim Jackson,SAC,32,6-Jun,220,Ohio State,USA,1992,1,4,63,7.7,4.2,1.9,2.7,6.30%,12.30%,18.90%,50.10%,14.80%
Jiri Welsch,GSW,23,7-Jun,208,None,Czech Republi...,2002,1,16,37,1.6,0.8,0.7,2,5.00%,6.20%,18.70%,34.80%,17.10%
Joe Johnson,PHX,22,7-Jun,235,Arkansas,USA,2001,1,10,82,9.8,3.2,2.6,1.8,2.50%,9.10%,18.90%,47.20%,15.10%
Joe Smith,MIN,27,10-Jun,225,Maryland,USA,1995,1,1,54,7.5,5,0.7,4,10.10%,14.30%,16.90%,52.40%,5.10%
Joel Przybilla,MIL,23,1-Jul,255,Minnesota,USA,2000,1,9,32,1.5,4.5,0.4,0.4,9.10%,19.10%,6.40%,42.40%,3.00%
John Amaechi,UTA,32,10-Jun,270,Penn State,England,Undrafted,Undrafted,Undrafted,50,2,1.5,0.4,-2.8,5.80%,11.40%,16.30%,35.10%,7.30%
John Crotty,DEN,33,-,,Virginia,USA,Undrafted,Undrafted,Undrafted,12,3.4,1.3,2.4,-16.1,0.60%,7.30%,14.00%,43.10%,32.20%
John Salmons,PHI,23,7-Jun,210,Miami (FL),USA,2002,1,26,64,2.1,0.9,0.7,0.7,3.30%,9.10%,13.50%,50.20%,15.30%
John Stockton,UTA,41,1-Jun,175,Gonzaga,USA,1984,1,16,82,10.8,2.5,7.7,5.9,2.50%,6.90%,18.40%,57.70%,44.40%
Jon Barry,DET,33,5-Jun,210,Georgia Tech,USA,1992,1,21,80,6.9,2.3,2.6,10.9,2.30%,10.40%,16.80%,59.30%,24.20%
Jonathan Bender,IND,22,Jul-00,219,None,USA,1999,1,5,46,6.6,2.9,0.9,-1.2,5.00%,10.80%,17.80%,52.10%,8.90%
Joseph Forte,SEA,22,4-Jun,194,North Carolina,USA,2001,1,21,17,1.4,0.6,0.6,-9.5,4.30%,7.90%,24.90%,31.90%,25.60%
Juan Dixon,WAS,24,3-Jun,164,Maryland,USA,2002,1,17,42,6.4,1.7,1,-1.8,2.00%,9.30%,22.90%,46.40%,11.80%
Juaquin Hawkins,HOU,29,7-Jun,205,Long Beach State,USA,Undrafted,Undrafted,Undrafted,58,2.3,1.3,0.8,2.4,2.60%,8.80%,12.40%,42.70%,10.70%
Jumaine Jones,CLE,24,8-Jun,218,Georgia,USA,1999,1,27,80,9.8,5.1,1.4,-8.3,4.60%,13.70%,16.60%,52.50%,8.90%
Junior Harrington,DEN,22,4-Jun,190,Wingate,USA,Undrafted,Undrafted,Undrafted,82,5.1,3,3.4,-7.3,2.20%,11.40%,14.90%,40.50%,23.40%
Juwan Howard,DEN,30,9-Jun,260,Michigan,USA,1994,1,5,77,18.4,7.6,3,-9.7,6.40%,16.70%,25.80%,50.10%,17.50%
Kareem Rush,LAL,22,6-Jun,215,Missouri,USA,2002,1,20,76,3,1.2,0.9,-4.1,2.90%,7.70%,15.50%,44.70%,11.90%
Karl Malone,UTA,39,9-Jun,256,Louisiana Tech,USA,1985,1,13,81,20.6,7.8,4.7,3.3,4.30%,18.00%,27.20%,53.40%,23.60%
Kedrick Brown,BOS,22,7-Jun,222,Northwest Florida State,USA,2001,1,11,51,2.8,2.7,0.4,-4,6.50%,14.10%,14.40%,39.20%,5.20%
Keith Van Horn,PHI,27,10-Jun,255,Utah,USA,1997,1,2,74,15.9,7.1,1.3,3.5,7.10%,16.90%,22.90%,55.60%,6.80%
Kelvin Cato,HOU,28,11-Jun,275,Iowa State,USA,1997,1,15,73,4.5,5.9,0.3,0.2,10.50%,23.80%,13.10%,53.50%,2.70%
Ken Johnson,MIA,25,10-Jun,240,Ohio State,USA,2001,2,48,16,2,2,0,-2.7,2.60%,16.90%,13.70%,40.40%,0.00%
Kendall Gill,MIN,35,5-Jun,215,Illinois,USA,1990,1,5,82,8.7,3,1.9,-0.1,2.50%,9.30%,18.10%,47.70%,12.00%
Kenny Anderson,NOH,32,1-Jun,168,Georgia Tech,USA,1991,1,2,61,6.1,2.2,3.2,-2,2.70%,9.10%,18.90%,45.70%,30.00%
Kenny Satterfield,PHI,22,2-Jun,170,Cincinnati,USA,2001,2,53,39,3.4,1.1,1.7,-8.3,2.90%,6.20%,20.30%,34.00%,25.60%
Kenny Thomas,PHI,25,7-Jun,245,New Mexico,USA,1999,1,22,66,10.1,8,1.7,3.6,9.60%,18.40%,16.90%,51.70%,9.10%
Kenyon Martin,NJN,25,9-Jun,234,Cincinnati,USA,2000,1,1,77,16.7,8.3,2.4,8.3,6.40%,18.30%,24.50%,51.10%,12.60%
Keon Clark,SAC,28,11-Jun,221,Nevada-Las Vegas,USA,1998,1,13,80,6.7,5.6,1,6,7.80%,15.50%,14.90%,52.80%,7.00%
Kerry Kittles,NJN,29,5-Jun,180,Villanova,USA,1996,1,8,65,13,3.9,2.6,5.7,2.70%,10.40%,18.80%,55.00%,15.00%
Kevin Garnett,MIN,27,11-Jun,220,None,USA,1995,1,5,82,23,13.4,6,6.2,7.60%,24.80%,25.80%,55.30%,24.90%
Kevin Ollie,SEA,30,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,82,6.5,2.2,3.5,4.1,1.40%,8.30%,14.60%,51.40%,25.20%
Kevin Willis,SAS,40,Jul-00,245,Michigan State,USA,1984,1,11,71,4.2,3.2,0.3,-6.2,10.20%,18.10%,18.80%,50.60%,5.10%
Keyon Dooling,LAC,23,3-Jun,196,Missouri,USA,2000,1,10,55,6.4,1.3,1.6,-6,1.00%,6.50%,19.20%,49.40%,16.80%
Kirk Haston,NOH,24,9-Jun,242,Indiana,USA,2001,1,16,12,0.5,0.6,0.3,-21.4,0.00%,13.50%,19.00%,16.00%,9.70%
Kobe Bryant,LAL,24,7-Jun,215,None,USA,1996,1,13,82,30,6.9,5.9,3.8,3.10%,13.40%,32.30%,55.00%,26.80%
Kurt Thomas,NYK,30,9-Jun,235,Texas Christian,USA,1995,1,10,81,14,7.9,2,0.6,6.30%,19.70%,22.10%,51.10%,11.00%
Kwame Brown,WAS,21,11-Jun,248,None,USA,2001,1,1,80,7.4,5.3,0.7,-3,7.60%,17.40%,18.50%,49.60%,5.70%
LaPhonso Ellis,MIA,33,8-Jun,240,Notre Dame,USA,1992,1,5,55,5,2.9,0.3,0.4,5.70%,14.50%,18.90%,47.60%,3.60%
Lamar Odom,LAC,23,10-Jun,221,Rhode Island,USA,1999,1,4,49,14.6,6.7,3.6,-5.8,3.50%,16.00%,21.80%,51.90%,18.40%
Larry Hughes,WAS,24,5-Jun,184,Saint Louis,USA,1998,1,8,67,12.8,4.6,3.1,-1.1,3.20%,11.50%,20.40%,52.10%,17.40%
Latrell Sprewell,NYK,32,5-Jun,195,Alabama,USA,1992,1,24,74,16.4,3.9,4.5,-1.2,1.60%,8.90%,22.40%,49.70%,19.60%
Lavor Postell,NYK,25,5-Jun,215,St. John's (NY),USA,2000,2,39,12,3.6,0.3,0.3,0.5,1.10%,3.10%,23.10%,48.20%,5.70%
Lawrence Funderburke,SAC,32,9-Jun,230,Ohio State,USA,1994,2,51,27,2.7,2,0.3,-4.9,7.10%,14.40%,15.60%,46.60%,5.50%
Lee Nailon,NYK,28,9-Jun,238,Texas Christian,USA,1999,2,43,38,5.5,1.8,0.7,-5.4,8.10%,10.60%,26.30%,49.40%,12.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Lindsey Hunter,TOR,32,2-Jun,195,Jackson State,USA,1993,1,10,29,9.7,2,2.4,-11.6,2.10%,7.00%,25.10%,43.40%,21.70%
Lonny Baxter,CHI,24,8-Jun,260,Maryland,USA,2002,2,43,55,4.8,3,0.3,-3,9.00%,13.90%,18.10%,52.10%,4.00%
Loren Woods,MIN,25,1-Jul,246,Arizona,USA,2001,2,45,38,2.1,2.5,0.5,-2.1,7.80%,17.20%,13.50%,45.50%,7.80%
Lorenzen Wright,MEM,27,11-Jun,240,Memphis,USA,1996,1,7,70,11.4,7.5,1.1,-4.9,8.50%,18.60%,20.60%,48.90%,6.90%
Lucious Harris,NJN,32,5-Jun,205,Long Beach State,USA,1993,2,28,77,10.3,3,2,2.7,3.10%,8.60%,19.30%,49.40%,13.90%
Maceo Baston,TOR,27,9-Jun,215,Michigan,USA,1998,2,58,16,2.5,1.4,0,-11.6,3.80%,16.40%,15.30%,66.10%,0.00%
Malik Allen,MIA,25,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,80,9.6,5.3,0.7,-7.6,5.80%,13.50%,19.40%,45.50%,4.20%
Malik Rose,SAS,28,7-Jun,255,Drexel,USA,1996,2,44,79,10.4,6.4,1.6,5.6,8.30%,18.50%,21.60%,53.80%,11.20%
Mamadou N'diaye,TOR,28,Jul-00,255,Auburn,Senegal,2000,1,26,22,5.5,3.7,0.3,-1.8,7.30%,14.50%,16.10%,51.40%,3.10%
Manu Ginobili,SAS,25,6-Jun,210,None,Argentina,1999,2,57,69,7.6,2.3,2,5.6,3.40%,8.00%,17.70%,55.60%,16.30%
Marc Jackson,MIN,28,10-Jun,270,Temple,USA,1997,2,37,77,5.5,2.9,0.5,2.2,8.70%,13.00%,20.40%,50.80%,5.80%
Marcus Camby,DEN,29,11-Jun,225,Massachusetts,USA,1996,1,2,29,7.6,7.2,1.6,-10.5,10.80%,22.40%,18.90%,44.40%,13.80%
Marcus Fizer,CHI,24,8-Jun,260,Iowa State,USA,2000,1,4,38,11.7,5.7,1.3,-3.2,9.60%,16.60%,27.20%,50.30%,11.80%
Marcus Haislip,MIL,22,10-Jun,230,Tennessee,USA,2002,1,13,39,4.1,1.4,0.2,-5.1,4.70%,7.40%,19.00%,47.40%,3.60%
Mark Blount,BOS,27,Jul-00,250,Pittsburgh,USA,1997,2,54,81,5,3.8,0.7,-10.6,7.60%,14.70%,16.10%,49.10%,7.40%
Mark Bryant,BOS,38,9-Jun,250,Seton Hall,USA,1988,1,21,16,0.8,1.3,0.3,-9.6,7.90%,13.00%,12.30%,31.30%,8.00%
Mark Jackson,UTA,38,3-Jun,195,St. John's (NY),USA,1987,1,18,82,4.7,2.1,4.6,-0.6,2.50%,9.70%,16.90%,47.30%,43.70%
Mark Madsen,LAL,27,9-Jun,245,Stanford,USA,2000,1,29,54,3.2,2.9,0.7,1.8,10.30%,9.60%,11.70%,45.80%,6.70%
Mark Strickland,DAL,32,10-Jun,220,Temple,USA,Undrafted,Undrafted,Undrafted,4,1,1.8,0,-8.2,31.30%,20.00%,17.10%,40.00%,0.00%
Marko Jaric,LAC,24,7-Jun,198,None,Serbia,2000,2,30,66,7.4,2.4,2.9,1.3,2.70%,9.10%,19.40%,49.80%,23.70%
Mateen Cleaves,SAC,25,2-Jun,205,Michigan State,USA,2000,1,14,12,1.3,0.7,0.8,-7.7,1.70%,9.10%,28.10%,32.30%,28.60%
Matt Harpring,UTA,27,7-Jun,231,Georgia Tech,USA,1998,1,15,78,17.6,6.6,1.7,5.9,8.30%,12.70%,23.30%,58.80%,9.50%
Matt Maloney,ATL,31,-,,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,14,1.7,0.5,1.2,14,1.10%,6.30%,13.80%,44.10%,25.40%
Maurice Taylor,HOU,26,9-Jun,260,Michigan,USA,1997,1,14,67,8.4,3.6,1,0.5,7.50%,11.00%,23.20%,47.20%,9.10%
Mehmet Okur,DET,24,11-Jun,249,None,Turkey,2001,2,37,72,6.9,4.7,1,4.8,8.80%,17.00%,18.40%,51.40%,9.40%
Melvin Ely,LAC,25,10-Jun,260,Fresno State,USA,2002,1,12,52,4.5,3.3,0.3,3.1,8.20%,13.60%,15.00%,54.00%,3.00%
Mengke Bateer,SAS,27,11-Jun,290,None,China,Undrafted,Undrafted,Undrafted,12,0.8,0.8,0.3,-23.1,5.30%,14.00%,22.90%,25.20%,16.70%
Metta World Peace,IND,23,7-Jun,246,St. John's (NY),USA,1999,1,16,69,15.5,5.2,2.9,7.8,4.50%,10.90%,22.00%,52.90%,14.40%
Michael Bradley,TOR,24,10-Jun,225,Villanova,USA,2001,1,17,67,5,6.1,1,-8.7,12.10%,20.60%,14.20%,49.20%,8.30%
Michael Curry,DET,34,5-Jun,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,78,3,1.6,1.3,-4.3,1.10%,7.70%,9.00%,47.40%,11.30%
Michael Dickerson,MEM,28,5-Jun,190,Arizona,USA,1998,1,14,6,4.8,1,1.3,-7.1,1.60%,5.80%,17.20%,55.30%,13.10%
Michael Doleac,NYK,26,11-Jun,262,Utah,USA,1998,1,12,75,4.4,2.9,0.6,-2.8,6.60%,15.50%,18.20%,45.10%,6.80%
Michael Finley,DAL,30,7-Jun,225,Wisconsin,USA,1995,1,21,69,19.3,5.8,3,13,4.00%,10.90%,23.80%,51.40%,12.40%
Michael Jordan,WAS,40,6-Jun,216,North Carolina,USA,1984,1,3,82,20,6.1,3.8,-0.3,2.50%,14.70%,28.30%,49.10%,20.70%
Michael Olowokandi,LAC,28,Jul-00,270,Pacific,Nigeria,1998,1,1,36,12.3,9.1,1.3,-4.6,4.20%,19.10%,19.20%,45.70%,6.40%
Michael Redd,MIL,23,6-Jun,215,Ohio State,USA,2000,2,43,82,15.1,4.5,1.4,2.6,4.40%,12.20%,21.70%,59.00%,8.90%
Michael Stewart,CLE,28,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,47,0.8,1.2,0.1,-10.7,6.90%,13.40%,9.00%,42.60%,4.40%
Mike Batiste,MEM,25,8-Jun,225,Arizona State,USA,Undrafted,Undrafted,Undrafted,75,6.4,3.4,0.7,-5.8,6.70%,14.70%,20.30%,47.60%,7.40%
Mike Bibby,SAC,25,1-Jun,190,Arizona,USA,1998,1,2,55,15.9,2.7,5.2,9.4,1.90%,5.50%,21.50%,55.90%,23.10%
Mike Dunleavy,GSW,22,9-Jun,221,Duke,USA,2002,1,3,82,5.7,2.6,1.3,1.8,4.90%,10.80%,17.10%,50.50%,12.50%
Mike James,MIA,28,2-Jun,190,Duquesne,,Undrafted,Undrafted,Undrafted,78,7.8,1.9,3.2,-1.5,1.50%,7.50%,20.20%,46.90%,26.60%
Mike Miller,MEM,23,8-Jun,218,Florida,USA,2000,1,5,65,15.6,5.2,2.6,2.9,2.10%,13.90%,21.60%,53.70%,13.10%
Mike Wilks,MIN,24,10-May,185,Rice,USA,Undrafted,Undrafted,Undrafted,46,3.2,1.5,2,-1.9,3.10%,7.50%,13.30%,43.60%,22.00%
Mikki Moore,ATL,27,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,8,2.3,1,0.4,-20.1,13.30%,4.10%,20.00%,51.70%,13.60%
Milt Palacio,CLE,25,3-Jun,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,80,5,2.9,3.2,-11.5,2.30%,9.60%,12.20%,46.60%,21.10%
Monty Williams,PHI,31,8-Jun,225,Notre Dame,USA,1994,1,24,21,4.4,2.1,1.2,8.2,4.50%,12.00%,16.90%,48.90%,14.30%
Moochie Norris,HOU,29,2-Jun,185,West Florida,USA,1996,2,33,82,4.4,1.9,2.4,-0.5,2.90%,8.90%,15.70%,47.00%,23.90%
Morris Peterson,TOR,25,7-Jun,215,Michigan State,USA,2000,1,21,82,14.1,4.4,2.3,-5.5,3.20%,9.40%,19.90%,48.80%,11.00%
Nate Huffman,TOR,28,1-Jul,245,Central Michigan,USA,Undrafted,Undrafted,Undrafted,7,3.3,3.3,0.7,0.7,11.40%,22.20%,17.20%,40.30%,10.00%
Nazr Mohammed,ATL,25,10-Jun,250,Kentucky,USA,1998,1,29,35,4.6,3.7,0.2,-10.8,9.90%,17.90%,19.50%,45.20%,2.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Nene,DEN,20,11-Jun,260,None,Brazil,2002,1,7,80,10.5,6.1,1.9,-5.3,9.40%,13.90%,18.90%,54.50%,11.90%
Nick Van Exel,DAL,31,1-Jun,195,Cincinnati,USA,1993,2,37,73,12.5,2.8,4.3,6.1,1.70%,8.40%,22.50%,50.90%,25.20%
Nikoloz Tskitishvili,DEN,20,Jul-00,225,None,Georgia,2002,1,5,81,3.9,2.2,1.1,-7.5,4.50%,9.30%,16.50%,37.40%,11.30%
Olumide Oyedeji,ORL,22,10-Jun,240,None,Nigeria,2000,2,42,27,1,1.9,0.2,-7.6,6.50%,26.30%,9.60%,48.50%,6.20%
Oscar Torres,GSW,26,-,,Venezuela,Venezuela,Undrafted,Undrafted,Undrafted,17,3.1,0.7,0.2,2.7,3.30%,8.30%,21.50%,59.20%,5.60%
Othella Harrington,NYK,29,9-Jun,235,Georgetown,USA,1996,2,30,74,7.7,6.4,0.8,0.6,9.10%,18.30%,14.80%,56.30%,5.30%
P.J. Brown,NOH,33,11-Jun,239,Louisiana Tech,USA,1992,2,29,78,10.7,9,1.9,2.5,9.30%,18.30%,13.80%,59.20%,9.00%
Pat Burke,ORL,29,11-Jun,250,Auburn,Ireland,Undrafted,Undrafted,Undrafted,62,4.3,2.4,0.4,-11.9,6.50%,11.90%,20.00%,41.50%,5.60%
Pat Garrity,ORL,26,9-Jun,238,Notre Dame,USA,1998,1,19,81,10.7,3.8,1.5,2.6,2.80%,9.40%,14.80%,55.10%,7.30%
Pau Gasol,MEM,22,Jul-00,227,None,Spain,2001,1,3,82,19,8.8,2.8,-2.2,6.60%,17.70%,23.60%,57.00%,13.10%
Paul Pierce,BOS,25,6-Jun,230,Kansas,USA,1998,1,10,79,25.9,7.3,4.4,2.2,3.40%,15.70%,32.10%,53.20%,23.60%
Paul Shirley,ATL,25,10-Jun,230,Iowa State,USA,Undrafted,Undrafted,Undrafted,2,0,0.5,0,81.8,0.00%,14.30%,25.00%,0.00%,0.00%
Peja Stojakovic,SAC,26,10-Jun,229,None,Serbia and Mo...,1996,1,14,72,19.2,5.5,2,8.3,2.50%,12.30%,21.80%,60.00%,8.90%
Pepe Sanchez,DET,26,4-Jun,195,Temple,Argentina,Undrafted,Undrafted,Undrafted,9,0,0.7,0.9,5.4,8.30%,7.10%,8.00%,0.00%,36.40%
Popeye Jones,DAL,33,8-Jun,250,Murray State,USA,1992,2,41,26,2,2.3,0.3,-10.6,12.10%,14.10%,16.00%,39.60%,5.90%
Predrag Drobnjak,SEA,27,11-Jun,272,None,Yugoslavia,1997,2,48,82,9.4,3.9,1,-1.1,5.50%,11.70%,20.80%,45.90%,7.40%
Predrag Savovic,DEN,27,6-Jun,225,Hawaii,Yugoslavia,Undrafted,Undrafted,Undrafted,27,3.1,0.9,0.8,-8.3,3.10%,6.60%,19.40%,39.20%,16.90%
Primoz Brezec,IND,23,1-Jul,252,None,Slovenia,2000,1,27,22,1.9,1,0.2,10.9,12.90%,8.30%,21.60%,44.90%,5.80%
Quentin Richardson,LAC,23,6-Jun,236,DePaul,USA,2000,1,18,59,9.4,4.8,0.9,-5.5,6.90%,13.20%,21.60%,46.00%,7.20%
Qyntel Woods,POR,22,8-Jun,221,Northeast Mississippi Community College,USA,2002,1,21,53,2.4,1,0.2,-11.3,4.60%,12.60%,19.40%,50.50%,6.40%
Raef LaFrentz,DAL,27,11-Jun,245,Kansas,USA,1998,1,3,69,9.3,4.8,0.8,8.1,7.70%,12.70%,16.40%,57.80%,5.00%
Rafer Alston,TOR,26,2-Jun,175,Fresno State,USA,1998,2,39,47,7.8,2.3,4.1,-6.9,2.10%,8.60%,20.00%,51.00%,34.80%
Raja Bell,DAL,26,5-Jun,205,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,75,3.1,1.9,0.8,2.7,3.90%,8.20%,10.10%,50.90%,7.10%
Randy Brown,PHX,35,2-Jun,190,New Mexico State,USA,1991,2,31,32,1.3,0.8,1.1,-2.4,1.20%,9.00%,11.40%,42.50%,21.60%
Randy Livingston,NOH,28,4-Jun,209,Louisiana State,USA,1996,2,42,2,3,0,0.5,0.4,0.00%,0.00%,19.20%,61.50%,20.00%
Rashard Lewis,SEA,23,10-Jun,215,None,USA,1998,2,32,77,18.1,6.5,1.7,-1.5,5.10%,12.40%,21.80%,53.70%,7.80%
Rasheed Wallace,POR,28,11-Jun,230,North Carolina,USA,1995,1,4,74,18.1,7.4,2.1,5.4,4.50%,16.80%,23.00%,55.20%,10.10%
