PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Francisco Garcia,SAC,30,7-Jun,195,Louisville,Dominican Rep...,2005,1,23,49,4.8,2,0.6,-6.6,1.20%,11.30%,14.20%,48.30%,6.10%
Gary Forbes,TOR,27,7-Jun,220,Massachusetts,Panama,Undrafted,Undrafted,Undrafted,48,6.6,2.1,1.1,-4.3,3.90%,10.50%,22.90%,51.30%,14.40%
Gary Neal,SAS,27,4-Jun,210,Towson,USA,Undrafted,Undrafted,Undrafted,56,9.9,2.1,2.1,5.5,1.10%,8.80%,21.10%,54.20%,15.00%
George Hill,IND,26,2-Jun,180,Indiana Purdue-Indianapolis,USA,2008,1,26,50,9.6,3,2.9,3.4,2.40%,9.10%,16.80%,55.70%,19.40%
Gerald Green,NJN,26,8-Jun,200,None,USA,2005,1,18,31,12.9,3.5,1.1,0.8,1.90%,11.90%,22.60%,57.40%,7.70%
Gerald Henderson,CHA,24,5-Jun,215,Duke,USA,2009,1,12,55,15.1,4.1,2.3,-13.7,3.40%,9.10%,22.40%,51.10%,13.00%
Gerald Wallace,NJN,29,7-Jun,220,Alabama,USA,2001,1,25,58,13.8,6.7,2.8,2.3,4.20%,14.60%,18.20%,54.70%,12.90%
Gilbert Arenas,MEM,30,4-Jun,215,Arizona,USA,2001,2,30,17,4.2,1.1,1.1,7.3,0.90%,8.00%,16.50%,52.60%,13.70%
Glen Davis,ORL,26,9-Jun,289,Louisiana State,USA,2007,2,35,61,9.3,5.4,0.8,-2.1,7.60%,16.70%,22.00%,46.60%,6.20%
Goran Dragic,HOU,26,3-Jun,190,None,Slovenia,2008,2,45,66,11.7,2.5,5.3,2.4,3.10%,6.90%,21.60%,56.70%,31.60%
Gordon Hayward,UTA,22,8-Jun,210,Butler,USA,2010,1,9,66,11.8,3.5,3.1,1.3,3.00%,8.50%,17.40%,56.80%,15.50%
Grant Hill,PHX,39,8-Jun,225,Duke,USA,1994,1,3,49,10.2,3.5,2.2,4.6,2.20%,9.90%,18.50%,50.00%,11.60%
Greg Monroe,DET,22,11-Jun,250,Georgetown,USA,2010,1,7,66,15.4,9.7,2.3,-4.9,11.90%,21.40%,23.10%,56.30%,13.00%
Greg Smith,HOU,21,10-Jun,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,8,1.8,2.5,0.1,-1,6.50%,21.10%,8.10%,63.60%,2.60%
Greg Stiemsma,BOS,26,11-Jun,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,55,2.9,3.2,0.5,-3.3,6.80%,16.20%,10.70%,57.90%,6.10%
Greivis Vasquez,NOH,25,6-Jun,211,Maryland,Venezuela,2010,1,28,66,8.9,2.6,5.4,0.3,1.50%,9.10%,19.40%,51.30%,34.90%
Gustavo Ayon,NOH,27,10-Jun,250,None,Mexico,Undrafted,Undrafted,Undrafted,54,5.9,4.9,1.4,-0.4,8.60%,16.90%,14.00%,55.20%,10.90%
Hakim Warrick,PHX,29,9-Jun,219,Syracuse,USA,2005,1,19,35,6.4,2.6,0.9,-13.1,6.10%,12.40%,23.00%,50.30%,11.10%
Hamady Ndiaye,WAS,25,Jul-00,235,Rutgers,Senegal,2010,2,56,3,0,0,0,114.3,0.00%,0.00%,11.10%,0.00%,0.00%
Hamed Haddadi,MEM,27,2-Jul,265,None,Iran,Undrafted,Undrafted,Undrafted,35,2,2,0.2,6.3,12.80%,19.20%,16.20%,58.90%,6.40%
Hasheem Thabeet,POR,25,3-Jul,263,Connecticut,Tanzania,2009,1,2,20,1.8,2.1,0,-33.8,10.90%,17.80%,12.30%,58.70%,0.00%
Hassan Whiteside,SAC,23,Jul-00,235,Marshall,USA,2010,2,33,18,1.6,2.2,0,4.8,14.40%,17.60%,14.70%,44.90%,0.00%
Hedo Turkoglu,ORL,33,10-Jun,220,None,Turkey,2000,1,16,53,10.9,3.8,4.4,3.5,1.50%,10.90%,19.00%,52.80%,22.60%
Henry Walker,NYK,24,6-Jun,235,Kansas State,USA,2008,2,47,32,5.9,2.5,1.2,-0.5,1.40%,12.20%,15.20%,52.60%,10.10%
Ian Mahinmi,DAL,25,11-Jun,230,None,France,2005,1,28,61,5.8,4.7,0.2,2.9,9.50%,16.20%,14.10%,58.50%,1.80%
Ike Diogu,SAS,28,9-Jun,250,Arizona State,USA,2005,1,9,2,1,0.5,0,39.3,0.00%,7.70%,12.50%,34.70%,0.00%
Iman Shumpert,NYK,22,5-Jun,220,Georgia Tech,USA,2011,1,17,59,9.5,3.2,2.8,3.3,2.50%,8.90%,17.60%,48.40%,15.20%
Isaiah Thomas,SAC,23,9-May,185,Washington,USA,2011,2,60,65,11.5,2.6,4.1,-2,2.70%,7.50%,19.20%,57.40%,24.60%
Ish Smith,ORL,23,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,26,2.8,1.3,1.6,-7.6,2.60%,13.20%,18.30%,42.20%,32.80%
Ivan Johnson,ATL,28,8-Jun,255,Cal State-San Bernardino,USA,Undrafted,Undrafted,Undrafted,56,6.4,4,0.6,2.4,7.30%,17.70%,18.60%,55.80%,5.90%
J.J. Barea,MIN,28,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,41,11.3,2.8,5.7,-4.2,1.30%,9.10%,23.80%,50.20%,39.70%
JJ Hickson,POR,23,9-Jun,242,North Carolina State,USA,2008,1,19,54,8.4,6.2,0.8,-7.7,10.50%,16.90%,18.70%,50.10%,6.20%
JJ Redick,ORL,28,4-Jun,190,Duke,USA,2006,1,11,65,11.6,2.3,2.5,-0.1,1.00%,7.80%,18.60%,57.50%,16.60%
JR Smith,NYK,26,6-Jun,220,None,USA,2004,1,18,35,12.5,3.9,2.4,5.4,3.00%,11.20%,22.10%,50.80%,15.50%
JaJuan Johnson,BOS,23,10-Jun,221,Purdue,USA,2011,1,27,36,3.2,1.6,0.2,-6.3,7.00%,11.60%,21.40%,45.60%,4.00%
JaVale McGee,DEN,24,Jul-00,252,Nevada,USA,2008,1,18,61,11.3,7.8,0.5,-9.8,10.30%,20.10%,20.10%,55.20%,3.50%
Jamaal Magloire,TOR,34,11-Jun,265,Kentucky,Canada,2000,1,19,34,1.2,3.3,0.2,6.4,7.60%,23.80%,9.90%,36.00%,2.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jamaal Tinsley,UTA,34,3-Jun,197,Iowa State,USA,2001,1,27,37,3.7,1.2,3.3,-3.2,1.20%,7.50%,16.90%,46.10%,36.10%
Jamal Crawford,POR,32,5-Jun,200,Michigan,USA,2000,1,8,60,14,2,3.2,-1.2,1.00%,6.70%,25.50%,50.60%,20.90%
Jamario Moon,CHA,32,8-Jun,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,8,2.3,2.8,0.6,-36.1,1.50%,17.70%,12.30%,36.20%,9.60%
Jameer Nelson,ORL,30,Jun-00,190,Saint Joseph's,USA,2004,1,20,57,11.9,3.2,5.7,5,1.70%,9.40%,20.60%,52.40%,30.90%
James Anderson,SAS,23,6-Jun,215,Oklahoma State,USA,2010,1,20,51,3.7,1.5,0.8,6.2,2.80%,10.30%,16.20%,48.30%,9.40%
James Harden,OKC,22,5-Jun,220,Arizona State,USA,2009,1,3,62,16.8,4.1,3.7,9.9,1.70%,10.90%,21.20%,66.00%,19.00%
James Johnson,TOR,25,9-Jun,248,Wake Forest,USA,2009,1,16,62,9.1,4.7,2,-5.1,5.00%,14.50%,19.70%,49.80%,13.80%
James Jones,MIA,31,8-Jun,215,Miami (FL),USA,2003,2,49,51,3.6,1,0.4,0.8,1.00%,6.70%,11.70%,56.70%,4.50%
James Singleton,WAS,30,8-Jun,230,Murray State,,Undrafted,Undrafted,Undrafted,12,8.2,6.8,1.3,6.4,9.80%,22.50%,15.40%,60.00%,9.10%
Jan Vesely,WAS,22,11-Jun,240,None,Czech Republi...,2011,1,6,57,4.7,4.4,0.8,-3.6,9.10%,14.20%,12.40%,54.40%,6.70%
Jannero Pargo,ATL,32,1-Jun,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,50,5.6,1.5,1.9,3.9,1.40%,9.60%,21.10%,53.90%,26.10%
Jared Dudley,PHX,26,7-Jun,225,Boston College,USA,2007,1,22,65,12.7,4.6,1.7,2.2,4.80%,10.00%,17.20%,57.50%,8.40%
Jared Jeffries,NYK,30,11-Jun,240,Indiana,USA,2002,1,11,39,4.4,3.9,0.7,1.8,9.20%,11.60%,12.40%,48.40%,5.80%
Jarrett Jack,NOH,28,3-Jun,197,Georgia Tech,USA,2005,1,22,45,15.6,3.9,6.3,-8.9,1.50%,10.50%,22.60%,54.00%,34.20%
Jason Collins,ATL,33,Jul-00,255,Stanford,USA,2001,1,18,30,1.3,1.6,0.3,1.1,4.10%,11.50%,8.70%,41.80%,4.90%
Jason Kapono,LAL,31,8-Jun,215,UCLA,USA,2003,2,31,27,2,0.5,0.4,6,0.90%,4.10%,10.60%,47.60%,6.20%
Jason Kidd,DAL,39,4-Jun,210,California,USA,1994,1,2,48,6.2,4.1,5.5,2.3,1.10%,13.40%,12.10%,52.40%,28.10%
Jason Maxiell,DET,29,7-Jun,260,Cincinnati,USA,2005,1,26,65,6.5,5.1,0.6,-2.4,8.80%,14.90%,15.40%,49.30%,4.50%
Jason Richardson,ORL,31,6-Jun,225,Michigan State,USA,2001,1,5,54,11.6,3.6,2,2.5,2.20%,10.30%,19.50%,50.20%,11.20%
Jason Smith,NOH,26,Jul-00,240,Colorado State,USA,2007,1,20,40,9.9,4.9,0.9,-1.9,8.30%,13.30%,20.00%,53.70%,6.60%
Jason Terry,DAL,34,2-Jun,180,Arizona,USA,1999,1,10,63,15.1,2.4,3.6,0.3,0.80%,6.70%,22.70%,54.00%,20.40%
Jason Thompson,SAC,25,11-Jun,250,Rider,USA,2008,1,12,64,9.1,6.9,1.2,-3,9.50%,17.60%,15.00%,55.80%,7.00%
Jeff Adrien,HOU,26,7-Jun,243,Connecticut,USA,Undrafted,Undrafted,Undrafted,8,2.6,2.8,0.1,-11.9,7.20%,20.70%,16.20%,49.30%,3.40%
Jeff Ayres,IND,25,9-Jun,240,Arizona State,USA,2009,2,31,20,1.7,1.7,0.2,2.3,10.10%,20.00%,16.20%,43.50%,6.30%
Jeff Foote,NOH,24,Jul-00,265,Cornell,USA,Undrafted,Undrafted,Undrafted,4,1,1.5,0,-3.8,2.90%,13.90%,8.90%,33.30%,0.00%
Jeff Foster,IND,35,11-Jun,250,Texas State,USA,1999,1,21,11,2.3,3.8,0.4,7.2,12.60%,18.50%,9.00%,56.90%,5.10%
Jeff Teague,ATL,24,2-Jun,181,Wake Forest,USA,2009,1,19,66,12.6,2.4,4.9,5.8,1.00%,6.60%,18.70%,55.10%,23.10%
Jeremy Evans,UTA,24,9-Jun,194,Western Kentucky,USA,2010,2,55,29,2.1,1.7,0.4,-10.2,9.10%,13.70%,10.80%,63.20%,9.90%
Jeremy Lin,NYK,23,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,35,14.6,3.1,6.2,7.4,2.00%,9.30%,27.10%,55.20%,38.20%
Jeremy Pargo,MEM,26,2-Jun,219,Gonzaga,USA,Undrafted,Undrafted,Undrafted,44,2.9,0.8,1.3,-14.1,2.50%,6.00%,20.50%,38.90%,23.00%
Jeremy Tyler,GSW,21,10-Jun,260,None,USA,2011,2,39,42,4.9,3.3,0.4,-9.9,9.10%,15.90%,20.30%,44.20%,4.40%
Jermaine O'Neal,BOS,33,11-Jun,255,None,USA,1996,1,17,25,5,5.4,0.4,2.3,7.20%,17.70%,12.90%,46.80%,2.90%
Jerome Dyson,NOH,25,3-Jun,180,Connecticut,USA,Undrafted,Undrafted,Undrafted,9,7.4,2.1,2,2.4,1.20%,8.10%,22.20%,52.50%,20.20%
Jerome Jordan,NYK,25,Jul-00,240,Tulsa,Jamaica,2010,2,44,21,2,1.3,0.2,10.8,12.60%,12.10%,15.00%,56.10%,5.10%
Jerry Smith,NJN,24,2-Jun,190,Louisville,USA,1963,2,12,5,1.4,1.4,0.8,-11.1,4.00%,11.10%,13.50%,25.00%,15.40%
Jerry Stackhouse,ATL,37,6-Jun,218,North Carolina,USA,1995,1,3,30,3.6,0.8,0.5,0.1,2.20%,5.90%,19.50%,49.00%,9.20%
Jerryd Bayless,TOR,23,3-Jun,208,Arizona,USA,2008,1,11,31,11.4,2.1,3.8,-3.6,1.20%,8.90%,23.70%,56.10%,30.50%
Jimmer Fredette,SAC,23,2-Jun,195,Brigham Young,USA,2011,1,10,61,7.6,1.2,1.8,-9,1.40%,4.90%,20.20%,49.50%,15.50%
Jimmy Butler,CHI,22,7-Jun,220,Marquette,USA,2011,1,30,42,2.6,1.3,0.3,11.3,6.10%,8.50%,14.10%,52.60%,6.10%
Joakim Noah,CHI,27,11-Jun,232,Florida,USA,2007,1,9,64,10.2,9.8,2.5,7.8,12.90%,19.40%,15.50%,56.10%,12.20%
Jodie Meeks,PHI,24,4-Jun,208,Kentucky,USA,2009,2,41,66,8.4,2.4,0.8,5.8,1.00%,8.60%,14.60%,55.10%,4.90%
Joe Johnson,ATL,31,7-Jun,240,Arkansas,USA,2001,1,10,60,18.8,3.7,3.9,5.8,2.60%,8.10%,24.60%,55.70%,18.90%
Joel Anthony,MIA,29,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,64,3.4,3.9,0.1,9.2,8.50%,11.10%,7.80%,59.80%,0.90%
Joel Przybilla,POR,32,1-Jul,245,Minnesota,USA,2000,1,9,27,2,5.1,0.2,-5.7,6.80%,26.50%,8.10%,49.20%,1.90%
Johan Petro,NJN,26,Jul-00,247,None,France,2005,1,25,59,4.2,3.8,0.8,-8.7,7.10%,18.00%,15.20%,45.20%,8.50%
John Lucas III,CHI,29,11-May,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,49,7.5,1.6,2.2,15.4,2.90%,7.00%,25.30%,49.60%,27.80%
John Salmons,SAC,32,6-Jun,207,Miami (FL),USA,2002,1,26,46,7.5,2.9,2,-8.2,1.50%,9.40%,14.20%,47.10%,11.70%
John Wall,WAS,21,4-Jun,195,Kentucky,USA,2010,1,1,66,16.3,4.5,8,-5.5,1.90%,10.70%,24.20%,50.20%,36.20%
Jon Brockman,MIL,25,7-Jun,255,Washington,USA,2009,2,38,35,1.1,2.1,0.3,-0.5,13.00%,18.10%,10.80%,35.90%,5.40%
Jon Leuer,MIL,23,10-Jun,228,Wisconsin,USA,2011,2,40,46,4.7,2.6,0.5,2.1,7.70%,14.00%,16.90%,53.60%,7.20%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jonas Jerebko,DET,25,10-Jun,231,None,Sweden,2009,2,39,64,8.7,4.8,0.7,-4.4,6.80%,15.80%,17.90%,54.80%,5.30%
Jonny Flynn,POR,23,Jun-00,185,Syracuse,USA,2009,1,6,29,4.5,1.3,3.3,-17.1,1.90%,7.50%,19.80%,44.20%,36.80%
Jordan Crawford,WAS,23,4-Jun,195,Xavier,USA,2010,1,27,64,14.7,2.6,3,-7.8,2.40%,7.30%,27.40%,48.80%,18.80%
Jordan Farmar,NJN,25,2-Jun,180,UCLA,USA,2006,1,26,39,10.4,1.6,3.3,-9.4,0.90%,7.30%,21.90%,59.20%,29.90%
Jordan Hamilton,DEN,21,7-Jun,220,Texas,USA,2011,1,26,26,4.4,2.4,0.8,9.3,4.60%,18.40%,21.40%,50.80%,11.40%
Jordan Hill,LAL,24,10-Jun,235,Arizona,USA,2009,1,8,39,5,4.8,0.4,-2.2,11.20%,23.60%,17.50%,52.20%,4.40%
Jordan Williams,NJN,21,10-Jun,260,Maryland,USA,2011,2,36,43,4.6,3.6,0.3,2.4,10.30%,15.10%,14.20%,54.40%,2.70%
Jose Calderon,TOR,30,3-Jun,211,None,Spain,Undrafted,Undrafted,Undrafted,53,10.5,3,8.8,-4.4,1.10%,8.20%,15.60%,54.70%,42.70%
Josh Childress,PHX,29,8-Jun,210,Stanford,USA,2004,1,6,34,2.9,2.8,1,-5.5,6.30%,14.00%,9.80%,50.10%,10.50%
Josh Davis,MEM,31,8-Jun,235,Wyoming,USA,Undrafted,Undrafted,Undrafted,15,1.9,1.8,0.4,-16.5,11.40%,9.10%,11.00%,45.90%,7.70%
Josh Harrellson,NYK,23,10-Jun,275,Kentucky,USA,2011,2,45,37,4.4,3.9,0.3,8.4,8.30%,18.20%,14.40%,50.50%,3.30%
Josh Howard,UTA,32,7-Jun,210,Wake Forest,USA,2003,1,29,43,8.7,3.7,1.2,-1.2,3.90%,12.90%,20.10%,46.10%,8.10%
Josh McRoberts,LAL,25,10-Jun,240,Duke,USA,2007,2,37,50,2.8,3.4,1,-6.2,8.70%,15.40%,10.20%,51.60%,10.60%
Josh Selby,MEM,21,2-Jun,183,Kansas,USA,2011,2,49,28,2.3,0.5,1.1,-6.6,0.90%,5.50%,19.00%,40.30%,19.70%
Josh Smith,ATL,26,9-Jun,225,None,USA,2004,1,17,66,18.8,9.6,3.9,6.4,6.10%,21.90%,27.70%,49.90%,19.60%
Jrue Holiday,PHI,22,4-Jun,180,UCLA,USA,2009,1,17,65,13.5,3.3,4.5,5.3,2.60%,7.10%,21.40%,49.60%,21.50%
Julyan Stone,DEN,23,6-Jun,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,22,1.6,1.1,1.7,9.2,2.60%,11.40%,10.50%,50.20%,25.70%
Justin Dentmon,TOR,26,11-May,185,Washington,USA,Undrafted,Undrafted,Undrafted,6,4.3,1.3,1.7,-13.4,0.00%,8.40%,19.60%,42.40%,25.60%
Justin Harper,ORL,22,10-Jun,225,Richmond,USA,2011,2,32,14,1.4,0.9,0.1,-21.8,3.50%,13.40%,20.40%,31.80%,4.70%
Juwan Howard,MIA,39,9-Jun,250,Michigan,USA,1994,1,5,28,1.5,1.7,0.4,-13,9.50%,16.30%,18.10%,35.40%,9.80%
Kawhi Leonard,SAS,21,7-Jun,225,San Diego State,USA,2011,1,15,64,7.9,5.1,1.1,4.8,7.00%,14.70%,14.00%,57.30%,6.60%
Keith Benson,GSW,23,11-Jun,230,Oakland,USA,2011,2,48,3,0,1,0,36.8,18.20%,9.10%,4.50%,0.00%,0.00%
Keith Bogans,NJN,32,5-Jun,215,Kentucky,USA,2003,2,43,5,4.2,2.2,0.6,-26.5,5.30%,7.10%,11.90%,45.30%,5.80%
Kelenna Azubuike,DAL,28,5-Jun,215,Kentucky,England,Undrafted,Undrafted,Undrafted,3,2.3,0,0,-27.5,0.00%,0.00%,28.60%,43.80%,0.00%
Kemba Walker,CHA,22,1-Jun,184,Connecticut,USA,2011,1,9,66,12.1,3.5,4.4,-14.3,1.60%,11.90%,24.80%,46.40%,30.70%
Kendrick Perkins,OKC,27,10-Jun,270,None,USA,2003,1,27,65,5.1,6.6,1.2,4.2,7.30%,16.40%,10.80%,52.80%,6.40%
Kenneth Faried,DEN,22,8-Jun,228,Morehead State,USA,2011,1,22,46,10.2,7.7,0.8,0.4,13.90%,20.50%,17.90%,61.80%,5.50%
Kenyon Martin,LAC,34,9-Jun,240,Cincinnati,USA,2000,1,1,42,5.2,4.3,0.4,2,5.20%,14.80%,13.50%,44.50%,3.10%
Kevin Durant,OKC,23,9-Jun,235,Texas,USA,2007,1,2,66,28,8,3.5,7.2,1.70%,17.70%,30.20%,61.00%,17.00%
Kevin Garnett,BOS,36,11-Jun,253,None,USA,1995,1,5,60,15.8,8.2,2.9,7.3,4.00%,23.10%,24.40%,55.00%,17.10%
Kevin Love,MIN,23,10-Jun,260,UCLA,USA,2008,1,5,55,26,13.3,2,0.7,10.20%,23.60%,28.10%,56.80%,9.80%
Kevin Martin,HOU,29,7-Jun,185,Western Carolina,USA,2004,1,26,40,17.1,2.7,2.8,-0.4,1.00%,7.50%,24.10%,55.40%,14.60%
Kevin Seraphin,WAS,22,9-Jun,275,Le Moyne,France,2010,1,17,57,7.9,4.9,0.6,-0.4,8.80%,14.90%,18.10%,54.90%,4.80%
Keyon Dooling,BOS,32,3-Jun,195,Missouri,USA,2000,1,10,46,4,0.8,1.1,-9.9,0.50%,5.50%,15.10%,51.50%,13.80%
Kirk Hinrich,ATL,31,4-Jun,190,Kansas,USA,2003,1,7,48,6.6,2.1,2.8,2.1,0.90%,7.70%,13.80%,51.10%,16.20%
Klay Thompson,GSW,22,7-Jun,205,Washington State,USA,2011,1,11,66,12.5,2.4,2,-3.9,1.50%,8.60%,24.30%,54.50%,14.20%
Kobe Bryant,LAL,33,6-Jun,205,None,USA,1996,1,13,58,27.9,5.4,4.6,3,3.10%,10.40%,34.50%,52.70%,23.70%
Kosta Koufos,DEN,23,Jul-00,265,Ohio State,USA,2008,1,23,48,5.5,5.4,0.3,6.9,12.60%,20.90%,13.70%,60.80%,2.80%
Kris Humphries,NJN,27,9-Jun,235,Minnesota,USA,2004,1,14,62,13.8,11,1.5,-4.2,11.00%,21.70%,18.90%,53.90%,7.30%
Kurt Thomas,POR,39,9-Jun,230,Texas Christian,USA,1995,1,10,53,3,3.5,0.9,-0.1,4.80%,19.20%,10.90%,48.30%,9.20%
Kwame Brown,GSW,30,11-Jun,270,None,USA,2001,1,1,9,6.3,6.3,0.4,-6.4,8.90%,22.40%,16.10%,51.90%,3.40%
Kyle Korver,CHI,31,7-Jun,212,Creighton,USA,2003,2,51,65,8.1,2.4,1.7,10.9,1.70%,8.90%,14.70%,60.00%,11.90%
Kyle Lowry,HOU,26,Jun-00,205,Villanova,USA,2006,1,24,47,14.3,4.5,6.6,1.8,2.50%,12.00%,21.40%,55.80%,32.40%
Kyrie Irving,CLE,20,3-Jun,191,Duke,Australia,2011,1,1,51,18.5,3.7,5.4,-5.4,2.70%,9.90%,27.30%,56.60%,32.40%
Kyrylo Fesenko,IND,25,1-Jul,280,None,Ukraine,2007,2,38,3,2.7,3,0.3,17.3,10.50%,41.20%,19.50%,52.40%,10.00%
LaMarcus Aldridge,POR,26,11-Jun,240,Texas,USA,2006,1,2,55,21.7,8,2.4,3.8,7.70%,15.40%,26.80%,56.00%,12.80%
Lamar Odom,DAL,32,10-Jun,230,Rhode Island,USA,1999,1,4,50,6.6,4.2,1.7,-4.4,3.50%,16.50%,19.60%,42.30%,13.60%
Lance Stephenson,IND,21,5-Jun,220,Cincinnati,USA,2010,2,40,42,2.5,1.3,1.1,-3.3,2.50%,9.80%,16.60%,40.00%,17.40%
Lance Thomas,NOH,24,8-Jun,225,Duke,USA,Undrafted,Undrafted,Undrafted,42,4,3,0.3,-5.9,8.30%,12.80%,13.20%,54.10%,3.30%
Landry Fields,NYK,24,7-Jun,215,Stanford,USA,2010,2,39,66,8.8,4.2,2.6,5.8,3.20%,11.70%,15.60%,50.60%,14.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Larry Hughes,ORL,33,5-Jun,185,Saint Louis,USA,1998,1,8,9,1.3,0.6,0.8,-27.5,0.90%,3.60%,14.00%,26.20%,13.00%
Larry Owens,NJN,29,7-Jun,210,Oral Roberts,,Undrafted,Undrafted,Undrafted,7,1.9,1.9,0.6,-22.2,2.70%,16.70%,9.00%,50.90%,9.50%
Larry Sanders,MIL,23,11-Jun,235,Virginia Commonwealth,USA,2010,1,15,52,3.6,3.1,0.6,9.4,9.30%,13.80%,16.60%,46.30%,7.90%
Lavoy Allen,PHI,23,9-Jun,225,Temple,USA,2011,2,50,41,4.1,4.2,0.8,3.8,7.20%,19.30%,14.10%,48.80%,8.90%
Lazar Hayward,OKC,25,6-Jun,225,Marquette,USA,2010,1,30,26,1.4,0.6,0.2,-23.7,1.50%,9.00%,16.70%,42.70%,5.40%
LeBron James,MIA,27,8-Jun,250,None,USA,2003,1,1,62,27.1,7.9,6.2,10.2,4.40%,17.10%,31.00%,60.50%,31.80%
Leandro Barbosa,IND,29,3-Jun,194,None,Brazil,2003,1,28,64,11.1,2,1.5,-2.7,2.30%,7.00%,24.70%,51.20%,13.50%
Lester Hudson,MEM,27,3-Jun,190,Tennessee-Martin,USA,2009,2,58,16,10.9,2.9,2.3,1.2,2.10%,12.50%,28.20%,48.30%,20.90%
Linas Kleiza,TOR,27,8-Jun,234,Missouri,Lithuania,2005,1,27,49,9.7,4.1,0.9,-0.9,4.20%,14.40%,22.20%,52.10%,8.10%
Lou Amundson,IND,29,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,60,3.6,3.7,0.2,-2.1,11.60%,17.50%,16.50%,43.80%,3.30%
Lou Williams,PHI,25,1-Jun,175,None,USA,2005,2,45,64,14.9,2.4,3.5,6.9,1.80%,7.30%,26.40%,52.50%,22.10%
Luc Mbah a Moute,MIL,25,8-Jun,230,UCLA,Cameroon,2008,2,37,43,7.7,5.3,0.7,2.8,7.60%,14.30%,14.80%,54.40%,4.40%
Luis Scola,HOU,32,9-Jun,245,None,Argentina,2002,2,55,66,15.5,6.5,2.1,2.3,6.10%,15.10%,24.60%,52.60%,11.80%
Luke Babbitt,POR,23,9-Jun,225,Nevada,USA,2010,1,16,40,5.1,2.4,0.4,-14.4,2.90%,15.10%,16.90%,55.60%,5.20%
Luke Harangody,CLE,24,7-Jun,245,Notre Dame,USA,2010,2,52,21,2.9,2.5,0.3,-8.6,8.60%,14.70%,14.70%,42.70%,4.50%
Luke Ridnour,MIN,31,2-Jun,175,Oregon,USA,2003,1,14,53,12.1,2.7,4.8,-2.2,1.00%,7.10%,17.20%,53.00%,23.70%
Luke Walton,CLE,32,8-Jun,235,Arizona,USA,2003,2,32,30,1.8,1.6,1.2,-7.5,3.80%,10.10%,11.40%,42.30%,16.10%
Luol Deng,CHI,27,9-Jun,220,Duke,United Kingdo...,2004,1,7,54,15.3,6.5,2.9,9.3,3.70%,12.50%,19.50%,50.00%,11.70%
Malcolm Lee,MIN,22,5-Jun,200,UCLA,USA,2011,2,43,19,3.3,1.4,1.6,-4.3,3.60%,7.40%,15.20%,46.60%,22.10%
Malcolm Thomas,SAS,23,9-Jun,225,San Diego State,,Undrafted,Undrafted,Undrafted,3,0.3,1,0.3,-12.9,8.30%,14.30%,11.40%,12.90%,8.30%
Manny Harris,CLE,22,5-Jun,185,Michigan,USA,Undrafted,Undrafted,Undrafted,26,6.7,2.7,1.2,-6.7,2.30%,13.10%,19.90%,49.20%,13.00%
Manu Ginobili,SAS,34,6-Jun,205,None,Argentina,1999,2,57,34,12.9,3.4,4.4,14.4,2.60%,11.90%,21.50%,66.80%,27.00%
MarShon Brooks,NJN,23,5-Jun,200,Providence,USA,2011,1,25,56,12.6,3.6,2.3,-10.3,4.20%,8.50%,22.20%,50.20%,14.70%
Marc Gasol,MEM,27,1-Jul,265,None,Spain,2007,2,48,65,14.6,8.9,3.1,6.3,5.20%,20.40%,19.10%,54.10%,13.80%
Marcin Gortat,PHX,28,11-Jun,240,None,Poland,2005,2,57,66,15.4,10,0.9,2.3,9.10%,21.90%,20.50%,57.80%,4.50%
Marco Belinelli,NOH,26,5-Jun,195,None,Italy,2007,1,18,66,11.8,2.6,1.5,-6.6,1.00%,8.10%,19.10%,52.50%,8.80%
