PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Goran Dragic,MIA,31,3-Jun,190,None,Slovenia,2008,2,45,73,20.3,3.8,5.8,1.5,2.50%,8.70%,26.00%,57.50%,28.30%
Gordon Hayward,UTA,27,8-Jun,226,Butler,USA,2010,1,9,73,21.9,5.4,3.5,7,2.10%,13.60%,26.80%,59.50%,17.90%
Gorgui Dieng,MIN,27,11-Jun,240,Louisville,Senegal,2013,1,21,82,10,7.9,1.9,0.8,7.30%,18.10%,13.90%,55.50%,8.60%
Greg Monroe,MIL,27,11-Jun,265,Georgetown,USA,2010,1,7,81,11.7,6.6,2.3,3.5,9.90%,20.80%,23.60%,57.20%,16.50%
Greivis Vasquez,BKN,30,6-Jun,217,Maryland,Venezuela,2010,1,28,3,2.3,0.7,1.7,-17.7,0.00%,4.80%,10.30%,37.60%,18.50%
Harrison Barnes,DAL,25,8-Jun,225,North Carolina,USA,2012,1,7,79,19.2,5,1.5,-2.2,3.40%,11.70%,25.10%,54.10%,7.60%
Hassan Whiteside,MIA,28,Jul-00,265,Marshall,USA,2010,2,33,77,17,14.1,0.7,2,11.50%,31.30%,22.10%,57.90%,3.70%
Henry Ellenson,DET,20,11-Jun,245,Marquette,USA,2016,1,18,19,3.2,2.2,0.4,-2,5.00%,21.70%,23.10%,44.40%,7.40%
Hollis Thompson,NOP,26,8-Jun,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,40,5.1,2.8,0.9,-4.6,2.40%,11.50%,13.00%,48.20%,7.20%
Ian Clark,GSW,26,3-Jun,175,Belmont,USA,Undrafted,Undrafted,Undrafted,77,6.8,1.6,1.2,1,2.00%,7.80%,19.00%,57.50%,12.20%
Ian Mahinmi,WAS,30,11-Jun,262,None,France,2005,1,28,31,5.6,4.8,0.6,2.4,8.50%,18.40%,13.70%,60.10%,5.00%
Iman Shumpert,CLE,27,5-Jun,220,Georgia Tech,USA,2011,1,17,76,7.5,2.9,1.4,1,2.10%,8.80%,13.90%,53.60%,8.00%
Isaiah Canaan,CHI,26,Jun-00,201,Murray State,USA,2013,2,34,39,4.6,1.3,0.9,-6.4,0.90%,7.40%,15.00%,48.30%,9.90%
Isaiah Taylor,HOU,22,3-Jun,170,Texas,USA,Undrafted,Undrafted,Undrafted,4,0.8,0.8,0.8,-16.5,1.90%,3.70%,6.30%,19.00%,7.00%
Isaiah Thomas,BOS,28,9-May,185,Washington,USA,2011,2,60,76,28.9,2.7,5.9,5.1,1.70%,6.10%,33.10%,62.50%,30.50%
Isaiah Whitehead,BKN,22,4-Jun,213,Seton Hall,USA,2016,2,42,73,7.4,2.5,2.6,-3.3,1.90%,8.40%,17.80%,48.70%,17.30%
Ish Smith,DET,28,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,81,9.4,2.9,5.2,0.9,1.00%,10.90%,19.90%,47.70%,31.90%
Ivica Zubac,LAL,20,1-Jul,240,None,Croatia,2016,2,32,38,7.5,4.2,0.8,-10.1,6.50%,18.80%,19.90%,54.70%,7.80%
J.J. Barea,DAL,33,Jun-00,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,35,10.9,2.4,5.5,-0.2,1.20%,10.20%,25.20%,52.10%,42.10%
JJ Redick,LAC,33,4-Jun,190,Duke,USA,2006,1,11,78,15,2.2,1.4,10.1,0.50%,7.00%,21.00%,59.90%,7.40%
JR Smith,CLE,31,6-Jun,225,None,USA,2004,1,18,41,8.6,2.8,1.5,2.5,1.40%,7.80%,14.20%,48.40%,7.10%
JaMychal Green,MEM,27,9-Jun,227,Alabama,USA,Undrafted,Undrafted,Undrafted,77,8.9,7.1,1.1,-0.1,8.10%,18.60%,14.30%,60.10%,6.40%
JaVale McGee,GSW,29,Jul-00,270,Nevada,USA,2008,1,18,77,6.1,3.2,0.2,19.5,13.80%,16.70%,21.80%,64.20%,3.20%
Jabari Parker,MIL,22,8-Jun,250,Duke,USA,2014,1,2,51,20.1,6.2,2.8,-2.5,4.80%,13.40%,25.60%,56.30%,13.70%
Jae Crowder,BOS,26,6-Jun,235,Marquette,USA,2012,2,34,72,13.9,5.8,2.2,7.5,2.10%,14.90%,16.80%,61.30%,9.70%
Jahlil Okafor,PHI,21,11-Jun,275,Duke,USA,2015,1,3,50,11.8,4.8,1.2,-13,6.70%,14.50%,24.10%,54.60%,9.70%
Jake Layman,POR,23,9-Jun,210,Maryland,USA,2016,2,47,35,2.2,0.7,0.3,-0.4,2.20%,6.50%,18.40%,40.40%,7.20%
Jakob Poeltl,TOR,21,Jul-00,230,Utah,Austria,2016,1,9,54,3.1,3.1,0.2,0.1,11.80%,15.00%,11.60%,58.90%,3.00%
Jamal Crawford,LAC,37,5-Jun,195,Michigan,USA,2000,1,8,82,12.3,1.6,2.6,-0.2,0.80%,5.10%,21.90%,52.50%,15.90%
Jamal Murray,DEN,20,4-Jun,207,Kentucky,Canada,2016,1,7,82,9.9,2.6,2.1,1.7,2.30%,9.50%,20.90%,51.80%,14.20%
Jameer Nelson,DEN,35,Jun-00,190,Saint Joseph's,USA,2004,1,20,75,9.2,2.6,5.1,2.6,1.30%,8.00%,15.50%,54.40%,25.80%
James Ennis III,MEM,26,7-Jun,210,Long Beach State,USA,2013,2,50,64,6.7,4,1,1.8,4.50%,12.60%,12.60%,58.10%,6.70%
James Harden,HOU,27,5-Jun,220,Arizona State,USA,2009,1,3,81,29.1,8.1,11.2,6.9,3.10%,18.50%,33.30%,61.30%,50.50%
James Johnson,MIA,30,9-Jun,250,Wake Forest,USA,2009,1,16,76,12.8,4.9,3.6,3,3.10%,14.50%,21.30%,56.40%,21.00%
James Jones,CLE,36,8-Jun,218,Miami (FL),USA,2003,2,49,48,2.8,0.8,0.3,-13.7,0.80%,8.90%,13.20%,65.50%,6.20%
James Michael McAdoo,GSW,24,9-Jun,240,North Carolina,USA,Undrafted,Undrafted,Undrafted,52,2.8,1.8,0.3,-5.3,7.20%,11.50%,14.30%,54.30%,6.00%
James Young,BOS,21,6-Jun,215,Kentucky,USA,2014,1,17,29,2.3,0.9,0.1,-9.6,2.50%,9.10%,12.30%,54.90%,3.00%
Jared Dudley,PHX,31,7-Jun,225,Boston College,USA,2007,1,22,64,6.8,3.5,1.9,-1.8,2.10%,13.40%,13.50%,57.90%,12.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jared Sullinger,TOR,25,9-Jun,260,Ohio State,USA,2012,1,21,11,3.4,2.5,0.3,-12.6,6.80%,15.90%,19.90%,36.60%,4.80%
Jarell Eddie,PHX,25,7-Jun,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,5,4.8,1.4,0,-2.9,1.20%,7.10%,15.10%,52.30%,0.00%
Jarell Martin,MEM,23,10-Jun,239,Louisiana State,USA,2015,1,25,42,3.9,3.9,0.2,-4.9,6.70%,20.60%,15.50%,47.70%,2.50%
Jarnell Stokes,DEN,23,9-Jun,255,Tennessee,USA,2014,2,35,2,1.5,1,1,0,10.00%,14.30%,11.10%,79.80%,40.00%
Jarrett Jack,NOP,33,3-Jun,200,Georgia Tech,USA,2005,1,22,2,3,0,2.5,-10.1,0.00%,0.00%,8.90%,77.30%,26.30%
Jarrod Uthoff,DAL,24,9-Jun,221,Iowa,USA,Undrafted,Undrafted,Undrafted,9,4.4,2.4,1,-27.4,5.90%,13.20%,16.90%,48.70%,14.10%
Jason Smith,WAS,31,Jul-00,240,Colorado State,USA,2007,1,20,74,5.7,3.5,0.5,0,6.10%,17.80%,16.40%,59.80%,5.20%
Jason Terry,MIL,39,2-Jun,185,Arizona,USA,1999,1,10,74,4.1,1.4,1.3,4.5,1.20%,6.60%,9.60%,60.00%,10.00%
Jaylen Brown,BOS,20,7-Jun,225,California,USA,2016,1,3,78,6.6,2.8,0.8,-5.2,3.30%,12.70%,17.20%,54.00%,7.70%
Jeff Green,ORL,30,9-Jun,235,Georgetown,USA,2007,1,5,69,9.2,3.1,1.2,-9.8,2.30%,10.90%,19.70%,50.50%,8.90%
Jeff Teague,IND,29,2-Jun,186,Wake Forest,USA,2009,1,19,82,15.3,4,7.8,1,1.30%,11.10%,21.70%,57.40%,35.90%
Jeff Withey,UTA,27,Jul-00,231,Kansas,USA,2013,2,39,51,2.9,2.4,0.1,-2.3,12.10%,15.90%,13.80%,58.80%,2.50%
Jerami Grant,OKC,23,9-Jun,210,Syracuse,USA,2014,2,39,80,5.5,2.6,0.6,-5,2.30%,10.60%,12.00%,55.60%,4.40%
Jeremy Lamb,CHA,25,5-Jun,185,Connecticut,USA,2012,1,12,62,9.7,4.3,1.2,-1.9,2.60%,20.00%,22.60%,55.00%,11.30%
Jeremy Lin,BKN,28,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,36,14.5,3.8,5.1,-4.8,1.20%,12.80%,25.30%,56.60%,33.80%
Jerian Grant,CHI,24,4-Jun,198,Notre Dame,USA,2015,1,19,63,5.9,1.8,1.9,1.9,1.60%,9.00%,15.70%,55.50%,17.20%
Jerryd Bayless,PHI,28,3-Jun,200,Arizona,USA,2008,1,11,3,11,4,4.3,-16.4,4.10%,11.50%,27.20%,45.30%,36.10%
Jimmy Butler,CHI,27,7-Jun,231,Marquette,USA,2011,1,30,76,23.9,6.2,5.5,3.2,4.40%,11.80%,26.00%,58.60%,24.30%
Joakim Noah,NYK,32,11-Jun,230,Florida,USA,2007,1,9,46,5,8.8,2.2,-6.7,14.60%,22.90%,12.30%,49.10%,13.80%
Jodie Meeks,ORL,29,4-Jun,210,Kentucky,USA,2009,2,41,36,9.1,2.1,1.3,-6.4,0.70%,10.00%,19.00%,56.70%,8.90%
Joe Harris,BKN,25,6-Jun,219,Virginia,USA,2014,2,33,52,8.2,2.8,1,-11.6,1.30%,10.30%,15.70%,55.80%,7.60%
Joe Ingles,UTA,29,8-Jun,226,None,Australia,Undrafted,Undrafted,Undrafted,82,7.1,3.2,2.7,4.1,1.30%,12.30%,13.40%,60.40%,16.80%
Joe Johnson,UTA,36,7-Jun,240,Arkansas,USA,2001,1,10,78,9.2,3.1,1.8,3.2,1.90%,11.50%,17.90%,54.20%,12.50%
Joe Young,IND,25,2-Jun,180,Oregon,USA,2015,2,43,33,2.1,0.5,0.5,-18,0.60%,12.50%,25.10%,43.30%,20.30%
Joel Anthony,SAS,34,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,19,1.3,1.6,0.2,-4.3,6.00%,17.80%,8.40%,64.00%,4.10%
Joel Bolomboy,UTA,23,9-Jun,235,Weber State,Ukraine,2016,2,52,12,1.8,1.4,0.2,9.1,7.70%,22.00%,16.90%,59.00%,6.50%
Joel Embiid,PHI,23,Jul-00,250,Kansas,Cameroon,2014,1,3,31,20.2,7.8,2.1,4.6,8.00%,21.80%,35.20%,58.40%,17.40%
Joffrey Lauvergne,CHI,25,11-Jun,220,None,France,2013,2,55,70,5.4,3.6,1,-3.7,6.90%,18.20%,18.20%,50.90%,11.00%
John Henson,MIL,26,11-Jun,229,North Carolina,USA,2012,1,14,58,6.8,5.1,1,-2,8.40%,17.90%,16.10%,55.00%,7.60%
John Jenkins,PHX,26,4-Jun,215,Vanderbilt,USA,2012,1,23,4,1.8,0.3,0.3,40.5,0.00%,9.10%,18.80%,59.50%,8.30%
John Lucas III,MIN,34,11-May,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,5,0.4,0,0.2,52.3,0.00%,0.00%,15.40%,25.00%,20.00%
John Wall,WAS,26,4-Jun,210,Kentucky,USA,2010,1,1,78,23.1,4.2,10.7,4.1,2.10%,9.40%,29.80%,54.10%,45.00%
Johnny O'Bryant III,CHA,24,9-Jun,257,Louisiana State,USA,2014,2,36,11,3.5,1.7,0.5,-15.9,11.30%,15.20%,20.30%,58.20%,12.50%
Jon Leuer,DET,28,10-Jun,228,Wisconsin,USA,2011,2,40,75,10.2,5.4,1.5,-1.9,4.90%,15.60%,16.80%,55.10%,8.80%
Jonas Jerebko,BOS,30,10-Jun,231,None,Sweden,2009,2,39,78,3.8,3.5,0.9,1,4.80%,16.40%,11.10%,53.70%,8.10%
Jonas Valanciunas,TOR,25,Jul-00,255,None,Lithuania,2011,1,5,80,12,9.5,0.7,2.9,11.20%,26.40%,19.20%,60.10%,4.30%
Jonathan Gibson,DAL,29,2-Jun,185,New Mexico State,USA,Undrafted,Undrafted,Undrafted,17,6.2,1.3,1.5,-17.1,0.40%,10.70%,24.60%,49.20%,21.50%
Jonathon Simmons,SAS,27,6-Jun,195,Houston,USA,Undrafted,Undrafted,Undrafted,78,6.2,2.1,1.6,7.8,1.50%,9.70%,17.30%,50.40%,13.70%
Jordan Clarkson,LAL,25,5-Jun,194,Missouri,USA,2014,2,46,82,14.7,3,2.6,-8.4,2.00%,8.30%,22.70%,52.60%,14.30%
Jordan Crawford,NOP,28,5-Jun,195,Xavier,USA,2010,1,27,19,14.1,1.8,3,2.4,0.90%,6.90%,25.30%,58.20%,19.20%
Jordan Farmar,SAC,30,2-Jun,180,UCLA,USA,2006,1,26,2,6,1.5,4.5,-11.7,3.00%,5.70%,18.30%,50.00%,34.60%
Jordan Hill,MIN,29,10-Jun,240,Arizona,USA,2009,1,8,7,1.7,2,0,13,18.20%,12.20%,17.10%,43.20%,0.00%
Jordan McRae,CLE,26,5-Jun,179,Tennessee,USA,2014,2,58,37,4.4,1.1,0.5,-8.1,1.50%,8.80%,20.60%,48.80%,8.30%
Jordan Mickey,BOS,22,8-Jun,235,Louisiana State,USA,2015,2,33,25,1.5,1.4,0.3,-20.5,8.70%,16.30%,14.50%,47.30%,8.40%
Jose Calderon,ATL,35,3-Jun,200,None,Spain,Undrafted,Undrafted,Undrafted,41,3.4,1.8,2.1,-10,2.50%,11.10%,13.80%,50.60%,25.10%
Josh Huestis,OKC,25,7-Jun,230,Stanford,USA,2014,1,29,2,7,4.5,1.5,2.8,11.80%,13.90%,13.70%,61.20%,11.50%
Josh McRoberts,MIA,30,10-Jun,240,Duke,USA,2007,2,37,22,4.9,3.4,2.3,-9.4,5.80%,13.90%,17.00%,43.90%,20.00%
Josh Richardson,MIA,23,6-Jun,200,Tennessee,USA,2015,2,40,53,10.2,3.2,2.6,-0.3,2.10%,8.20%,16.30%,49.30%,12.80%
Jrue Holiday,NOP,27,4-Jun,205,UCLA,USA,2009,1,17,67,15.4,3.9,7.3,0.7,2.00%,9.20%,23.10%,53.20%,35.50%
Juancho Hernangomez,DEN,21,9-Jun,230,None,Spain,2016,1,15,62,4.9,3,0.5,-2.2,4.70%,17.10%,13.80%,59.20%,4.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Julius Randle,LAL,22,9-Jun,250,Kentucky,USA,2014,1,7,74,13.2,8.6,3.6,-9.7,6.60%,23.10%,21.10%,54.30%,19.50%
Justin Anderson,PHI,23,6-Jun,228,Virginia,USA,2015,1,21,75,7.1,3.3,0.9,-7.2,5.40%,15.10%,20.00%,53.70%,8.90%
Justin Hamilton,BKN,27,Jul-00,255,Louisiana State,USA,2012,2,45,64,6.9,4.1,0.9,-11.5,5.70%,15.20%,15.60%,55.00%,7.40%
Justin Harper,PHI,27,10-Jun,225,Richmond,USA,2011,2,32,3,4,1.7,0.7,-18.1,6.10%,9.40%,20.80%,50.00%,10.00%
Justin Holiday,NYK,28,6-Jun,185,Washington,USA,Undrafted,Undrafted,Undrafted,82,7.7,2.7,1.2,-1.1,1.60%,11.40%,16.40%,54.90%,9.50%
Justise Winslow,MIA,21,7-Jun,225,Duke,USA,2015,1,10,18,10.9,5.2,3.7,-1,3.50%,10.70%,19.60%,39.90%,15.30%
Jusuf Nurkic,POR,22,Jul-00,280,None,Bosnia & Herz...,2014,1,16,65,10.2,7.2,1.9,-2.2,10.80%,21.20%,22.90%,52.80%,14.20%
KJ McDaniels,BKN,24,6-Jun,205,Clemson,USA,2014,2,32,49,4.2,1.7,0.3,-4.2,3.00%,12.50%,17.80%,55.50%,4.00%
Karl-Anthony Towns,MIN,21,Jul-00,244,Kentucky,USA,2015,1,1,82,25.1,12.3,2.7,0,10.10%,24.70%,27.10%,61.80%,12.70%
Kawhi Leonard,SAS,26,7-Jun,230,San Diego State,USA,2011,1,15,74,25.5,5.8,3.5,8.8,3.40%,14.30%,30.50%,61.00%,18.20%
Kay Felder,CLE,22,9-May,176,None,USA,2016,2,54,42,4,1,1.4,-7,0.80%,9.20%,23.90%,46.20%,26.10%
Kelly Olynyk,BOS,26,Jul-00,238,Gonzaga,Canada,2013,1,13,75,9,4.8,2,0.1,4.60%,18.10%,18.40%,60.30%,15.90%
Kelly Oubre Jr.,WAS,21,7-Jun,205,Kansas,USA,2015,1,15,79,6.3,3.3,0.6,-0.8,3.80%,12.20%,14.20%,51.60%,4.20%
Kemba Walker,CHA,27,1-Jun,184,Connecticut,USA,2011,1,9,79,23.2,3.9,5.5,3.2,1.60%,9.50%,28.50%,56.90%,28.20%
Kenneth Faried,DEN,27,8-Jun,228,Morehead State,USA,2011,1,22,61,9.6,7.6,0.9,-3,13.50%,21.80%,17.60%,58.80%,6.40%
Kent Bazemore,ATL,27,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,73,11,3.2,2.4,-2.4,2.20%,8.90%,19.90%,50.40%,14.00%
Kentavious Caldwell-Pope,DET,24,5-Jun,205,Georgia,USA,2013,1,8,76,13.8,3.3,2.5,-3.3,2.00%,7.90%,18.60%,51.90%,11.10%
Kevin Durant,GSW,28,9-Jun,240,Texas,USA,2007,1,2,62,25.1,8.3,4.8,15.7,2.00%,20.70%,26.90%,65.10%,21.80%
Kevin Love,CLE,28,10-Jun,251,UCLA,USA,2008,1,5,60,19,11.1,1.9,8.6,7.70%,26.70%,25.20%,57.30%,9.30%
Kevin Seraphin,IND,27,10-Jun,278,Le Moyne,France,2010,1,17,49,4.7,2.9,0.5,-10.5,7.00%,18.10%,18.10%,55.90%,6.90%
Kevon Looney,GSW,21,9-Jun,220,UCLA,USA,2015,1,30,53,2.5,2.3,0.5,-3.4,9.30%,16.40%,12.50%,55.30%,9.40%
Khris Middleton,MIL,25,8-Jun,234,Texas A&M,USA,2012,2,39,29,14.7,4.2,3.4,5.3,1.40%,13.50%,22.60%,57.00%,17.50%
Klay Thompson,GSW,27,7-Jun,215,Washington State,USA,2011,1,11,78,22.3,3.7,2.1,13.9,2.00%,8.10%,25.60%,59.20%,9.00%
Kosta Koufos,SAC,28,Jul-00,265,Ohio State,USA,2008,1,23,71,6.6,5.7,0.7,-5.7,8.40%,20.20%,15.00%,56.00%,5.30%
Kris Dunn,MIN,23,4-Jun,205,Providence,USA,2016,1,5,78,3.8,2.1,2.4,-4.1,1.80%,11.20%,13.70%,43.20%,20.00%
Kris Humphries,ATL,32,9-Jun,235,Minnesota,USA,2004,1,14,56,4.6,3.7,0.5,-4.7,8.30%,21.40%,17.40%,51.40%,7.00%
Kristaps Porzingis,NYK,21,3-Jul,240,None,Latvia,2015,1,4,66,18.1,7.2,1.5,-1.8,5.00%,15.90%,23.90%,54.60%,7.30%
Kyle Anderson,SAS,23,9-Jun,230,UCLA,USA,2014,1,30,72,3.4,2.9,1.3,8.6,3.40%,16.70%,11.70%,52.50%,12.60%
Kyle Korver,CLE,36,7-Jun,212,Creighton,USA,2003,2,51,67,10.1,2.8,1.6,-5.8,0.40%,10.00%,14.60%,63.50%,9.30%
Kyle Lowry,TOR,31,Jun-00,205,Villanova,USA,2006,1,24,60,22.4,4.8,7,7.8,2.20%,10.90%,24.30%,62.30%,29.30%
Kyle O'Quinn,NYK,27,10-Jun,250,Norfolk State,USA,2012,2,49,79,6.3,5.6,1.5,-5.7,12.00%,21.90%,17.90%,55.20%,14.90%
Kyle Singler,OKC,29,8-Jun,228,Duke,USA,2011,2,33,32,2.8,1.5,0.3,2.4,1.90%,10.90%,11.10%,48.60%,3.40%
Kyle Wiltjer,HOU,24,10-Jun,240,Gonzaga,Canada,Undrafted,Undrafted,Undrafted,14,0.9,0.7,0.1,-37.7,8.70%,13.60%,17.50%,43.70%,6.90%
Kyrie Irving,CLE,25,3-Jun,193,Duke,Australia,2011,1,1,72,25.2,3.2,5.8,6.5,2.00%,6.80%,29.40%,58.00%,27.80%
LaMarcus Aldridge,SAS,31,11-Jun,260,Texas,USA,2006,1,2,72,17.3,7.3,1.9,6.4,7.60%,15.30%,24.60%,53.20%,10.00%
Lamar Patterson,ATL,25,5-Jun,225,Pittsburgh,USA,2014,2,48,5,1.8,1.4,1.2,17.7,2.60%,12.20%,23.00%,27.60%,25.00%
Lance Stephenson,IND,26,5-Jun,230,Cincinnati,USA,2010,2,40,18,6.8,2.9,3.3,1.4,1.00%,12.80%,18.10%,48.50%,25.40%
Lance Thomas,NYK,29,8-Jun,235,Duke,USA,Undrafted,Undrafted,Undrafted,46,6,3.1,0.8,-9.9,3.10%,10.90%,12.90%,51.60%,5.30%
Langston Galloway,SAC,25,2-Jun,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,74,7.9,2.1,1.3,-2.1,1.70%,8.20%,17.80%,51.00%,9.80%
Larry Nance Jr.,LAL,24,9-Jun,230,Wyoming,USA,2015,1,27,63,7.1,5.9,1.5,-4.1,8.00%,18.00%,13.20%,56.70%,9.60%
Larry Sanders,CLE,28,11-Jun,230,Virginia Commonwealth,USA,2010,1,15,5,0.8,0.8,0,-0.3,37.50%,7.70%,22.60%,41.00%,0.00%
Lavoy Allen,IND,28,9-Jun,260,Temple,USA,2011,2,50,61,2.9,3.6,0.9,-6.7,11.60%,13.40%,10.20%,48.50%,9.30%
LeBron James,CLE,32,8-Jun,250,None,USA,2003,1,1,74,26.4,8.6,8.7,8.1,3.60%,18.90%,29.00%,61.90%,38.80%
Leandro Barbosa,PHX,34,3-Jun,194,None,Brazil,2003,1,28,67,6.3,1.6,1.2,-3.6,1.50%,9.30%,19.90%,50.90%,12.80%
Lou Williams,HOU,30,1-Jun,175,None,USA,2005,2,45,81,17.5,2.5,3,1,1.20%,8.40%,27.50%,59.30%,19.30%
Luc Mbah a Moute,LAC,30,8-Jun,230,UCLA,Cameroon,2008,2,37,80,6.1,2.1,0.5,7.2,2.60%,6.70%,11.20%,58.10%,2.90%
Lucas Nogueira,TOR,24,Jul-00,220,None,Brazil,2013,1,16,57,4.4,4.3,0.7,8.4,7.70%,13.90%,9.20%,68.20%,5.30%
Luis Scola,BKN,37,9-Jun,241,None,Argentina,2002,2,55,36,5.1,3.9,1,-7.8,10.50%,18.90%,17.90%,55.00%,12.40%
Luke Babbitt,MIA,28,9-Jun,225,Nevada,USA,2010,1,16,68,4.8,2.1,0.5,-0.7,1.10%,11.60%,12.90%,56.30%,4.90%
Luol Deng,LAL,32,9-Jun,220,Duke,United Kingdo...,2004,1,7,56,7.6,5.3,1.3,-6.1,4.00%,15.50%,14.00%,47.00%,7.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Malachi Richardson,SAC,21,6-Jun,205,Syracuse,USA,2016,1,22,22,3.6,1,0.5,-3.9,1.50%,9.90%,18.80%,51.70%,9.20%
Malcolm Brogdon,MIL,24,5-Jun,215,Virginia,USA,2016,2,36,75,10.2,2.8,4.2,2.2,2.50%,8.60%,18.00%,55.50%,23.90%
Malcolm Delaney,ATL,28,3-Jun,190,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,73,5.4,1.7,2.6,0.9,0.80%,9.00%,17.80%,45.60%,24.10%
Malik Beasley,DEN,20,5-Jun,196,Florida State,USA,2016,1,19,22,3.8,0.8,0.5,15.9,3.20%,6.40%,21.40%,53.60%,9.80%
Manny Harris,DAL,27,5-Jun,185,Michigan,USA,Undrafted,Undrafted,Undrafted,4,2,2.3,0.5,-39.5,7.30%,35.30%,29.20%,23.90%,14.30%
Manu Ginobili,SAS,39,6-Jun,205,None,Argentina,1999,2,57,69,7.5,2.3,2.7,9.4,2.20%,9.90%,18.60%,53.20%,19.90%
Marc Gasol,MEM,32,1-Jul,255,None,Spain,2007,2,48,74,19.5,6.3,4.6,1.1,2.40%,16.70%,26.10%,55.40%,24.60%
Marcelo Huertas,LAL,34,3-Jun,200,None,Brazil,Undrafted,Undrafted,Undrafted,23,2.7,1,2.3,-7.7,0.80%,10.20%,16.90%,41.70%,31.10%
Marcin Gortat,WAS,33,11-Jun,240,None,Poland,2005,2,57,82,10.8,10.4,1.5,3.9,9.30%,24.30%,14.50%,59.30%,6.50%
Marco Belinelli,CHA,31,5-Jun,210,None,Italy,2007,1,18,74,10.5,2.4,2,-0.3,0.80%,9.30%,18.50%,56.60%,13.10%
Marcus Georges-Hunt,ORL,23,6-Jun,220,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,5,2.8,1.8,0.6,-26.2,1.90%,15.10%,12.20%,61.40%,13.00%
Marcus Morris,DET,27,9-Jun,235,Kansas,USA,2011,1,14,79,14,4.6,2,-1.8,2.70%,11.60%,20.00%,50.80%,9.50%
Marcus Smart,BOS,23,4-Jun,220,Oklahoma State,USA,2014,1,6,79,10.6,3.9,4.6,2.6,3.20%,9.20%,18.10%,48.60%,22.60%
Marcus Thornton,WAS,30,4-Jun,205,Louisiana State,USA,2009,2,43,33,6.6,2.3,1.2,-12.3,3.70%,10.40%,18.10%,49.40%,10.80%
Mario Hezonja,ORL,22,8-Jun,218,None,Croatia,2015,1,5,65,4.9,2.2,1,-14.6,1.90%,13.30%,18.50%,45.00%,11.00%
Markieff Morris,WAS,27,10-Jun,245,Kansas,USA,2011,1,13,76,14,6.5,1.7,4.2,4.60%,16.20%,20.20%,54.00%,7.60%
Marquese Chriss,PHX,19,10-Jun,233,Washington,USA,2016,1,8,82,9.2,4.2,0.7,-9.5,5.20%,14.80%,19.20%,52.90%,5.10%
Marreese Speights,LAC,29,10-Jun,255,Florida,USA,2008,1,16,82,8.7,4.5,0.8,-1.2,6.90%,21.80%,23.10%,58.40%,8.50%
Marshall Plumlee,NYK,24,Jul-00,250,Duke,USA,Undrafted,Undrafted,Undrafted,21,1.9,2.4,0.5,1.5,12.40%,16.30%,11.90%,52.10%,8.20%
Marvin Williams,CHA,31,9-Jun,237,North Carolina,USA,2005,1,2,76,11.2,6.6,1.4,-1.1,3.70%,18.00%,15.80%,55.10%,7.20%
Mason Plumlee,DEN,27,11-Jun,255,Duke,USA,2013,1,22,81,10.4,7.5,3.5,0.1,8.00%,20.00%,17.80%,55.80%,18.70%
Matt Barnes,GSW,37,7-Jun,226,UCLA,USA,2002,2,45,74,7.1,5.2,2.6,-1.6,4.00%,17.60%,15.40%,51.40%,16.20%
Matthew Dellavedova,MIL,26,4-Jun,198,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.6,1.9,4.7,-1.4,1.20%,6.30%,15.60%,50.10%,25.90%
Maurice Harkless,POR,24,9-Jun,220,St. John's (NY),USA,2012,1,15,77,10,4.4,1.1,1.4,5.70%,9.30%,14.80%,57.00%,5.60%
Maurice Ndour,NYK,25,9-Jun,200,Ohio U.,Senegal,Undrafted,Undrafted,Undrafted,32,3.1,2,0.3,-0.7,6.40%,13.10%,13.90%,50.30%,3.70%
