PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Gilbert Arenas,WAS,26,4-Jun,215,Arizona,USA,2001,2,30,13,19.4,3.9,5.1,1.1,1.30%,10.70%,28.40%,52.90%,28.20%
Glen Davis,BOS,22,9-Jun,289,Louisiana State,USA,2007,2,35,69,4.5,3,0.4,6.1,11.00%,12.10%,17.00%,54.50%,5.30%
Gordan Giricek,PHX,31,6-Jun,220,None,Croatia,1999,2,40,56,5.8,1.7,1.1,3.3,2.00%,9.20%,18.70%,51.80%,11.50%
Grant Hill,PHX,35,8-Jun,225,Duke,USA,1994,1,3,70,13.1,5,2.9,6.9,3.70%,11.50%,17.40%,57.60%,13.00%
Greg Buckner,MIN,31,4-Jun,210,Clemson,USA,1998,2,53,31,4,2.1,1.3,-13.2,1.90%,12.50%,12.90%,48.90%,10.90%
Guillermo Diaz,LAC,23,2-Jun,185,Miami (FL),USA,2006,2,52,6,0.8,0.3,0.2,10.8,10.50%,0.00%,14.30%,40.30%,7.10%
Hakim Warrick,MEM,25,9-Jun,215,Syracuse,USA,2005,1,19,75,11.4,4.7,0.7,-13,6.60%,13.80%,21.00%,55.50%,5.50%
Hedo Turkoglu,ORL,29,10-Jun,220,None,Turkey,2000,1,16,82,19.5,5.7,5,7.3,3.00%,12.50%,24.50%,57.60%,22.40%
Hilton Armstrong,NOH,23,11-Jun,235,Connecticut,USA,2006,1,12,65,2.7,2.5,0.4,-0.9,9.20%,15.10%,14.70%,49.80%,4.80%
Ian Mahinmi,SAS,21,11-Jun,230,None,France,2005,1,28,6,3.5,0.8,0.2,-31.7,0.00%,20.00%,34.60%,65.80%,12.50%
Ike Diogu,IND,24,8-Jun,255,Arizona State,USA,2005,1,9,30,5.6,2.8,0.3,-7.9,10.90%,14.00%,23.00%,54.30%,5.70%
Ime Udoka,SAS,30,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,73,5.8,3.1,0.9,6.5,2.90%,15.10%,15.90%,52.80%,7.80%
Ira Newble,LAL,33,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,49,3.8,2.6,0.4,-13.4,6.20%,12.00%,13.40%,50.70%,4.40%
J.J. Barea,DAL,24,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,44,4.3,1.1,1.3,6.4,0.90%,9.70%,21.20%,51.50%,21.60%
JJ Redick,ORL,24,4-Jun,190,Duke,USA,2006,1,11,34,4.1,0.7,0.5,-3.4,0.30%,7.90%,20.80%,56.90%,9.40%
JR Smith,DEN,22,6-Jun,220,None,USA,2004,1,18,74,12.3,2.1,1.7,5.8,2.90%,7.20%,24.70%,60.30%,14.90%
Jacque Vaughn,SAS,33,1-Jun,190,Kansas,USA,1997,1,27,74,4.1,1,2.1,1.1,1.20%,5.60%,15.00%,48.10%,23.20%
Jake Voskuhl,MIL,30,11-Jun,255,Connecticut,USA,2000,2,33,44,2.2,2.2,0.3,-8.3,7.40%,17.90%,13.50%,52.80%,5.30%
Jamaal Magloire,DAL,30,11-Jun,265,Kentucky,Canada,2000,1,19,31,1.8,2.9,0.2,-2.8,7.70%,23.80%,16.80%,37.70%,4.30%
Jamaal Tinsley,IND,30,3-Jun,185,Iowa State,USA,2001,1,27,39,11.9,3.6,8.4,0.3,1.80%,9.00%,20.70%,45.80%,36.80%
Jamal Crawford,NYK,28,5-Jun,200,Michigan,USA,2000,1,8,80,20.6,2.6,5,-5.4,1.10%,5.60%,24.10%,52.80%,21.70%
Jamario Moon,TOR,28,8-Jun,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,78,8.5,6.2,1.2,6.9,4.70%,18.70%,14.30%,54.00%,6.00%
Jameer Nelson,ORL,26,Jun-00,190,Saint Joseph's,USA,2004,1,20,69,10.9,3.5,5.6,5.7,1.50%,10.60%,18.30%,56.40%,29.90%
James Augustine,ORL,24,10-Jun,235,Illinois,USA,2006,2,41,25,1.6,1.2,0.1,1.3,10.10%,10.10%,12.00%,53.30%,2.30%
James Jones,POR,27,8-Jun,220,Miami (FL),USA,2003,2,49,58,8,2.8,0.6,2.2,3.50%,9.40%,14.10%,62.50%,4.30%
James Posey,BOS,31,8-Jun,217,Xavier,USA,1999,1,18,74,7.4,4.4,1.5,5.3,1.80%,16.30%,13.20%,58.70%,10.50%
Jannero Pargo,NOH,28,1-Jun,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,80,8.1,1.6,2.4,2.1,1.80%,7.40%,23.60%,46.80%,21.10%
Jared Dudley,CHA,22,7-Jun,225,Boston College,USA,2007,1,22,73,5.8,3.9,1.1,-1.5,8.70%,12.10%,14.30%,52.80%,9.40%
Jared Jeffries,NYK,26,11-Jun,240,Indiana,USA,2002,1,11,73,3.7,3.3,0.9,-2.9,8.50%,10.00%,12.30%,43.30%,7.20%
Jarrett Jack,POR,24,3-Jun,197,Georgia Tech,USA,2005,1,22,82,9.9,2.9,3.8,-3.7,1.40%,9.10%,18.60%,55.80%,24.00%
Jarron Collins,UTA,29,11-Jun,239,Stanford,USA,2001,2,52,70,1.7,1.7,0.5,8.2,5.80%,11.80%,8.40%,51.50%,7.10%
Jarvis Hayes,DET,26,8-Jun,228,Georgia,USA,2003,1,10,82,6.7,2.2,0.8,3.8,2.80%,11.50%,20.00%,52.00%,8.10%
Jason Collins,MEM,29,Jul-00,255,Stanford,USA,2001,1,18,74,1.9,2.4,0.3,-6.1,5.60%,10.70%,7.50%,48.10%,3.30%
Jason Hart,UTA,30,3-Jun,180,Syracuse,USA,2000,2,49,57,2.9,1,1.5,4,0.80%,8.70%,15.60%,41.30%,20.80%
Jason Kapono,TOR,27,8-Jun,215,UCLA,USA,2003,2,31,81,7.2,1.5,0.8,0,2.10%,6.10%,16.90%,56.10%,6.80%
Jason Kidd,DAL,35,4-Jun,210,California,USA,1994,1,2,80,10.8,7.5,10.1,0.1,3.30%,17.80%,17.20%,49.90%,42.40%
Jason Maxiell,DET,25,7-Jun,260,Cincinnati,USA,2005,1,26,82,7.9,5.3,0.6,7,10.20%,15.20%,16.30%,57.60%,4.20%
Jason Richardson,CHA,27,6-Jun,225,Michigan State,USA,2001,1,5,82,21.8,5.4,3.1,-3.7,2.60%,11.80%,25.50%,55.40%,14.90%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jason Smith,PHI,22,Jul-00,240,Colorado State,USA,2007,1,20,76,4.5,3,0.3,2.2,6.80%,14.60%,15.40%,49.10%,2.80%
Jason Terry,DAL,30,2-Jun,180,Arizona,USA,1999,1,10,82,15.5,2.5,3.2,6.2,1.20%,6.90%,21.10%,57.40%,17.50%
Jason Williams,MIA,32,1-Jun,180,Florida,USA,1998,1,7,67,8.8,1.9,4.6,-11.5,0.70%,6.90%,16.20%,50.20%,25.50%
Javaris Crittenton,MEM,20,5-Jun,200,Georgia Tech,USA,2007,1,19,50,5.6,2.2,1,-2,3.90%,11.60%,20.90%,49.90%,12.10%
Jeff Foster,IND,31,11-Jun,250,Texas State,USA,1999,1,21,77,6.4,8.7,1.7,-0.6,13.00%,21.70%,11.20%,56.80%,10.30%
Jeff Green,SEA,21,9-Jun,235,Georgetown,USA,2007,1,5,80,10.5,4.7,1.5,-10.3,4.40%,12.00%,19.10%,49.10%,8.20%
Jeff McInnis,CHA,33,4-Jun,190,North Carolina,USA,1996,2,37,54,4.5,1.8,4.1,-8,1.20%,6.20%,11.00%,46.10%,23.90%
Jelani McCoy,DEN,30,10-Jun,245,UCLA,USA,1998,2,33,6,0.5,1.2,0,-18.6,3.60%,17.60%,8.00%,79.80%,0.00%
Jeremy Richardson,ATL,24,7-Jun,195,Delta State,USA,Undrafted,Undrafted,Undrafted,27,1.5,0.3,0.1,-21.1,0.70%,6.80%,16.60%,45.70%,2.80%
Jermaine O'Neal,IND,29,11-Jun,260,None,USA,1996,1,17,42,13.6,6.7,2.2,-1.4,6.50%,16.80%,24.50%,48.90%,13.00%
Jermareo Davidson,CHA,23,10-Jun,230,Alabama,USA,2007,2,36,38,3.2,1.6,0.3,-10.8,6.20%,12.80%,21.10%,43.70%,7.70%
Jerome James,NYK,32,1-Jul,285,Florida A&M,USA,1998,2,36,2,2,1.5,0,54.5,0.00%,50.00%,18.20%,106.40%,0.00%
Jerry Stackhouse,DAL,33,6-Jun,218,North Carolina,USA,1995,1,3,58,10.7,2.3,2.5,2.3,2.40%,6.90%,21.20%,52.30%,17.10%
Joakim Noah,CHI,23,11-Jun,232,Florida,USA,2007,1,9,74,6.6,5.6,1.1,-0.3,10.90%,15.80%,15.30%,53.90%,8.70%
Joe Johnson,ATL,27,7-Jun,235,Arkansas,USA,2001,1,10,82,21.7,4.5,5.8,-0.4,2.60%,8.80%,25.20%,53.50%,25.10%
Joe Smith,CLE,32,10-Jun,225,Maryland,USA,1995,1,1,77,10.1,5.2,0.9,-1.1,9.00%,14.40%,20.70%,52.40%,6.80%
Joel Anthony,MIA,25,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,24,3.5,3.9,0.1,-14.3,7.90%,11.50%,9.50%,52.10%,1.10%
Joel Przybilla,POR,28,1-Jul,255,Minnesota,USA,2000,1,9,77,4.8,8.4,0.4,-2.7,11.30%,26.00%,10.10%,61.10%,2.30%
Joey Graham,TOR,26,7-Jun,225,Oklahoma State,USA,2005,1,16,38,3.6,1.8,0.4,-1.1,5.80%,16.30%,21.50%,52.00%,7.10%
Johan Petro,SEA,22,Jul-00,247,None,France,2005,1,25,72,6,5.1,0.4,-9.9,7.00%,20.10%,17.50%,45.30%,3.90%
John Salmons,SAC,28,6-Jun,207,Miami (FL),USA,2002,1,26,81,12.5,4.3,2.6,-5,3.20%,11.10%,18.90%,55.60%,13.80%
Jordan Farmar,LAL,21,2-Jun,180,UCLA,USA,2006,1,26,82,9.1,2.2,2.7,8.2,2.40%,8.10%,19.60%,56.30%,20.90%
Jorge Garbajosa,TOR,30,9-Jun,245,None,USA,Undrafted,Undrafted,Undrafted,7,3.1,2.1,0.4,-8.3,2.50%,22.00%,16.00%,44.00%,6.70%
Jose Calderon,TOR,26,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,82,11.2,2.9,8.3,4.4,1.50%,8.90%,16.40%,60.70%,42.00%
Josh Boone,NJN,23,10-Jun,237,Connecticut,USA,2006,1,23,70,8.2,7.3,0.8,-4.4,10.90%,18.20%,14.80%,54.30%,5.00%
Josh Childress,ATL,25,8-Jun,210,Stanford,USA,2004,1,6,76,11.8,4.9,1.5,-2.7,7.80%,8.90%,15.30%,64.70%,8.80%
Josh Howard,DAL,28,5-Jun,210,Wake Forest,USA,2003,1,29,76,19.9,7,2.2,8.4,4.70%,15.00%,25.30%,53.40%,10.30%
Josh McRoberts,POR,21,10-Jun,240,Duke,USA,2007,2,37,8,1.5,1.3,0.3,21.3,6.50%,25.00%,16.70%,60.00%,11.10%
Josh Powell,LAC,25,9-Jun,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,64,5.5,5.2,0.7,-12.7,9.70%,19.30%,15.50%,50.00%,6.60%
Josh Smith,ATL,22,9-Jun,235,None,USA,2004,1,17,81,17.2,8.2,3.4,0,5.80%,18.10%,24.40%,52.00%,16.30%
Juan Carlos Navarro,MEM,28,3-Jun,170,None,,2002,2,39,82,10.9,2.6,2.2,-6.9,1.60%,8.60%,19.70%,54.00%,13.20%
Juan Dixon,DET,29,3-Jun,165,Maryland,USA,2002,1,17,53,5,1.4,1.8,7.1,2.20%,9.40%,21.50%,48.80%,23.00%
Julian Wright,NOH,21,8-Jun,225,Kansas,USA,2007,1,13,57,3.9,2.1,0.7,0.6,5.50%,13.50%,16.00%,58.10%,10.00%
Justin Williams,HOU,24,10-Jun,260,Wyoming,USA,Undrafted,Undrafted,Undrafted,23,1.5,2.1,0,-1.5,15.20%,24.60%,15.40%,42.00%,0.00%
Juwan Howard,DAL,35,9-Jun,253,Michigan,USA,1994,1,5,50,1.1,1.6,0.3,-6.1,6.40%,17.10%,11.20%,40.60%,7.40%
Kaniel Dickens,CLE,29,8-Jun,215,Idaho,USA,2000,2,50,5,0.4,0.2,0.2,-12.5,0.00%,10.00%,10.30%,33.30%,16.70%
Kareem Rush,IND,27,6-Jun,215,Missouri,USA,2002,1,20,71,8.3,2.4,1.3,-2.7,1.20%,9.90%,18.30%,50.00%,9.70%
Kasib Powell,MIA,27,7-Jun,215,Texas Tech,USA,Undrafted,Undrafted,Undrafted,11,7.6,4,1.6,-13.8,2.70%,11.90%,16.60%,42.40%,12.90%
Keith Bogans,ORL,28,5-Jun,215,Kentucky,USA,2003,2,43,82,8.7,3.2,1.3,6.6,2.00%,9.80%,14.10%,55.90%,7.10%
Keith Langford,SAS,24,4-Jun,215,Kansas,USA,Undrafted,Undrafted,Undrafted,2,1,1,0,28.3,0.00%,15.40%,16.70%,25.00%,0.00%
Kelenna Azubuike,GSW,24,5-Jun,220,Kentucky,England,Undrafted,Undrafted,Undrafted,81,8.5,4,0.9,-0.2,5.60%,12.20%,16.80%,53.40%,6.30%
Kendrick Perkins,BOS,23,10-Jun,264,None,USA,2003,1,27,78,6.9,6.1,1.1,13.7,8.70%,17.10%,13.30%,63.20%,6.30%
Kenny Thomas,SAC,30,7-Jun,245,New Mexico,USA,1999,1,22,23,1.4,2.7,0.6,-15.6,6.20%,16.90%,9.30%,39.80%,7.40%
Kenyon Martin,DEN,30,9-Jun,240,Cincinnati,USA,2000,1,1,71,12.4,6.5,1.3,2.2,5.00%,15.60%,17.40%,55.30%,6.20%
Kevin Durant,SEA,19,9-Jun,215,Texas,USA,2007,1,2,80,20.3,4.4,2.4,-10.9,2.40%,9.80%,27.20%,51.90%,12.00%
Kevin Garnett,BOS,32,11-Jun,220,None,USA,1995,1,5,71,18.8,9.2,3.4,16.4,6.70%,22.00%,25.50%,58.80%,18.60%
Kevin Martin,SAC,25,7-Jun,185,Western Carolina,USA,2004,1,26,61,23.7,4.5,2.1,-0.5,2.30%,10.60%,25.40%,61.80%,9.70%
Kevin Ollie,PHI,35,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,40,1.8,0.5,1,7.6,1.30%,5.50%,11.20%,46.30%,17.70%
Keyon Dooling,ORL,28,3-Jun,195,Missouri,USA,2000,1,10,72,8.1,1.4,1.8,4.1,0.60%,6.80%,19.00%,57.20%,17.70%
Kirk Hinrich,CHI,27,3-Jun,190,Kansas,USA,2003,1,7,75,11.5,3.3,6,-2.4,1.10%,9.40%,18.60%,50.10%,30.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kirk Snyder,MIN,25,6-Jun,225,Nevada,USA,2004,1,16,36,7.3,3.5,1.8,-2.7,4.10%,13.40%,16.40%,57.30%,12.20%
Kobe Bryant,LAL,29,6-Jun,205,None,USA,1996,1,13,82,28.3,6.3,5.4,9.2,3.00%,12.60%,30.80%,57.60%,23.60%
Kosta Perovic,GSW,23,2-Jul,240,None,USA,2006,2,38,7,1.4,1.9,0.1,4.8,12.20%,16.30%,14.40%,39.60%,4.50%
Kris Humphries,TOR,23,9-Jun,235,Minnesota,USA,2004,1,14,70,5.7,3.7,0.4,-1.5,9.70%,19.10%,21.10%,51.20%,5.30%
Kurt Thomas,SAS,35,9-Jun,235,Texas Christian,USA,1995,1,10,70,6.3,7.2,1,-2.4,8.30%,23.40%,13.50%,51.40%,6.50%
Kwame Brown,MEM,26,11-Jun,270,None,USA,2001,1,1,38,4.8,4.9,1.2,-4.2,7.20%,18.30%,14.70%,49.70%,9.90%
Kyle Korver,UTA,27,6-Jun,211,Creighton,USA,2003,2,51,75,9.9,2.3,1.3,6.1,1.30%,9.00%,18.00%,58.50%,9.50%
Kyle Lowry,MEM,22,Jun-00,175,Villanova,USA,2006,1,24,82,9.6,3,3.6,-4.4,1.90%,10.00%,18.10%,53.10%,22.40%
Kyrylo Fesenko,UTA,21,1-Jul,288,None,Ukraine,2007,2,38,9,1.6,2.8,0.2,3.1,17.90%,16.40%,14.60%,39.40%,4.80%
LaMarcus Aldridge,POR,22,11-Jun,245,Texas,USA,2006,1,2,76,17.8,7.6,1.6,0.2,8.70%,14.20%,25.10%,52.30%,8.60%
Lamar Odom,LAL,28,10-Jun,230,Rhode Island,USA,1999,1,4,77,14.2,10.6,3.5,8.2,6.90%,20.20%,16.30%,58.20%,13.80%
Lance Allred,CLE,27,11-Jun,250,Weber State,USA,Undrafted,Undrafted,Undrafted,3,1,0.3,0,-65.2,0.00%,16.70%,21.70%,30.70%,0.00%
Larry Hughes,CHI,29,5-Jun,185,Saint Louis,USA,1998,1,8,68,12.2,3.4,2.7,-4.6,1.90%,9.90%,21.60%,46.80%,14.60%
LeBron James,CLE,23,8-Jun,250,None,USA,2003,1,1,75,30,7.9,7.2,1.9,4.30%,15.80%,32.70%,56.80%,35.20%
Leandro Barbosa,PHX,25,3-Jun,202,None,Brazil,2003,1,28,82,15.6,2.8,2.6,2.5,1.80%,7.40%,22.20%,57.50%,13.70%
Leon Powe,BOS,24,8-Jun,240,California,USA,2006,2,49,56,7.9,4.1,0.3,7.5,12.40%,16.60%,21.70%,62.90%,3.60%
Linas Kleiza,DEN,23,8-Jun,245,Missouri,Lithuania,2005,1,27,79,11.1,4.2,1.2,5.6,4.70%,12.00%,18.50%,58.50%,7.60%
Lindsey Hunter,DET,37,2-Jun,195,Jackson State,USA,1993,1,10,24,2.4,0.5,1.4,4.3,2.00%,4.50%,17.30%,42.70%,23.70%
Linton Johnson,TOR,28,8-Jun,205,Tulane,USA,Undrafted,Undrafted,Undrafted,8,2.6,1.8,0.5,-7.6,8.30%,15.80%,17.60%,52.80%,11.10%
Loren Woods,HOU,30,2-Jul,260,Arizona,USA,2001,2,45,7,0.9,0.1,0.3,27.3,0.00%,5.90%,13.50%,60.00%,16.70%
Lorenzen Wright,SAC,32,11-Jun,255,Memphis,USA,1996,1,7,18,0.8,2.1,0.2,-1.3,5.10%,16.40%,8.20%,31.70%,4.40%
Lou Amundson,PHI,25,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,16,1.1,0.8,0,3.9,10.40%,7.50%,14.00%,47.20%,0.00%
Lou Williams,PHI,21,2-Jun,175,None,USA,2005,2,45,80,11.5,2.1,3.2,0.7,2.20%,7.10%,23.50%,52.30%,23.60%
Luis Scola,HOU,28,9-Jun,245,None,Argentina,2002,2,55,82,10.3,6.4,1.3,4.5,8.50%,17.30%,19.40%,54.80%,8.80%
Luke Jackson,MIA,26,7-Jun,215,Oregon,USA,2004,1,10,14,5.6,2.4,1.2,-4.1,3.20%,12.60%,20.50%,43.80%,13.40%
Luke Ridnour,SEA,27,2-Jun,175,Oregon,USA,2003,1,14,61,6.4,1.5,4,-6,1.00%,6.30%,16.90%,48.20%,29.60%
Luke Walton,LAL,28,8-Jun,235,Arizona,USA,2003,2,32,74,7.2,3.9,2.9,6.2,4.90%,11.30%,15.50%,50.90%,18.20%
Luol Deng,CHI,23,9-Jun,220,Duke,United Kingdo...,2004,1,7,63,17,6.3,2.5,-3.3,6.20%,12.50%,23.10%,52.80%,12.70%
Luther Head,HOU,25,3-Jun,185,Illinois,USA,2005,1,24,73,7.6,1.8,1.9,5.4,1.40%,8.40%,18.90%,54.30%,16.30%
Maceo Baston,TOR,32,10-Jun,230,Michigan,USA,1998,2,58,15,2.7,1.7,0.2,-2.4,9.40%,17.70%,14.50%,69.70%,4.80%
Malik Allen,DAL,30,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,73,4.6,2.7,0.6,-1.3,6.40%,12.50%,15.90%,50.00%,6.90%
Malik Rose,NYK,33,7-Jun,255,Drexel,USA,1996,2,44,49,3.5,2.1,0.6,-4.4,6.20%,15.40%,22.00%,42.20%,9.30%
Manu Ginobili,SAS,30,6-Jun,205,None,Argentina,1999,2,57,74,19.5,4.8,4.5,8.7,2.90%,13.00%,27.20%,61.20%,25.70%
Marcin Gortat,ORL,24,Jul-00,240,None,Poland,2005,2,57,6,3,2.7,0.3,-2.7,17.80%,23.50%,20.80%,49.10%,8.00%
Marco Belinelli,GSW,22,5-Jun,192,None,Italy,2007,1,18,33,2.9,0.4,0.5,-7.6,1.00%,4.40%,17.70%,49.00%,9.90%
Marcus Banks,MIA,26,2-Jun,212,Nevada-Las Vegas,USA,2003,1,13,36,6.6,1.3,1.7,-8.1,0.70%,7.00%,19.10%,57.90%,17.90%
Marcus Camby,DEN,34,11-Jun,235,Massachusetts,USA,1996,1,2,79,9.1,13.1,3.3,3.7,8.20%,27.10%,12.80%,49.80%,12.60%
Marcus Vinicius,NOH,24,8-Jun,225,None,USA,2006,2,43,13,2.2,0.6,0.2,2.7,1.60%,9.50%,16.90%,56.40%,4.70%
Marcus Williams,NJN,22,3-Jun,205,Connecticut,USA,2006,1,22,53,5.9,1.9,2.6,-10.6,1.70%,10.90%,20.50%,49.90%,28.50%
Marcus Williams,LAC,21,7-Jun,207,Arizona,USA,2007,2,33,11,0.9,1.1,0.3,3.5,7.50%,21.60%,21.70%,25.00%,14.30%
Mardy Collins,NYK,23,6-Jun,220,Temple,USA,2006,1,29,46,3.2,1.6,1.9,-9.6,2.80%,8.90%,17.00%,37.80%,22.10%
Mario West,ATL,24,5-Jun,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,64,0.9,0.8,0.2,-3.4,9.70%,7.80%,10.10%,48.80%,7.20%
Mark Blount,MIA,32,Jul-00,250,Pittsburgh,USA,1997,2,54,69,8.4,3.8,0.6,-11,4.70%,13.40%,19.50%,50.50%,4.80%
Mark Madsen,MIN,32,9-Jun,250,Stanford,USA,2000,1,29,20,0.5,1.9,0.2,0,10.80%,14.00%,9.50%,18.50%,4.10%
Marko Jaric,MIN,29,7-Jun,224,None,Serbia,2000,2,30,75,8.3,3,4.1,-8.4,1.70%,9.10%,14.70%,51.80%,21.30%
Marquis Daniels,IND,27,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,74,8.2,2.9,1.9,0.9,4.00%,9.10%,20.00%,48.70%,14.40%
Martell Webster,POR,21,7-Jun,229,None,USA,2005,1,6,75,10.7,3.9,1.2,-1.6,2.60%,12.00%,17.60%,54.80%,6.80%
Marvin Williams,ATL,22,9-Jun,230,North Carolina,USA,2005,1,2,80,14.8,5.7,1.7,-2.5,4.50%,12.60%,19.90%,54.00%,8.30%
Matt Barnes,GSW,28,7-Jun,226,UCLA,USA,2002,2,45,73,6.7,4.4,1.9,0.4,6.00%,15.80%,16.20%,51.00%,13.60%
Matt Bonner,SAS,28,10-Jun,240,Florida,USA,2003,2,45,68,4.8,2.8,0.5,5.2,6.60%,16.60%,18.90%,52.50%,6.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Matt Carroll,CHA,27,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,80,9,2.8,0.9,-2,1.70%,9.80%,15.40%,55.40%,5.80%
Matt Harpring,UTA,32,7-Jun,230,Georgia Tech,USA,1998,1,15,76,8.2,3.2,1.1,1.8,7.30%,11.20%,21.00%,55.10%,9.90%
Maurice Ager,NJN,24,5-Jun,202,Michigan State,USA,2006,1,28,26,2,0.5,0.3,-10.7,2.40%,5.50%,20.30%,36.30%,8.50%
Maurice Evans,ORL,29,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,75,8.9,2.9,1.1,4.1,5.80%,7.40%,16.10%,57.10%,7.20%
Mehmet Okur,UTA,29,11-Jun,263,None,Turkey,2001,2,37,72,14.5,7.7,2,7.6,6.30%,19.00%,19.60%,55.60%,8.90%
Melvin Ely,NOH,30,10-Jun,261,Fresno State,USA,2002,1,12,52,3.9,2.8,0.4,8.4,4.90%,18.10%,18.60%,49.10%,5.50%
Metta World Peace,SAC,28,7-Jun,248,St. John's (NY),USA,1999,1,16,57,20.5,5.8,3.5,2,4.90%,10.70%,25.10%,53.50%,15.70%
Michael Doleac,MIN,31,11-Jun,262,Utah,USA,1998,1,12,24,2.4,2,0.3,-4.1,5.80%,13.30%,12.80%,44.60%,4.10%
Michael Finley,SAS,35,7-Jun,225,Wisconsin,USA,1995,1,21,82,10.1,3.1,1.4,4.6,1.30%,10.80%,18.10%,51.90%,8.40%
Michael Redd,MIL,28,6-Jun,215,Ohio State,USA,2000,2,43,72,22.7,4.3,3.4,-6.7,3.20%,8.90%,26.40%,55.90%,16.00%
Michael Ruffin,MIL,31,8-Jun,248,Tulsa,USA,1999,2,32,46,2,4,0.5,-1.2,13.50%,17.10%,7.60%,50.70%,5.50%
Mickael Gelabale,SEA,25,7-Jun,215,None,USA,2005,2,48,39,4.3,1.5,0.8,-3.3,3.30%,8.50%,17.20%,50.90%,11.30%
Mickael Pietrus,GSW,26,6-Jun,215,None,France,2003,1,11,66,7.2,3.7,0.7,1.6,4.70%,13.60%,15.10%,54.90%,5.10%
Mike Bibby,ATL,30,1-Jun,190,Arizona,USA,1998,1,2,48,13.9,3.3,6,-0.4,1.10%,9.30%,21.30%,51.50%,28.10%
Mike Conley,MEM,20,1-Jun,180,Ohio State,USA,2007,1,4,53,9.4,2.6,4.2,-10.2,1.50%,8.90%,18.60%,50.20%,24.70%
Mike Dunleavy,IND,27,9-Jun,230,Duke,USA,2002,1,3,82,19.1,5.2,3.5,0.9,1.90%,12.10%,21.30%,60.50%,15.80%
Mike Harris,HOU,25,6-Jun,240,Rice,USA,Undrafted,Undrafted,Undrafted,17,3.6,3.2,0.2,5.1,14.70%,17.60%,18.70%,51.90%,3.30%
Mike James,NOH,33,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,54,5,1.3,1.1,-2.6,1.90%,7.90%,21.50%,43.70%,14.20%
Mike Miller,MEM,28,8-Jun,218,Florida,USA,2000,1,5,70,16.4,6.7,3.4,-5.2,2.20%,16.90%,19.30%,62.50%,15.50%
Mike Wilks,SEA,29,10-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,15,2.7,1.3,0.9,-1.6,2.80%,7.90%,11.20%,54.30%,12.10%
Mikki Moore,SAC,32,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,82,8.5,6,1,-1.5,7.30%,14.60%,12.50%,61.30%,5.30%
Mo Williams,MIL,25,1-Jun,185,Alabama,USA,2003,2,47,66,17.2,3.5,6.3,-7.1,1.60%,8.60%,22.10%,56.60%,29.90%
Monta Ellis,GSW,22,3-Jun,177,None,USA,2005,2,40,81,20.2,5,3.9,3.1,4.10%,8.70%,21.50%,58.00%,15.40%
Morris Almond,UTA,23,6-Jun,225,Rice,USA,2007,1,25,9,1.4,0.2,0.3,-16.9,0.00%,6.30%,20.80%,36.80%,13.00%
Morris Peterson,NOH,30,7-Jun,220,Michigan State,USA,2000,1,21,76,8,2.7,0.9,5.8,2.10%,10.40%,14.90%,54.90%,5.20%
Mouhamed Sene,SEA,22,11-Jun,230,None,Senegal,2006,1,10,13,2.3,1.2,0.1,-8.2,10.40%,15.00%,21.10%,47.60%,2.80%
Nate Robinson,NYK,24,9-May,180,Washington,USA,2005,1,21,72,12.7,3.1,2.9,-4.3,2.70%,9.80%,22.50%,52.60%,18.90%
